Est,longitude,latitude,NO2_CND,NO2_TpCND,NO2_StCND,NO2_SlantCND,id,Time_Jul,Time,Num_Img
Oblatos,-103.296666,20.700491,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Santa Fe,-103.377203,20.528998,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Tlaquepaque,-103.312511,20.640929,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Vallarta,-103.398976,20.679973,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Aguilas,-103.416705,20.629863,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Atemajac,-103.355422,20.718442,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Centro,-103.333283,20.673822,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Las Pintas,-103.326533,20.576811,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Loma Dorada,-103.26403,20.62923,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Miravalle,-103.34336,20.61449,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Oblatos,-103.296666,20.700491,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Santa Fe,-103.377203,20.528998,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Tlaquepaque,-103.312511,20.640929,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Vallarta,-103.398976,20.679973,,,,,20190617T190152_20190617T193345,2458651.5,2019-06-17,266
Aguilas,-103.416705,20.629863,,,,,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Atemajac,-103.355422,20.718442,0.00011045534591160436,6.605784207441052e-05,4.439750747517265e-05,0.00022017062419279145,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Centro,-103.333283,20.673822,,,,,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Las Pintas,-103.326533,20.576811,0.00012117345884220769,8.61228939473676e-05,4.469550700896105e-05,0.00023908590671881233,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Loma Dorada,-103.26403,20.62923,0.00013514870144489279,9.04898787690164e-05,4.465882944322562e-05,0.0002637894405890118,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Miravalle,-103.34336,20.61449,0.00011923492195660747,9.101205068873242e-05,4.4611815501339814e-05,0.00022722779421953103,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Oblatos,-103.296666,20.700491,,,,,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Santa Fe,-103.377203,20.528998,9.734790364746004e-05,5.265738582238555e-05,4.4690517825074494e-05,0.00019751672516576946,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Tlaquepaque,-103.312511,20.640929,0.00013603756456981265,9.101205068873242e-05,4.4645635992912526e-05,0.0002649691103026377,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Vallarta,-103.398976,20.679973,,,,,20190617T204152_20190617T212016,2458651.5,2019-06-17,267
Aguilas,-103.416705,20.629863,,,,,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Atemajac,-103.355422,20.718442,0.0001138950224601292,7.209634651503866e-05,4.179867594509053e-05,0.0001919472095220249,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Centro,-103.333283,20.673822,0.00014669884392975367,0.00010489529499300541,4.1803544759317184e-05,0.0002462638026576296,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Las Pintas,-103.326533,20.576811,0.00012151739065302536,7.985039701452479e-05,4.166699363850057e-05,0.0002051982592092827,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Loma Dorada,-103.26403,20.62923,0.00015203937073238194,0.00011018063378287479,4.185874422546476e-05,0.00025299572735093534,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Miravalle,-103.34336,20.61449,,,,,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Oblatos,-103.296666,20.700491,0.00013517978880032343,9.330191406658438e-05,4.187786946054533e-05,0.00022685791046529638,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Santa Fe,-103.377203,20.528998,9.365049481857568e-05,5.2049726946279407e-05,4.160077151027508e-05,0.000163836230058223,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Tlaquepaque,-103.312511,20.640929,,,,,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Vallarta,-103.398976,20.679973,0.0001432018616469577,0.00010151610331377015,4.168574378127232e-05,0.0002377267664996907,20190618T202152_20190618T205852,2458652.5,2019-06-18,268
Aguilas,-103.416705,20.629863,0.0001754993283957045,0.00012884878104492235,4.6650533007336844e-05,0.00026997154495880067,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Atemajac,-103.355422,20.718442,0.00011810421188862024,7.942081720102578e-05,4.643008024601151e-05,0.00019197245709174347,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Centro,-103.333283,20.673822,0.00012100360855728262,7.458231685892542e-05,4.642129169835719e-05,0.00020060817123095353,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Las Pintas,-103.326533,20.576811,0.00010352081153541803,5.703667920897715e-05,4.648412868846208e-05,0.00017088143795263022,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Loma Dorada,-103.26403,20.62923,0.00010303662566002458,5.6734752433840185e-05,4.6301876864163205e-05,0.0001744695327943191,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Miravalle,-103.34336,20.61449,0.00013157448847778141,8.510913175996393e-05,4.646534944185987e-05,0.00021496704721357673,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Oblatos,-103.296666,20.700491,0.00010328505259966374,5.692543260794432e-05,4.635961999171944e-05,0.0001749839576495092,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Santa Fe,-103.377203,20.528998,0.00012112270633224398,7.444905349984765e-05,4.6673645556438714e-05,0.00019029217946808785,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Tlaquepaque,-103.312511,20.640929,0.00010217832459602505,5.579592107096687e-05,4.638240716303699e-05,0.00017329645925201476,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Vallarta,-103.398976,20.679973,0.0001773426740997211,0.00013078679731985186,4.655588037833439e-05,0.000277332209273012,20190619T200152_20190619T204023,2458653.5,2019-06-19,269
Aguilas,-103.416705,20.629863,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Atemajac,-103.355422,20.718442,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Centro,-103.333283,20.673822,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Las Pintas,-103.326533,20.576811,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Loma Dorada,-103.26403,20.62923,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Miravalle,-103.34336,20.61449,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Oblatos,-103.296666,20.700491,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Santa Fe,-103.377203,20.528998,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Tlaquepaque,-103.312511,20.640929,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Vallarta,-103.398976,20.679973,,,,,20190619T200652_20190619T204207,2458653.5,2019-06-19,270
Aguilas,-103.416705,20.629863,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Atemajac,-103.355422,20.718442,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Centro,-103.333283,20.673822,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Las Pintas,-103.326533,20.576811,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Loma Dorada,-103.26403,20.62923,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Miravalle,-103.34336,20.61449,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Oblatos,-103.296666,20.700491,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Santa Fe,-103.377203,20.528998,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Tlaquepaque,-103.312511,20.640929,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Vallarta,-103.398976,20.679973,,,,,20190620T194152_20190620T202059,2458654.5,2019-06-20,271
Aguilas,-103.416705,20.629863,,,,,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Atemajac,-103.355422,20.718442,,,,,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Centro,-103.333283,20.673822,,,,,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Las Pintas,-103.326533,20.576811,0.00013637192023452371,8.966332097770646e-05,4.670859925681725e-05,0.00024037525872699916,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Loma Dorada,-103.26403,20.62923,0.00011411656572269791,6.731479027830518e-05,4.680177180641392e-05,0.00020573697820716957,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Miravalle,-103.34336,20.61449,0.00020412806018139595,8.966332097770646e-05,4.6740844139231974e-05,0.0002855855586670359,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Oblatos,-103.296666,20.700491,0.00011017028999216217,6.324317292191987e-05,4.69271134322635e-05,0.0001855226291636331,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Santa Fe,-103.377203,20.528998,0.00013321410303880643,6.523860793095082e-05,4.659180815734843e-05,0.00023317313734208585,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Tlaquepaque,-103.312511,20.640929,,,,,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Vallarta,-103.398976,20.679973,0.00025678210658952594,0.00021000603737775236,4.6776069211773574e-05,0.0002651799004524946,20190620T194652_20190620T202237,2458654.5,2019-06-20,272
Aguilas,-103.416705,20.629863,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Atemajac,-103.355422,20.718442,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Centro,-103.333283,20.673822,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Las Pintas,-103.326533,20.576811,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Loma Dorada,-103.26403,20.62923,0.00014942405687179416,0.00010404541535535827,4.5378648792393506e-05,0.00022136954066809267,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Miravalle,-103.34336,20.61449,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Oblatos,-103.296666,20.700491,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Santa Fe,-103.377203,20.528998,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Tlaquepaque,-103.312511,20.640929,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Vallarta,-103.398976,20.679973,,,,,20190621T192652_20190621T200547,2458655.5,2019-06-21,273
Aguilas,-103.416705,20.629863,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Atemajac,-103.355422,20.718442,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Centro,-103.333283,20.673822,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Las Pintas,-103.326533,20.576811,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Loma Dorada,-103.26403,20.62923,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Miravalle,-103.34336,20.61449,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Oblatos,-103.296666,20.700491,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Santa Fe,-103.377203,20.528998,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Tlaquepaque,-103.312511,20.640929,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Vallarta,-103.398976,20.679973,,,,,20190622T190652_20190622T193959,2458656.5,2019-06-22,274
Aguilas,-103.416705,20.629863,9.987078374251723e-05,5.1080507546430454e-05,4.879027619608678e-05,0.00021628673130180687,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Atemajac,-103.355422,20.718442,0.00012512288230936974,7.595791976200417e-05,4.916495890938677e-05,0.0002577581617515534,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Centro,-103.333283,20.673822,0.0001544245460536331,0.00010552447201916948,4.8900074034463614e-05,0.00030987433274276555,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Las Pintas,-103.326533,20.576811,0.00013537259656004608,8.673704724060372e-05,4.863555295742117e-05,0.0002724312071222812,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Loma Dorada,-103.26403,20.62923,0.0001544245460536331,0.00010552447201916948,4.8900074034463614e-05,0.00030987433274276555,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Miravalle,-103.34336,20.61449,0.0001513746899043472,0.00010251696126498437,4.885772922173434e-05,0.00030388039774096654,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Oblatos,-103.296666,20.700491,0.00012512288230936974,7.595791976200417e-05,4.916495890938677e-05,0.0002577581617515534,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Santa Fe,-103.377203,20.528998,9.417185356142e-05,4.591445031110197e-05,4.8257399612339213e-05,0.00020198554557282478,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Tlaquepaque,-103.312511,20.640929,0.0001544245460536331,0.00010552447201916948,4.8900074034463614e-05,0.00030987433274276555,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Vallarta,-103.398976,20.679973,9.52271490886733e-05,4.625928714174848e-05,4.896785711347578e-05,0.0002092289193602373,20190622T204652_20190622T212428,2458656.5,2019-06-22,275
Aguilas,-103.416705,20.629863,0.00012080501619493589,7.019217446213588e-05,5.061283445684239e-05,0.0002075011725537479,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Atemajac,-103.355422,20.718442,0.00012094283738406375,7.023228681646287e-05,5.071054692962207e-05,0.00020813955052290112,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Centro,-103.333283,20.673822,0.00015339850235547816,0.00010275629289846438,5.064221139391982e-05,0.0002539898489388158,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Las Pintas,-103.326533,20.576811,0.0001280026335734874,7.74943910073489e-05,5.050824620411731e-05,0.0002164604520658031,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Loma Dorada,-103.26403,20.62923,0.00016203596896957606,0.00011143468873342499,5.0601287512108684e-05,0.00026591261848807335,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Miravalle,-103.34336,20.61449,0.00014636476581265795,9.576444380464986e-05,5.060031901106531e-05,0.0002456577562824934,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Oblatos,-103.296666,20.700491,0.00012638884950311028,7.568356014084247e-05,5.070528989275334e-05,0.00021520062488651645,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Santa Fe,-103.377203,20.528998,9.135235450230539e-05,4.094245014130138e-05,5.040990436100401e-05,0.00016304502787534148,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Tlaquepaque,-103.312511,20.640929,0.000170401981449686,0.00011979662667727098,5.060535841039382e-05,0.00027789617888629436,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Vallarta,-103.398976,20.679973,0.00011119111208828559,6.047870542646517e-05,5.0712406148579366e-05,0.00019386617972508245,20190623T202652_20190623T210432,2458657.5,2019-06-23,276
Aguilas,-103.416705,20.629863,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Atemajac,-103.355422,20.718442,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Centro,-103.333283,20.673822,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Las Pintas,-103.326533,20.576811,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Loma Dorada,-103.26403,20.62923,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Miravalle,-103.34336,20.61449,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Oblatos,-103.296666,20.700491,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Santa Fe,-103.377203,20.528998,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Tlaquepaque,-103.312511,20.640929,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Vallarta,-103.398976,20.679973,,,,,20190623T203152_20190623T210544,2458657.5,2019-06-23,277
Aguilas,-103.416705,20.629863,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Atemajac,-103.355422,20.718442,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Centro,-103.333283,20.673822,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Las Pintas,-103.326533,20.576811,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Loma Dorada,-103.26403,20.62923,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Miravalle,-103.34336,20.61449,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Oblatos,-103.296666,20.700491,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Santa Fe,-103.377203,20.528998,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Tlaquepaque,-103.312511,20.640929,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Vallarta,-103.398976,20.679973,,,,,20190624T200652_20190624T204411,2458658.5,2019-06-24,278
Aguilas,-103.416705,20.629863,0.00012522156874983912,7.907517418071137e-05,4.614638525998697e-05,0.0001925709803186901,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Atemajac,-103.355422,20.718442,0.0001410475670127198,9.469497308600694e-05,4.6352590288734064e-05,0.00021170577383600175,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Centro,-103.333283,20.673822,0.0001410475670127198,9.469497308600694e-05,4.6352590288734064e-05,0.00021170577383600175,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Las Pintas,-103.326533,20.576811,0.00014335809100884944,9.743484406499192e-05,4.592325058183633e-05,0.00020983988360967487,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Loma Dorada,-103.26403,20.62923,0.00020960113033652306,0.00016346298798453063,4.6138145989971235e-05,0.0002945879241451621,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Miravalle,-103.34336,20.61449,0.0001729124304190366,0.00012677109632902654,4.614134136596768e-05,0.0002521869861886373,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Oblatos,-103.296666,20.700491,0.0001651089189867297,0.00011875248110752989,4.635643992773002e-05,0.000239040773082241,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Santa Fe,-103.377203,20.528998,0.00010078211389064972,5.499761865463917e-05,4.5784497040471214e-05,0.00015595978840061,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Tlaquepaque,-103.312511,20.640929,0.00019760050287035897,0.00015146129473593472,4.613921750738901e-05,0.00028226347175665055,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Vallarta,-103.398976,20.679973,0.0001214330395140872,7.508320484448447e-05,4.634983624309925e-05,0.00018568851241577714,20190624T201152_20190624T204824,2458658.5,2019-06-24,279
Aguilas,-103.416705,20.629863,,,,,20190626T193152_20190626T200602,2458660.5,2019-06-26,280
