,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
275,-1.0,20.1,33.9,46.6,-1.0,25.7,-1.0,19.7,23.68,35.69,31.924595
276,6.0,24.9,-1.0,14.7,13.8,8.0,21.888,-1.0,15.13,31.3,28.86857
277,-1.0,-1.0,-1.0,14.7,41.27,28.9,27.477,8.0,27.5,16.6,26.486353
278,-1.0,37.3,48.2,55.2,85.02,37.9,74.168,-1.0,60.2,56.6,55.771133
279,27.8,1.5,-1.0,20.5,23.7,11.9,-1.0,-1.0,18.83,11.03,23.36275
280,-1.0,-1.0,43.7,77.0,97.92,29.8,109.39,36.0,22.3,31.6,34.01723
281,63.61,87.94,102.99,-1.0,76.41,95.18,220.01,113.06,220.53,208.27,149.84247
282,-1.0,34.6,40.4,-1.0,83.0,-1.0,30.795,-1.0,30.47,59.4,107.09523
283,-1.0,28.8,49.4,57.1,61.76,27.8,63.451,-1.0,17.4,42.2,34.309803
284,38.03,71.33,56.73,170.99,-1.0,73.4,-1.0,37.16,94.06,110.09,86.11269
285,-1.0,-1.0,-1.0,33.9,29.86,38.3,37.411,56.0,34.5,35.2,40.06708
286,-1.0,44.7,117.8,239.2,72.16,39.6,180.48,45.1,56.14,99.3,70.64028
287,-1.0,13.4,36.8,55.1,30.26,93.5,44.133,-1.0,13.7,28.9,37.19308
288,-1.0,26.3,29.9,119.8,28.45,32.0,100.81,-1.0,9.3,30.4,32.50145
289,-1.0,21.7,21.3,24.7,21.15,23.9,36.342,-1.0,20.8,21.9,24.227262
290,-1.0,34.5,-1.0,-1.0,44.6,-1.0,44.791,-1.0,24.27,39.12,41.67949
291,-1.0,25.2,92.5,-1.0,-1.0,49.4,-1.0,51.8,59.9,186.65,70.838264
292,-1.0,-1.0,-1.0,31.2,38.68,29.5,88.587,26.2,43.8,41.7,39.81441
293,45.0,30.0,29.1,188.1,127.63,57.4,97.272,49.7,72.17,50.7,70.32206
294,19.5,18.9,36.2,138.3,126.11,46.1,85.546,32.2,71.0,60.1,62.822987
295,-1.0,43.6,56.5,-1.0,53.6,-1.0,45.004,-1.0,-1.0,37.13,45.37247
296,-1.0,-1.0,19.3,18.4,-1.0,10.4,-1.0,5.9,4.51,32.13,13.565188
297,-1.0,46.6,84.4,77.0,-1.0,59.0,-1.0,53.3,55.86,115.23,70.90378
298,18.4,-1.0,-1.0,38.6,33.94,11.7,35.36,17.9,12.21,28.5,21.209572
299,9.28,10.7,2.82,-1.0,42.97,10.24,69.75,7.24,11.18,2.66,12.922759
300,31.3,24.5,-1.0,18.5,36.6,-1.0,26.875,-1.0,21.18,32.51,34.614586
301,30.25,52.36,76.87,-1.0,33.96,42.22,58.45,44.6,42.62,56.76,46.489323
302,-1.0,31.6,23.9,31.3,-1.0,-1.0,-1.0,-1.0,26.74,32.6,36.178528
303,30.43,-1.0,31.59,-1.0,80.15,20.24,73.11,19.43,26.0,42.49,26.759985
304,22.6,-1.0,-1.0,46.3,41.12,18.6,64.55,30.1,24.03,12.4,30.970285
305,-1.0,-1.0,20.7,25.0,51.55,14.9,41.381,25.4,18.7,14.7,24.41615
306,23.5,-1.0,-1.0,-1.0,41.32,18.3,32.851,45.5,22.2,35.3,26.981096
307,-1.0,-1.0,-1.0,35.6,27.6,28.1,32.063,42.1,31.0,32.3,38.13074
308,-1.0,28.6,53.3,97.8,88.36,53.1,114.55,84.6,51.74,62.6,56.164074
309,52.67,37.83,44.56,-1.0,-1.0,36.79,70.42,56.37,57.51,32.58,48.696007
310,-1.0,-1.0,19.05,46.66,-1.0,-1.0,64.24,32.02,33.99,17.03,24.5352
311,-1.0,14.9,25.9,33.9,-1.0,19.7,-1.0,-1.0,7.34,1.87,19.390285
312,-1.0,35.1,51.3,68.1,-1.0,32.4,60.223,41.7,45.2,54.9,51.901836
313,-1.0,-1.0,-1.0,18.2,13.89,10.9,19.689,11.6,10.3,4.6,14.258317
314,-1.0,47.5,76.3,80.0,55.38,59.3,99.563,-1.0,52.5,67.5,60.90322
315,-1.0,-1.0,-1.0,42.9,40.38,26.0,41.366,33.5,21.6,32.8,31.826605
316,8.75,19.78,25.08,-1.0,-1.0,21.29,33.94,13.48,20.3,16.29,20.734339
317,17.66,25.21,23.71,-1.0,-1.0,34.11,41.03,16.22,35.52,21.56,29.464067
318,61.3,-1.0,-1.0,63.6,75.04,97.1,61.499,81.8,67.92,72.5,70.83851
319,34.9,-1.0,-1.0,-1.0,130.05,44.4,122.97,38.3,73.11,52.9,63.342655
320,-1.0,26.2,28.2,59.6,56.57,29.9,92.861,59.8,36.1,39.2,38.77189
321,16.94,-1.0,16.19,-1.0,-1.0,27.6,25.72,17.54,22.85,13.93,22.776182
322,-1.0,31.7,-1.0,-1.0,18.8,-1.0,52.447,-1.0,20.95,71.63,37.23805
323,-1.0,66.1,34.3,78.0,63.76,69.1,96.397,82.3,66.6,63.5,65.6332
324,-1.0,16.0,63.3,61.1,-1.0,32.3,-1.0,43.0,31.31,41.86,47.062817
325,-1.0,50.2,53.1,129.7,-1.0,57.5,68.691,-1.0,50.6,58.6,51.523693
326,-1.0,60.2,57.9,146.7,-1.0,48.2,109.86,38.3,58.0,63.4,58.697624
327,-1.0,10.8,37.4,55.2,-1.0,-1.0,-1.0,-1.0,13.05,17.62,29.627882
328,-1.0,-1.0,-1.0,21.7,32.24,26.2,29.174,49.1,23.8,17.8,29.286272
329,29.53,45.99,57.75,-1.0,33.67,29.32,36.33,35.03,38.26,49.73,43.282303
330,-1.0,3.6,35.9,26.8,-1.0,-1.0,-1.0,-1.0,23.56,47.67,32.437042
331,-1.0,28.8,35.6,41.2,40.2,33.1,51.059,-1.0,25.0,35.8,33.30044
332,-1.0,-1.0,-1.0,-1.0,20.5,-1.0,23.287,-1.0,10.68,17.53,22.216185
333,17.2,57.5,-1.0,25.8,25.4,13.2,39.441,-1.0,21.06,64.59,39.433628
334,-1.0,20.6,36.7,101.3,49.45,22.5,185.44,-1.0,22.7,29.7,33.760387
335,-1.0,45.6,64.3,264.9,296.39,53.2,215.3,-1.0,80.6,112.6,89.888695
336,55.66,42.44,43.09,-1.0,249.85,47.66,105.0,54.05,51.48,50.04,47.246338
337,26.4,15.9,-1.0,68.8,24.92,23.2,88.261,21.1,18.94,33.2,26.543798
338,-1.0,21.6,45.9,-1.0,25.5,-1.0,42.647,-1.0,-1.0,11.69,37.603962
339,13.58,17.83,46.23,-1.0,-1.0,21.23,72.55,15.05,16.38,21.08,20.615248
340,49.8,-1.0,-1.0,-1.0,109.31,28.8,30.098,47.9,34.5,77.6,42.49012
341,-1.0,33.0,42.0,72.5,-1.0,43.0,56.953,48.4,45.3,49.9,48.97981
342,-1.0,75.5,63.6,82.6,-1.0,77.7,87.259,105.6,105.6,85.4,102.69781
343,-1.0,8.6,36.5,28.2,-1.0,22.5,-1.0,27.4,19.55,17.57,28.250568
344,-1.0,47.7,105.8,121.5,-1.0,52.6,-1.0,22.7,34.45,15.79,61.38744
345,9.1,24.6,-1.0,14.6,-1.0,7.8,26.883,-1.0,10.19,19.42,21.703382
346,32.45,39.38,39.22,-1.0,-1.0,33.1,-1.0,20.26,36.36,24.1,38.216934
347,-1.0,-1.0,16.4,20.9,38.36,15.7,28.992,40.5,22.1,31.2,21.472174
348,-1.0,30.6,43.6,-1.0,-1.0,30.3,-1.0,30.1,33.31,13.8,45.86773
349,-1.0,44.8,97.9,101.4,-1.0,21.5,-1.0,32.8,-1.0,85.38,73.27902
350,-1.0,21.4,33.2,48.2,-1.0,14.3,-1.0,14.6,19.06,20.89,30.079067
351,-1.0,29.3,-1.0,-1.0,47.4,-1.0,26.668,-1.0,31.71,61.45,45.79336
352,15.89,22.15,34.57,-1.0,13.76,24.33,51.13,22.71,24.34,22.3,26.285892
353,26.5,55.9,-1.0,-1.0,35.7,20.1,34.336,-1.0,20.94,59.83,45.154026
354,27.5,17.5,-1.0,50.6,37.51,30.4,87.844,33.8,34.34,32.7,38.525265
355,-1.0,75.0,71.6,211.7,-1.0,105.5,-1.0,86.4,138.59,109.42,121.18968
356,22.69,41.55,34.28,-1.0,-1.0,55.47,38.83,32.42,31.61,27.47,34.12677
357,-1.0,72.4,103.3,273.9,145.67,59.0,217.4,97.1,76.66,93.3,89.36386
358,-1.0,-1.0,29.0,31.1,21.14,25.3,20.064,28.0,40.0,34.4,33.75785
359,42.05,35.46,33.77,-1.0,-1.0,26.98,93.87,45.45,41.75,33.53,35.406036
360,-1.0,29.0,52.0,127.5,149.98,24.7,107.61,-1.0,18.3,38.0,43.53171
361,-1.0,12.7,97.9,36.0,-1.0,-1.0,-1.0,-1.0,29.49,55.33,51.369892
362,26.7,26.6,-1.0,-1.0,36.3,24.5,25.396,-1.0,19.35,42.28,29.83883
363,-1.0,73.8,155.9,280.8,306.36,84.8,265.02,73.7,170.89,156.2,149.28676
364,-1.0,21.2,-1.0,-1.0,101.4,-1.0,41.681,-1.0,15.79,45.16,41.02123
365,-1.0,46.5,43.6,60.4,-1.0,-1.0,-1.0,-1.0,23.97,37.1,45.566677
366,42.5,-1.0,-1.0,99.3,46.97,27.3,68.227,46.9,33.41,36.2,42.251675
367,-1.0,-1.0,-1.0,9.3,29.78,20.2,25.873,23.5,17.8,5.8,22.233395
368,-1.0,53.6,61.7,66.4,-1.0,42.6,-1.0,40.7,41.05,43.92,52.472622
369,-1.0,14.4,48.8,45.4,-1.0,16.5,-1.0,16.3,28.91,22.99,39.057995
370,-1.0,-1.0,-1.0,6.3,4.93,11.1,10.347,10.8,16.2,14.0,13.941132
371,-1.0,8.0,31.0,34.0,-1.0,-1.0,-1.0,-1.0,9.29,26.62,23.31441
372,-1.0,13.1,74.8,38.7,-1.0,-1.0,-1.0,-1.0,13.35,36.77,31.593103
373,-1.0,25.8,21.9,23.2,-1.0,0.0,-1.0,-1.0,14.6,45.08,27.940813
374,43.38,81.63,135.11,-1.0,48.12,79.05,39.81,60.28,88.98,92.69,95.64197
375,-1.0,9.01,8.97,18.17,32.88,4.25,91.8,12.32,15.38,10.37,13.431377
376,16.6,-1.0,-1.0,47.2,84.31,19.1,44.047,22.4,27.73,29.1,34.001545
377,34.36,52.69,75.41,-1.0,-1.0,62.19,129.74,35.85,59.4,55.32,55.384686
378,27.2,51.6,-1.0,39.1,29.4,-1.0,74.021,-1.0,18.11,30.51,31.203045
379,-1.0,-1.0,18.5,26.9,53.0,29.6,60.168,-1.0,26.7,37.3,27.93305
380,-1.0,6.7,19.2,-1.0,30.3,-1.0,51.527,-1.0,17.97,9.44,21.6732
381,-1.0,69.5,108.5,105.0,-1.0,73.0,-1.0,47.6,59.79,75.96,80.056145
382,-1.0,32.9,38.7,162.1,-1.0,26.8,86.767,35.6,29.1,40.7,35.97507
383,-1.0,41.6,52.5,67.0,67.07,53.5,73.615,-1.0,71.9,64.7,62.55675
384,-1.0,38.2,35.4,76.3,44.93,37.9,97.584,-1.0,-1.0,30.4,36.835564
385,-1.0,68.5,89.9,-1.0,-1.0,76.0,-1.0,60.3,55.21,73.44,72.82461
386,79.76,96.66,-1.0,-1.0,-1.0,67.36,312.56,71.04,66.38,53.84,58.18314
387,-1.0,-1.0,-1.0,15.3,21.33,14.5,10.702,16.4,11.1,11.1,17.234568
388,-1.0,-1.0,22.6,29.9,38.85,22.4,69.606,54.6,23.4,18.1,25.3323
389,-1.0,-1.0,-1.0,34.0,29.52,25.4,57.627,33.1,33.4,47.6,35.966675
390,37.66,51.75,32.73,62.78,-1.0,39.31,88.18,25.56,36.27,19.67,37.19431
391,-1.0,22.0,56.8,47.6,-1.0,25.1,-1.0,27.2,53.05,59.83,55.905525
392,-1.0,15.5,15.0,27.1,-1.0,-1.0,-1.0,-1.0,17.61,10.82,26.020208
393,-1.0,26.2,20.3,50.0,-1.0,-1.0,-1.0,-1.0,29.11,42.3,37.679237
394,-1.0,30.4,35.0,47.8,42.56,40.0,41.441,-1.0,49.8,44.4,45.301235
395,36.0,22.9,-1.0,35.4,39.2,23.3,52.406,-1.0,34.5,27.08,42.979168
396,-1.0,91.9,130.6,205.0,116.2,120.4,174.25,-1.0,102.5,134.3,117.77065
397,11.97,31.38,-1.0,-1.0,-1.0,24.12,44.78,22.48,27.34,19.12,31.242615
398,10.26,21.06,18.56,18.96,-1.0,11.16,-1.0,6.58,19.36,25.64,20.854048
399,33.6,88.86,-1.0,-1.0,36.58,57.31,49.24,64.73,88.88,78.59,70.17919
400,27.91,36.84,32.9,-1.0,-1.0,41.74,123.13,24.36,25.53,22.27,28.479921
401,12.12,25.52,13.84,22.18,64.54,22.78,-1.0,11.94,19.93,19.97,20.108992
402,13.3,-1.0,-1.0,-1.0,-1.0,9.7,31.946,12.1,4.5,18.5,12.410953
403,13.7,-1.0,-1.0,14.9,20.21,5.5,29.077,12.5,8.54,8.1,16.32563
404,-1.0,-1.0,-1.0,16.8,32.02,26.3,27.699,64.0,23.0,30.2,35.061523
405,-1.0,-1.0,-1.0,71.8,57.36,41.7,44.915,55.2,43.2,72.6,52.68317
406,-1.0,47.7,54.5,81.0,27.55,31.1,123.7,-1.0,26.9,42.2,43.030582
407,-1.0,56.7,42.8,73.9,64.44,45.3,56.817,-1.0,54.7,38.0,53.478374
408,-1.0,-1.0,-1.0,37.6,21.53,18.9,26.65,22.4,11.7,18.5,22.882645
409,6.3,35.2,-1.0,-1.0,21.1,8.5,24.009,-1.0,13.04,31.26,35.496983
410,-1.0,17.8,39.0,55.0,-1.0,-1.0,-1.0,-1.0,19.74,16.41,36.51541
411,-1.0,39.9,35.9,67.1,65.52,35.2,57.757,-1.0,30.9,86.0,40.604336
412,-1.0,-1.0,83.2,228.8,100.77,50.8,57.524,-1.0,66.4,77.8,67.909904
413,30.22,27.11,-1.0,-1.0,-1.0,30.73,14.89,24.01,26.11,27.41,28.058565
414,-1.0,40.4,43.1,70.0,47.85,29.9,99.134,-1.0,25.6,54.8,38.36775
415,-1.0,24.29,20.06,38.27,31.56,23.61,200.64,26.89,14.33,24.7,22.437435
416,24.35,29.12,41.82,60.04,-1.0,42.04,74.19,43.92,41.66,36.28,42.75137
417,-1.0,34.9,36.7,13.2,-1.0,-1.0,-1.0,-1.0,37.07,54.82,46.0247
418,-1.0,-1.0,-1.0,-1.0,30.6,-1.0,41.111,-1.0,8.98,20.52,32.167034
419,-1.0,51.9,65.3,-1.0,-1.0,39.7,-1.0,39.6,45.05,96.87,63.822536
420,-1.0,18.9,36.3,39.2,38.61,13.7,58.409,-1.0,-1.0,27.8,30.880545
421,54.48,41.84,57.41,132.46,-1.0,41.16,-1.0,35.73,70.52,84.7,67.85392
422,-1.0,31.5,35.6,38.8,-1.0,16.9,-1.0,19.4,27.52,32.04,32.34653
423,-1.0,11.4,-1.0,37.0,35.48,36.6,61.763,44.1,42.89,45.7,47.882008
424,-1.0,30.5,27.6,23.1,-1.0,-1.0,-1.0,-1.0,21.14,9.6,34.708557
425,24.8,11.2,-1.0,17.5,82.8,-1.0,41.019,-1.0,46.52,20.37,38.17616
426,-1.0,-1.0,-1.0,35.4,32.82,8.6,69.136,30.4,13.5,12.5,22.285654
427,56.47,56.36,44.02,52.81,-1.0,50.26,-1.0,49.79,58.0,52.86,54.441296
428,14.8,-1.0,-1.0,10.6,13.84,7.4,30.885,17.9,5.02,13.2,16.15495
429,18.5,80.2,-1.0,-1.0,37.6,22.8,65.479,-1.0,28.01,48.2,57.2031
430,26.4,8.0,-1.0,42.5,25.6,14.8,65.58,-1.0,18.71,28.9,22.54723
431,-1.0,53.8,56.7,52.0,-1.0,-1.0,-1.0,23.7,58.73,29.01,81.68748
432,-1.0,21.5,27.2,55.2,-1.0,-1.0,-1.0,-1.0,-1.0,24.7,32.58935
433,-1.0,29.1,36.6,-1.0,86.8,-1.0,80.27,-1.0,-1.0,83.92,48.51327
434,-1.0,76.8,54.2,60.0,-1.0,78.4,70.237,77.2,80.0,64.9,73.67944
435,34.97,34.98,53.65,-1.0,56.37,34.83,82.65,33.97,36.41,35.77,39.2282
436,-1.0,45.5,51.7,196.6,-1.0,30.7,73.515,63.9,48.0,39.2,62.893764
437,-1.0,-1.0,78.2,137.1,63.15,33.9,52.106,59.1,51.7,53.4,52.303402
438,13.44,-1.0,21.77,21.41,-1.0,5.8,227.95,11.64,18.78,18.35,23.326803
439,-1.0,110.2,78.4,-1.0,206.14,94.6,220.37,-1.0,124.4,139.1,90.59667
440,-1.0,-1.0,-1.0,11.6,-1.0,13.0,25.215,25.9,12.7,16.2,16.569084
441,-1.0,33.0,40.8,45.8,36.7,36.6,68.723,-1.0,48.3,25.2,42.20316
442,-1.0,32.0,37.5,55.1,55.64,32.8,93.889,-1.0,28.2,37.5,37.44544
443,37.1,48.4,66.8,191.0,34.9,30.9,161.49,14.2,27.06,65.9,46.658047
444,-1.0,3.6,-1.0,-1.0,22.2,-1.0,30.062,-1.0,12.75,15.6,12.561149
445,-1.0,41.2,43.3,108.2,35.56,38.0,101.73,-1.0,25.3,36.3,41.260174
446,-1.0,26.4,23.6,35.6,-1.0,-1.0,-1.0,-1.0,15.36,27.46,30.483637
447,-1.0,23.1,63.4,48.0,-1.0,11.4,-1.0,20.9,-1.0,59.97,43.1093
448,20.23,8.22,4.64,5.83,-1.0,10.16,-1.0,7.56,7.63,6.16,10.907147
449,12.66,13.68,14.72,16.29,-1.0,13.65,-1.0,12.67,13.01,11.6,16.85966
450,11.0,16.26,17.96,-1.0,-1.0,24.64,36.03,21.5,16.48,18.47,18.02253
451,-1.0,36.5,41.6,63.9,40.71,40.3,91.285,-1.0,59.6,54.3,48.27971
452,17.2,-1.0,-1.0,26.1,25.76,23.1,37.637,16.8,24.67,36.7,28.647902
453,-1.0,11.2,33.2,24.2,-1.0,-1.0,-1.0,-1.0,32.96,51.64,41.213596
454,-1.0,-1.0,-1.0,19.0,18.86,13.1,25.04,9.8,13.0,16.7,16.009415
455,11.91,31.41,36.12,-1.0,-1.0,37.12,77.07,11.66,34.06,20.15,29.79764
456,-1.0,-1.0,-1.0,29.0,2.62,17.6,39.623,1.9,29.5,16.6,19.832113
457,8.9,-1.0,-1.0,3.5,13.83,5.7,8.291,3.3,2.99,9.1,14.627253
458,-1.0,-1.0,134.0,108.5,138.14,54.5,145.27,101.8,66.0,63.2,63.81587
459,-1.0,33.3,-1.0,55.2,-1.0,-1.0,-1.0,-1.0,7.97,50.69,24.049202
460,20.71,57.77,29.52,-1.0,-1.0,26.1,57.76,24.22,33.97,16.09,29.893206
461,-1.0,25.1,29.9,-1.0,-1.0,16.0,-1.0,18.2,17.27,36.29,30.224
462,-1.0,74.3,28.9,203.8,123.96,33.0,177.21,81.6,60.27,70.3,73.74134
463,18.8,17.5,-1.0,14.1,-1.0,9.5,22.654,18.4,22.52,23.77,22.62617
464,34.4,22.3,-1.0,90.9,30.31,23.2,76.742,19.9,25.74,22.0,31.857868
465,-1.0,25.3,34.5,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,39.83,28.919516
466,28.0,63.1,-1.0,31.2,46.9,33.8,39.25,-1.0,38.71,67.03,57.386456
467,-1.0,-1.0,-1.0,-1.0,62.5,-1.0,41.843,-1.0,21.18,35.18,50.85177
468,22.8,24.0,-1.0,-1.0,31.5,15.7,35.546,-1.0,14.04,21.62,26.3828
469,-1.0,26.6,29.2,28.6,32.22,23.1,76.681,-1.0,28.5,31.9,29.772173
470,-1.0,38.0,33.5,43.3,28.0,21.2,102.16,-1.0,-1.0,15.12,34.381264
471,-1.0,45.2,44.7,55.1,57.78,40.6,80.229,-1.0,50.2,52.1,49.85564
472,-1.0,-1.0,-1.0,48.7,-1.0,19.9,80.322,12.3,17.3,23.2,21.692781
473,-1.0,35.8,44.0,45.9,41.73,24.9,49.624,36.9,49.7,29.4,41.677177
474,9.3,-1.0,-1.0,13.0,-1.0,12.1,24.314,6.2,13.87,21.9,15.0372925
475,-1.0,72.8,65.8,203.2,173.01,102.3,139.63,-1.0,36.0,88.1,73.13512
476,43.67,55.11,-1.0,-1.0,43.02,36.61,-1.0,44.01,61.35,52.56,49.69482
477,-1.0,44.5,63.1,170.2,-1.0,41.8,-1.0,87.3,-1.0,12.76,101.178246
478,-1.0,-1.0,15.0,26.4,-1.0,-1.0,-1.0,-1.0,20.1,23.87,26.453594
479,16.5,-1.0,-1.0,79.2,134.34,28.4,63.586,21.7,66.14,56.3,59.443554
480,-1.0,34.0,28.6,57.0,30.86,28.1,111.4,37.6,35.6,38.8,40.911884
481,-1.0,51.5,76.7,62.7,-1.0,20.0,-1.0,19.7,-1.0,67.8,52.723606
482,-1.0,31.7,36.5,95.9,-1.0,36.3,89.292,35.9,37.8,60.3,44.045406
483,-1.0,20.7,44.4,40.4,-1.0,-1.0,-1.0,-1.0,16.9,41.51,32.82726
484,-1.0,27.1,53.7,130.0,-1.0,40.7,-1.0,64.5,45.6,45.04,71.53704
485,-1.0,20.5,42.1,39.4,-1.0,-1.0,-1.0,-1.0,23.54,25.33,38.1798
486,-1.0,47.9,58.6,147.1,-1.0,72.5,-1.0,28.2,59.01,63.92,67.98054
487,52.9,52.2,42.3,37.5,42.48,45.5,60.298,57.8,52.51,64.9,52.222893
488,-1.0,-1.0,-1.0,7.2,20.37,15.3,22.022,22.7,10.3,20.5,17.237667
489,-1.0,29.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.34,19.309088
490,21.9,3.9,-1.0,14.8,42.5,5.0,-1.0,-1.0,10.39,21.02,21.938318
491,-1.0,37.5,87.1,56.5,-1.0,32.4,-1.0,36.7,36.11,39.63,59.460285
492,-1.0,10.4,6.8,1.9,-1.0,0.0,-1.0,-1.0,5.38,8.97,12.620431
493,-1.0,28.6,19.5,27.1,26.05,19.0,42.156,-1.0,19.7,15.1,23.93986
494,-1.0,10.5,23.2,21.3,-1.0,-1.0,-1.0,-1.0,11.37,14.73,21.40944
495,9.1,-1.0,-1.0,-1.0,19.5,15.4,24.375,-1.0,15.85,57.99,24.347748
496,-1.0,24.6,23.8,31.6,36.18,29.5,74.113,-1.0,21.4,29.6,28.324743
497,29.1,39.6,-1.0,47.8,-1.0,29.7,59.412,29.0,43.45,46.7,37.72298
498,-1.0,15.8,37.3,76.2,-1.0,14.7,-1.0,14.3,14.88,13.94,28.694284
499,-1.0,5.3,57.2,36.8,-1.0,-1.0,-1.0,-1.0,15.4,44.83,32.562405
500,-1.0,49.6,63.7,105.2,-1.0,53.4,85.456,48.3,85.4,61.9,83.70131
501,-1.0,31.8,48.4,91.9,-1.0,44.7,97.858,26.0,45.8,53.5,51.127758
502,17.96,19.67,19.3,-1.0,-1.0,19.42,55.31,-1.0,17.7,14.98,18.06612
503,12.0,-1.0,-1.0,25.0,-1.0,9.5,51.468,32.2,31.2,26.0,32.358253
504,-1.0,-1.0,-1.0,23.5,45.78,21.3,52.201,25.3,16.6,27.4,21.670597
505,-1.0,-1.0,-1.0,40.1,37.43,24.4,51.66,59.5,25.0,27.6,40.37263
506,-1.0,-1.0,54.0,61.3,88.98,50.9,44.445,37.8,56.5,35.6,58.394165
507,31.09,50.38,36.21,-1.0,-1.0,50.97,30.45,34.57,58.65,51.06,47.99004
508,15.9,14.5,-1.0,21.7,29.6,14.4,-1.0,-1.0,12.77,22.35,20.820522
509,4.83,9.13,7.62,-1.0,205.14,16.6,49.82,9.7,15.72,8.69,13.915753
510,-1.0,16.6,40.6,25.1,-1.0,-1.0,-1.0,-1.0,24.0,93.79,34.950386
511,35.6,-1.0,-1.0,74.3,36.21,23.4,86.469,41.2,38.25,20.2,43.016586
512,-1.0,-1.0,26.8,39.0,31.56,22.3,61.898,10.9,16.5,22.8,24.434755
513,-1.0,-1.0,-1.0,62.2,43.19,22.5,59.625,82.5,78.1,66.4,81.20268
514,-1.0,72.2,75.9,156.1,-1.0,69.8,-1.0,82.9,95.24,64.28,98.34281
515,24.3,21.4,-1.0,-1.0,34.9,11.9,38.981,-1.0,13.96,33.9,26.420712
516,-1.0,20.7,36.3,35.0,32.39,26.5,52.425,-1.0,24.5,39.1,30.925447
517,31.9,19.0,34.5,40.3,33.52,16.8,41.298,30.1,21.47,31.7,28.032164
518,-1.0,9.9,33.1,44.3,40.24,21.7,82.559,22.0,26.29,23.5,29.098234
519,-1.0,13.3,25.7,39.6,28.83,15.4,36.416,-1.0,8.4,13.4,19.551517
520,11.4,12.33,-1.0,-1.0,120.8,17.54,95.73,9.11,11.4,16.75,20.214943
521,-1.0,40.96,36.03,106.29,49.07,31.41,179.26,31.8,20.74,39.35,33.599155
522,-1.0,-1.0,-1.0,53.1,68.21,26.3,29.176,9.0,13.9,32.5,26.863226
523,-1.0,22.5,48.8,62.2,28.79,38.9,53.915,-1.0,8.3,24.2,36.83425
524,-1.0,53.2,103.1,93.4,108.37,47.4,102.86,-1.0,43.1,54.0,65.29209
525,-1.0,28.7,21.0,18.2,-1.0,-1.0,-1.0,-1.0,6.98,45.27,21.395912
526,20.13,61.55,-1.0,-1.0,31.43,56.13,64.45,25.55,73.76,51.84,45.822838
527,-1.0,42.2,41.0,-1.0,-1.0,37.4,-1.0,33.5,27.6,77.49,40.278614
528,-1.0,47.7,41.5,42.1,45.98,29.7,76.194,-1.0,58.3,34.7,46.10166
529,-1.0,26.3,50.1,44.7,89.12,25.7,66.028,46.7,31.97,46.8,39.63113
530,41.0,6.2,-1.0,50.8,55.9,21.5,60.62,-1.0,31.62,44.66,36.538414
531,39.7,-1.0,51.4,58.0,55.73,42.9,83.05,43.2,28.78,42.9,36.6668
532,15.7,-1.0,-1.0,-1.0,-1.0,21.6,58.139,46.8,21.3,32.4,28.12259
533,-1.0,27.0,56.0,91.7,54.73,37.4,88.366,-1.0,44.6,44.1,49.465008
534,-1.0,-1.0,-1.0,25.5,28.44,16.2,33.358,32.2,23.1,28.4,28.185349
535,44.0,58.8,-1.0,198.5,65.4,37.6,82.77,44.9,36.49,69.1,45.07816
536,-1.0,39.3,41.6,57.1,-1.0,36.9,86.733,50.7,35.7,45.4,45.47576
537,-1.0,39.4,47.3,73.7,33.86,25.9,72.517,47.4,29.9,32.4,36.053333
538,-1.0,30.9,38.9,202.2,-1.0,34.5,-1.0,37.0,50.21,73.46,67.46108
539,17.44,21.87,25.51,-1.0,-1.0,24.68,62.9,18.7,20.1,18.85,21.668228
540,-1.0,-1.0,31.2,25.8,52.56,32.9,49.763,27.2,29.1,27.4,33.578384
541,-1.0,30.8,43.4,51.6,118.55,34.6,175.25,78.5,43.5,33.8,35.721817
542,-1.0,12.5,36.1,-1.0,-1.0,33.5,-1.0,32.8,32.57,141.21,38.40184
543,-1.0,5.5,31.6,26.4,-1.0,21.5,-1.0,18.2,21.75,36.18,29.828909
544,-1.0,65.4,43.8,131.3,119.2,52.3,191.87,100.5,93.0,93.2,91.81544
545,-1.0,24.8,64.8,72.1,85.85,27.5,73.556,-1.0,37.8,70.4,52.240967
546,9.2,-1.0,-1.0,-1.0,27.65,25.7,-1.0,80.6,19.2,33.8,37.579746
547,-1.0,32.2,17.3,29.4,30.17,25.9,29.907,-1.0,31.0,30.4,28.229757
548,-1.0,34.1,52.4,53.5,-1.0,38.0,71.467,51.5,39.0,44.4,48.39684
549,-1.0,8.9,22.7,13.8,29.38,4.2,51.847,38.4,11.63,9.2,16.667086
550,44.84,65.74,66.66,148.26,-1.0,50.37,108.8,40.54,-1.0,62.09,47.78291
551,27.48,32.56,43.47,-1.0,54.94,31.15,61.9,25.97,30.48,40.83,33.046986
552,70.8,49.0,60.0,323.2,236.82,48.6,156.57,-1.0,170.92,102.7,78.584496
553,-1.0,-1.0,18.7,91.0,134.7,-1.0,-1.0,-1.0,-1.0,211.4,37.875404
554,64.3,-1.0,113.3,141.1,153.1,55.8,224.07,57.1,109.17,88.5,106.23431
