,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
1465,103.6,99.6,98.7,145.5,135.38,98.19,92.3,-1.0,89.29,65.8,98.74608
1466,41.1,33.0,-1.0,53.9,48.8,-1.0,51.73,-1.0,37.47,25.7,27.973497
1467,14.7,-1.0,-1.0,-1.0,-1.0,42.472,25.2,18.4,15.0,14.3,15.021986
1468,-1.0,-1.0,-1.0,28.1,11.79,57.057,16.7,4.2,4.9,24.0,10.753639
1469,45.6,42.3,-1.0,120.9,53.82,76.174,-1.0,39.5,25.42,41.8,30.151905
1470,-1.0,6.6,33.4,-1.0,-1.0,-1.0,-1.0,-1.0,23.78,20.4,24.555748
1471,-1.0,14.4,33.2,57.1,46.64,44.856,30.8,-1.0,-1.0,20.3,24.967669
1472,-1.0,-1.0,-1.0,-1.0,77.79,50.284,21.6,12.9,11.1,11.8,12.332884
1473,-1.0,22.1,33.3,31.7,-1.0,-1.0,-1.0,23.3,42.11,32.6,30.76551
1474,26.01,42.25,44.48,-1.0,-1.0,50.22,64.94,18.59,59.83,38.64,46.59514
1475,-1.0,24.7,32.0,12.5,17.91,50.168,18.4,-1.0,12.5,85.4,22.64265
1476,-1.0,-1.0,-1.0,13.2,16.78,26.636,4.1,16.4,8.0,5.9,8.612426
1477,-1.0,39.6,53.6,83.9,54.31,90.311,62.5,-1.0,41.8,65.7,42.90485
1478,36.0,100.6,-1.0,58.5,54.3,38.598,83.98,-1.0,39.69,28.5,31.708786
1479,-1.0,52.0,-1.0,225.2,-1.0,-1.0,-1.0,71.0,114.47,86.6,56.424274
1480,-1.0,23.0,41.6,46.4,-1.0,-1.0,-1.0,20.6,24.6,19.2,26.203234
1481,31.84,60.92,-1.0,-1.0,53.68,116.29,43.51,33.94,67.75,40.53,46.89355
1482,-1.0,-1.0,-1.0,36.2,36.4,29.046,33.5,17.4,23.3,16.1,20.126312
1483,-1.0,-1.0,30.8,126.7,38.93,69.379,28.8,40.4,23.8,31.0,24.780865
1484,21.03,20.12,21.51,-1.0,35.77,25.28,25.53,27.83,45.82,57.82,29.152035
1485,-1.0,-1.0,-1.0,32.0,29.5,35.111,33.9,36.8,42.6,30.9,25.137436
1486,-1.0,35.4,69.9,-1.0,-1.0,-1.0,7.64,35.6,33.1,56.3,40.550922
1487,-1.0,-1.0,-1.0,40.1,63.37,53.912,26.5,35.5,19.6,19.7,18.664698
1488,19.8,18.7,-1.0,25.6,34.61,38.509,-1.0,22.1,23.8,16.4,20.4544
1489,21.72,31.91,25.73,-1.0,-1.0,118.34,26.24,25.52,26.92,26.56,26.922615
1490,-1.0,54.3,35.5,47.0,92.16,134.57,36.2,-1.0,-1.0,46.7,44.384365
1491,-1.0,60.9,101.9,150.2,-1.0,-1.0,72.17,94.3,69.66,63.9,72.765526
1492,-1.0,-1.0,-1.0,27.6,22.05,22.926,23.9,16.7,9.6,16.6,11.455019
1493,-1.0,56.3,43.9,-1.0,-1.0,-1.0,-1.0,55.8,37.91,44.7,48.63826
1494,-1.0,23.1,58.3,70.3,-1.0,-1.0,-1.0,40.3,40.73,27.4,37.263996
1495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.3,46.25,66.1,47.163704
1496,13.0,-1.0,-1.0,11.9,-1.0,13.248,-1.0,13.4,2.64,0.5,6.6798706
1497,-1.0,32.7,134.4,-1.0,-1.0,-1.0,80.17,58.1,52.3,84.5,55.401253
1498,-1.0,-1.0,-1.0,32.7,42.67,50.571,26.2,20.4,24.3,14.2,21.761913
1499,18.11,-1.0,27.56,-1.0,-1.0,81.08,23.68,20.31,23.0,19.53,24.214918
1500,-1.0,7.9,53.8,51.1,43.11,56.465,52.2,36.4,38.76,37.5,31.692223
1501,49.37,78.02,58.15,-1.0,-1.0,129.1,37.81,47.25,42.73,28.83,54.011658
1502,5.1,-1.0,-1.0,23.1,-1.0,21.014,24.1,7.2,12.3,3.1,11.044645
1503,-1.0,20.8,33.7,-1.0,-1.0,-1.0,-1.0,-1.0,28.87,28.3,31.65503
1504,20.18,24.75,27.39,-1.0,-1.0,-1.0,21.79,19.66,24.13,23.77,28.299686
1505,-1.0,31.2,51.0,117.0,-1.0,68.821,50.6,23.4,33.2,22.6,27.385723
1506,40.39,44.63,53.06,-1.0,64.01,49.45,40.53,35.71,48.26,40.88,42.99009
1507,19.73,56.14,32.18,-1.0,-1.0,76.99,37.5,20.29,40.92,37.87,41.50872
1508,-1.0,-1.0,-1.0,10.6,15.94,21.644,23.9,42.2,21.9,9.6,21.080463
1509,-1.0,84.9,128.1,220.7,177.82,223.31,93.8,84.0,109.95,100.3,74.55896
1510,-1.0,65.4,70.7,193.8,195.0,179.88,89.3,-1.0,56.8,51.8,65.34408
1511,19.9,29.71,-1.0,-1.0,78.52,-1.0,19.44,26.0,4.09,37.5,19.032192
1512,24.6,37.7,-1.0,-1.0,41.1,46.523,85.69,-1.0,21.61,23.9,20.52195
1513,21.75,22.11,33.07,48.2,-1.0,66.48,25.53,19.09,-1.0,27.37,26.246075
1514,-1.0,34.2,50.5,60.1,75.09,66.825,46.2,-1.0,45.0,30.0,43.037224
1515,38.3,-1.0,-1.0,-1.0,32.0,35.377,35.27,-1.0,27.73,17.5,20.624435
1516,28.9,51.4,-1.0,65.7,56.09,-1.0,-1.0,42.5,37.25,36.6,34.62665
1517,-1.0,12.3,18.1,30.2,-1.0,-1.0,35.36,-1.0,26.76,27.5,16.539423
1518,26.2,26.6,-1.0,55.5,31.07,57.806,-1.0,19.6,24.29,23.5,25.32058
1519,38.4,50.0,94.4,128.8,161.4,150.81,77.4,-1.0,63.62,87.1,74.39873
1520,11.5,30.2,-1.0,48.2,25.2,32.112,-1.0,38.3,18.31,11.6,18.39424
1521,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.6,29.32,20.5,19.31786
1522,-1.0,-1.0,109.8,118.3,222.44,94.204,113.5,77.9,100.6,55.7,71.78182
1523,-1.0,51.0,64.1,164.0,169.56,145.52,84.2,-1.0,79.3,49.6,70.26596
1524,-1.0,9.8,39.6,38.4,-1.0,-1.0,26.29,26.6,18.79,23.4,23.352074
1525,32.6,15.3,-1.0,44.7,62.1,-1.0,20.85,-1.0,21.17,15.9,17.495665
1526,-1.0,-1.0,48.9,28.8,33.53,61.106,47.4,49.9,45.9,44.4,41.064117
1527,-1.0,34.8,43.8,59.7,145.4,54.467,40.13,-1.0,-1.0,21.9,33.778057
1528,-1.0,16.4,34.6,63.7,47.32,89.187,32.7,-1.0,15.4,25.5,22.983149
1529,-1.0,-1.0,-1.0,121.7,52.5,63.355,36.2,30.5,30.9,23.1,27.342758
1530,35.3,36.4,-1.0,95.2,-1.0,76.863,51.8,30.8,46.01,32.2,37.65219
1531,32.2,114.6,-1.0,41.6,57.7,79.412,121.17,-1.0,46.19,28.4,38.492645
1532,35.3,42.8,-1.0,71.5,50.27,66.621,36.7,39.7,28.71,32.4,29.12364
1533,-1.0,19.9,32.3,57.3,-1.0,-1.0,-1.0,20.2,20.1,15.7,22.508532
1534,28.16,35.32,41.19,-1.0,-1.0,92.72,26.98,39.94,37.38,36.45,34.961746
1535,-1.0,-1.0,-1.0,25.5,-1.0,41.757,7.9,20.9,20.5,8.2,15.634743
1536,-1.0,15.1,19.8,58.9,30.24,60.504,26.0,-1.0,21.1,28.3,21.85402
1537,-1.0,38.4,41.1,47.3,-1.0,-1.0,-1.0,27.8,29.54,40.0,32.838734
1538,17.86,23.51,27.19,-1.0,-1.0,46.5,17.83,15.97,15.39,31.29,22.115993
1539,8.2,9.7,-1.0,-1.0,15.7,20.087,18.95,-1.0,8.09,4.6,9.566198
1540,-1.0,-1.0,28.3,34.4,37.9,79.919,28.81,-1.0,-1.0,20.4,22.1319
1541,15.9,-1.0,-1.0,-1.0,26.52,36.049,31.5,11.9,41.32,14.6,20.8722
1542,-1.0,19.7,28.3,51.7,25.12,31.595,26.3,-1.0,15.8,20.9,24.620483
1543,-1.0,13.3,22.9,18.9,18.79,17.876,9.0,-1.0,12.7,23.0,18.081112
1544,-1.0,-1.0,24.1,34.3,21.78,25.827,30.9,36.5,27.3,24.1,27.839783
1545,-1.0,-1.0,-1.0,12.3,-1.0,68.727,11.6,15.1,14.3,3.8,11.399002
1546,-1.0,-1.0,-1.0,28.6,29.93,66.338,16.9,16.7,15.9,14.5,15.781317
1547,-1.0,40.0,38.8,67.8,69.56,81.809,37.5,-1.0,35.2,43.9,42.477646
1548,-1.0,34.7,31.9,47.5,67.09,42.294,23.3,-1.0,31.0,26.3,36.64893
1549,55.93,51.04,42.96,-1.0,79.64,48.16,45.56,53.24,42.25,68.6,47.06727
1550,-1.0,64.6,-1.0,98.5,-1.0,-1.0,131.32,49.6,100.89,59.3,83.184074
1551,44.3,41.9,-1.0,90.0,102.72,91.189,45.8,20.7,29.4,27.7,28.54475
1552,20.4,80.2,-1.0,35.1,34.3,50.578,40.92,-1.0,24.63,20.2,19.270088
1553,-1.0,44.4,45.6,63.0,31.4,35.075,63.79,-1.0,-1.0,20.2,32.468834
1554,-1.0,-1.0,23.4,38.8,39.99,66.277,25.0,51.7,26.4,23.5,27.845695
1555,-1.0,-1.0,7.1,17.7,22.83,18.722,14.3,16.6,13.9,17.4,12.806015
1556,17.8,21.2,-1.0,35.4,32.57,35.382,-1.0,24.1,22.49,20.8,20.289547
1557,40.3,61.99,41.95,-1.0,61.38,22.32,55.11,74.09,43.29,47.32,42.238976
1558,65.6,48.8,86.5,117.2,122.18,-1.0,108.4,-1.0,102.84,67.6,71.95304
1559,25.1,28.68,25.35,-1.0,-1.0,41.79,38.58,23.12,37.67,17.07,34.821068
1560,-1.0,-1.0,19.3,17.0,20.17,35.682,16.2,31.1,12.9,15.1,18.042454
1561,-1.0,74.4,43.9,67.1,-1.0,-1.0,44.0,66.5,102.33,97.5,81.717384
1562,14.0,-1.0,-1.0,3.5,-1.0,44.182,46.21,50.1,16.63,9.7,16.433052
1563,16.62,21.96,43.4,-1.0,-1.0,57.64,44.96,33.33,27.33,26.14,26.578041
1564,-1.0,18.1,45.7,59.1,-1.0,-1.0,13.84,37.7,37.22,37.9,34.485508
1565,-1.0,-1.0,-1.0,34.6,18.78,75.168,24.0,26.3,11.0,13.2,13.769884
1566,-1.0,22.6,34.2,30.2,45.33,66.382,32.7,-1.0,26.0,42.9,27.814016
1567,9.79,11.87,24.61,-1.0,-1.0,19.61,21.72,-1.0,16.81,11.81,14.469137
1568,45.9,38.9,47.1,72.1,177.93,179.0,68.7,33.9,75.92,57.1,59.152687
1569,66.8,35.0,47.2,54.4,55.77,94.659,37.0,66.8,46.01,42.3,40.031025
1570,-1.0,38.8,42.5,91.4,81.27,95.197,50.2,-1.0,18.9,47.3,38.490677
1571,18.6,-1.0,-1.0,3.6,13.51,36.289,-1.0,12.5,5.48,18.2,8.760584
1572,49.7,57.93,61.59,-1.0,112.29,95.27,69.09,36.76,100.25,69.08,61.39453
1573,-1.0,-1.0,10.5,28.5,35.67,102.52,32.3,26.6,23.2,20.6,21.304441
1574,24.4,24.8,-1.0,39.5,29.95,45.405,36.0,30.6,32.09,26.3,25.652208
1575,-1.0,13.0,56.5,29.7,-1.0,-1.0,-1.0,-1.0,31.79,52.3,35.139526
1576,-1.0,21.0,23.3,97.3,49.2,86.841,40.1,-1.0,16.6,19.9,30.390118
1577,-1.0,40.1,58.2,184.4,52.81,105.06,36.1,42.0,-1.0,38.4,35.35793
1578,11.1,-1.0,-1.0,17.5,26.7,-1.0,-1.0,24.6,21.1,16.5,19.760975
1579,29.5,-1.0,-1.0,27.4,46.18,83.864,17.7,23.3,21.69,17.0,22.714855
1580,-1.0,72.0,-1.0,255.7,164.02,220.2,114.0,-1.0,124.5,73.6,45.10223
1581,23.5,23.4,-1.0,61.6,39.52,40.302,43.3,37.2,36.2,29.0,28.462212
1582,18.9,18.2,-1.0,29.4,23.28,57.917,30.3,28.4,30.7,23.2,23.470821
1583,-1.0,-1.0,26.9,45.4,43.4,73.338,39.3,-1.0,-1.0,21.8,24.64177
1584,63.6,48.3,90.4,106.4,204.11,138.22,163.9,73.8,186.78,93.0,87.55146
1585,21.0,30.22,46.35,-1.0,-1.0,51.66,29.9,26.82,21.82,23.52,27.27358
1586,-1.0,33.7,50.7,61.4,39.97,105.98,32.9,51.0,39.46,26.0,36.888878
1587,-1.0,21.5,20.9,95.3,47.86,80.741,20.7,-1.0,64.2,23.9,24.428444
1588,7.3,22.6,-1.0,15.6,20.2,-1.0,16.52,-1.0,16.96,18.4,16.54955
1589,16.1,68.7,-1.0,98.0,103.54,77.36,-1.0,36.4,41.02,20.8,40.55903
1590,-1.0,39.5,42.7,59.5,-1.0,53.073,34.4,38.2,34.2,54.2,36.464424
1591,-1.0,21.9,69.6,58.7,70.1,100.32,65.0,49.4,53.65,41.4,37.634827
1592,-1.0,40.2,-1.0,72.7,61.41,77.706,53.4,44.7,44.43,29.7,36.87474
1593,31.2,15.3,-1.0,-1.0,35.9,48.562,43.44,-1.0,24.23,17.5,19.536499
1594,-1.0,12.8,21.4,57.0,-1.0,-1.0,15.37,28.3,22.34,24.4,21.598818
1595,46.9,-1.0,-1.0,74.6,147.85,123.65,41.6,29.7,78.27,32.3,53.194836
1596,-1.0,52.4,51.2,88.4,87.03,148.91,69.8,-1.0,55.2,61.5,55.94162
1597,-1.0,31.1,42.1,60.4,57.18,52.948,42.4,-1.0,31.9,20.4,37.240936
1598,-1.0,-1.0,-1.0,50.6,49.07,103.87,41.2,49.0,57.8,17.9,44.600773
1599,30.72,55.78,37.46,101.32,-1.0,77.35,32.15,40.98,36.77,46.16,42.878414
1600,-1.0,-1.0,-1.0,79.8,77.35,70.381,41.6,18.0,51.5,37.7,37.271786
1601,29.51,41.22,55.09,-1.0,-1.0,33.59,42.63,25.01,32.44,57.21,35.609215
1602,-1.0,13.2,12.1,15.8,25.8,23.335,12.53,-1.0,-1.0,4.7,18.606304
1603,-1.0,63.0,50.4,50.7,114.25,156.26,43.1,-1.0,-1.0,55.5,52.591915
1604,-1.0,20.2,37.6,230.5,-1.0,-1.0,92.15,33.8,74.16,28.1,50.499344
1605,-1.0,22.5,17.9,35.4,31.78,59.058,32.4,35.0,15.1,15.2,17.10338
1606,-1.0,-1.0,-1.0,8.3,3.36,12.04,5.8,14.0,6.3,1.7,5.481217
1607,-1.0,31.7,32.2,58.3,-1.0,-1.0,40.76,-1.0,33.08,30.1,23.068966
1608,21.9,25.1,-1.0,-1.0,68.7,55.797,-1.0,-1.0,28.84,22.6,22.506865
1609,-1.0,2.0,12.2,12.1,-1.0,-1.0,7.51,-1.0,8.09,0.0,1.3439709
1610,20.2,25.7,-1.0,35.2,44.46,54.241,-1.0,16.1,19.93,27.4,20.194843
1611,33.66,31.88,37.57,-1.0,44.7,24.94,39.03,32.78,49.91,59.93,41.99463
1612,54.18,45.7,58.03,-1.0,106.54,94.79,48.92,62.2,56.0,53.6,44.687595
1613,12.9,-1.0,-1.0,5.8,18.12,19.767,8.6,13.2,2.82,4.5,10.193459
1614,13.84,38.01,34.0,-1.0,87.44,117.32,25.24,26.42,36.78,55.31,37.55801
1615,-1.0,55.7,61.4,-1.0,-1.0,-1.0,27.57,35.4,43.98,47.1,50.618206
1616,-1.0,-1.0,25.3,45.0,57.17,97.267,20.8,37.2,27.8,19.3,25.531013
1617,-1.0,-1.0,-1.0,27.6,45.8,72.715,20.7,24.3,23.7,25.6,21.874628
1618,44.9,15.8,-1.0,78.8,77.04,93.735,60.2,46.3,51.74,41.5,40.416496
1619,-1.0,32.5,39.2,70.4,-1.0,58.012,37.2,-1.0,27.0,37.2,34.83088
1620,34.7,-1.0,-1.0,124.4,103.3,95.734,44.0,38.7,79.19,41.6,52.32042
1621,-1.0,-1.0,-1.0,37.6,21.53,26.65,18.5,22.4,11.7,18.9,14.373428
1622,-1.0,-1.0,33.5,64.9,45.13,67.413,17.5,14.5,15.5,14.0,16.49833
1623,-1.0,20.4,46.7,39.5,-1.0,-1.0,9.79,18.1,25.79,24.6,24.808245
1624,60.2,9.1,42.8,64.7,62.21,115.49,47.1,37.2,43.32,34.4,43.09597
1625,57.42,-1.0,136.56,-1.0,-1.0,74.13,77.06,76.03,64.0,84.84,83.21878
1626,-1.0,-1.0,36.0,40.7,34.41,75.947,28.4,31.9,31.5,14.9,31.134117
1627,7.36,16.0,23.07,-1.0,41.27,44.59,17.33,12.12,17.27,15.47,18.270468
1628,-1.0,33.7,62.9,60.6,-1.0,68.649,42.6,-1.0,29.9,27.3,38.58297
1629,-1.0,29.1,38.0,55.3,-1.0,-1.0,26.88,25.0,25.94,27.8,26.286018
1630,-1.0,-1.0,56.7,-1.0,-1.0,-1.0,176.04,48.2,36.81,34.2,42.129047
1631,-1.0,-1.0,28.0,25.8,30.84,82.508,27.1,34.8,16.8,20.7,20.31414
1632,-1.0,18.5,17.7,94.1,98.89,77.223,29.2,-1.0,24.8,28.5,33.40544
1633,17.0,-1.0,-1.0,32.1,-1.0,47.937,18.9,39.5,20.0,28.8,19.20811
1634,-1.0,16.1,48.3,179.7,-1.0,-1.0,-1.0,25.4,23.41,19.5,20.483564
1635,56.37,76.53,-1.0,-1.0,-1.0,41.48,53.52,45.2,41.91,44.49,38.435352
1636,-1.0,-1.0,18.5,19.5,31.54,30.755,15.1,19.0,18.1,20.0,17.054363
1637,36.85,33.76,55.15,61.19,-1.0,27.34,34.51,30.18,-1.0,40.89,46.89482
1638,17.08,-1.0,3.46,24.05,-1.0,51.94,12.65,11.95,19.38,15.34,14.364115
1639,17.94,23.53,30.71,-1.0,99.8,-1.0,24.17,23.45,17.13,24.82,22.070522
1640,44.6,58.4,-1.0,84.4,50.2,113.86,-1.0,49.9,51.21,41.3,46.313156
1641,29.61,37.57,52.3,-1.0,-1.0,67.47,27.96,30.78,47.45,37.97,40.706467
1642,17.47,-1.0,32.51,-1.0,-1.0,43.35,40.25,25.5,40.13,23.44,31.303974
1643,-1.0,16.9,16.7,18.4,20.61,73.451,25.9,-1.0,19.7,17.7,20.277987
1644,-1.0,87.0,84.5,80.5,142.44,120.73,94.7,111.2,124.65,78.1,88.80311
1645,-1.0,0.7,73.5,-1.0,-1.0,-1.0,47.06,52.7,43.43,40.0,49.464874
1646,-1.0,24.6,51.6,115.6,-1.0,-1.0,46.33,23.8,-1.0,25.0,22.954138
1647,-1.0,42.7,42.7,71.3,38.03,67.222,37.4,-1.0,42.5,22.4,41.922684
1648,14.8,-1.0,-1.0,79.0,28.91,59.536,-1.0,30.7,25.62,16.5,24.85876
1649,57.65,72.62,60.19,-1.0,-1.0,52.74,49.8,49.58,49.27,55.27,59.46958
1650,24.88,20.86,17.45,-1.0,-1.0,51.25,22.19,15.91,19.2,12.39,21.507685
1651,-1.0,28.9,32.4,48.0,34.98,44.244,33.5,-1.0,29.6,27.4,32.128353
1652,-1.0,24.1,56.3,55.1,51.05,86.152,26.5,-1.0,17.2,20.2,28.232162
1653,14.0,12.7,-1.0,21.6,20.9,-1.0,30.23,-1.0,19.23,14.2,16.26042
1654,20.0,26.79,-1.0,-1.0,-1.0,-1.0,22.97,27.36,28.03,62.97,29.40402
1655,26.9,-1.0,-1.0,48.9,26.37,47.299,29.2,21.8,41.88,16.5,31.69359
1656,-1.0,-1.0,28.5,47.4,57.15,65.965,20.5,36.2,37.5,29.3,30.976952
1657,67.21,42.86,61.48,-1.0,-1.0,82.47,46.09,83.13,55.42,43.55,51.53401
1658,18.1,31.1,-1.0,17.6,-1.0,26.095,35.96,-1.0,23.01,20.7,20.301495
1659,-1.0,111.1,101.6,241.6,143.54,215.92,133.8,-1.0,98.9,89.1,91.32259
1660,26.3,-1.0,-1.0,151.1,57.87,137.74,57.6,17.3,64.74,19.4,46.019215
1661,-1.0,56.4,40.6,178.7,52.77,55.027,53.5,-1.0,39.3,34.8,40.045265
1662,-1.0,17.6,47.7,229.7,-1.0,-1.0,56.39,24.4,33.82,36.8,26.950344
1663,-1.0,31.1,61.0,69.2,-1.0,-1.0,-1.0,23.0,28.46,29.1,32.48324
1664,-1.0,24.8,-1.0,50.1,25.33,46.024,30.4,26.6,28.11,28.7,24.844421
1665,13.2,14.0,-1.0,26.0,19.8,-1.0,17.88,-1.0,13.14,11.2,12.922176
1666,60.11,48.0,36.4,49.79,-1.0,-1.0,48.09,48.62,47.06,41.21,53.029034
1667,19.29,22.52,31.18,-1.0,41.98,-1.0,21.16,22.6,25.52,54.0,24.66785
1668,39.1,-1.0,-1.0,132.4,39.85,57.35,44.1,37.2,32.89,26.1,32.749535
1669,-1.0,11.5,31.62,25.7,-1.0,-1.0,26.28,8.12,20.18,9.28,19.431301
1670,48.9,55.6,-1.0,53.5,55.8,-1.0,49.42,-1.0,40.41,34.9,35.586636
1671,-1.0,39.9,75.7,142.6,-1.0,-1.0,56.15,17.5,29.45,27.5,32.124664
1672,46.41,62.19,52.11,-1.0,73.81,88.25,56.05,79.88,64.66,60.95,54.90483
1673,75.1,-1.0,-1.0,166.7,58.81,133.62,71.4,80.4,65.93,56.4,68.98058
1674,23.4,11.9,-1.0,29.9,19.29,49.659,-1.0,11.2,12.01,16.2,14.792437
1675,-1.0,43.5,59.0,125.0,75.24,134.37,47.9,-1.0,50.5,46.9,44.511444
1676,-1.0,-1.0,-1.0,10.5,3.87,32.582,9.1,9.0,20.5,30.0,12.729212
1677,-1.0,9.76,14.69,25.14,-1.0,-1.0,18.0,16.94,17.36,18.03,15.112032
1678,-1.0,41.6,45.7,101.7,57.3,97.879,49.1,-1.0,36.6,51.7,43.659832
1679,-1.0,41.2,68.0,89.5,81.65,87.17,69.7,-1.0,49.8,38.3,48.702896
1680,86.9,66.2,88.4,76.0,58.13,142.26,50.5,34.1,43.69,38.8,48.62445
1681,116.1,77.4,159.4,195.7,182.86,277.06,57.0,92.4,79.74,60.1,76.70558
1682,22.4,19.3,-1.0,-1.0,37.3,33.581,28.32,-1.0,15.85,14.5,16.439377
1683,34.6,30.9,-1.0,31.4,-1.0,49.014,39.36,-1.0,34.64,40.6,28.551226
1684,-1.0,50.2,42.2,53.4,64.44,57.912,40.2,-1.0,25.0,42.8,51.028778
1685,8.1,21.8,-1.0,-1.0,29.7,21.084,25.05,-1.0,12.33,19.3,10.973967
1686,-1.0,-1.0,-1.0,55.1,47.14,55.714,27.3,24.2,21.3,22.1,21.86892
1687,17.3,29.0,-1.0,40.7,-1.0,37.619,46.26,-1.0,26.72,16.9,21.104725
1688,42.9,33.5,46.4,58.8,42.44,40.477,45.9,42.8,44.7,40.0,43.062878
1689,29.6,33.5,-1.0,47.7,47.43,72.415,-1.0,29.9,21.25,31.5,23.100838
1690,-1.0,50.4,83.1,127.8,-1.0,-1.0,53.71,51.2,41.78,45.6,50.538048
1691,-1.0,55.7,69.7,55.5,126.29,108.91,58.0,-1.0,46.0,33.7,52.277016
1692,-1.0,26.2,-1.0,34.2,36.96,53.108,54.1,37.1,36.69,30.4,28.76844
1693,-1.0,-1.0,-1.0,-1.0,33.24,57.389,25.0,4.4,23.6,27.3,18.725193
1694,51.0,55.9,-1.0,122.7,87.87,117.65,72.1,60.9,58.88,70.2,47.274208
1695,-1.0,53.8,61.6,149.7,-1.0,-1.0,41.65,61.7,74.76,61.6,64.3924
1696,35.6,38.3,-1.0,72.6,60.39,88.395,49.8,40.7,32.84,31.6,30.366001
1697,47.98,83.27,83.06,-1.0,-1.0,243.06,70.45,63.53,115.97,63.2,82.22911
1698,72.4,-1.0,-1.0,210.3,185.22,132.09,69.4,65.3,91.25,66.5,61.197655
1699,-1.0,-1.0,62.0,26.7,40.2,61.301,39.09,-1.0,-1.0,18.5,34.800003
1700,34.43,-1.0,27.01,29.32,-1.0,60.16,26.04,15.45,28.1,26.38,27.243042
1701,-1.0,-1.0,-1.0,8.4,19.21,42.524,18.5,2.5,2.2,10.8,9.792028
1702,-1.0,57.3,72.0,135.8,80.11,-1.0,59.2,-1.0,68.9,78.5,67.905815
1703,23.45,17.71,36.9,-1.0,-1.0,52.27,16.35,28.25,18.05,20.35,21.545675
1704,-1.0,-1.0,-1.0,61.5,95.2,93.038,61.7,38.0,43.5,45.7,38.28882
1705,-1.0,52.3,38.9,88.6,-1.0,-1.0,30.57,19.4,43.63,31.0,43.46853
1706,23.9,-1.0,-1.0,8.1,-1.0,60.1,-1.0,4.3,14.37,10.3,13.369862
1707,-1.0,56.5,42.7,91.9,98.87,130.58,65.6,-1.0,53.8,55.3,55.448307
1708,22.99,25.47,31.71,-1.0,152.38,43.28,22.6,26.32,25.29,22.31,25.923172
1709,-1.0,26.1,25.0,46.2,-1.0,-1.0,57.64,20.1,31.8,29.7,26.18303
1710,-1.0,34.6,54.4,87.3,73.15,110.41,44.8,39.3,-1.0,39.9,38.13259
1711,28.4,22.59,20.33,36.09,-1.0,-1.0,24.09,16.65,17.52,22.24,25.466618
1712,-1.0,-1.0,-1.0,28.7,31.58,18.928,20.5,18.3,24.2,17.2,20.774292
1713,26.8,32.2,-1.0,101.0,24.92,45.717,20.8,25.7,20.81,17.5,18.962461
1714,-1.0,-1.0,72.4,59.8,74.03,56.517,48.7,31.2,39.8,23.3,32.523415
1715,13.65,20.07,24.68,-1.0,-1.0,57.92,20.8,20.32,35.39,27.12,27.54934
1716,51.0,-1.0,-1.0,53.7,79.55,132.5,-1.0,116.4,57.73,52.2,49.063484
1717,18.56,31.7,39.7,-1.0,41.69,201.93,23.73,24.31,20.32,25.46,21.894623
1718,-1.0,25.5,40.2,67.2,45.74,87.566,45.0,-1.0,37.3,26.4,30.391842
1719,-1.0,-1.0,-1.0,12.4,14.61,66.784,13.0,11.5,8.8,13.8,11.448019
1720,-1.0,23.3,23.1,31.7,31.36,39.762,29.5,-1.0,32.3,50.0,27.74017
1721,-1.0,21.2,29.2,30.5,29.11,40.844,24.1,-1.0,25.3,24.6,25.765684
1722,-1.0,62.2,39.9,75.8,99.0,246.25,46.8,-1.0,55.3,45.8,48.456047
1723,-1.0,-1.0,35.3,24.4,33.61,74.884,43.9,49.9,55.9,50.9,42.133907
1724,-1.0,43.9,53.1,70.7,-1.0,-1.0,40.4,25.9,18.75,29.1,27.00022
1725,-1.0,0.8,42.2,-1.0,-1.0,-1.0,75.34,29.5,32.38,38.9,28.272377
1726,13.2,32.6,-1.0,-1.0,26.3,27.873,16.32,-1.0,18.92,16.7,18.722624
1727,28.1,26.7,-1.0,44.9,72.3,37.583,37.3,26.3,28.99,24.4,23.615452
1728,123.5,-1.0,-1.0,96.4,-1.0,92.636,103.2,73.5,-1.0,36.8,58.296005
1729,29.1,4.1,-1.0,-1.0,41.9,58.159,12.0,-1.0,20.4,13.9,16.307747
1730,-1.0,43.5,98.7,108.5,-1.0,-1.0,110.63,34.4,47.78,25.4,50.7517
1731,-1.0,39.1,47.1,89.3,38.18,58.035,61.7,-1.0,30.2,31.2,40.40583
1732,-1.0,38.8,56.4,50.2,48.75,70.397,54.6,-1.0,52.7,42.5,43.329453
1733,-1.0,36.6,58.7,41.4,-1.0,-1.0,84.76,43.7,38.86,43.7,43.632492
1734,-1.0,51.1,36.0,150.1,86.97,143.62,44.2,-1.0,18.9,72.2,37.94599
1735,-1.0,22.3,70.4,65.9,-1.0,-1.0,23.27,14.0,26.92,29.8,27.088173
1736,-1.0,26.0,31.7,45.4,31.62,76.689,23.8,-1.0,13.0,33.1,25.477627
1737,38.3,-1.0,-1.0,36.7,67.23,71.769,-1.0,50.5,41.93,41.7,38.806866
1738,21.3,38.3,-1.0,12.8,30.6,29.869,36.14,-1.0,20.23,19.0,19.321732
1739,21.13,24.19,24.66,45.02,-1.0,-1.0,19.37,21.01,-1.0,23.01,26.351202
1740,6.38,13.25,29.73,-1.0,-1.0,-1.0,24.79,9.66,16.33,13.87,19.119621
