,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
275,17.8,-1.0,20.3,36.64,17.7,61.11,-1.0,-1.0,12.25,25.3,24.186697
276,-1.0,54.4,161.4,67.47,58.0,74.222,51.3,-1.0,51.7,62.0,50.603184
277,-1.0,32.7,-1.0,-1.0,18.4,-1.0,-1.0,-1.0,23.71,0.8,18.531994
278,-1.0,19.7,13.3,-1.0,-1.0,-1.0,51.99,-1.0,22.58,25.6,28.316778
279,-1.0,58.6,37.4,-1.0,45.8,-1.0,16.97,54.7,47.45,27.5,34.15681
280,-1.0,61.4,94.1,-1.0,58.2,-1.0,-1.0,44.7,52.04,40.4,45.312862
281,-1.0,48.6,56.4,-1.0,31.9,-1.0,-1.0,63.5,49.82,26.4,29.514961
282,42.12,50.67,-1.0,66.02,36.44,97.58,34.59,42.4,50.14,33.8,45.352276
283,-1.0,131.8,39.6,155.26,79.8,78.14,149.7,-1.0,155.3,150.5,94.68912
284,-1.0,23.39,16.25,33.76,38.25,49.47,27.88,27.24,11.68,36.67,23.545692
285,-1.0,48.4,-1.0,-1.0,49.6,-1.0,-1.0,-1.0,54.95,34.7,48.089077
286,21.5,34.6,81.6,83.06,28.4,61.185,55.7,20.1,50.24,23.9,27.88818
287,24.5,-1.0,45.0,38.41,23.2,50.381,26.2,18.9,54.08,24.5,25.988708
288,-1.0,35.8,37.7,-1.0,29.0,-1.0,36.59,30.4,28.89,24.0,21.806423
289,-1.0,-1.0,-1.0,27.6,-1.0,20.067,40.35,-1.0,14.5,33.8,25.842918
290,-1.0,66.7,232.0,66.37,35.8,323.15,82.7,-1.0,59.8,70.5,56.026443
291,-1.0,62.0,183.3,189.03,50.4,109.09,79.4,49.4,109.7,44.4,47.757427
292,-1.0,185.4,-1.0,-1.0,72.7,-1.0,112.33,77.7,81.61,70.8,78.95269
293,-1.0,64.2,80.4,-1.0,30.3,-1.0,-1.0,51.0,40.9,26.4,31.64994
294,-1.0,36.1,155.0,130.8,31.3,67.727,43.79,-1.0,-1.0,17.5,26.073713
295,-1.0,155.0,658.8,623.7,81.8,528.88,438.08,-1.0,-1.0,133.0,138.64928
296,-1.0,30.2,34.7,-1.0,11.1,-1.0,19.69,-1.0,17.93,30.6,15.955453
297,-1.0,50.3,98.5,36.57,53.8,52.448,39.6,-1.0,39.7,38.0,39.901054
298,-1.0,40.0,52.8,49.61,40.6,96.112,28.3,-1.0,21.0,38.5,36.9787
299,-1.0,47.5,-1.0,45.9,-1.0,78.959,31.85,-1.0,15.86,35.8,21.183569
300,-1.0,17.8,-1.0,24.7,-1.0,55.082,18.79,-1.0,14.48,10.6,17.580301
301,32.7,39.9,62.9,52.99,23.8,57.67,56.1,22.6,61.81,21.9,25.414457
302,-1.0,26.2,121.1,50.94,27.1,92.643,49.1,-1.0,49.1,33.6,33.414883
303,25.1,-1.0,21.2,30.8,8.1,43.768,28.02,-1.0,14.07,9.8,21.026196
304,-1.0,25.9,32.3,-1.0,-1.0,-1.0,34.84,-1.0,22.74,26.3,25.524311
305,-1.0,52.5,67.0,67.07,53.5,73.615,64.7,-1.0,71.9,41.6,49.795223
306,-1.0,15.1,11.4,-1.0,-1.0,-1.0,24.54,-1.0,10.18,14.9,15.010192
307,-1.0,-1.0,6.24,-1.0,22.28,17.65,9.08,22.06,14.81,21.74,18.205559
308,-1.0,71.8,188.3,223.8,93.0,372.92,124.5,-1.0,87.9,114.7,87.384254
309,7.37,29.81,66.33,40.69,25.95,-1.0,47.57,20.4,43.33,40.32,22.16302
310,-1.0,50.4,21.2,-1.0,-1.0,-1.0,-1.0,-1.0,14.22,11.8,19.786922
311,-1.0,-1.0,-1.0,12.9,-1.0,19.066,17.45,-1.0,18.73,12.7,13.833528
312,-1.0,53.9,119.9,-1.0,62.5,103.8,50.4,-1.0,43.2,44.3,50.444622
313,-1.0,17.8,25.9,-1.0,-1.0,-1.0,34.14,-1.0,-1.0,24.1,23.23014
314,-1.0,17.8,18.5,-1.0,-1.0,-1.0,36.21,-1.0,17.62,1.8,23.956644
315,-1.0,45.9,70.2,50.99,54.4,105.63,54.3,34.6,45.93,60.8,38.326996
316,-1.0,151.2,399.0,148.83,98.6,155.74,173.8,157.2,184.98,126.4,120.87723
317,-1.0,23.2,11.9,-1.0,-1.0,-1.0,8.31,-1.0,5.56,7.5,11.976527
318,41.0,-1.0,22.9,14.71,17.4,23.809,-1.0,17.9,15.63,19.6,22.761164
319,-1.0,86.4,103.1,85.2,65.9,170.24,67.3,-1.0,91.8,57.7,65.03272
320,-1.0,57.8,57.6,135.42,26.5,82.621,64.3,30.9,38.4,39.0,31.028337
321,24.61,36.78,-1.0,-1.0,34.3,103.77,26.32,26.94,24.12,41.16,37.236412
322,-1.0,-1.0,-1.0,44.2,-1.0,19.964,37.33,-1.0,17.62,34.9,21.532013
323,28.7,-1.0,91.9,64.73,32.1,63.445,20.0,17.0,26.1,32.4,30.537333
324,24.3,-1.0,-1.0,34.9,11.9,38.981,33.9,-1.0,13.96,21.4,24.406715
325,-1.0,40.1,53.3,62.6,50.6,62.69,54.3,-1.0,35.9,48.8,38.37454
326,-1.0,46.3,39.9,-1.0,-1.0,-1.0,14.99,-1.0,16.62,11.8,18.428492
327,-1.0,47.2,84.0,-1.0,27.8,51.466,36.1,-1.0,-1.0,35.4,29.029243
328,-1.0,130.1,149.6,70.26,60.5,124.42,69.4,64.0,80.9,39.7,63.680035
329,11.8,-1.0,127.0,39.6,18.5,25.321,44.73,-1.0,20.62,29.3,29.150373
330,-1.0,73.6,179.4,63.05,44.8,83.687,60.9,48.9,46.92,54.4,51.74935
331,-1.0,50.9,215.7,-1.0,-1.0,-1.0,47.11,8.1,40.94,37.7,31.0257
332,-1.0,151.4,324.5,103.77,82.3,277.91,97.5,63.3,79.64,116.8,100.14688
333,-1.0,39.1,58.8,-1.0,25.5,-1.0,40.85,37.5,47.59,16.5,27.055275
334,35.93,38.29,103.21,-1.0,131.4,-1.0,62.6,38.92,83.46,81.59,57.37021
335,-1.0,15.97,26.33,-1.0,7.76,-1.0,13.03,14.77,14.89,9.77,13.596404
336,-1.0,56.0,-1.0,32.8,-1.0,42.385,31.29,-1.0,21.89,16.1,23.17987
337,-1.0,109.1,215.9,-1.0,79.5,-1.0,92.37,68.6,78.34,86.7,63.561615
338,72.77,64.8,-1.0,66.21,97.04,217.12,52.58,60.18,106.57,109.4,98.80802
339,-1.0,11.0,17.79,-1.0,7.91,-1.0,13.44,8.8,8.67,7.21,10.680232
340,-1.0,56.9,91.7,-1.0,38.4,-1.0,-1.0,29.1,-1.0,29.8,29.599216
341,-1.0,96.8,165.7,-1.0,51.3,-1.0,42.64,40.7,39.3,65.8,47.787125
342,-1.0,-1.0,-1.0,23.8,-1.0,52.888,15.43,-1.0,9.52,3.0,15.016148
343,-1.0,42.3,-1.0,132.8,-1.0,84.751,97.78,-1.0,74.33,82.0,45.187588
344,-1.0,100.3,129.0,-1.0,104.7,-1.0,63.08,69.4,58.96,99.0,64.83535
345,-1.0,42.2,70.1,-1.0,-1.0,-1.0,62.35,-1.0,52.33,66.5,36.07819
346,-1.0,57.2,56.5,47.88,26.4,46.723,41.0,-1.0,19.8,18.7,28.48722
347,-1.0,33.42,45.65,-1.0,86.12,44.2,49.04,31.98,24.79,73.88,33.520832
348,25.1,69.15,-1.0,-1.0,18.07,53.58,59.68,23.8,27.76,24.2,27.480965
349,-1.0,39.5,31.2,41.81,30.7,51.142,35.2,-1.0,21.5,23.6,26.198112
350,25.57,27.26,26.89,-1.0,17.37,-1.0,18.8,10.43,22.0,11.08,16.84021
351,16.04,23.72,-1.0,41.4,19.48,41.3,19.31,21.72,23.52,22.01,24.507038
352,-1.0,20.3,22.5,-1.0,-1.0,-1.0,20.91,-1.0,-1.0,23.6,18.27782
353,-1.0,48.2,43.6,-1.0,45.8,150.76,-1.0,-1.0,44.3,26.2,34.319958
354,-1.0,32.2,91.6,46.68,48.0,39.349,51.7,-1.0,61.9,46.8,39.434216
355,10.6,-1.0,-1.0,32.9,7.7,30.544,22.3,-1.0,13.23,19.7,16.3986
356,-1.0,55.0,44.0,-1.0,27.8,-1.0,-1.0,26.6,22.25,23.7,25.447802
357,-1.0,101.9,85.9,35.2,-1.0,43.559,-1.0,-1.0,-1.0,44.9,48.66235
358,-1.0,121.1,146.6,166.08,73.1,207.69,90.7,-1.0,92.4,62.9,81.050125
359,-1.0,31.6,47.2,53.8,26.3,40.374,38.25,-1.0,-1.0,30.0,26.837856
360,15.3,-1.0,27.4,33.78,13.6,25.78,-1.0,23.7,15.23,18.1,20.988783
361,10.0,-1.0,16.7,-1.0,6.3,25.762,27.83,25.2,12.09,23.9,25.65954
362,-1.0,-1.0,3.76,-1.0,17.61,23.01,14.98,20.3,14.78,20.53,17.428785
363,-1.0,46.5,140.9,51.22,27.1,99.791,30.1,-1.0,26.7,4.2,39.282185
364,24.1,-1.0,53.7,52.96,21.2,55.442,-1.0,24.6,22.95,23.0,28.549057
365,-1.0,22.9,-1.0,30.3,-1.0,52.335,-1.0,-1.0,-1.0,18.1,18.94591
366,37.4,-1.0,41.2,41.6,33.0,48.831,-1.0,-1.0,28.12,22.0,52.107216
367,15.82,9.85,-1.0,74.05,12.98,70.76,7.4,13.93,16.07,10.32,19.571472
368,21.2,-1.0,6.7,17.0,-1.0,20.368,26.81,-1.0,8.11,28.2,9.692041
369,-1.0,9.4,14.7,-1.0,-1.0,-1.0,-1.0,-1.0,14.09,11.8,12.461627
370,-1.0,44.3,55.7,58.63,21.5,50.056,37.8,29.0,26.4,17.8,26.04249
371,-1.0,-1.0,82.2,-1.0,45.5,-1.0,-1.0,38.9,37.98,51.0,34.909355
372,-1.0,33.8,93.1,40.0,17.1,53.595,47.65,-1.0,-1.0,14.4,23.112576
373,34.2,-1.0,-1.0,29.3,15.4,38.326,24.96,-1.0,22.47,11.1,13.686418
374,37.3,-1.0,-1.0,29.8,22.7,42.345,26.22,-1.0,23.13,15.5,17.615211
375,-1.0,56.8,-1.0,-1.0,36.5,-1.0,-1.0,-1.0,40.45,62.2,30.240269
376,22.9,-1.0,45.4,32.69,16.2,29.825,-1.0,30.2,13.85,34.3,25.369867
377,21.38,16.38,25.38,-1.0,21.64,-1.0,14.01,13.44,18.42,25.14,19.224659
378,-1.0,54.7,-1.0,-1.0,41.6,-1.0,76.45,41.5,36.98,58.1,36.207394
379,62.59,50.53,-1.0,-1.0,66.72,152.26,56.58,79.92,96.01,87.42,82.81491
380,-1.0,39.3,-1.0,99.0,-1.0,43.834,25.19,-1.0,13.4,9.9,19.409409
381,14.5,-1.0,42.4,47.2,13.1,43.242,35.5,-1.0,10.47,33.4,30.595882
382,-1.0,54.3,55.4,-1.0,41.5,-1.0,-1.0,34.1,41.6,43.9,35.05214
383,-1.0,21.0,52.3,-1.0,-1.0,-1.0,26.6,-1.0,16.91,21.3,20.50285
384,-1.0,5.7,6.3,-1.0,-1.0,-1.0,14.47,-1.0,12.84,13.2,12.708547
385,-1.0,142.1,198.5,68.91,64.3,156.51,110.9,-1.0,62.22,72.5,74.57179
386,24.6,-1.0,15.5,27.3,-1.0,30.725,17.46,-1.0,16.18,13.4,17.419214
387,20.31,38.6,-1.0,-1.0,54.69,79.68,26.65,32.82,43.21,37.74,40.71552
388,28.2,96.9,67.4,64.01,20.8,83.341,58.2,40.5,54.29,26.2,38.087074
389,-1.0,116.6,203.8,170.2,-1.0,117.31,-1.0,-1.0,-1.0,60.3,98.636765
390,39.26,43.44,-1.0,-1.0,40.86,56.16,37.08,-1.0,41.79,37.82,45.56173
391,-1.0,-1.0,47.6,-1.0,42.1,-1.0,-1.0,35.0,47.19,29.4,22.914831
392,-1.0,50.77,53.49,-1.0,74.84,40.14,41.65,58.63,17.78,112.31,42.350655
393,-1.0,87.9,127.26,33.53,55.89,119.04,77.07,51.96,40.53,68.32,54.112926
394,-1.0,37.0,-1.0,-1.0,18.9,-1.0,-1.0,-1.0,23.4,37.1,19.244713
395,33.1,-1.0,90.0,40.02,24.8,67.147,40.9,29.0,33.81,23.3,34.18653
396,-1.0,41.4,-1.0,43.0,-1.0,39.291,7.55,-1.0,-1.0,13.9,31.880966
397,-1.0,54.2,-1.0,-1.0,35.2,-1.0,-1.0,51.7,43.16,41.9,29.743715
398,-1.0,54.4,71.7,-1.0,60.1,-1.0,103.48,50.6,138.45,36.0,42.2646
399,-1.0,86.5,103.1,-1.0,39.7,-1.0,16.33,26.0,47.88,45.6,35.77776
400,-1.0,41.8,-1.0,-1.0,53.6,-1.0,-1.0,-1.0,52.02,17.1,45.927395
401,18.7,28.5,26.0,21.02,15.7,47.815,14.0,16.1,15.52,16.9,19.127058
402,-1.0,-1.0,-1.0,111.9,-1.0,70.252,57.33,-1.0,39.26,39.9,57.08535
403,14.62,21.82,27.39,-1.0,23.63,-1.0,26.34,19.49,24.43,23.55,20.717525
404,-1.0,87.6,44.1,55.5,47.5,82.606,41.23,-1.0,-1.0,78.4,40.34091
405,-1.0,126.5,280.9,222.82,78.2,230.17,81.0,-1.0,87.16,104.2,96.50733
406,-1.0,67.5,58.6,72.62,44.7,97.311,59.9,67.1,56.6,38.8,49.63963
407,29.4,-1.0,19.1,26.8,-1.0,39.45,7.05,-1.0,14.12,11.0,18.424503
408,-1.0,45.4,228.8,-1.0,-1.0,-1.0,-1.0,29.6,52.7,57.7,40.990955
409,21.6,-1.0,13.8,30.9,11.8,37.098,-1.0,-1.0,13.64,54.4,19.468752
410,77.1,49.57,70.72,-1.0,43.59,43.52,47.6,55.75,-1.0,44.12,63.05617
411,7.8,-1.0,-1.0,16.3,-1.0,23.56,36.45,-1.0,8.38,43.0,26.890928
412,30.8,-1.0,48.3,48.8,29.0,56.955,36.71,-1.0,31.07,60.8,48.678013
413,-1.0,16.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.25,56.4,21.578903
414,-1.0,36.7,68.0,-1.0,44.7,63.339,42.7,36.8,27.0,27.0,35.073
415,-1.0,23.6,47.7,-1.0,-1.0,-1.0,-1.0,-1.0,26.62,9.4,22.756552
416,-1.0,-1.0,-1.0,-1.0,68.9,-1.0,97.93,79.9,73.35,46.6,64.642654
417,-1.0,-1.0,-1.0,32.1,-1.0,50.904,22.27,-1.0,14.98,16.5,16.154041
418,-1.0,18.0,20.05,41.78,12.8,78.93,10.87,18.61,21.99,12.67,16.435877
419,-1.0,17.5,17.4,-1.0,-1.0,-1.0,-1.0,6.1,10.53,19.5,15.622842
420,-1.0,15.7,54.0,44.62,27.6,64.16,25.7,78.1,35.4,19.0,29.497372
421,20.44,13.17,-1.0,-1.0,19.83,56.15,21.81,41.93,24.72,45.33,27.903278
422,-1.0,46.7,100.9,-1.0,-1.0,-1.0,-1.0,25.9,-1.0,26.0,29.34723
423,-1.0,47.5,33.4,-1.0,23.4,-1.0,-1.0,23.6,19.84,15.5,21.715818
424,-1.0,145.8,187.4,-1.0,56.1,-1.0,99.49,46.8,-1.0,108.1,64.45683
425,-1.0,-1.0,-1.0,45.6,-1.0,41.976,53.29,-1.0,42.65,35.9,37.148285
426,-1.0,72.1,-1.0,-1.0,56.6,-1.0,93.68,54.1,62.12,39.5,46.343655
427,-1.0,18.0,19.5,24.31,19.5,34.268,14.1,-1.0,16.7,25.7,17.622677
428,-1.0,19.0,23.5,-1.0,-1.0,-1.0,22.86,-1.0,19.55,23.7,21.980991
429,19.82,27.18,-1.0,40.8,53.68,34.04,58.2,38.18,86.48,39.36,36.59408
430,-1.0,-1.0,-1.0,23.0,-1.0,17.064,39.56,-1.0,10.31,28.0,26.068253
431,-1.0,10.7,-1.0,-1.0,-1.0,-1.0,16.34,-1.0,7.89,7.6,12.507028
432,-1.0,104.3,149.4,-1.0,51.3,-1.0,56.81,52.7,59.24,68.4,51.497746
433,-1.0,9.6,15.6,-1.0,-1.0,-1.0,10.91,-1.0,15.07,8.3,15.879018
434,-1.0,51.7,57.9,-1.0,23.6,-1.0,-1.0,48.7,34.92,41.6,25.164772
435,-1.0,51.2,143.8,66.01,38.3,100.13,51.6,-1.0,82.4,49.5,42.513714
436,-1.0,-1.0,23.0,47.69,25.0,49.882,36.2,-1.0,37.33,36.3,36.763947
437,-1.0,32.7,49.4,-1.0,37.9,-1.0,-1.0,37.6,26.3,26.8,27.361084
438,22.5,64.1,25.9,31.03,17.0,40.554,36.4,26.0,24.39,24.2,25.200079
439,-1.0,-1.0,-1.0,25.5,-1.0,37.281,11.45,-1.0,13.17,9.8,12.6856165
440,-1.0,6.2,79.0,55.1,45.1,122.15,39.1,-1.0,30.9,29.0,36.08434
441,-1.0,94.3,153.9,171.1,-1.0,111.38,-1.0,-1.0,-1.0,11.1,103.618835
442,32.3,-1.0,34.7,43.16,25.9,58.065,29.5,15.1,21.38,20.3,21.175056
443,-1.0,-1.0,54.4,28.39,23.8,44.268,30.5,34.1,38.12,31.2,25.364378
444,-1.0,79.3,-1.0,165.3,-1.0,107.74,97.22,-1.0,-1.0,15.8,54.15054
445,139.1,78.9,310.3,271.06,-1.0,259.37,143.5,87.9,144.19,84.8,93.24649
446,-1.0,197.5,560.4,385.71,101.8,533.87,263.0,65.8,198.39,156.5,155.57996
447,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,15.85,-1.0,-1.0,3.4,16.87048
448,-1.0,37.1,56.8,45.34,26.8,112.73,40.3,-1.0,28.6,31.5,32.03356
449,-1.0,37.1,-1.0,70.4,-1.0,53.023,-1.0,-1.0,33.89,23.6,27.125456
450,-1.0,55.1,66.4,54.92,44.5,82.439,48.0,61.5,51.4,39.4,39.341892
451,-1.0,-1.0,35.1,27.7,25.8,70.819,29.4,34.9,41.52,30.9,26.378302
452,46.4,-1.0,37.3,39.09,31.1,63.728,-1.0,39.9,37.07,26.7,28.93089
453,21.6,-1.0,31.8,21.1,22.7,46.809,-1.0,22.2,34.25,10.4,22.961506
454,-1.0,46.99,65.83,56.56,32.78,307.28,32.11,25.33,25.31,36.07,38.56072
455,-1.0,-1.0,8.4,-1.0,-1.0,-1.0,7.96,-1.0,7.23,7.3,6.736839
456,-1.0,33.8,63.6,64.24,35.9,67.058,35.9,-1.0,27.4,25.4,31.582722
457,-1.0,48.7,50.9,-1.0,44.8,-1.0,19.36,58.7,47.47,23.3,30.577606
458,-1.0,21.1,23.2,-1.0,-1.0,-1.0,19.62,-1.0,11.14,14.4,15.343278
459,22.46,-1.0,-1.0,-1.0,22.94,70.58,25.37,54.51,26.97,27.84,36.104893
460,-1.0,154.7,-1.0,127.6,-1.0,107.42,166.7,-1.0,-1.0,48.2,66.07236
461,43.7,-1.0,53.3,59.91,45.4,70.828,-1.0,34.8,37.96,41.4,34.89526
462,-1.0,88.6,92.4,-1.0,54.6,-1.0,63.65,69.0,60.9,48.4,41.637936
463,9.0,-1.0,26.2,14.3,10.3,39.825,39.89,-1.0,18.61,46.1,32.23476
464,-1.0,78.4,-1.0,-1.0,97.8,-1.0,-1.0,-1.0,42.17,97.1,114.64055
465,-1.0,34.3,38.1,-1.0,19.6,-1.0,19.31,15.3,18.12,22.1,18.630835
466,-1.0,31.0,34.4,-1.0,-1.0,-1.0,36.41,34.7,31.14,38.0,46.772373
467,-1.0,31.14,14.35,-1.0,-1.0,241.19,39.96,27.96,20.89,33.39,24.942713
468,22.2,-1.0,-1.0,23.1,30.2,45.519,48.7,-1.0,26.58,73.8,36.155746
469,-1.0,48.2,55.2,85.02,37.9,74.168,56.6,-1.0,60.2,37.3,43.884777
470,-1.0,75.3,76.1,60.89,36.2,109.87,53.0,-1.0,45.6,33.4,41.25704
471,-1.0,18.7,43.7,-1.0,-1.0,-1.0,-1.0,15.3,14.38,19.4,21.092064
472,21.0,-1.0,47.6,23.11,17.6,56.717,-1.0,19.4,18.46,22.8,21.543966
473,-1.0,32.7,79.0,127.63,27.9,87.889,35.8,-1.0,-1.0,31.7,31.836369
474,23.54,61.93,37.32,-1.0,17.19,-1.0,29.89,16.78,18.76,26.69,23.64308
475,-1.0,33.2,44.6,-1.0,34.5,-1.0,-1.0,-1.0,22.64,24.3,20.850706
476,39.4,54.2,128.7,53.67,34.5,73.547,46.2,20.9,27.63,37.0,41.261368
477,-1.0,1.6,5.0,-1.0,-1.0,-1.0,14.77,-1.0,15.77,22.0,15.301073
478,41.86,70.6,-1.0,-1.0,25.47,191.15,38.47,46.03,32.5,23.93,36.37733
479,-1.0,17.5,-1.0,-1.0,19.8,-1.0,-1.0,-1.0,10.04,18.2,20.176323
480,-1.0,66.4,68.1,97.4,-1.0,98.1,-1.0,-1.0,-1.0,50.0,80.16623
481,-1.0,98.4,41.8,-1.0,17.1,-1.0,-1.0,-1.0,25.42,25.1,30.380142
482,-1.0,45.3,112.7,81.66,67.8,106.53,57.2,-1.0,53.8,39.3,47.038315
483,-1.0,20.0,18.2,-1.0,20.7,-1.0,6.68,11.7,-1.0,15.8,16.785713
484,31.2,-1.0,101.8,102.59,-1.0,77.975,39.2,37.2,45.0,35.8,33.59979
485,-1.0,53.4,98.6,-1.0,29.0,-1.0,41.41,49.0,44.14,42.5,32.595997
486,-1.0,26.49,27.21,32.6,18.5,105.7,35.04,18.46,27.33,5.49,21.532125
487,-1.0,24.4,42.7,-1.0,15.8,-1.0,25.36,12.4,15.97,19.3,17.977798
488,-1.0,66.2,112.1,50.05,43.2,67.677,62.0,-1.0,56.4,47.2,42.556355
489,-1.0,86.8,-1.0,36.8,-1.0,69.387,24.12,-1.0,-1.0,42.2,38.289616
490,-1.0,101.6,-1.0,-1.0,117.0,-1.0,103.23,106.7,117.57,87.5,83.4612
491,45.6,-1.0,44.8,92.49,28.9,-1.0,-1.0,41.3,71.52,36.3,27.760197
492,17.51,17.49,-1.0,-1.0,41.15,50.73,20.93,23.2,19.88,24.67,27.73906
493,30.4,-1.0,30.8,38.6,12.2,37.597,23.4,-1.0,20.22,16.1,16.014313
494,-1.0,28.0,-1.0,16.0,-1.0,34.854,26.39,-1.0,-1.0,6.4,21.47354
495,15.34,33.96,-1.0,-1.0,39.2,85.31,26.71,30.4,37.92,42.8,38.01209
496,-1.0,61.1,79.3,49.3,25.2,81.699,49.5,-1.0,29.3,39.3,33.912617
497,-1.0,42.4,136.1,85.44,43.1,97.256,57.7,39.4,56.06,23.3,43.167873
498,-1.0,48.8,98.4,-1.0,30.3,-1.0,-1.0,10.0,29.33,38.9,25.732014
499,-1.0,89.2,185.0,107.69,38.6,133.49,87.2,68.8,61.8,88.5,60.06291
500,-1.0,40.8,60.2,44.3,20.8,59.061,38.7,37.7,-1.0,29.4,29.82424
501,24.9,-1.0,61.6,30.28,23.2,50.421,49.8,24.0,33.66,22.4,28.023642
502,11.89,24.64,-1.0,205.37,18.8,125.63,14.23,14.84,16.72,16.82,20.30832
503,-1.0,28.4,40.5,-1.0,-1.0,-1.0,-1.0,-1.0,26.62,24.2,25.437569
504,-1.0,67.6,154.7,190.21,26.5,138.57,53.2,-1.0,38.8,67.9,46.505062
505,-1.0,56.2,29.4,-1.0,34.9,-1.0,13.18,33.8,33.37,36.9,26.504517
506,-1.0,52.9,57.5,-1.0,50.8,90.849,57.1,58.9,51.8,49.8,46.766346
507,-1.0,49.9,-1.0,37.7,-1.0,58.714,30.36,-1.0,-1.0,42.2,31.524227
508,-1.0,41.1,-1.0,-1.0,20.6,-1.0,-1.0,23.3,23.15,25.9,26.561634
509,43.8,-1.0,108.3,54.69,42.0,78.05,-1.0,47.3,51.78,45.3,43.08638
510,-1.0,92.5,92.4,93.59,87.1,84.879,80.5,-1.0,74.7,52.7,63.40115
511,-1.0,36.1,49.8,-1.0,11.3,-1.0,-1.0,11.3,19.02,3.0,16.578499
512,43.7,-1.0,191.9,51.78,-1.0,85.216,33.7,30.2,30.63,41.3,49.184643
513,-1.0,38.3,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,21.04,7.4,19.10792
514,-1.0,51.8,90.7,-1.0,31.0,-1.0,32.23,36.9,38.47,51.1,33.083763
515,-1.0,86.5,-1.0,-1.0,59.2,-1.0,53.45,61.1,49.39,42.1,46.66498
516,12.81,12.6,19.82,-1.0,21.55,-1.0,23.69,22.57,31.65,28.65,16.35394
517,-1.0,34.3,79.4,72.69,35.1,66.338,41.7,-1.0,44.8,43.4,33.50544
518,-1.0,25.3,35.4,44.3,21.7,64.535,30.6,-1.0,24.6,23.9,23.412174
519,39.7,-1.0,56.7,45.85,34.5,88.463,-1.0,34.2,53.6,47.8,34.633755
520,-1.0,-1.0,-1.0,55.1,-1.0,38.314,36.11,-1.0,27.93,22.3,27.662794
521,-1.0,20.7,16.5,-1.0,-1.0,-1.0,11.39,-1.0,16.95,26.8,16.736835
522,-1.0,104.4,156.6,-1.0,45.2,-1.0,-1.0,18.9,49.25,35.9,41.08263
523,35.6,-1.0,39.8,47.36,17.0,-1.0,-1.0,53.5,38.02,50.8,36.94824
524,-1.0,21.2,41.3,41.14,-1.0,50.721,33.9,-1.0,31.6,33.1,28.019619
525,-1.0,11.0,3.3,-1.0,-1.0,-1.0,9.72,-1.0,9.25,2.3,12.425462
526,-1.0,46.6,71.0,-1.0,20.8,-1.0,56.39,41.6,27.35,21.4,24.401152
527,-1.0,62.7,100.7,57.93,39.9,102.21,42.6,-1.0,28.1,28.1,42.754963
528,21.2,-1.0,54.6,31.17,23.2,62.158,-1.0,20.0,19.55,27.8,24.00801
529,-1.0,53.7,70.5,-1.0,-1.0,-1.0,-1.0,34.2,41.79,32.4,41.673565
530,-1.0,25.1,31.1,-1.0,-1.0,-1.0,20.6,-1.0,15.04,13.2,18.833654
531,-1.0,-1.0,-1.0,3.9,-1.0,22.048,16.72,-1.0,23.43,2.7,11.686578
532,-1.0,17.0,20.1,19.93,18.9,108.2,26.1,-1.0,13.5,17.5,25.016317
533,45.0,29.1,188.1,127.63,57.4,97.272,50.7,49.7,72.17,30.0,55.272587
534,20.5,-1.0,-1.0,28.5,11.0,33.325,20.34,-1.0,14.59,7.8,10.349393
535,-1.0,43.3,64.3,32.68,23.2,49.813,27.2,-1.0,14.7,15.0,25.85092
536,36.81,66.54,-1.0,-1.0,80.41,121.8,67.57,50.26,51.33,74.46,59.321022
537,-1.0,91.2,90.1,96.3,76.1,107.81,83.5,-1.0,60.1,78.4,59.301975
538,32.8,-1.0,56.9,-1.0,38.2,53.064,36.95,-1.0,39.06,54.3,38.280468
539,-1.0,23.74,36.36,19.81,13.59,214.32,16.19,18.43,9.2,19.62,16.754494
540,-1.0,77.9,114.1,-1.0,105.9,297.98,109.3,-1.0,62.4,85.3,106.7695
541,-1.0,40.1,38.0,48.1,-1.0,63.812,-1.0,-1.0,-1.0,124.4,53.17779
542,8.28,-1.0,16.98,-1.0,12.07,-1.0,16.4,16.83,13.49,9.52,17.242815
543,-1.0,100.0,119.4,-1.0,-1.0,-1.0,-1.0,-1.0,81.87,57.0,53.99409
544,34.93,71.72,-1.0,97.52,29.97,15.85,45.16,31.68,46.07,52.57,35.84869
545,-1.0,4.6,31.1,29.97,26.1,66.078,16.4,23.6,12.34,16.6,23.507929
546,-1.0,18.9,18.6,-1.0,-1.0,-1.0,-1.0,-1.0,21.5,15.0,18.481989
547,-1.0,12.4,19.3,-1.0,-1.0,-1.0,-1.0,-1.0,21.14,9.4,15.916245
548,-1.0,56.4,49.1,-1.0,39.5,-1.0,-1.0,21.1,27.58,26.8,30.096224
549,-1.0,-1.0,38.0,54.16,46.0,60.787,52.1,-1.0,42.6,46.2,47.37889
550,-1.0,39.6,72.1,33.35,26.9,56.709,31.2,-1.0,29.2,34.8,28.433237
551,-1.0,102.4,86.8,107.63,46.8,85.923,40.8,-1.0,44.8,48.3,47.27688
552,-1.0,-1.0,-1.0,22.3,-1.0,26.893,15.77,-1.0,9.8,8.9,14.274545
