,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
275,-1.0,85.9,125.6,116.16,38.2,126.2,82.9,42.0,84.96,29.9,39.195717
276,-1.0,6.5,5.9,-1.0,-1.0,-1.0,14.04,-1.0,13.04,11.0,13.539504
277,27.4,-1.0,38.3,39.1,-1.0,67.856,42.4,47.3,54.67,36.4,25.897518
278,-1.0,86.2,55.9,-1.0,5.7,-1.0,36.52,33.2,-1.0,74.6,36.995384
279,-1.0,35.2,44.7,-1.0,17.2,-1.0,-1.0,18.3,16.91,20.2,18.451443
280,32.1,-1.0,38.3,42.2,24.2,41.383,39.54,-1.0,36.62,30.1,25.931808
281,22.88,31.54,-1.0,-1.0,37.74,41.78,43.41,27.33,37.98,43.39,35.63242
282,8.94,13.5,-1.0,-1.0,20.24,22.67,18.6,0.05,28.98,12.15,20.383987
283,-1.0,-1.0,52.0,-1.0,57.5,-1.0,-1.0,59.7,55.83,30.0,45.325035
284,-1.0,35.1,26.2,-1.0,49.2,56.963,38.2,-1.0,35.7,42.3,32.20358
285,-1.0,27.4,78.0,127.59,59.4,240.46,46.5,-1.0,45.7,63.6,68.35691
286,26.3,-1.0,47.2,28.0,16.2,72.885,27.5,31.1,20.38,12.1,25.920425
287,-1.0,68.7,86.5,-1.0,45.9,-1.0,-1.0,30.5,33.82,29.8,35.027534
288,-1.0,67.0,75.2,54.95,47.9,89.576,58.8,-1.0,68.0,45.8,45.243557
289,22.68,42.68,-1.0,-1.0,28.02,57.1,27.34,28.12,32.58,28.26,38.25237
290,71.3,53.6,65.9,83.01,59.6,101.38,66.1,61.5,82.69,64.1,49.218647
291,-1.0,58.7,43.5,94.71,104.4,53.977,43.9,-1.0,33.0,102.4,48.076935
292,24.59,51.51,-1.0,-1.0,66.87,41.75,41.44,42.34,43.41,41.33,44.508884
293,-1.0,21.4,35.0,13.71,11.8,46.461,13.1,-1.0,12.4,11.3,15.907453
294,43.8,-1.0,108.3,54.69,42.0,78.05,-1.0,47.3,51.78,45.3,48.645973
295,22.7,-1.0,25.7,26.06,23.3,30.122,-1.0,24.6,40.37,15.0,22.295942
296,-1.0,37.6,102.8,155.9,-1.0,92.105,88.24,-1.0,-1.0,46.5,34.014053
297,-1.0,60.6,58.8,37.79,-1.0,69.021,37.9,-1.0,31.8,29.3,20.876709
298,12.8,38.53,23.1,-1.0,22.59,-1.0,36.74,16.87,22.09,29.19,21.634071
299,-1.0,30.9,26.7,33.8,-1.0,56.509,-1.0,-1.0,-1.0,30.9,39.79375
300,-1.0,39.2,128.5,-1.0,50.9,100.94,54.0,47.9,47.2,31.7,47.104404
301,57.4,52.74,-1.0,-1.0,50.0,82.62,80.66,68.54,91.66,80.31,79.594894
302,-1.0,65.4,205.5,154.3,47.4,203.01,78.8,171.7,82.3,60.7,90.899475
303,-1.0,56.8,82.6,-1.0,57.9,80.432,42.3,45.3,30.9,40.4,48.569233
304,-1.0,70.1,189.0,149.11,74.0,119.95,79.1,64.7,80.6,60.5,34.547966
305,-1.0,21.0,23.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.05,18.6,17.380774
306,14.19,29.91,52.13,-1.0,39.45,43.17,21.83,24.55,-1.0,31.59,31.949257
307,27.48,40.96,-1.0,-1.0,58.72,39.38,25.27,80.86,41.4,53.36,53.108303
308,-1.0,-1.0,7.84,-1.0,33.86,30.97,13.65,18.86,13.97,27.63,22.714539
309,-1.0,38.8,31.1,-1.0,34.8,-1.0,-1.0,66.2,46.67,26.5,32.966377
310,14.49,31.21,-1.0,-1.0,22.37,75.63,23.2,25.44,16.64,24.96,24.304564
311,-1.0,31.4,57.0,-1.0,-1.0,-1.0,22.91,-1.0,-1.0,18.7,19.975737
312,-1.0,52.1,85.4,115.42,29.2,90.018,56.9,-1.0,53.2,40.3,40.82102
313,-1.0,45.7,66.6,-1.0,32.3,-1.0,20.03,45.3,-1.0,17.7,23.696321
314,-1.0,37.2,49.4,-1.0,39.4,93.09,31.2,46.1,37.7,36.0,32.392418
315,-1.0,17.0,13.9,-1.0,19.0,-1.0,2.71,12.1,-1.0,12.3,15.416767
316,-1.0,76.3,150.0,93.21,57.7,172.75,64.8,-1.0,59.1,98.9,60.643597
317,-1.0,28.3,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,9.24,2.7,12.678928
318,-1.0,16.1,25.3,-1.0,-1.0,-1.0,17.0,-1.0,10.9,26.6,14.424496
319,-1.0,49.2,207.4,48.73,32.4,265.65,35.2,52.1,37.0,57.2,55.807987
320,-1.0,40.1,37.2,-1.0,-1.0,-1.0,38.3,50.1,51.93,52.6,51.510944
321,-1.0,60.4,100.3,-1.0,29.2,-1.0,93.33,29.7,27.8,36.1,31.912617
322,11.6,-1.0,34.1,12.93,16.5,32.269,-1.0,19.7,34.23,19.3,20.750504
323,-1.0,29.9,20.5,-1.0,-1.0,-1.0,15.15,-1.0,12.61,38.9,16.116283
324,-1.0,25.3,36.3,-1.0,-1.0,-1.0,17.66,-1.0,-1.0,8.8,15.222185
325,-1.0,60.2,56.6,-1.0,37.9,-1.0,40.72,42.2,38.7,25.7,27.887653
326,-1.0,92.5,-1.0,269.6,-1.0,78.297,153.45,-1.0,-1.0,49.1,34.087936
327,49.7,-1.0,115.3,57.94,23.2,156.27,35.3,36.9,30.23,43.3,36.369648
328,-1.0,47.9,90.8,-1.0,-1.0,-1.0,49.27,-1.0,22.96,27.3,21.164438
329,-1.0,22.7,4.5,89.3,22.5,231.07,27.2,22.4,36.07,45.7,38.534946
330,-1.0,85.9,117.3,-1.0,44.7,-1.0,76.8,49.5,72.56,61.2,50.1522
331,-1.0,27.6,47.3,-1.0,-1.0,-1.0,-1.0,48.3,34.14,41.8,28.643236
332,-1.0,57.2,41.8,-1.0,56.6,72.353,58.0,-1.0,62.9,25.0,43.000496
333,18.0,-1.0,-1.0,49.3,21.4,65.6,-1.0,-1.0,19.12,4.3,8.995368
334,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.2,10.209525
335,-1.0,42.7,30.0,-1.0,29.3,-1.0,45.5,27.2,-1.0,21.2,24.267704
336,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.315,8.3,6.8854923
337,18.7,-1.0,40.7,33.6,34.2,36.017,54.95,-1.0,36.85,79.9,67.61567
338,-1.0,49.5,79.7,51.09,30.5,76.464,33.4,-1.0,37.9,34.4,31.408892
339,23.6,-1.0,51.4,71.59,26.7,54.264,43.5,44.2,27.53,39.2,30.165646
340,-1.0,51.9,67.4,49.98,33.9,72.087,61.3,-1.0,45.9,48.3,34.436558
341,-1.0,5.21,16.05,48.69,5.47,80.11,6.58,16.27,13.46,3.11,12.452805
342,-1.0,44.4,-1.0,131.9,-1.0,103.86,72.4,-1.0,-1.0,65.2,29.796984
343,-1.0,106.6,113.6,103.17,91.8,96.133,145.7,-1.0,-1.0,107.0,97.773155
344,-1.0,25.6,56.5,-1.0,20.6,-1.0,-1.0,17.6,23.52,19.7,23.828358
345,-1.0,155.5,292.3,94.5,60.3,224.34,71.7,-1.0,-1.0,109.6,116.78576
346,-1.0,36.7,13.2,-1.0,-1.0,-1.0,54.82,-1.0,37.07,34.9,31.176788
347,-1.0,103.3,193.1,204.06,91.2,326.43,121.5,-1.0,57.1,119.2,99.31761
348,-1.0,38.1,37.7,47.94,24.0,65.32,32.5,-1.0,27.9,32.2,25.453753
349,31.6,-1.0,50.9,44.99,42.4,49.398,-1.0,33.5,26.51,29.5,31.7978
350,-1.0,44.2,55.1,47.44,27.5,86.596,29.4,50.9,39.46,23.6,31.704777
351,-1.0,114.1,384.8,78.48,85.2,106.97,81.8,-1.0,114.1,162.8,106.66587
352,33.3,-1.0,57.5,22.08,19.4,58.706,37.8,17.2,21.73,15.2,22.287354
353,17.24,33.26,-1.0,82.1,44.32,17.55,28.2,14.55,36.19,46.37,38.91302
354,-1.0,13.4,17.4,-1.0,-1.0,-1.0,48.58,-1.0,-1.0,8.4,11.165096
355,-1.0,10.3,17.9,-1.0,-1.0,-1.0,10.58,-1.0,12.51,4.8,12.89462
356,-1.0,23.6,146.2,128.14,56.4,124.92,43.7,-1.0,37.7,37.4,40.88057
357,-1.0,34.5,73.6,-1.0,21.5,-1.0,-1.0,8.8,23.94,21.1,23.417656
358,75.2,162.0,-1.0,224.8,128.1,132.18,130.4,30.0,113.21,57.6,103.79345
359,-1.0,38.8,89.1,117.17,47.2,176.63,46.2,-1.0,36.9,51.7,50.608044
360,-1.0,34.2,56.9,-1.0,34.5,-1.0,-1.0,-1.0,30.72,32.6,24.86304
361,-1.0,50.0,93.9,-1.0,58.7,-1.0,42.44,48.5,44.38,44.5,36.268646
362,-1.0,45.0,-1.0,133.8,-1.0,97.775,76.59,-1.0,-1.0,35.4,28.829205
363,-1.0,41.6,46.4,-1.0,19.2,-1.0,-1.0,20.6,24.6,23.0,21.910898
364,-1.0,44.6,49.1,-1.0,-1.0,-1.0,33.33,-1.0,24.08,26.4,20.673973
365,7.1,31.55,-1.0,-1.0,31.39,16.98,46.49,9.65,38.72,34.14,24.494844
366,-1.0,69.6,67.0,-1.0,50.6,73.582,66.8,55.0,65.5,32.0,41.146763
367,79.6,-1.0,111.3,202.84,23.2,164.66,52.8,44.2,-1.0,60.0,69.129845
368,-1.0,17.6,23.4,-1.0,-1.0,-1.0,18.86,-1.0,17.6,11.2,18.605988
369,19.0,-1.0,29.1,22.52,25.5,43.402,-1.0,24.9,26.28,25.5,23.771109
370,28.91,30.61,31.31,-1.0,40.36,-1.0,38.89,33.02,34.74,33.95,33.1505
371,-1.0,42.4,91.8,40.12,24.3,70.077,30.9,-1.0,47.0,35.2,27.347357
372,-1.0,139.6,453.0,-1.0,54.1,-1.0,246.48,33.8,-1.0,126.4,76.304825
373,-1.0,-1.0,-1.0,23.7,-1.0,30.051,13.14,-1.0,13.69,7.7,11.393111
374,27.7,-1.0,83.7,125.88,23.2,80.383,64.6,31.0,53.24,26.2,33.22746
375,-1.0,126.0,168.7,-1.0,-1.0,-1.0,17.52,20.6,35.46,41.6,37.159386
376,-1.0,36.5,29.3,-1.0,19.9,-1.0,-1.0,38.4,19.45,18.4,16.753855
377,85.52,55.33,-1.0,-1.0,63.93,74.31,30.75,50.1,59.67,70.21,55.721092
378,55.3,61.3,47.5,54.62,55.9,60.426,43.5,42.4,48.43,38.5,44.112713
379,-1.0,-1.0,-1.0,48.9,-1.0,48.642,54.03,-1.0,8.77,34.3,34.276775
380,-1.0,55.0,86.9,-1.0,46.2,-1.0,1.11,51.9,59.69,27.9,35.56447
381,34.5,-1.0,56.9,63.5,42.5,53.581,42.26,-1.0,45.14,87.3,33.86555
382,16.1,-1.0,19.0,16.9,16.3,-1.0,29.23,-1.0,14.82,26.0,31.099092
383,-1.0,13.2,13.2,-1.0,-1.0,-1.0,5.82,-1.0,-1.0,5.8,6.2993355
384,-1.0,67.9,-1.0,-1.0,52.0,-1.0,26.41,54.2,43.6,36.0,43.361763
385,39.08,51.8,-1.0,66.45,37.7,25.87,29.75,40.57,35.11,29.96,43.618717
386,-1.0,31.6,47.2,53.8,26.3,40.374,38.25,-1.0,-1.0,30.0,24.751068
387,32.2,43.1,57.2,69.7,21.5,56.738,43.5,28.9,65.96,22.5,31.547167
388,-1.0,40.1,-1.0,72.3,-1.0,55.122,39.77,-1.0,-1.0,42.4,39.266575
389,20.1,25.88,-1.0,39.29,36.4,15.94,32.57,25.62,37.17,34.12,33.28069
390,47.73,38.09,-1.0,-1.0,61.62,124.07,82.83,82.61,86.23,81.67,76.78769
391,-1.0,48.2,55.2,85.02,37.9,74.168,56.6,-1.0,60.2,37.3,33.714287
392,95.7,110.3,68.5,146.58,88.3,140.28,77.8,14.0,111.96,95.7,86.658485
393,-1.0,91.0,109.9,-1.0,33.4,-1.0,54.35,35.9,32.21,58.6,31.143497
394,-1.0,69.7,226.4,-1.0,68.9,-1.0,89.52,55.1,72.35,44.7,50.083805
395,-1.0,78.9,48.1,-1.0,47.8,45.473,89.3,37.7,53.2,38.8,25.027828
396,-1.0,12.0,-1.0,13.9,-1.0,13.743,34.1,-1.0,11.23,14.2,9.99502
397,-1.0,-1.0,-1.0,25.2,-1.0,19.481,63.35,-1.0,16.11,23.5,32.383293
398,-1.0,41.6,-1.0,-1.0,33.8,-1.0,27.46,24.1,31.63,44.2,31.186522
399,23.51,28.14,-1.0,-1.0,36.25,72.55,28.63,38.07,33.64,46.16,36.616104
400,-1.0,62.4,189.0,-1.0,54.8,-1.0,43.88,59.2,59.99,43.3,56.928974
401,55.75,139.41,-1.0,131.78,77.42,157.23,108.86,73.52,114.68,110.88,113.40936
402,49.0,70.3,71.0,82.97,42.6,95.412,56.9,98.5,49.94,58.8,52.5396
403,-1.0,0.9,43.2,-1.0,0.0,-1.0,23.77,-1.0,8.33,16.9,16.051714
404,24.18,45.4,-1.0,69.96,42.36,54.51,31.43,29.08,24.7,28.16,36.732105
405,34.9,71.25,232.02,-1.0,42.88,-1.0,90.66,10.69,43.11,72.15,54.04944
406,-1.0,9.9,4.3,15.8,-1.0,18.491,-1.0,-1.0,-1.0,4.3,11.2741
407,79.12,30.69,-1.0,24.03,61.34,36.6,50.68,99.56,65.27,99.85,83.43886
408,12.7,9.67,18.32,-1.0,11.39,-1.0,6.1,17.58,13.25,10.86,15.729335
409,-1.0,61.9,173.7,170.45,44.0,134.25,84.5,81.6,74.89,58.3,54.262016
410,70.9,100.86,-1.0,26.64,64.67,57.61,67.95,78.08,73.95,84.16,79.219284
411,-1.0,48.8,102.6,-1.0,-1.0,-1.0,21.27,-1.0,12.2,45.9,22.78597
412,-1.0,52.0,127.5,149.98,24.7,107.61,38.0,-1.0,18.3,29.0,31.738226
413,-1.0,28.2,26.3,-1.0,-1.0,-1.0,25.49,-1.0,12.08,24.7,8.852618
414,-1.0,89.4,143.0,-1.0,22.3,-1.0,60.55,30.1,46.46,42.0,39.13924
415,58.14,54.34,-1.0,35.03,57.03,64.7,66.75,42.09,58.97,91.55,59.582844
416,-1.0,28.8,36.2,54.79,33.7,99.191,38.8,33.9,26.6,21.0,23.629902
417,-1.0,30.8,33.1,33.96,26.6,43.364,28.8,-1.0,27.6,14.5,23.477297
418,-1.0,46.7,105.2,-1.0,72.3,80.622,77.3,54.2,55.8,48.5,60.602596
419,-1.0,15.8,95.0,45.65,49.7,70.993,34.7,-1.0,48.7,35.8,47.11956
420,-1.0,34.7,74.0,-1.0,43.5,-1.0,37.19,30.7,44.16,36.1,28.652874
421,20.63,42.33,-1.0,-1.0,22.67,51.52,25.71,20.93,21.34,44.22,25.325602
422,18.3,-1.0,27.8,39.0,14.0,33.626,22.06,-1.0,15.51,10.5,14.246947
423,-1.0,65.8,64.4,-1.0,6.5,100.48,68.3,-1.0,28.3,44.2,29.67774
424,-1.0,47.4,34.6,-1.0,-1.0,-1.0,57.48,-1.0,37.94,40.4,31.01078
425,-1.0,22.2,41.9,31.15,20.3,43.953,22.0,-1.0,29.7,28.5,22.59784
426,18.75,17.87,-1.0,-1.0,16.91,53.43,19.19,18.29,15.71,22.66,18.539637
427,-1.0,20.9,34.7,-1.0,-1.0,-1.0,23.21,-1.0,-1.0,16.5,22.30923
428,-1.0,36.3,77.0,24.0,20.6,71.875,93.41,-1.0,-1.0,40.5,40.093136
429,68.1,-1.0,-1.0,95.48,-1.0,105.02,-1.0,54.3,83.44,90.7,55.889153
430,-1.0,63.0,179.3,192.09,68.7,235.58,74.0,-1.0,11.7,93.0,49.89773
431,-1.0,21.4,57.0,-1.0,24.4,-1.0,15.37,28.3,22.34,12.8,22.325619
432,39.01,34.6,-1.0,-1.0,47.21,29.27,39.07,34.37,47.92,51.25,46.269787
433,-1.0,129.3,-1.0,88.91,50.0,216.9,84.9,-1.0,108.3,58.7,90.90668
434,-1.0,95.0,247.7,-1.0,-1.0,-1.0,-1.0,56.2,64.04,75.5,60.260548
435,-1.0,34.4,94.1,-1.0,16.6,-1.0,6.96,13.6,16.06,22.3,24.516293
436,13.32,14.34,-1.0,41.81,21.84,96.54,20.71,15.88,27.42,29.28,25.500738
437,-1.0,61.2,93.8,185.24,49.6,124.71,56.2,53.8,53.62,80.8,42.967663
438,-1.0,22.5,37.3,-1.0,-1.0,-1.0,28.8,-1.0,10.35,12.6,15.179832
439,-1.0,25.2,34.1,-1.0,-1.0,-1.0,36.41,-1.0,23.72,33.5,22.951473
440,28.4,-1.0,61.1,-1.0,15.8,48.309,44.85,-1.0,41.93,29.4,30.574593
441,-1.0,73.2,56.8,-1.0,64.6,-1.0,62.71,104.8,86.69,57.1,47.256184
442,20.73,-1.0,-1.0,-1.0,24.42,87.39,15.8,23.11,34.76,34.91,35.139668
443,-1.0,87.2,167.1,312.15,58.4,227.17,100.5,-1.0,68.9,79.4,76.19267
444,30.8,-1.0,66.1,51.47,25.2,58.55,32.8,30.8,26.41,25.1,28.124609
445,21.3,-1.0,-1.0,21.5,18.9,26.49,24.39,-1.0,18.22,28.2,15.171746
446,-1.0,6.4,30.9,-1.0,13.0,-1.0,-1.0,19.0,-1.0,7.1,10.938921
447,-1.0,33.9,-1.0,-1.0,28.5,-1.0,-1.0,-1.0,23.27,36.5,27.88756
448,-1.0,53.4,111.3,-1.0,40.6,-1.0,12.56,49.6,58.26,29.8,34.01779
449,-1.0,26.2,-1.0,-1.0,-1.0,-1.0,39.06,-1.0,22.67,30.6,18.850063
450,75.38,87.53,-1.0,-1.0,99.57,57.46,86.04,46.91,93.69,72.16,87.25214
451,-1.0,29.8,-1.0,-1.0,20.8,-1.0,-1.0,24.5,28.92,23.2,23.424913
452,-1.0,12.3,21.5,-1.0,-1.0,-1.0,-1.0,-1.0,21.44,23.5,14.835305
453,-1.0,36.1,77.7,38.83,47.0,46.291,45.6,-1.0,48.8,38.4,47.82733
454,-1.0,40.6,159.9,81.89,38.1,191.64,46.2,50.5,45.51,49.2,44.327396
455,-1.0,17.9,35.4,31.78,15.2,59.058,32.4,35.0,15.1,22.5,17.713745
456,-1.0,2.8,36.0,-1.0,-1.0,-1.0,17.2,-1.0,-1.0,13.9,23.479345
457,-1.0,18.8,33.0,38.52,25.7,49.735,36.1,28.5,22.8,16.2,18.928604
458,-1.0,21.3,25.5,-1.0,-1.0,-1.0,19.22,-1.0,11.67,10.7,13.17867
459,21.0,-1.0,-1.0,42.5,18.2,41.093,23.54,-1.0,24.56,14.6,17.610495
460,-1.0,68.4,75.7,-1.0,59.2,-1.0,-1.0,43.2,50.08,46.2,41.28099
461,-1.0,42.8,50.2,41.39,27.2,59.334,49.5,-1.0,37.5,26.4,29.438875
462,-1.0,47.5,37.9,-1.0,-1.0,-1.0,-1.0,-1.0,37.19,39.6,33.553482
463,-1.0,86.7,244.8,89.0,67.6,84.121,85.1,-1.0,58.4,46.9,59.503376
464,-1.0,-1.0,-1.0,42.8,-1.0,42.891,50.42,-1.0,26.18,35.0,31.593224
465,-1.0,43.4,73.7,-1.0,49.4,121.31,49.3,26.9,36.4,35.9,41.783028
466,-1.0,30.3,48.9,-1.0,30.5,64.321,56.2,35.6,31.5,32.2,26.597517
467,33.4,-1.0,22.7,30.5,12.7,41.409,58.01,-1.0,17.72,35.3,33.95422
468,20.52,28.53,-1.0,-1.0,19.31,90.5,22.02,0.05,21.08,19.17,20.259745
469,-1.0,34.2,-1.0,9.4,-1.0,40.536,39.05,-1.0,-1.0,21.5,22.435106
470,-1.0,49.0,48.4,56.59,37.1,45.37,38.0,-1.0,33.0,23.6,34.124626
471,27.1,41.8,96.1,26.49,33.9,46.281,32.3,30.2,28.75,40.3,34.584873
472,17.3,36.62,51.42,-1.0,32.94,32.82,20.21,20.72,-1.0,32.62,28.72484
473,39.4,-1.0,54.4,54.5,20.0,39.559,50.28,-1.0,30.19,16.1,32.088535
474,-1.0,51.2,60.9,-1.0,29.2,-1.0,254.61,44.5,36.55,20.1,1.9186336
475,-1.0,48.1,25.5,-1.0,-1.0,-1.0,23.37,20.2,30.94,27.5,30.379185
476,-1.0,175.4,445.7,110.43,88.9,255.21,117.0,-1.0,106.3,118.6,102.32563
477,19.66,68.37,-1.0,38.79,18.36,58.2,40.56,20.77,35.9,21.06,33.671833
478,-1.0,75.6,74.9,-1.0,80.7,-1.0,77.55,52.5,67.59,34.2,64.83649
479,19.8,-1.0,16.9,37.6,-1.0,23.062,-1.0,-1.0,13.96,189.6,12.758451
480,-1.0,40.9,99.4,32.97,28.6,58.022,38.8,-1.0,12.7,24.2,26.42068
481,-1.0,49.6,116.6,136.66,57.6,154.65,67.9,-1.0,69.0,18.8,60.628014
482,7.7,-1.0,23.9,24.5,-1.0,19.332,3.91,-1.0,9.06,25.6,13.065712
483,-1.0,50.2,43.2,-1.0,23.6,-1.0,-1.0,20.3,16.61,29.2,22.304453
484,49.47,43.51,-1.0,42.16,52.9,120.15,62.32,54.23,71.07,53.86,68.44084
485,-1.0,42.6,47.1,-1.0,37.4,-1.0,-1.0,-1.0,28.13,21.5,20.278557
486,-1.0,29.6,42.1,-1.0,19.9,82.279,29.7,-1.0,13.4,22.3,18.276377
487,-1.0,20.7,31.6,43.22,77.4,71.689,68.5,106.2,34.9,31.1,58.729237
488,-1.0,40.6,14.1,14.7,-1.0,32.863,-1.0,-1.0,-1.0,49.1,22.298918
489,22.0,22.94,-1.0,44.53,27.45,109.31,18.79,15.44,37.89,36.6,27.325563
490,36.49,21.46,20.22,-1.0,25.25,-1.0,42.54,16.6,21.56,25.56,17.46189
491,-1.0,128.1,276.6,206.1,96.0,244.57,114.7,-1.0,-1.0,79.0,59.793728
492,-1.0,69.5,-1.0,-1.0,70.7,-1.0,-1.0,51.0,51.4,66.9,59.733204
493,-1.0,124.3,190.9,286.42,110.2,-1.0,-1.0,-1.0,70.7,124.8,136.3099
494,40.2,-1.0,75.0,48.97,37.9,94.047,-1.0,42.7,46.97,46.7,44.59202
495,17.9,-1.0,-1.0,25.6,15.4,17.725,24.53,-1.0,21.09,26.8,19.49702
496,-1.0,45.4,142.7,-1.0,41.2,90.586,-1.0,36.0,51.4,52.7,38.0747
497,38.05,29.37,-1.0,34.5,56.37,55.86,26.51,35.42,29.91,29.52,36.726784
498,-1.0,50.0,145.5,-1.0,44.7,97.951,41.2,47.8,35.9,29.3,42.013218
499,-1.0,70.5,-1.0,-1.0,52.2,-1.0,-1.0,53.2,47.65,37.9,41.068302
500,77.8,65.74,-1.0,30.04,93.68,80.98,77.64,65.29,104.43,94.67,98.32071
501,-1.0,-1.0,6.17,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,19.1,33.53287
502,-1.0,29.0,65.4,38.36,18.3,125.21,22.6,-1.0,37.3,24.1,26.61201
503,101.98,80.64,-1.0,80.6,75.2,49.9,60.43,77.3,71.91,109.36,77.349655
504,52.34,54.87,-1.0,-1.0,39.65,113.39,50.6,52.17,41.27,45.68,52.351025
505,-1.0,49.2,27.7,56.68,48.1,60.893,50.9,-1.0,59.8,31.3,38.750828
506,-1.0,43.6,94.1,-1.0,49.8,69.588,44.7,-1.0,49.2,40.4,49.060047
507,22.1,-1.0,38.6,24.77,27.3,71.778,30.3,28.0,22.74,33.6,25.601126
508,-1.0,52.0,40.6,85.4,46.4,91.975,67.9,0.0,63.5,47.6,39.473785
509,23.02,67.97,-1.0,-1.0,48.99,40.04,35.95,56.67,32.97,56.77,37.60273
510,54.29,44.11,-1.0,-1.0,50.27,107.51,71.61,74.57,95.21,80.85,77.31698
511,-1.0,40.4,48.9,-1.0,19.2,-1.0,32.4,16.6,31.83,12.7,22.392517
512,-1.0,61.1,74.1,-1.0,36.0,-1.0,-1.0,35.5,39.69,34.7,34.08128
513,-1.0,45.4,61.8,-1.0,29.3,54.301,46.9,-1.0,33.0,23.1,29.550077
514,-1.0,16.4,25.5,-1.0,-1.0,-1.0,28.84,-1.0,-1.0,9.4,19.07935
515,-1.0,15.5,0.6,-1.0,-1.0,-1.0,34.56,-1.0,16.39,22.3,20.941097
516,-1.0,52.3,-1.0,-1.0,27.4,-1.0,16.93,29.4,-1.0,21.5,40.042915
517,-1.0,19.0,-1.0,-1.0,7.1,-1.0,-1.0,-1.0,30.41,12.5,58.23692
518,-1.0,48.4,441.7,-1.0,22.1,-1.0,66.52,38.9,-1.0,86.4,59.40503
519,21.3,-1.0,-1.0,30.2,21.3,34.957,35.52,-1.0,32.64,24.2,20.20959
520,-1.0,52.5,127.0,41.66,46.0,82.238,37.4,-1.0,50.8,40.2,43.904137
521,-1.0,62.0,67.7,232.07,71.7,142.19,82.3,-1.0,64.3,63.6,65.10571
522,-1.0,7.99,17.03,25.42,6.46,57.3,9.93,19.64,23.4,16.47,14.554296
523,42.99,-1.0,22.29,-1.0,30.21,-1.0,33.13,33.12,25.71,43.89,30.746687
524,-1.0,38.7,76.1,-1.0,-1.0,-1.0,24.17,-1.0,23.59,25.2,22.292889
525,-1.0,55.7,12.3,-1.0,-1.0,-1.0,-1.0,-1.0,19.23,15.1,21.812021
526,-1.0,39.0,-1.0,24.2,-1.0,37.505,20.99,-1.0,19.6,32.1,16.264244
527,-1.0,40.5,117.6,47.93,55.4,81.968,-1.0,-1.0,38.1,54.3,40.660927
528,46.4,-1.0,76.1,39.2,39.9,79.497,-1.0,38.5,34.73,29.8,40.170593
529,13.7,-1.0,12.5,-1.0,8.0,16.077,49.85,-1.0,7.16,62.2,22.9393
530,-1.0,-1.0,91.2,71.41,51.9,50.272,67.6,-1.0,73.3,60.1,54.780586
531,-1.0,51.1,48.2,-1.0,19.6,47.387,30.2,31.2,22.1,23.7,16.492018
532,15.28,26.74,-1.0,266.51,31.21,88.11,13.97,13.31,19.52,14.54,26.719172
533,-1.0,11.3,7.6,-1.0,0.0,-1.0,7.51,-1.0,12.86,13.8,11.090444
534,15.8,-1.0,-1.0,25.9,10.0,29.143,18.8,-1.0,15.85,9.2,11.198615
535,-1.0,46.8,66.7,-1.0,-1.0,-1.0,-1.0,63.2,41.9,47.5,38.387993
536,-1.0,32.1,44.1,61.36,23.2,90.126,31.8,-1.0,27.7,27.2,28.256762
537,-1.0,23.0,26.0,-1.0,-1.0,-1.0,26.54,-1.0,16.48,23.2,18.1928
538,-1.0,47.4,43.6,-1.0,-1.0,-1.0,51.04,-1.0,22.99,32.3,19.339457
539,-1.0,33.5,46.2,64.1,37.9,90.117,39.4,-1.0,47.9,45.5,34.101734
540,-1.0,48.3,48.2,-1.0,27.0,-1.0,-1.0,24.2,27.37,30.8,25.837067
541,-1.0,24.8,43.9,35.19,22.3,58.654,39.7,-1.0,22.2,22.1,22.596989
542,-1.0,72.5,42.7,-1.0,31.9,-1.0,76.05,27.8,44.02,27.7,22.553854
543,-1.0,48.8,61.9,-1.0,56.0,-1.0,44.41,59.9,46.72,69.5,36.39602
544,-1.0,47.4,80.7,99.46,19.0,94.776,56.0,-1.0,31.0,31.9,37.299946
545,27.9,-1.0,38.6,38.33,28.9,51.794,-1.0,41.2,36.39,43.0,31.869822
546,-1.0,50.3,36.2,37.75,75.5,139.04,-1.0,-1.0,65.4,29.6,48.43455
547,-1.0,52.3,-1.0,-1.0,35.7,-1.0,-1.0,19.8,42.9,33.6,33.03746
548,14.94,7.37,8.73,-1.0,4.04,-1.0,7.82,13.35,-1.0,7.43,7.774106
549,21.7,-1.0,82.0,38.26,19.2,-1.0,-1.0,33.0,34.35,27.9,28.827183
550,-1.0,37.2,69.2,-1.0,35.5,49.118,31.5,-1.0,23.3,25.5,25.338732
551,-1.0,56.2,112.9,-1.0,42.4,-1.0,70.66,57.2,51.35,50.5,35.59069
552,-1.0,26.49,27.21,32.6,18.5,105.7,35.04,18.46,27.33,5.49,21.303123
553,-1.0,18.4,22.6,-1.0,-1.0,-1.0,17.02,-1.0,17.23,21.6,18.788889
