,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
268,-1.0,-1.0,16.44,-1.0,-1.0,215.49,-1.0,-1.0,-1.0,35.32,23.691135
269,-1.0,11.4,24.6,-1.0,13.7,-1.0,20.92,-1.0,18.29,16.5,19.393131
270,-1.0,-1.0,9.3,10.53,12.4,18.561,12.3,7.6,11.5,11.7,9.175706
271,16.0,24.02,-1.0,-1.0,22.83,24.09,20.46,16.07,23.59,22.16,28.635233
272,-1.0,13.3,20.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.1,49.841724
273,66.42,75.06,-1.0,39.64,65.35,108.51,70.6,86.47,54.51,95.03,76.95538
274,-1.0,-1.0,54.92,-1.0,-1.0,157.03,-1.0,-1.0,-1.0,45.58,37.459736
275,15.2,13.12,9.44,-1.0,11.63,-1.0,9.62,14.18,13.24,13.8,11.601157
276,-1.0,45.4,85.5,79.68,14.1,130.95,62.0,-1.0,54.1,57.5,56.189713
277,-1.0,-1.0,39.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.81,28.987055
278,-1.0,-1.0,39.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.84,28.964098
279,40.07,22.2,-1.0,-1.0,28.16,22.29,42.84,17.35,23.73,20.99,41.42043
280,-1.0,4.4,26.1,41.5,-1.0,51.947,-1.0,-1.0,-1.0,10.2,28.438171
281,-1.0,43.2,155.4,-1.0,49.5,128.11,55.0,64.9,55.8,58.3,57.264793
282,-1.0,47.2,94.2,-1.0,56.9,119.51,58.2,53.9,19.6,69.2,44.669113
283,-1.0,53.8,-1.0,82.9,-1.0,108.08,115.41,-1.0,-1.0,77.2,110.06724
284,32.2,22.5,57.2,69.7,21.5,56.738,43.5,28.9,65.96,43.1,38.044716
285,-1.0,32.5,57.7,38.4,24.4,90.654,25.5,36.8,27.66,56.6,26.48095
286,-1.0,20.5,37.8,-1.0,24.3,-1.0,-1.0,33.5,24.16,25.9,36.03555
287,80.9,66.1,164.2,76.05,82.3,101.14,74.9,-1.0,61.42,78.1,91.73822
288,-1.0,27.8,64.0,-1.0,55.0,-1.0,36.15,31.6,27.28,55.9,47.96169
289,-1.0,6.9,-1.0,112.0,-1.0,83.109,26.03,-1.0,28.01,40.8,47.354008
290,35.4,16.9,61.5,28.89,27.4,64.285,39.8,22.5,33.03,44.5,31.94283
291,21.49,24.5,166.31,-1.0,28.19,29.36,17.71,21.09,22.78,28.01,51.696808
292,94.1,59.8,431.5,370.09,62.2,199.31,117.8,-1.0,177.29,165.6,88.39519
293,-1.0,65.4,359.8,-1.0,-1.0,-1.0,-1.0,75.8,106.11,105.2,87.98383
294,33.52,42.31,-1.0,-1.0,41.17,35.38,24.49,37.07,33.76,32.03,33.30145
295,32.25,42.8,-1.0,53.53,40.1,21.77,45.77,39.72,36.59,50.73,63.623047
296,-1.0,95.5,52.9,117.23,82.2,109.78,66.8,-1.0,80.2,70.6,76.79156
297,-1.0,34.4,51.1,39.98,44.2,59.442,34.7,-1.0,48.4,48.1,38.61486
298,-1.0,-1.0,9.0,32.66,15.9,16.534,11.1,17.9,14.6,9.1,9.84869
299,-1.0,19.2,8.7,-1.0,-1.0,-1.0,11.29,-1.0,9.26,15.8,14.109714
300,-1.0,52.5,142.8,-1.0,-1.0,-1.0,-1.0,27.9,56.44,46.8,71.90385
301,-1.0,20.6,14.9,-1.0,-1.0,-1.0,-1.0,-1.0,8.71,13.3,20.35398
302,-1.0,19.6,31.4,-1.0,-1.0,-1.0,41.23,-1.0,29.79,25.4,35.104656
303,-1.0,47.7,128.9,47.44,39.9,79.667,57.6,32.1,56.67,69.4,56.81784
304,-1.0,-1.0,25.8,52.56,32.9,49.763,27.4,27.2,29.1,31.2,17.402597
305,-1.0,22.55,8.29,-1.0,14.96,-1.0,10.09,24.72,16.1,8.29,14.126575
306,-1.0,17.4,57.6,-1.0,34.6,-1.0,32.35,13.9,26.77,47.5,32.03448
307,-1.0,52.0,103.6,133.77,40.6,191.29,94.3,-1.0,105.55,136.4,101.26166
308,-1.0,23.6,30.2,-1.0,-1.0,-1.0,46.54,-1.0,27.01,45.4,48.197605
309,-1.0,22.6,119.7,51.2,-1.0,54.573,-1.0,-1.0,-1.0,38.0,42.952015
310,-1.0,-1.0,23.43,-1.0,-1.0,85.8,-1.0,-1.0,-1.0,16.56,21.765257
311,78.21,103.07,-1.0,48.6,77.57,27.76,60.8,58.68,-1.0,55.81,62.31646
312,-1.0,9.7,36.5,-1.0,-1.0,-1.0,8.92,-1.0,13.17,35.6,26.320024
313,-1.0,-1.0,5.97,-1.0,-1.0,163.58,-1.0,-1.0,-1.0,13.6,26.988697
314,-1.0,33.2,62.2,29.24,40.5,49.318,-1.0,-1.0,32.9,57.4,43.224236
315,-1.0,-1.0,23.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.15,20.239347
316,-1.0,-1.0,38.49,-1.0,-1.0,25.3,-1.0,-1.0,-1.0,33.48,34.532444
317,40.66,32.65,-1.0,99.72,28.45,166.25,36.19,26.96,37.53,23.06,40.721584
318,-1.0,70.9,34.1,-1.0,-1.0,-1.0,-1.0,31.2,80.84,50.5,48.528255
319,75.7,78.64,-1.0,76.04,53.84,59.5,59.17,74.85,57.18,72.14,54.258522
320,-1.0,-1.0,15.0,25.88,22.0,20.797,46.7,28.8,30.3,23.1,33.797962
321,-1.0,18.6,12.4,-1.0,-1.0,-1.0,12.6,-1.0,17.97,16.3,18.013508
322,-1.0,-1.0,31.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.44,26.543327
323,49.3,94.08,-1.0,68.19,53.08,94.48,51.78,37.83,54.82,50.21,58.52463
324,-1.0,9.3,-1.0,17.5,-1.0,16.109,28.03,-1.0,15.84,7.6,23.598543
325,22.92,13.91,-1.0,110.05,16.5,28.02,22.54,15.85,0.08,37.7,29.316975
326,9.63,13.58,-1.0,50.17,12.87,77.61,9.79,9.52,8.88,21.16,11.603265
327,-1.0,31.9,133.5,90.53,57.8,129.6,91.5,49.0,105.46,85.1,79.71785
328,-1.0,55.0,107.7,-1.0,29.8,-1.0,48.62,26.3,25.2,46.0,56.258366
329,-1.0,-1.0,86.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.21,44.40091
330,-1.0,14.5,185.8,-1.0,-1.0,-1.0,-1.0,13.2,33.12,46.4,33.21928
331,-1.0,7.4,23.7,-1.0,-1.0,-1.0,26.58,-1.0,10.55,17.7,18.99186
332,28.7,46.65,-1.0,-1.0,33.67,62.24,42.55,33.59,26.22,56.22,52.039192
333,-1.0,11.9,18.5,-1.0,-1.0,-1.0,16.03,-1.0,-1.0,17.8,18.298368
334,-1.0,27.8,40.3,-1.0,11.5,-1.0,23.84,15.3,17.45,45.3,28.95628
335,-1.0,42.8,36.5,-1.0,6.2,-1.0,-1.0,-1.0,25.45,23.4,43.740616
336,18.44,23.59,-1.0,-1.0,24.68,35.55,23.15,23.04,22.24,23.27,28.039654
337,-1.0,30.3,100.3,-1.0,33.1,-1.0,57.47,40.1,58.76,48.0,63.058216
338,-1.0,-1.0,28.11,-1.0,-1.0,228.83,-1.0,-1.0,-1.0,21.97,26.82561
339,-1.0,29.9,71.8,-1.0,50.7,-1.0,49.81,35.0,43.45,68.5,51.144672
340,23.17,34.27,-1.0,24.12,27.16,87.53,32.58,20.23,27.57,63.59,35.34573
341,-1.0,21.7,140.9,-1.0,64.1,-1.0,89.27,34.4,84.16,49.3,62.736454
342,-1.0,40.4,168.7,-1.0,-1.0,-1.0,132.87,20.0,38.82,103.6,66.4
343,-1.0,19.7,183.6,-1.0,-1.0,-1.0,-1.0,14.8,37.95,88.5,41.8054
344,-1.0,-1.0,219.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.63,67.11306
345,-1.0,28.9,10.6,-1.0,-1.0,-1.0,-1.0,-1.0,19.14,24.1,40.09284
346,-1.0,24.9,115.3,-1.0,-1.0,-1.0,50.74,-1.0,-1.0,47.5,33.483173
347,-1.0,-1.0,116.0,52.42,20.9,86.038,50.4,27.4,29.5,20.5,32.12724
348,-1.0,-1.0,169.1,91.99,29.1,98.641,46.0,68.7,52.8,46.1,56.14768
349,-1.0,97.3,-1.0,-1.0,99.2,-1.0,102.16,79.3,80.29,146.2,115.92916
350,-1.0,5.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.02,10.1,14.346706
351,-1.0,-1.0,43.94,-1.0,-1.0,22.66,-1.0,-1.0,-1.0,41.14,33.560795
352,-1.0,19.0,76.6,46.67,8.8,119.56,23.4,-1.0,18.2,19.7,34.49829
353,44.49,28.52,-1.0,-1.0,35.57,26.35,33.15,0.05,44.87,34.32,29.585663
354,-1.0,-1.0,65.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.46,37.17332
355,-1.0,25.4,62.3,-1.0,58.0,-1.0,31.1,28.8,29.27,51.2,49.020287
356,-1.0,22.0,47.9,-1.0,28.5,-1.0,23.67,39.7,30.23,52.2,44.204754
357,-1.0,17.2,21.1,-1.0,-1.0,-1.0,34.08,-1.0,21.27,40.5,34.5551
358,10.26,35.92,-1.0,-1.0,23.56,31.09,32.65,5.78,50.74,32.76,32.902843
359,-1.0,12.7,-1.0,-1.0,-1.0,-1.0,34.21,-1.0,17.77,41.9,28.484509
360,-1.0,59.7,320.9,-1.0,-1.0,-1.0,168.8,22.2,93.51,170.6,106.252785
361,21.61,22.82,56.59,-1.0,22.79,-1.0,20.49,19.39,20.59,24.43,23.023245
362,-1.0,19.9,24.3,32.08,18.8,48.888,25.2,-1.0,23.6,26.4,33.67136
363,-1.0,30.0,35.0,-1.0,-1.0,-1.0,42.14,-1.0,31.84,55.3,35.46149
364,-1.0,25.3,-1.0,17.3,-1.0,38.958,39.98,-1.0,-1.0,39.9,59.713306
365,-1.0,38.9,32.3,-1.0,-1.0,-1.0,27.03,-1.0,34.25,20.8,33.245953
366,-1.0,22.1,30.3,-1.0,32.5,-1.0,6.97,19.5,22.35,35.0,30.958899
367,-1.0,-1.0,35.68,-1.0,-1.0,168.89,-1.0,-1.0,-1.0,15.18,32.092556
368,-1.0,5.2,16.8,-1.0,-1.0,-1.0,11.89,-1.0,11.31,26.5,20.939875
369,-1.0,117.3,329.8,130.6,48.6,280.21,66.1,73.1,105.27,78.1,41.114716
370,-1.0,78.0,238.9,-1.0,-1.0,-1.0,93.31,52.8,85.74,86.0,83.86978
371,-1.0,-1.0,237.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.54,70.571236
372,18.98,19.44,-1.0,-1.0,-1.0,41.86,16.45,15.43,22.25,18.8,14.101933
373,-1.0,23.1,33.9,-1.0,-1.0,-1.0,10.16,9.1,17.78,35.3,23.288443
374,-1.0,53.7,138.4,70.47,54.3,185.17,71.4,-1.0,65.9,87.9,63.243557
375,-1.0,52.7,56.5,-1.0,-1.0,-1.0,62.0,61.5,46.94,44.2,45.69834
376,36.01,40.59,-1.0,-1.0,46.48,33.59,40.01,26.27,57.79,26.68,42.720783
377,-1.0,26.8,55.0,-1.0,-1.0,-1.0,29.27,-1.0,25.42,23.6,41.151707
378,-1.0,-1.0,31.11,-1.0,-1.0,139.32,-1.0,-1.0,-1.0,24.49,29.745947
379,-1.0,20.1,34.7,54.53,25.4,101.58,30.2,31.8,-1.0,32.3,28.907824
380,-1.0,4.5,61.9,-1.0,32.6,-1.0,28.63,29.8,26.48,46.3,52.791843
381,-1.0,-1.0,15.0,-9.23,14.2,26.726,7.5,17.3,8.4,12.7,13.460993
382,-1.0,39.8,82.7,-1.0,34.8,-1.0,-1.0,29.7,35.51,115.6,54.71068
383,-1.0,22.0,-1.0,63.1,-1.0,66.406,19.11,-1.0,22.45,37.2,41.844257
384,-1.0,21.4,36.2,37.03,25.2,90.254,31.0,50.5,33.35,25.8,29.29327
385,-1.0,27.3,50.2,-1.0,16.2,49.126,53.6,-1.0,25.8,32.3,36.49668
386,76.41,146.11,-1.0,41.17,126.32,46.96,112.97,75.01,169.94,49.93,51.447617
387,-1.0,26.6,59.2,-1.0,29.1,81.898,41.2,44.4,37.0,37.6,43.182667
388,-1.0,25.7,24.4,18.6,-1.0,30.69,-1.0,-1.0,-1.0,34.7,20.883732
389,-1.0,34.9,-1.0,37.3,-1.0,41.414,25.63,-1.0,-1.0,69.1,57.567627
390,-1.0,27.7,27.1,26.74,27.4,44.204,33.8,44.0,32.3,27.2,20.753748
391,-1.0,-1.0,51.49,-1.0,-1.0,268.12,-1.0,-1.0,-1.0,28.42,35.886436
392,-1.0,-1.0,69.9,59.7,-1.0,-1.0,-1.0,-1.0,-1.0,78.6,30.025522
393,-1.0,-1.0,-1.0,-1.0,-1.0,268.98,-1.0,-1.0,-1.0,24.8,23.657896
394,-1.0,-1.0,21.5,-1.0,-1.0,-1.0,31.55,-1.0,16.71,20.0,27.113503
395,-1.0,64.1,195.4,-1.0,61.4,-1.0,85.61,45.8,63.5,151.1,91.95835
396,-1.0,-1.0,32.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.09,26.550066
397,17.58,34.21,-1.0,-1.0,58.81,105.68,24.59,22.9,41.88,44.63,29.372118
398,-1.0,55.7,176.1,260.4,63.3,157.93,65.7,-1.0,56.6,40.0,65.25531
399,-1.0,23.4,41.8,-1.0,16.7,-1.0,29.56,12.8,31.28,36.5,35.81307
400,-1.0,23.6,16.4,25.14,20.6,25.17,29.2,8.3,-1.0,21.2,31.01571
401,-1.0,39.9,80.1,66.93,58.2,73.575,41.2,-1.0,69.3,47.7,49.252724
402,-1.0,33.5,263.4,-1.0,-1.0,-1.0,81.74,11.4,56.77,62.1,74.2208
403,-1.0,-1.0,12.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.96,14.246256
404,-1.0,60.4,34.2,58.05,29.9,41.73,42.6,-1.0,40.65,38.9,48.820374
405,-1.0,108.1,92.6,179.54,94.7,168.3,77.0,80.7,99.55,89.7,99.63121
406,-1.0,19.3,29.7,-1.0,-1.0,-1.0,-1.0,-1.0,6.02,4.9,24.640932
407,-1.0,-1.0,13.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.99,15.22801
408,-1.0,61.5,-1.0,262.6,-1.0,134.76,127.62,-1.0,-1.0,89.8,102.58325
409,-1.0,51.8,-1.0,-1.0,42.5,-1.0,-1.0,-1.0,29.31,32.7,43.33678
410,21.03,45.03,-1.0,-1.0,37.82,25.4,44.92,32.83,55.9,50.09,50.38956
411,-1.0,15.9,21.7,-1.0,-1.0,-1.0,7.76,-1.0,17.59,15.3,19.02399
412,-1.0,29.1,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.56,45.4,32.01356
413,-1.0,-1.0,10.32,31.5,-1.0,-1.0,-1.0,-1.0,-1.0,20.72,26.858355
414,-1.0,90.97,-1.0,-1.0,112.35,116.81,112.72,114.51,219.31,82.55,151.60773
415,42.4,-1.0,-1.0,41.58,69.61,54.56,37.13,48.03,37.1,57.99,42.012657
416,-1.0,25.4,32.5,-1.0,33.4,85.677,28.0,40.0,33.0,35.7,33.072495
417,-1.0,-1.0,116.7,51.3,-1.0,106.67,-1.0,-1.0,-1.0,76.7,56.501076
418,-1.0,36.4,52.6,68.78,7.0,57.787,26.4,-1.0,26.4,42.4,27.674683
419,-1.0,28.1,62.6,-1.0,22.3,-1.0,30.26,23.7,-1.0,53.9,32.365788
420,-1.0,13.7,66.2,29.79,16.8,55.909,31.9,23.3,24.09,44.6,34.317417
421,-1.0,21.2,51.4,-1.0,-1.0,-1.0,6.74,-1.0,21.76,39.6,32.041126
422,-1.0,72.3,-1.0,-1.0,78.2,-1.0,-1.0,54.9,56.77,95.8,99.394104
423,12.31,34.74,-1.0,52.23,19.69,-1.0,25.79,26.29,23.25,24.21,43.708466
424,26.33,25.03,33.51,-1.0,20.65,-1.0,29.94,10.47,15.04,18.68,23.76832
425,-1.0,9.0,35.0,-1.0,-1.0,-1.0,21.27,-1.0,10.53,26.6,19.720724
426,-1.0,18.4,16.5,27.9,-1.0,20.638,-1.0,-1.0,-1.0,13.2,12.7872505
427,-1.0,46.2,124.7,-1.0,35.0,90.426,41.5,48.1,41.7,40.1,41.90724
428,-1.0,-1.0,19.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.85,18.754883
429,-1.0,38.0,147.0,102.76,49.6,114.65,56.8,44.8,67.82,55.1,70.94156
430,-1.0,20.0,80.5,-1.0,-1.0,-1.0,-1.0,-1.0,36.87,37.7,37.270657
431,-1.0,14.8,33.2,-1.0,-1.0,-1.0,-1.0,-1.0,10.89,29.8,21.072063
432,-1.0,33.1,71.6,64.84,37.1,59.728,45.7,-1.0,32.0,33.8,44.31949
433,-1.0,-1.0,30.56,-1.0,-1.0,84.4,-1.0,-1.0,-1.0,58.28,25.843449
434,-1.0,29.0,147.8,-1.0,-1.0,-1.0,34.87,13.0,24.58,81.7,42.386482
435,-1.0,34.0,77.9,-1.0,91.6,159.5,-1.0,56.4,52.8,31.2,55.37582
436,-1.0,-1.0,40.6,36.75,19.9,56.672,25.3,11.0,19.9,36.2,27.929058
437,-1.0,16.5,38.5,-1.0,33.6,-1.0,28.07,38.1,26.35,44.7,38.438553
438,-1.0,27.5,61.3,-1.0,46.2,-1.0,54.93,52.9,43.56,74.2,63.979298
439,-1.0,37.0,95.5,94.4,-1.0,98.681,-1.0,-1.0,-1.0,62.1,77.63111
440,66.47,58.78,-1.0,45.91,70.1,26.26,114.96,44.88,139.83,78.82,72.78366
441,-1.0,9.8,11.7,-1.0,-1.0,-1.0,8.72,-1.0,13.3,7.3,15.944767
442,-1.0,20.7,28.8,26.89,46.3,-1.0,34.6,-1.0,48.2,37.7,43.24711
443,-1.0,26.6,92.2,110.47,30.6,116.2,38.8,-1.0,68.0,49.9,43.542603
444,17.71,25.08,-1.0,-1.0,23.79,37.75,27.31,19.33,23.97,36.13,32.477272
445,-1.0,-1.0,47.65,-1.0,-1.0,30.97,-1.0,-1.0,-1.0,16.3,32.999504
446,-1.0,-1.0,150.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.96,54.287113
447,-1.0,34.4,48.8,44.39,15.8,45.762,50.4,-1.0,31.1,53.5,33.27819
448,-1.0,-1.0,24.97,-1.0,-1.0,22.87,-1.0,-1.0,-1.0,7.06,20.592274
449,9.9,12.34,36.64,-1.0,8.51,-1.0,8.34,7.14,8.55,10.87,27.062288
450,-1.0,29.3,59.8,66.8,21.9,73.992,21.21,-1.0,-1.0,30.7,31.204645
451,-1.0,-1.0,35.7,-1.0,-1.0,-1.0,69.18,-1.0,22.27,84.1,29.746552
452,19.03,26.32,-1.0,-1.0,14.5,82.79,15.58,19.5,23.85,19.97,27.805084
453,-1.0,-1.0,38.4,23.94,32.7,32.083,28.2,37.6,24.0,34.4,21.203455
454,-1.0,38.3,83.4,-1.0,47.0,-1.0,108.97,94.5,-1.0,56.2,86.84506
455,-1.0,-1.0,37.0,24.3,-1.0,52.959,-1.0,-1.0,-1.0,42.0,32.44964
456,-1.0,34.1,33.9,-1.0,-1.0,-1.0,65.43,-1.0,35.17,32.2,72.641914
457,-1.0,-1.0,25.79,-1.0,-1.0,49.01,-1.0,-1.0,-1.0,14.34,24.002792
458,17.37,30.22,-1.0,-1.0,27.74,106.61,32.06,30.35,25.97,47.82,33.236313
459,-1.0,16.66,40.35,25.0,-1.0,98.36,24.85,18.13,22.93,37.12,28.943258
460,-1.0,37.6,133.1,64.45,26.4,232.27,41.9,-1.0,30.9,64.4,35.810905
461,-1.0,-1.0,44.7,-1.0,-1.0,-1.0,27.81,-1.0,15.19,113.0,30.928047
462,-1.0,46.3,14.1,-1.0,-1.0,-1.0,-1.0,-1.0,37.12,34.1,50.03672
463,-1.0,25.8,45.9,-1.0,28.6,-1.0,32.21,17.7,23.38,36.7,36.03879
464,-1.0,48.7,144.4,42.52,76.7,64.391,30.1,-1.0,41.5,58.2,62.593372
465,-1.0,-1.0,45.0,57.17,19.3,97.267,20.8,37.2,27.8,25.3,23.031834
466,-1.0,-1.0,49.9,-1.0,-1.0,-1.0,-1.0,-1.0,19.8,47.2,30.017479
467,-1.0,44.3,46.8,-1.0,-1.0,-1.0,59.6,-1.0,50.92,63.3,53.338367
468,21.77,47.48,147.17,-1.0,-1.0,-1.0,38.66,30.25,105.86,14.7,32.795914
469,87.8,78.6,135.1,83.21,53.3,165.98,64.9,47.8,73.26,93.2,77.65839
470,42.2,47.9,179.3,100.35,-1.0,119.74,92.8,61.8,83.78,91.0,76.28639
471,-1.0,93.3,184.7,220.79,86.6,124.27,61.7,-1.0,25.3,86.7,93.690475
472,-1.0,22.6,15.6,-1.0,-1.0,-1.0,17.93,9.9,25.02,80.3,20.062553
473,66.3,60.6,214.0,280.95,79.3,262.82,98.2,-1.0,109.8,81.8,79.61435
474,-1.0,-1.0,35.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.52,27.543953
475,-1.0,-1.0,316.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.11,86.86363
476,-1.0,7.9,46.9,-1.0,-1.0,-1.0,-1.0,-1.0,24.81,48.7,31.97457
477,-1.0,-1.0,40.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.04,29.416574
478,-1.0,-1.0,27.0,85.4,11.5,26.331,10.9,51.8,12.7,27.4,47.526295
479,-1.0,-1.0,63.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.23,36.199757
480,-1.0,44.0,14.7,-1.0,43.0,-1.0,-1.0,-1.0,39.43,40.3,37.761005
481,-1.0,-1.0,30.8,-1.0,-1.0,218.82,-1.0,-1.0,-1.0,27.84,29.180172
482,-1.0,53.2,102.0,-1.0,44.4,117.47,72.2,76.6,71.9,65.4,61.906395
483,-1.0,-1.0,27.9,35.29,12.0,33.852,10.4,28.4,12.9,14.9,17.602837
484,-1.0,26.3,51.0,49.27,26.5,40.584,37.5,42.3,-1.0,34.4,34.042477
485,-1.0,-1.0,19.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.19,18.668106
486,56.03,93.12,-1.0,-1.0,62.54,66.32,98.55,102.2,98.12,43.42,65.82223
487,-1.0,36.4,92.9,-1.0,34.5,-1.0,56.35,62.3,44.61,52.6,64.8171
488,-1.0,-1.0,109.4,52.39,37.8,112.94,48.3,57.9,32.8,51.4,58.308407
489,-1.0,3.5,20.9,-1.0,8.9,-1.0,-1.0,9.8,-1.0,15.0,12.8416
490,21.7,55.39,-1.0,70.49,33.47,45.46,29.19,23.61,40.08,57.88,44.373947
491,-1.0,9.0,7.3,-1.0,-1.0,-1.0,12.12,-1.0,9.78,4.2,10.266244
492,-1.0,-1.0,13.86,-1.0,-1.0,53.54,-1.0,-1.0,-1.0,23.24,8.998617
493,88.38,97.19,-1.0,74.16,103.59,80.72,94.05,79.41,101.45,76.07,98.05709
494,-1.0,-1.0,229.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.93,69.0302
495,-1.0,61.1,-1.0,53.8,-1.0,45.6,25.59,-1.0,-1.0,38.9,63.919548
496,-1.0,69.2,226.9,160.52,67.7,164.25,110.3,-1.0,70.2,151.1,64.58032
497,-1.0,26.6,144.4,-1.0,18.8,-1.0,-1.0,20.0,22.61,47.0,38.238453
498,-1.0,41.7,67.6,-1.0,33.7,-1.0,-1.0,42.8,45.65,69.3,55.382404
499,-1.0,33.4,45.5,38.34,29.4,50.462,38.2,-1.0,31.8,40.8,36.645386
500,-1.0,21.0,44.6,-1.0,33.1,-1.0,38.77,41.3,31.88,44.9,47.016
501,-1.0,8.7,40.3,-1.0,22.4,-1.0,18.15,17.4,22.19,39.9,31.970993
502,-1.0,17.3,86.6,-1.0,16.4,-1.0,-1.0,18.3,16.79,26.4,34.31408
503,-1.0,-1.0,185.9,189.62,53.1,263.58,51.8,140.7,45.7,37.7,80.86597
504,43.01,31.29,-1.0,-1.0,41.69,71.77,35.25,48.73,41.0,33.51,37.013374
505,24.21,27.39,-1.0,28.44,23.63,24.74,25.38,27.41,25.71,44.1,26.902418
506,-1.0,36.1,126.3,112.2,-1.0,87.192,83.8,-1.0,-1.0,3.3,78.36494
507,-1.0,18.2,61.4,-1.0,22.2,-1.0,65.38,47.3,32.43,71.4,40.29276
508,-1.0,8.3,26.5,-1.0,18.1,-1.0,10.18,-1.0,7.08,18.6,15.40522
509,-1.0,33.0,134.0,150.59,38.6,126.26,84.7,43.8,76.22,53.6,76.64778
510,24.35,29.28,-1.0,-1.0,34.02,51.3,42.48,36.07,41.17,65.67,39.294548
511,-1.0,-1.0,55.0,53.9,41.1,51.787,-1.0,-1.0,-1.0,57.1,54.8216
512,-1.0,20.3,25.9,-1.0,-1.0,-1.0,-1.0,-1.0,28.48,15.9,35.980114
513,-1.0,27.8,67.9,-1.0,44.1,102.06,38.5,31.9,46.3,41.5,39.777596
514,-1.0,5.9,20.1,-1.0,-1.0,-1.0,-1.0,9.7,7.43,24.9,20.982729
515,47.86,42.52,-1.0,-1.0,59.74,113.09,60.3,45.28,14.09,44.17,52.413544
516,26.8,32.86,-1.0,33.5,41.19,30.22,36.5,30.04,38.51,29.86,30.28753
517,-1.0,54.2,75.2,87.31,54.7,85.858,49.5,-1.0,76.8,74.5,53.907764
518,-1.0,12.0,23.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.78,23.5,19.632442
519,-1.0,-1.0,14.3,-1.0,-1.0,-1.0,-1.0,-1.0,17.91,47.5,23.75522
520,-1.0,-1.0,37.8,-1.0,-1.0,-1.0,-1.0,-1.0,31.46,48.0,42.317974
521,51.02,-1.0,-1.0,48.48,85.24,101.42,67.31,60.82,69.46,68.11,63.11985
522,-1.0,26.5,-1.0,-1.0,22.4,-1.0,-1.0,-1.0,33.16,49.8,38.011986
523,-1.0,2.3,29.7,-1.0,-1.0,-1.0,8.4,-1.0,13.81,28.2,16.96309
524,-1.0,18.0,21.0,-1.0,37.2,-1.0,118.23,21.0,24.01,30.3,26.556267
525,-1.0,-1.0,72.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.43,39.774918
526,-1.0,-1.0,41.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.89,29.839245
527,33.75,57.32,120.87,-1.0,67.22,50.79,54.34,37.57,-1.0,41.79,55.90199
528,-1.0,34.3,-1.0,35.2,-1.0,46.674,41.27,-1.0,17.28,33.1,40.778614
529,-1.0,-1.0,12.0,26.31,10.9,78.802,18.1,18.3,20.6,23.1,18.60519
530,-1.0,-1.0,30.3,56.74,24.8,95.101,14.9,32.8,25.1,23.6,24.24703
531,-1.0,11.1,34.1,-1.0,24.1,-1.0,13.17,18.8,16.79,48.6,26.32775
532,-1.0,-1.0,19.4,7.77,-1.0,42.5,-1.0,-1.0,-1.0,18.75,20.261578
533,-1.0,25.6,-1.0,48.2,-1.0,43.449,28.9,-1.0,-1.0,19.8,41.446865
534,-1.0,-1.0,105.63,-1.0,-1.0,34.87,-1.0,-1.0,-1.0,33.86,50.620434
535,-1.0,11.1,61.2,-1.0,26.4,-1.0,28.3,24.9,27.2,53.3,37.942955
536,69.09,49.21,-1.0,-1.0,40.09,63.95,42.7,66.49,45.91,43.17,44.91368
537,-1.0,26.1,18.2,-1.0,-1.0,-1.0,-1.0,-1.0,15.14,14.9,25.10846
538,89.9,47.4,80.7,65.51,42.2,97.755,71.0,78.5,45.58,42.6,68.95473
539,31.79,61.0,-1.0,43.33,49.69,113.88,69.16,45.99,48.3,85.46,72.60691
540,-1.0,-1.0,12.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.1,13.848062
541,-1.0,-1.0,24.5,-1.0,-1.0,-1.0,23.0,-1.0,18.51,24.3,23.304548
