,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
279,-1.0,10.3,47.5,21.7,-1.0,17.7,20.8,-1.0,14.6,39.815,75.99229
280,5.8,15.5,-1.0,-1.0,30.9,8.4,20.52,-1.0,15.43,23.86,34.510727
281,-1.0,69.2,83.0,206.5,64.87,48.9,74.9,37.8,70.64,106.85,147.87404
282,-1.0,19.0,26.3,31.3,-1.0,19.5,18.8,-1.0,23.7,38.12,46.15615
283,41.5,38.8,-1.0,88.7,53.05,33.4,-1.0,37.0,46.35,64.585,85.17463
284,38.8,40.9,43.0,96.0,102.91,39.4,47.6,45.6,53.88,88.711,97.702385
285,123.2,128.8,102.4,-1.0,120.54,54.3,99.6,70.5,120.31,210.31,129.0749
286,-1.0,-1.0,27.96,41.88,-1.0,-1.0,-1.0,-1.0,-1.0,23.37,75.47036
287,-1.0,49.0,53.6,51.5,49.96,77.1,34.7,-1.0,72.6,78.198,82.50648
288,29.3,54.5,-1.0,-1.0,37.8,30.1,65.57,-1.0,41.67,69.257,55.394657
289,-1.0,-1.0,35.88,42.7,-1.0,-1.0,-1.0,-1.0,-1.0,24.52,77.2874
290,18.6,21.7,-1.0,-1.0,26.1,14.7,33.75,-1.0,17.45,28.768,37.319786
291,-1.0,-1.0,34.6,41.7,58.9,26.4,26.8,29.0,46.7,52.783,72.102425
292,-1.0,71.1,46.7,45.7,69.83,45.1,74.1,-1.0,71.2,118.72,79.74251
293,-1.0,-1.0,-1.0,68.2,48.4,20.8,29.2,29.9,31.2,63.149,70.23691
294,-1.0,-1.0,-1.0,-1.0,41.81,21.0,17.0,28.3,21.8,36.012,53.002384
295,45.3,54.2,57.0,49.2,81.31,47.2,43.7,61.7,50.99,77.835,98.63724
296,-1.0,10.9,34.0,-1.0,38.3,-1.0,18.94,-1.0,9.29,51.357,47.967762
297,24.1,36.4,-1.0,-1.0,44.0,20.9,39.44,-1.0,29.54,60.777,52.717926
298,-1.0,-1.0,48.78,21.0,40.73,-1.0,-1.0,-1.0,-1.0,34.66,67.28088
299,-1.0,25.4,-1.0,-1.0,11.9,-1.0,37.7,-1.0,15.28,17.084,25.179724
300,26.7,11.2,-1.0,-1.0,29.3,17.8,40.77,-1.0,22.61,34.664,41.394356
301,-1.0,36.9,65.0,116.5,-1.0,70.5,56.5,70.4,55.4,184.73,115.36594
302,-1.0,-1.0,-1.0,49.48,-1.0,-1.0,-1.0,-1.0,-1.0,44.8,53.1355
303,70.1,48.8,73.6,260.4,90.49,-1.0,59.8,40.6,67.55,153.56,136.69
304,-1.0,-1.0,24.6,32.7,69.46,14.5,7.2,14.2,9.9,28.762,47.98038
305,67.5,48.4,-1.0,59.8,63.34,23.2,58.8,51.7,61.32,81.888,85.112015
306,-1.0,10.8,-1.0,-1.0,33.6,-1.0,58.66,-1.0,8.4,31.681,36.317646
307,-1.0,70.4,105.6,327.2,95.0,39.9,102.6,37.8,59.6,287.56,171.9234
308,-1.0,-1.0,-1.0,33.3,-1.0,-1.0,-1.0,-1.0,-1.0,72.97,57.25693
309,-1.0,71.6,84.5,172.6,160.6,55.2,-1.0,-1.0,56.8,128.04,131.76474
310,-1.0,27.5,52.9,49.2,-1.0,30.3,19.8,36.2,34.0,54.036,65.50319
311,-1.0,37.75,9.05,35.8,-1.0,38.09,28.73,81.39,30.4,68.94,70.22172
312,-1.0,30.67,9.87,8.17,-1.0,23.79,12.71,22.94,9.69,271.51,118.036606
313,-1.0,-1.0,54.3,82.7,82.73,72.9,33.8,112.1,67.1,148.79,119.15119
314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145.2,88.70233
315,27.89,24.32,-1.0,-1.0,44.98,25.0,53.56,27.72,55.23,38.53,84.807365
316,83.9,75.0,-1.0,113.4,111.01,71.7,-1.0,85.0,78.16,140.44,119.049034
317,-1.0,23.1,57.4,53.6,38.52,30.7,28.7,-1.0,-1.0,39.292,57.335686
318,9.83,10.83,16.54,-1.0,-1.0,19.79,9.71,13.91,16.75,69.67,40.758785
319,-1.0,30.7,43.5,75.1,20.2,-1.0,23.06,-1.0,-1.0,94.014,61.755806
320,-1.0,-1.0,-1.0,61.5,39.22,23.2,40.0,46.5,-1.0,46.412,73.61742
321,-1.0,38.5,47.7,-1.0,32.3,-1.0,30.22,-1.0,18.94,74.898,58.02394
322,9.2,22.1,-1.0,15.6,21.0,-1.0,22.46,-1.0,26.93,22.466,28.728151
323,-1.0,39.2,41.9,89.0,66.0,39.0,37.5,-1.0,44.6,104.56,96.33435
324,-1.0,-1.0,-1.0,-1.0,10.2,-1.0,26.54,-1.0,7.27,16.159,17.042494
325,60.23,-1.0,74.09,-1.0,58.53,59.28,46.57,53.12,59.81,26.4,68.6836
326,-1.0,-1.0,25.06,23.15,-1.0,-1.0,-1.0,-1.0,-1.0,72.21,101.02238
327,-1.0,73.2,43.3,80.2,120.76,55.0,45.4,-1.0,48.3,223.47,141.02684
328,32.7,-1.0,-1.0,40.9,35.4,-1.0,25.72,-1.0,14.28,27.379,44.990982
329,33.2,18.1,-1.0,39.2,34.41,17.2,-1.0,19.5,35.03,57.101,58.55789
330,25.03,-1.0,35.09,-1.0,-1.0,33.71,32.09,25.27,29.87,60.94,50.389687
331,-1.0,31.9,36.1,70.0,27.55,27.4,29.2,-1.0,25.7,119.58,64.82934
332,-1.0,42.4,40.1,-1.0,72.3,-1.0,39.77,-1.0,-1.0,55.122,67.52402
333,-1.0,-1.0,-1.0,38.1,-1.0,5.1,17.6,11.5,10.5,51.95,72.34654
334,-1.0,-1.0,-1.0,46.2,37.81,16.7,22.1,20.6,26.3,39.407,58.596592
335,61.1,-1.0,-1.0,152.9,144.03,51.2,90.2,50.5,91.76,177.47,134.59093
336,1.1,21.0,-1.0,33.0,18.3,18.3,44.16,-1.0,25.17,48.217,37.82127
337,-1.0,-1.0,8.6,23.9,37.12,26.7,26.5,38.4,23.3,35.37,53.400116
338,77.0,79.0,67.3,169.2,136.22,70.8,73.6,57.8,101.06,171.61,155.56952
339,-1.0,-1.0,41.46,42.9,-1.0,-1.0,-1.0,-1.0,-1.0,28.34,79.31362
340,-1.0,-1.0,-1.0,-1.0,11.0,-1.0,18.27,-1.0,8.41,27.278,17.725077
341,-1.0,-1.0,25.2,13.8,12.74,12.4,18.7,49.6,10.1,27.642,41.425774
342,-1.0,19.44,34.01,28.39,37.5,15.12,34.67,13.89,16.09,57.14,61.268505
343,-1.0,-1.0,-1.0,65.4,49.46,22.2,32.4,22.1,26.4,80.255,68.97559
344,-1.0,-1.0,44.12,52.73,-1.0,-1.0,-1.0,-1.0,-1.0,302.54,77.53882
345,-1.0,-1.0,-1.0,54.9,55.2,11.2,27.1,15.9,21.9,50.224,66.95456
346,-1.0,42.7,52.0,54.4,-1.0,31.3,-1.0,43.1,44.1,63.736,69.81166
347,-1.0,-1.0,-1.0,32.5,37.72,36.0,50.0,66.2,43.8,43.151,58.764923
348,5.5,-1.0,-1.0,21.9,-1.0,11.9,28.4,6.9,14.0,42.161,44.606636
349,31.4,33.4,-1.0,61.9,27.73,30.7,-1.0,27.7,25.99,50.224,67.39411
350,-1.0,42.9,53.4,61.2,64.2,32.1,53.3,-1.0,44.3,70.303,88.49993
351,16.1,3.8,-1.0,14.3,28.3,-1.0,30.78,-1.0,17.13,21.621,27.319853
352,39.2,-1.0,-1.0,39.8,39.97,17.0,-1.0,28.0,22.72,65.435,69.05694
353,-1.0,-1.0,24.1,24.2,29.54,17.4,20.6,35.9,14.8,68.675,49.761566
354,-1.0,-1.0,-1.0,40.0,32.97,20.9,21.1,26.8,14.1,33.458,54.89348
355,53.3,41.4,-1.0,92.9,90.18,54.7,-1.0,48.1,63.34,190.32,107.654144
356,-1.0,-1.0,-1.0,90.7,55.27,24.2,39.5,67.1,35.8,99.992,91.15305
357,-1.0,-1.0,-1.0,147.28,42.95,-1.0,-1.0,-1.0,-1.0,75.61,83.88495
358,-1.0,-1.0,-1.0,20.6,13.85,5.0,6.2,9.2,4.3,19.235,25.557285
359,-1.0,24.3,29.0,-1.0,18.8,-1.0,-1.0,-1.0,-1.0,40.696,37.99701
360,-1.0,44.3,62.3,69.9,-1.0,41.1,74.6,-1.0,51.4,97.741,96.556175
361,-1.0,80.3,56.1,163.9,127.88,63.9,90.7,-1.0,63.0,349.88,185.71925
362,-1.0,41.6,52.5,67.0,67.07,53.5,64.7,-1.0,71.9,73.615,95.01103
363,-1.0,36.0,58.0,54.4,40.86,8.4,25.1,-1.0,21.7,95.555,64.409904
364,-1.0,59.6,104.5,391.3,195.34,48.0,107.0,-1.0,63.8,190.98,193.24323
365,-1.0,-1.0,12.3,17.2,16.88,9.9,8.3,6.2,2.6,24.614,29.011482
366,23.4,3.2,-1.0,25.2,33.1,48.8,15.82,-1.0,16.53,43.977,59.714157
367,38.0,-1.0,-1.0,-1.0,83.86,51.2,-1.0,103.7,44.71,74.045,149.71057
368,63.9,-1.0,-1.0,152.6,98.37,53.3,72.6,102.9,-1.0,150.76,112.40748
369,37.71,53.57,106.88,-1.0,-1.0,36.44,44.45,33.06,43.84,66.01,81.476974
370,-1.0,42.7,27.3,62.0,37.08,105.1,36.7,-1.0,34.3,65.085,65.32286
371,-1.0,38.7,81.9,165.9,-1.0,33.2,62.0,68.4,46.0,107.29,109.74112
372,-1.0,-1.0,-1.0,17.5,37.33,16.4,44.1,42.6,55.8,76.576,51.979675
373,-1.0,-1.0,-1.0,20.5,13.75,15.3,12.9,8.6,10.4,31.93,31.229177
374,-1.0,26.8,47.6,51.7,-1.0,31.4,42.4,37.5,28.5,51.178,72.340454
375,-1.0,48.3,35.6,106.9,54.85,37.1,38.0,42.7,-1.0,98.732,81.605736
376,68.29,78.09,48.83,-1.0,22.9,48.86,56.71,89.24,61.16,33.01,54.08236
377,-1.0,67.6,-1.0,-1.0,85.0,-1.0,54.99,-1.0,44.71,98.608,69.75482
378,-1.0,-1.0,-1.0,-1.0,24.8,-1.0,45.29,-1.0,16.56,43.804,33.593212
379,56.7,33.6,36.5,58.5,75.74,55.2,34.6,48.5,44.98,166.33,88.00303
380,14.13,13.15,20.13,-1.0,194.22,17.85,23.94,8.27,12.05,69.31,56.730007
381,-1.0,-1.0,40.5,87.3,73.52,45.5,53.2,105.2,48.9,90.554,107.74418
382,43.0,27.1,62.6,59.6,72.53,29.5,56.6,32.7,46.33,110.32,79.21816
383,29.9,24.0,-1.0,52.5,37.27,37.3,-1.0,36.2,27.76,76.435,71.29171
384,-1.0,34.6,34.2,57.5,68.6,29.2,44.9,-1.0,32.1,46.562,87.533714
385,-1.0,9.3,7.6,-1.0,17.5,-1.0,28.03,-1.0,15.84,16.109,29.453768
386,20.1,-1.0,-1.0,22.2,-1.0,22.0,28.5,15.6,16.0,28.93,43.201572
387,-1.0,43.8,38.7,61.3,42.21,29.3,27.5,-1.0,28.9,64.137,78.314415
388,-1.0,14.5,32.6,48.6,-1.0,19.8,32.3,20.0,19.9,41.976,87.8038
389,-1.0,-1.0,-1.0,-1.0,51.2,-1.0,15.28,-1.0,24.6,112.7,48.91487
390,-1.0,36.6,39.5,25.2,19.6,-1.0,-1.0,-1.0,-1.0,48.987,41.51808
391,-1.0,58.0,67.6,139.4,67.35,49.0,111.6,-1.0,55.8,62.396,126.20294
392,7.7,22.5,-1.0,36.5,16.4,-1.0,45.49,-1.0,18.75,25.911,26.593925
393,-1.0,-1.0,-1.0,-1.0,35.2,-1.0,46.72,-1.0,27.38,72.876,38.77652
394,-1.0,-1.0,-1.0,38.3,28.14,12.6,18.0,21.9,21.3,29.334,48.84844
395,-1.0,73.0,114.9,285.0,279.15,66.1,110.1,72.7,159.5,273.09,220.8681
396,23.67,41.27,25.85,-1.0,-1.0,25.35,25.86,31.01,34.05,103.89,59.684296
397,-1.0,44.7,44.7,186.6,106.54,22.5,49.2,71.3,96.27,134.29,126.477165
398,51.56,56.58,56.6,-1.0,-1.0,79.75,80.08,-1.0,70.5,24.78,61.047195
399,9.8,-1.0,-1.0,26.8,-1.0,17.3,28.3,12.1,7.7,26.388,31.657764
400,-1.0,-1.0,24.9,22.8,27.2,19.8,12.8,56.3,17.6,60.564,50.276245
401,23.4,30.3,-1.0,86.8,59.82,19.3,38.3,27.8,43.79,59.887,69.87468
402,-1.0,270.9,90.9,142.1,99.5,-1.0,-1.0,-1.0,-1.0,97.13,97.50405
403,-1.0,-1.0,-1.0,26.0,39.28,11.1,8.9,14.0,14.5,20.34,43.857334
404,32.5,-1.0,-1.0,93.6,30.94,35.2,28.4,35.1,37.72,56.773,72.58661
405,-1.0,-1.0,-1.0,21.6,-1.0,-1.0,-1.0,-1.0,-1.0,144.58,67.82496
406,17.1,-1.0,-1.0,41.9,48.9,20.0,28.0,23.3,24.61,31.3,54.69308
407,-1.0,-1.0,43.7,194.5,40.97,28.0,19.5,28.3,23.6,101.7,86.969795
408,31.5,-1.0,-1.0,56.8,39.69,29.2,38.8,32.3,42.18,66.45,67.728516
409,-1.0,32.8,64.0,153.0,-1.0,24.4,53.2,47.2,45.5,63.143,91.856255
410,-1.0,-1.0,15.0,44.16,-1.0,-1.0,-1.0,-1.0,-1.0,49.99,89.33812
411,26.33,36.41,23.1,-1.0,-1.0,71.21,59.02,44.82,118.72,65.36,52.573322
412,-1.0,-1.0,7.97,15.41,-1.0,-1.0,-1.0,-1.0,-1.0,29.25,81.83415
413,-1.0,50.7,70.0,-1.0,45.4,-1.0,40.22,-1.0,32.26,70.616,72.8038
414,26.9,-1.0,-1.0,48.9,26.37,16.5,29.2,21.8,41.88,47.299,63.163593
415,-1.0,-1.0,28.7,73.7,59.66,28.4,34.8,44.5,31.4,129.29,81.44516
416,-1.0,119.4,99.9,209.9,111.17,111.5,77.7,-1.0,68.9,117.55,201.4602
417,40.96,27.33,30.71,-1.0,-1.0,31.82,29.14,37.57,40.39,55.5,57.28227
418,-1.0,-1.0,36.28,46.35,-1.0,-1.0,-1.0,-1.0,-1.0,188.57,76.035034
419,39.9,39.9,105.7,93.5,85.87,37.3,79.5,27.1,65.71,118.39,101.96671
420,87.44,57.04,-1.0,-1.0,51.01,42.45,50.26,73.6,65.7,72.2,103.92936
421,-1.0,-1.0,-1.0,14.1,18.54,8.8,2.5,22.4,12.3,28.948,32.077297
422,-1.0,5.4,-1.0,-1.0,35.1,-1.0,7.08,-1.0,15.46,37.602,37.00289
423,15.07,25.25,18.91,60.01,-1.0,24.84,10.68,18.36,16.79,26.42,46.07713
424,-1.0,15.7,37.0,29.3,22.55,10.0,22.6,24.7,15.79,45.467,65.08737
425,-1.0,28.8,25.9,28.9,51.7,23.8,24.9,-1.0,24.6,61.575,63.33272
426,52.67,87.44,92.5,-1.0,-1.0,63.88,52.97,80.78,77.59,39.05,106.42401
427,51.3,34.04,51.0,-1.0,26.13,36.18,47.49,72.67,43.31,130.1,57.07542
428,-1.0,-1.0,-1.0,29.3,45.58,20.4,18.2,8.7,20.5,61.786,52.405605
429,-1.0,55.6,46.4,-1.0,55.2,-1.0,48.86,-1.0,30.6,100.74,64.49132
430,18.02,26.48,25.7,-1.0,80.96,19.77,19.1,16.64,26.89,87.48,106.12419
431,-1.0,-1.0,-1.0,11.6,-1.0,26.4,23.1,11.7,15.6,57.306,50.38078
432,9.6,23.5,-1.0,-1.0,13.5,5.5,18.24,-1.0,2.69,11.563,18.815329
433,50.0,24.7,86.8,136.2,98.88,41.0,89.0,63.2,87.52,187.12,128.91595
434,-1.0,109.6,155.5,292.3,94.5,60.3,71.7,-1.0,-1.0,224.34,198.46735
435,57.4,34.5,-1.0,55.3,68.22,35.8,-1.0,51.0,62.88,67.192,81.86878
436,-1.0,44.6,51.1,40.2,46.23,51.7,41.6,46.2,47.51,84.269,59.753597
437,-1.0,25.1,33.0,83.7,33.51,26.2,29.5,-1.0,39.8,48.125,70.948204
438,-1.0,13.6,17.9,29.5,24.35,11.2,16.9,-1.0,38.6,67.376,45.61945
439,-1.0,33.7,50.7,61.4,39.97,26.0,32.9,51.0,39.46,105.98,83.51603
440,-1.0,-1.0,-1.0,26.0,32.16,14.5,27.2,45.7,28.0,58.634,51.05347
441,-1.0,53.2,67.8,53.9,-1.0,46.2,47.8,118.2,49.6,74.562,97.5365
442,42.7,-1.0,-1.0,91.5,137.65,29.4,67.3,54.5,-1.0,107.74,81.95534
443,-1.0,-1.0,-1.0,20.6,31.31,18.2,47.8,50.6,27.6,63.109,47.68362
444,-1.0,-1.0,-1.0,23.6,30.3,13.8,21.0,19.7,14.0,27.227,44.06419
445,92.0,61.2,-1.0,119.2,120.38,79.6,-1.0,73.7,93.38,173.02,145.01686
446,-1.0,-1.0,-1.0,36.2,35.76,34.9,52.3,58.4,37.5,46.943,53.301304
447,-1.0,40.5,36.3,77.0,24.0,20.6,93.41,-1.0,-1.0,71.875,62.831615
448,-1.0,30.4,35.9,59.9,52.63,36.2,39.0,-1.0,22.9,81.284,74.55888
449,-1.0,29.7,49.2,84.7,51.56,32.4,35.9,-1.0,41.6,95.564,87.60162
450,-1.0,-1.0,-1.0,31.9,9.53,21.2,31.6,36.6,25.7,35.338,55.89479
451,-1.0,44.2,32.7,26.9,89.74,47.6,44.9,-1.0,-1.0,81.147,79.40827
452,-1.0,42.0,85.9,-1.0,205.3,-1.0,161.67,-1.0,-1.0,109.31,114.79937
453,30.8,-1.0,-1.0,18.6,39.11,14.9,19.6,23.3,13.81,41.266,52.392963
454,21.24,20.58,30.36,-1.0,-1.0,26.55,25.26,24.66,25.5,42.26,53.589706
455,-1.0,15.7,25.0,-1.0,40.9,-1.0,-1.0,-1.0,-1.0,32.401,55.564346
456,-1.0,-1.0,-1.0,22.8,22.64,4.6,18.3,19.7,13.5,18.406,40.828506
457,9.0,-1.0,-1.0,122.8,-1.0,10.5,20.0,8.5,20.3,43.285,52.884674
458,-1.0,7.0,22.0,11.8,13.72,0.7,10.7,14.5,3.72,48.647,44.11157
459,-1.0,-1.0,-1.0,36.3,40.01,28.9,19.4,24.8,34.8,18.646,50.847008
460,-1.0,-1.0,27.3,35.08,-1.0,-1.0,-1.0,-1.0,-1.0,21.19,80.89262
461,-1.0,-1.0,76.7,116.7,51.3,-1.0,-1.0,-1.0,-1.0,106.67,61.189533
462,-1.0,-1.0,26.7,50.6,61.55,22.4,41.8,33.3,30.2,123.38,73.539085
463,-1.0,-1.0,49.74,39.52,-1.0,-1.0,-1.0,-1.0,-1.0,51.53,96.043304
464,39.4,-1.0,-1.0,55.8,52.06,36.2,-1.0,28.9,-1.0,79.673,88.162025
465,3.1,5.8,-1.0,11.5,5.1,-1.0,10.97,-1.0,3.69,9.753,15.176374
466,-1.0,-1.0,-1.0,34.3,32.92,21.2,28.7,25.3,24.9,43.536,50.381836
467,-1.0,9.1,12.6,67.0,27.69,8.6,9.6,-1.0,7.5,36.314,50.741936
468,52.1,43.3,-1.0,117.0,53.5,40.8,-1.0,48.7,38.36,125.7,94.85995
469,21.63,12.85,19.64,-1.0,-1.0,16.52,21.7,36.44,8.77,42.84,49.35266
470,64.9,69.04,-1.0,-1.0,50.37,66.99,37.16,67.62,61.71,92.6,82.546875
471,-1.0,-1.0,-1.0,6.0,5.07,5.4,6.8,11.3,7.3,13.779,21.443367
472,1.9,-1.0,-1.0,33.9,-1.0,7.3,12.2,18.4,9.2,12.15,39.81068
473,-1.0,24.0,25.4,45.1,-1.0,20.6,34.6,23.5,33.6,78.787,66.82735
474,-1.0,27.7,27.2,27.1,26.74,27.4,33.8,44.0,32.3,44.204,64.37325
475,-1.0,-1.0,39.49,24.68,-1.0,-1.0,-1.0,-1.0,-1.0,149.62,116.06848
476,-1.0,31.8,46.0,75.9,68.13,37.2,44.2,-1.0,60.5,77.575,97.508484
477,-1.0,-1.0,18.75,19.4,7.77,-1.0,-1.0,-1.0,-1.0,42.5,68.26402
478,-1.0,24.7,49.5,80.1,-1.0,34.8,35.8,-1.0,-1.0,80.096,101.994125
479,-1.0,-1.0,35.63,41.93,-1.0,-1.0,-1.0,-1.0,-1.0,133.47,77.41983
480,-1.0,-1.0,17.6,103.6,74.8,23.5,45.6,-1.0,25.1,118.93,74.52293
481,-1.0,49.6,74.1,130.8,94.43,80.8,48.2,-1.0,22.6,69.027,115.21004
482,-1.0,32.1,38.0,111.0,108.9,31.8,59.7,43.3,45.02,131.49,112.46619
483,29.0,46.8,-1.0,115.8,151.68,28.9,-1.0,40.2,53.02,127.14,98.030846
484,-1.0,31.4,32.6,32.9,-1.0,35.5,36.7,45.7,36.8,71.871,76.571655
485,20.6,32.5,-1.0,89.2,53.44,25.1,-1.0,27.6,29.69,66.242,69.48186
486,57.3,76.3,72.2,-1.0,142.42,54.4,68.0,43.0,90.13,193.07,122.40165
487,-1.0,97.5,160.1,-1.0,131.2,-1.0,187.83,-1.0,-1.0,158.24,160.12068
488,40.44,-1.0,44.08,72.49,53.19,66.8,50.75,51.48,44.52,49.5,78.74213
489,21.46,48.38,40.71,-1.0,-1.0,53.52,35.16,37.95,66.91,81.85,63.8832
490,-1.0,-1.0,46.7,65.5,104.66,31.1,49.6,46.7,44.9,134.88,94.60851
491,18.1,29.1,-1.0,59.5,74.6,15.5,26.27,-1.0,18.79,64.325,49.260696
492,26.3,13.2,-1.0,56.7,43.55,16.2,12.2,10.1,19.54,51.537,53.564663
493,44.49,28.52,34.32,-1.0,-1.0,35.57,33.15,0.05,44.87,26.35,44.510292
494,-1.0,-1.0,-1.0,26.0,11.49,15.4,26.6,9.3,17.0,51.729,35.76923
495,29.02,47.18,58.78,-1.0,-1.0,30.31,30.6,57.21,34.35,303.59,68.37084
496,-1.0,-1.0,22.7,30.09,-1.0,-1.0,-1.0,-1.0,-1.0,67.24,92.20354
497,40.0,51.1,-1.0,65.3,40.52,50.9,34.4,34.1,38.47,98.716,73.37346
498,-1.0,-1.0,-1.0,29.4,21.6,25.9,29.7,39.0,19.2,35.544,45.32366
499,-1.0,67.8,-1.0,-1.0,72.1,-1.0,117.65,-1.0,55.49,73.566,71.93302
500,-1.0,70.7,71.2,258.5,87.41,38.7,67.1,-1.0,64.5,144.22,172.89362
501,14.5,20.18,36.86,-1.0,-1.0,26.22,28.34,35.42,24.48,48.68,52.272984
502,-1.0,63.5,23.3,36.5,15.6,-1.0,-1.0,-1.0,-1.0,31.594,35.25892
503,-1.0,-1.0,3.5,35.7,54.27,20.2,19.7,1.3,17.0,95.625,56.699596
504,-1.0,-1.0,-1.0,24.3,18.5,26.2,23.6,37.0,19.0,39.426,34.827232
505,-1.0,-1.0,-1.0,52.44,-1.0,-1.0,-1.0,-1.0,-1.0,64.76,54.26093
506,-1.0,67.0,92.1,186.1,70.15,38.0,62.4,38.4,47.81,107.02,128.24881
507,20.8,-1.0,-1.0,28.5,22.22,30.4,15.7,12.2,24.31,58.153,46.87956
508,-1.0,-1.0,-1.0,0.5,10.55,23.3,18.3,11.3,-1.0,24.535,29.24466
509,-1.0,19.8,30.1,-1.0,32.7,-1.0,4.46,-1.0,22.17,38.675,46.44262
510,10.9,7.5,-1.0,23.6,38.5,17.8,-1.0,-1.0,13.93,58.061,39.407433
511,-1.0,18.1,38.2,59.4,26.8,24.2,12.1,31.2,30.8,50.642,65.33662
512,10.8,21.7,-1.0,21.1,-1.0,12.9,36.58,-1.0,19.17,31.738,34.435368
513,-1.0,-1.0,36.57,36.86,-1.0,-1.0,-1.0,-1.0,-1.0,51.1,79.933716
514,22.4,10.2,-1.0,-1.0,22.4,18.8,27.46,-1.0,24.48,27.028,41.622005
515,-1.0,33.1,82.0,141.7,59.73,20.8,65.9,29.1,41.25,153.31,101.82505
516,-1.0,11.8,46.8,-1.0,29.5,-1.0,29.05,-1.0,22.87,34.855,47.469467
517,-1.0,-1.0,50.01,121.86,-1.0,-1.0,-1.0,-1.0,-1.0,61.98,77.98075
518,-1.0,12.1,27.6,59.9,52.49,24.5,32.7,63.8,31.0,70.215,81.960365
519,46.82,-1.0,28.08,-1.0,63.56,36.77,28.23,22.49,32.61,40.96,52.878796
520,35.6,32.9,-1.0,77.1,70.2,25.3,29.94,-1.0,18.52,64.814,56.681305
521,-1.0,-1.0,8.91,6.23,-1.0,-1.0,-1.0,-1.0,-1.0,41.39,88.110756
522,-1.0,49.8,47.5,136.8,134.86,53.3,115.8,142.9,96.8,174.44,164.78024
523,-1.0,28.7,40.0,43.9,34.68,44.0,57.0,-1.0,53.0,50.804,59.155273
524,-1.0,-1.0,19.84,34.72,-1.0,-1.0,-1.0,-1.0,-1.0,50.37,85.694466
525,23.2,44.2,-1.0,74.9,57.76,25.2,-1.0,37.7,22.9,71.551,64.94847
526,-1.0,-1.0,-1.0,-1.0,29.21,25.7,52.7,43.6,26.3,43.189,50.151287
527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,169.01,88.70233
528,-1.0,-1.0,17.3,21.2,29.33,10.3,9.2,23.9,14.1,59.049,45.10617
529,-1.0,38.9,84.0,87.5,123.12,57.1,12.1,-1.0,45.2,179.01,99.59836
530,26.3,1.6,-1.0,33.3,-1.0,19.2,24.59,-1.0,23.62,40.195,46.52747
531,-1.0,43.9,42.2,-1.0,25.2,-1.0,-1.0,-1.0,-1.0,29.838,34.73924
532,-1.0,43.9,48.1,125.1,80.67,53.6,71.6,84.2,-1.0,109.62,108.42713
533,-1.0,-1.0,24.0,34.8,51.88,19.5,17.8,28.5,25.0,75.438,66.62463
534,-1.0,40.1,67.4,59.3,107.72,53.6,62.6,-1.0,61.4,59.558,109.47633
535,52.1,15.7,-1.0,40.1,45.16,21.5,-1.0,33.6,24.73,58.996,76.027885
536,-1.0,-1.0,39.5,67.5,54.38,56.6,46.9,31.7,63.5,89.989,80.61926
537,78.38,137.53,114.85,-1.0,33.28,88.51,83.43,107.11,105.1,99.16,85.48337
538,-1.0,66.0,97.3,172.0,226.45,76.6,93.1,-1.0,17.9,163.29,157.64977
539,22.72,31.17,31.77,-1.0,-1.0,21.55,50.05,22.22,36.39,23.39,57.977055
540,-1.0,53.6,110.9,147.9,119.89,122.8,122.4,106.0,175.47,263.45,191.3765
541,19.2,16.7,-1.0,34.4,31.0,7.9,44.76,-1.0,16.47,50.132,29.467983
542,-1.0,34.0,84.6,-1.0,52.4,-1.0,27.92,-1.0,-1.0,133.55,69.54016
543,-1.0,-1.0,-1.0,19.1,52.97,31.5,71.0,50.3,36.3,42.508,53.9607
544,41.5,-1.0,-1.0,57.3,36.87,25.6,33.6,35.8,32.96,169.39,74.19602
545,22.9,28.9,-1.0,15.3,-1.0,7.7,26.0,5.7,12.11,36.797,30.077833
546,-1.0,-1.0,10.2,24.57,-1.0,-1.0,-1.0,-1.0,-1.0,62.73,81.607475
547,-1.0,-1.0,54.3,35.8,24.76,10.9,23.6,18.2,23.3,62.092,56.321865
548,-1.0,24.6,23.8,31.6,36.18,29.5,29.6,-1.0,21.4,74.113,56.677807
549,-1.0,38.6,65.7,110.5,157.18,4.1,87.6,69.8,76.1,106.57,136.70485
550,101.98,109.36,80.64,-1.0,80.6,75.2,60.43,77.3,71.91,49.9,37.931732
551,-1.0,-1.0,-1.0,31.2,20.76,-1.0,-1.0,-1.0,-1.0,54.62,47.112373
552,-1.0,70.0,38.0,63.9,85.95,73.4,73.1,98.3,68.03,131.88,98.7274
553,25.71,35.07,51.9,-1.0,19.19,23.42,32.76,24.88,21.24,51.05,44.0998
554,-1.0,32.0,23.9,187.6,149.79,31.8,51.1,-1.0,58.3,196.16,121.180466
555,11.86,15.01,24.42,-1.0,-1.0,17.97,16.29,14.77,19.09,58.27,47.08991
556,-1.0,24.0,20.6,37.4,35.36,25.0,27.5,-1.0,25.7,78.891,56.320644
557,-1.0,-1.0,-1.0,44.6,13.31,3.9,12.1,10.7,8.8,54.441,38.806385
