,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
1076,-1.0,39.4,43.8,43.5,30.8,35.7,47.618,-1.0,33.6,39.1,40.212467
1077,-1.0,70.2,-1.0,-1.0,132.8,-1.0,60.116,-1.0,35.24,108.6,71.91371
1078,42.41,14.72,16.49,11.49,-1.0,18.74,-1.0,21.51,20.82,31.04,26.4808
1079,-1.0,61.9,50.6,-1.0,46.9,-1.0,35.488,-1.0,43.81,55.6,55.413548
1080,-1.0,-1.0,-1.0,27.7,34.75,30.6,51.148,30.2,27.4,28.4,30.763697
1081,-1.0,19.9,39.6,48.8,32.71,16.9,48.495,-1.0,-1.0,27.5,35.707817
1082,34.0,38.2,90.6,64.6,49.54,33.7,112.25,31.6,43.2,28.9,64.41391
1083,42.8,53.3,-1.0,80.2,48.68,55.9,74.736,36.7,42.72,55.9,48.624996
1084,-1.0,-1.0,34.2,51.4,47.47,29.9,49.389,37.9,44.9,56.4,37.963055
1085,-1.0,-1.0,-1.0,-1.0,36.79,7.1,26.794,19.4,18.6,7.5,20.39659
1086,9.5,-1.0,-1.0,8.8,-1.0,15.2,25.752,5.5,18.2,13.5,19.165083
1087,-1.0,-1.0,29.0,42.9,44.68,17.7,73.276,42.9,30.0,36.0,28.266005
1088,-1.0,57.0,78.2,48.4,-1.0,81.8,-1.0,50.5,55.16,91.38,58.180584
1089,-1.0,15.3,55.3,113.0,34.69,30.2,72.433,-1.0,10.6,32.5,32.373436
1090,11.81,25.17,40.74,-1.0,30.11,11.43,139.58,20.56,28.82,20.11,32.336582
1091,-1.0,20.9,45.1,58.4,-1.0,40.1,-1.0,52.3,53.36,46.43,52.373867
1092,12.7,-1.0,-1.0,24.7,8.03,43.5,31.058,5.7,6.94,16.6,18.30842
1093,-1.0,34.9,33.7,36.4,-1.0,30.6,-1.0,17.2,19.14,20.29,70.023544
1094,-1.0,20.9,32.6,63.1,-1.0,36.1,-1.0,50.4,37.69,42.46,39.212875
1095,-1.0,-1.0,104.7,189.7,158.3,54.6,176.04,-1.0,-1.0,122.56,100.206345
1096,38.1,33.0,-1.0,57.2,34.09,40.0,78.465,30.6,39.79,42.0,42.147423
1097,-1.0,21.8,18.4,22.4,27.66,17.3,25.256,7.3,-1.0,12.6,33.50871
1098,-1.0,29.3,37.2,80.8,53.87,26.4,76.263,41.8,39.09,54.3,37.710728
1099,-1.0,36.9,65.0,116.5,-1.0,70.5,184.73,70.4,55.4,56.5,54.281452
1100,-1.0,106.0,67.9,262.2,134.09,31.7,282.18,52.4,75.02,128.8,77.474686
1101,-1.0,19.7,-1.0,-1.0,81.9,-1.0,49.125,-1.0,14.07,44.55,40.526207
1102,-1.0,20.6,49.6,109.4,-1.0,57.1,-1.0,45.6,35.24,42.21,52.98114
1103,-1.0,32.4,60.1,68.0,83.32,41.0,120.46,-1.0,50.9,51.2,56.61141
1104,11.0,-1.0,-1.0,15.2,-1.0,10.0,21.0,29.9,11.2,17.3,22.307348
1105,-1.0,-1.0,59.2,138.4,-1.0,39.2,-1.0,55.0,46.7,21.31,58.04552
1106,-1.0,50.0,70.7,93.7,43.1,40.4,-1.0,-1.0,30.9,42.9,51.820053
1107,-1.0,44.7,60.9,81.2,114.49,61.7,221.46,-1.0,94.7,60.7,83.02115
1108,6.09,4.81,9.91,7.74,-1.0,7.78,-1.0,7.14,7.05,8.42,10.501201
1109,-1.0,42.9,50.0,124.6,-1.0,30.0,-1.0,26.5,29.16,37.63,39.104763
1110,-1.0,40.1,30.6,14.6,21.3,26.8,50.577,53.2,37.9,43.5,37.521812
1111,-1.0,64.9,36.2,370.9,130.53,31.6,259.53,53.2,164.95,61.0,98.0774
1112,-1.0,49.1,40.9,80.9,9.91,39.3,58.498,18.2,54.44,31.5,45.695423
1113,-1.0,33.5,42.4,53.8,44.83,31.0,82.822,-1.0,69.1,39.1,49.620403
1114,15.7,-1.0,-1.0,19.9,-1.0,7.0,27.617,16.7,13.5,25.1,25.000624
1115,8.7,-1.0,-1.0,12.1,-1.0,1.3,19.034,9.2,14.1,14.1,17.08357
1116,-1.0,15.3,31.8,38.4,26.44,14.8,43.261,24.3,17.64,19.4,23.757181
1117,74.7,68.6,53.7,161.8,105.48,48.5,142.01,70.0,59.49,50.4,66.20273
1118,50.53,84.17,-1.0,-1.0,-1.0,68.7,126.67,55.38,179.84,134.85,96.53055
1119,-1.0,22.6,30.2,26.8,29.56,16.0,41.713,-1.0,21.1,27.8,29.075045
1120,26.22,-1.0,41.21,-1.0,-1.0,76.69,42.65,38.11,37.81,35.84,39.916553
1121,-1.0,37.0,35.5,97.3,39.49,29.8,45.337,-1.0,-1.0,29.6,35.10055
1122,-1.0,31.4,30.7,191.6,87.95,34.3,103.05,-1.0,47.6,41.8,52.31875
1123,-1.0,22.5,-1.0,-1.0,48.9,-1.0,34.317,-1.0,17.12,23.87,34.363712
1124,-1.0,49.1,115.8,110.0,-1.0,33.3,-1.0,19.4,33.73,90.61,41.44229
1125,38.9,-1.0,-1.0,90.9,74.92,37.0,71.527,35.4,54.47,32.1,46.98074
1126,-1.0,-1.0,-1.0,17.3,31.52,6.7,14.452,8.5,7.1,13.3,10.956997
1127,-1.0,8.3,14.2,16.1,20.9,6.1,61.427,39.7,14.34,10.7,16.355566
1128,-1.0,19.4,30.7,40.5,-1.0,-1.0,-1.0,-1.0,13.5,25.65,27.349245
1129,-1.0,49.7,82.7,80.3,-1.0,56.8,-1.0,17.2,63.16,85.19,67.214294
1130,-1.0,10.9,49.7,-1.0,137.8,-1.0,40.689,-1.0,20.75,57.81,55.329838
1131,-1.0,67.3,60.6,91.1,70.81,47.7,107.68,-1.0,84.2,89.1,66.31127
1132,41.8,68.48,49.93,98.62,-1.0,48.51,-1.0,52.89,42.74,42.76,47.399654
1133,-1.0,30.4,9.7,17.3,-1.0,-1.0,-1.0,-1.0,11.04,17.1,19.0628
1134,-1.0,85.2,114.1,314.5,198.4,73.6,168.76,-1.0,-1.0,170.27,118.46302
1135,24.1,-1.0,-1.0,57.1,45.58,15.5,28.121,20.8,22.65,14.4,27.367395
1136,0.86,17.84,17.63,22.68,-1.0,16.25,-1.0,17.39,16.57,14.73,18.07011
1137,83.7,85.1,81.2,164.6,139.06,64.7,198.36,78.3,84.28,108.5,83.18111
1138,-1.0,34.4,31.3,23.1,-1.0,-1.0,-1.0,-1.0,31.86,46.26,35.221478
1139,-1.0,59.9,94.6,-1.0,-1.0,57.0,-1.0,50.5,65.84,130.14,85.462074
1140,90.3,70.1,-1.0,269.3,138.8,57.3,120.81,50.0,65.21,71.7,80.85501
1141,-1.0,-1.0,58.1,121.5,87.34,47.5,106.02,124.1,66.7,65.7,63.13811
1142,-1.0,5.8,11.4,13.5,-1.0,-1.0,-1.0,-1.0,5.72,3.11,10.854453
1143,34.6,22.4,-1.0,22.5,31.49,23.2,34.475,19.1,42.08,27.8,34.56711
1144,-1.0,47.1,62.2,205.6,118.01,35.4,358.41,59.2,55.29,98.5,68.79362
1145,64.82,45.08,53.82,-1.0,67.75,38.98,58.09,47.46,46.73,48.77,47.893642
1146,29.1,69.9,-1.0,186.9,152.05,33.7,171.15,40.4,63.95,78.6,68.38742
1147,-1.0,24.3,75.5,85.0,-1.0,31.9,-1.0,50.9,68.12,101.21,78.13649
1148,-1.0,39.4,29.4,38.4,46.32,36.4,60.373,-1.0,32.8,33.4,38.232117
1149,49.8,-1.0,-1.0,138.8,46.99,94.2,106.31,78.7,70.9,64.3,65.28033
1150,-1.0,54.4,38.5,-1.0,63.7,-1.0,52.93,-1.0,-1.0,64.43,49.143787
1151,3.66,7.59,-1.0,37.69,-1.0,13.03,-1.0,15.54,8.91,16.34,16.866488
1152,-1.0,-1.0,-1.0,-1.0,26.2,-1.0,18.637,-1.0,17.0,21.12,30.453382
1153,-1.0,45.5,63.7,100.9,-1.0,-1.0,-1.0,-1.0,10.01,76.98,40.941887
1154,19.1,-1.0,-1.0,14.1,-1.0,20.1,15.327,38.2,21.56,22.28,32.084213
1155,-1.0,-1.0,-1.0,89.4,96.22,82.0,81.458,55.3,23.9,58.8,48.354744
1156,62.4,-1.0,-1.0,104.9,-1.0,43.6,99.1,53.2,65.71,78.4,58.969563
1157,-1.0,24.6,24.1,197.7,162.56,24.0,152.65,-1.0,47.0,54.8,45.987926
1158,-1.0,25.7,34.6,69.3,71.35,20.1,60.172,-1.0,-1.0,37.9,44.141335
1159,-1.0,-1.0,-1.0,66.9,-1.0,35.4,60.058,45.9,42.2,49.2,38.409863
1160,-1.0,34.0,34.6,83.1,65.52,31.2,94.357,-1.0,38.7,37.2,43.21991
1161,-1.0,64.2,120.6,265.6,145.38,63.3,172.05,-1.0,77.6,87.0,98.53299
1162,11.2,-1.0,-1.0,29.0,-1.0,10.9,32.823,6.1,12.8,12.8,15.381595
1163,-1.0,33.3,73.4,71.5,71.36,39.8,69.576,-1.0,37.3,79.3,46.964535
1164,32.1,-1.0,-1.0,63.8,37.47,39.7,68.97,31.7,34.59,39.6,37.03581
1165,-1.0,53.6,92.3,114.5,-1.0,47.6,-1.0,53.6,60.74,196.43,73.735176
1166,38.05,41.8,26.08,105.44,-1.0,27.4,-1.0,22.22,47.62,69.6,41.70642
1167,-1.0,41.1,94.4,296.4,-1.0,59.0,138.99,-1.0,146.1,112.1,110.079865
1168,73.1,48.3,84.1,242.7,119.61,67.0,112.2,62.5,86.04,60.0,87.850586
1169,14.35,24.57,21.66,-1.0,161.51,17.55,111.48,11.01,14.21,15.49,11.914605
1170,36.33,34.26,35.55,-1.0,-1.0,26.61,65.27,29.98,29.93,27.05,31.386562
1171,-1.0,-1.0,-1.0,21.5,23.21,27.3,35.171,31.8,24.4,18.5,25.243608
1172,-1.0,67.8,-1.0,-1.0,72.1,-1.0,73.566,-1.0,55.49,117.65,61.711826
1173,-1.0,44.7,47.2,101.6,84.18,40.5,138.97,-1.0,34.7,37.9,48.175297
1174,-1.0,1.4,22.9,19.7,-1.0,-1.0,-1.0,-1.0,13.01,12.65,21.806503
1175,-1.0,24.6,42.2,65.1,-1.0,-1.0,-1.0,-1.0,26.17,83.4,39.727104
1176,-1.0,54.2,78.4,149.0,90.84,32.6,224.22,24.2,60.16,76.8,66.293335
1177,-1.0,55.5,58.4,201.7,-1.0,77.8,261.6,-1.0,48.8,89.0,59.57258
1178,-1.0,38.9,70.4,145.9,120.7,67.3,130.69,94.4,106.18,113.8,83.871605
1179,-1.0,13.1,26.2,24.3,-1.0,-1.0,-1.0,-1.0,20.55,34.76,34.87686
1180,-1.0,27.8,45.3,40.3,-1.0,11.5,-1.0,15.3,17.45,23.84,26.842552
1181,25.77,27.6,13.29,-1.0,-1.0,29.55,26.82,25.0,24.18,17.14,20.502138
1182,66.8,67.5,77.3,139.6,175.27,60.0,153.31,73.6,89.02,88.3,82.35964
1183,26.58,-1.0,34.78,-1.0,81.62,35.72,10.75,30.5,31.69,24.58,32.78086
1184,-1.0,37.4,54.7,62.6,102.42,44.3,95.934,-1.0,12.0,32.5,42.063908
1185,-1.0,44.7,55.0,52.9,49.97,70.9,67.93,-1.0,63.5,34.7,54.64477
1186,-1.0,32.2,43.6,36.6,29.11,55.1,57.682,-1.0,50.0,39.8,44.306904
1187,-1.0,40.8,30.1,64.5,-1.0,33.2,87.83,-1.0,36.0,35.2,35.380447
1188,-1.0,39.5,61.8,113.1,54.52,30.2,154.88,-1.0,34.3,50.9,50.43896
1189,8.16,21.26,13.62,-1.0,32.83,7.82,23.11,15.91,11.05,10.11,15.167623
1190,-1.0,9.5,14.8,15.9,-1.0,-1.0,-1.0,-1.0,16.96,21.16,23.290878
1191,-1.0,69.2,32.6,91.7,97.45,84.9,72.713,-1.0,70.8,56.9,63.016376
1192,-1.0,46.2,38.6,98.1,84.82,58.1,163.15,-1.0,24.3,55.5,40.361958
1193,41.04,-1.0,45.72,-1.0,100.1,50.19,20.24,164.45,49.45,44.31,61.343548
1194,18.8,23.32,36.92,-1.0,-1.0,24.91,36.23,27.39,22.02,24.81,25.884846
1195,-1.0,-1.0,-1.0,21.4,27.95,2.9,62.767,14.0,10.8,17.0,15.3737955
1196,-1.0,-1.0,-1.0,27.8,41.91,-1.0,27.144,61.2,-1.0,15.1,20.28286
1197,-1.0,13.2,28.5,7.6,-1.0,-1.0,-1.0,-1.0,15.23,24.15,21.842133
1198,-1.0,58.3,83.4,100.0,73.87,45.7,86.038,-1.0,46.1,86.5,57.149784
1199,-1.0,13.1,29.9,24.4,-1.0,-1.0,-1.0,-1.0,14.14,18.11,26.347706
1200,-1.0,28.6,50.0,68.7,42.72,32.5,53.654,52.5,51.77,41.2,48.82655
1201,48.1,-1.0,-1.0,123.7,42.11,29.8,60.756,38.6,34.39,41.3,43.03297
1202,35.3,-1.0,-1.0,44.9,40.25,37.0,76.78,-1.0,31.49,28.6,45.73616
1203,-1.0,31.6,50.9,58.7,61.67,16.0,59.802,-1.0,-1.0,39.0,40.475082
1204,14.0,18.3,-1.0,-1.0,32.7,13.7,37.337,-1.0,23.7,34.14,34.507866
1205,-1.0,44.0,87.1,335.9,-1.0,62.3,-1.0,76.3,85.29,160.56,112.756004
1206,-1.0,-1.0,-1.0,-1.0,24.1,-1.0,30.889,-1.0,-1.0,13.79,20.945711
1207,27.5,17.5,-1.0,29.1,49.9,18.2,-1.0,-1.0,25.47,39.58,32.811718
1208,-1.0,-1.0,5.8,67.9,53.07,19.0,61.485,14.5,14.1,29.4,26.62218
1209,-1.0,32.5,16.2,25.7,32.95,25.9,44.614,-1.0,19.2,23.9,22.341673
1210,-1.0,24.7,55.5,36.4,44.11,24.8,56.472,-1.0,26.7,30.6,40.145252
1211,-1.0,-1.0,21.7,24.5,52.87,23.2,56.075,23.4,25.4,36.7,26.499805
1212,8.58,25.65,44.93,-1.0,-1.0,21.66,37.87,21.41,36.08,39.43,47.753918
1213,30.9,16.5,-1.0,23.5,27.2,-1.0,34.55,-1.0,25.43,36.72,33.39386
1214,23.9,22.02,24.55,-1.0,-1.0,35.22,34.77,32.83,31.71,32.55,26.880688
1215,-1.0,49.3,36.1,51.6,-1.0,-1.0,-1.0,50.9,42.76,152.97,58.21278
1216,44.7,53.1,-1.0,90.2,63.36,55.4,93.432,53.8,54.39,52.5,57.773083
1217,-1.0,38.6,43.2,47.6,75.56,42.7,155.12,-1.0,24.0,32.5,36.563736
1218,31.05,43.81,55.08,-1.0,-1.0,38.9,53.5,34.62,50.54,35.86,46.72862
1219,21.2,37.6,-1.0,-1.0,38.9,19.2,49.171,-1.0,32.48,42.83,49.255592
1220,20.3,-1.0,-1.0,47.4,-1.0,20.4,56.516,16.8,19.1,32.3,26.794481
1221,72.04,40.83,57.78,-1.0,54.79,51.97,51.45,68.52,45.83,45.21,52.69409
1222,23.9,57.4,-1.0,35.8,40.6,20.0,45.36,-1.0,17.46,40.86,38.639553
1223,27.01,28.2,33.22,-1.0,-1.0,37.55,45.94,25.36,22.88,28.67,26.609724
1224,-1.0,-1.0,56.7,-1.0,-1.0,34.2,-1.0,48.2,36.81,176.04,49.461308
1225,-1.0,37.3,48.2,55.2,85.02,37.9,74.168,-1.0,60.2,56.6,55.07125
1226,-1.0,-1.0,-1.0,-1.0,103.3,-1.0,50.245,-1.0,42.35,105.24,52.75858
1227,-1.0,36.6,11.8,26.5,-1.0,-1.0,-1.0,-1.0,19.38,21.85,21.96892
1228,-1.0,30.1,35.8,66.0,-1.0,35.7,-1.0,50.5,-1.0,47.91,39.64301
1229,-1.0,28.1,50.2,65.1,-1.0,-1.0,-1.0,33.2,38.65,7.51,43.571133
1230,-1.0,24.1,65.6,72.3,71.07,27.6,81.785,-1.0,29.4,40.4,40.176723
1231,-1.0,49.9,46.5,147.7,35.52,42.3,143.48,-1.0,33.5,44.1,44.48708
1232,-1.0,49.3,60.1,102.2,64.97,42.5,90.399,-1.0,58.4,50.8,53.82826
1233,-1.0,31.0,50.0,-1.0,-1.0,41.9,-1.0,48.9,30.16,56.72,41.708473
1234,-1.0,-1.0,-1.0,27.9,28.98,24.6,38.17,43.9,23.5,32.8,27.771252
1235,-1.0,23.7,35.2,44.6,58.2,34.5,95.65,81.6,36.8,29.3,35.65253
1236,-1.0,49.8,57.8,82.7,-1.0,45.4,-1.0,51.4,45.12,54.96,52.350075
1237,-1.0,27.4,36.1,60.1,73.83,33.7,87.422,-1.0,33.6,35.1,42.214375
1238,-1.0,20.6,23.7,72.6,45.44,21.4,66.301,-1.0,27.0,41.0,31.198385
1239,-1.0,103.2,122.7,110.8,163.2,84.0,169.99,-1.0,64.0,104.7,96.1413
1240,51.8,45.4,-1.0,43.2,70.88,45.9,86.651,80.7,56.81,68.4,55.6722
1241,14.65,17.68,7.31,-1.0,68.62,32.88,65.03,10.18,19.93,11.34,22.486946
1242,30.3,57.74,42.53,-1.0,110.99,53.57,65.6,51.09,51.79,42.7,43.980648
1243,-1.0,19.9,21.1,-1.0,29.1,-1.0,32.432,-1.0,-1.0,21.91,20.797808
1244,7.96,15.89,30.57,-1.0,-1.0,14.94,41.4,12.91,15.8,12.01,20.547699
1245,15.0,-1.0,-1.0,56.1,-1.0,13.2,30.918,28.0,18.3,45.4,27.040354
1246,-1.0,5.3,57.2,36.8,-1.0,-1.0,-1.0,-1.0,15.4,44.83,29.553041
1247,-1.0,-1.0,24.9,22.8,27.2,19.8,60.564,56.3,17.6,12.8,21.505499
1248,-1.0,-1.0,-1.0,33.0,40.34,9.8,42.744,30.6,28.5,33.5,27.260435
1249,24.59,41.33,51.51,-1.0,-1.0,66.87,41.75,42.34,43.41,41.44,44.48661
1250,30.14,55.71,23.65,167.61,-1.0,-1.0,-1.0,43.24,154.28,45.47,91.362366
1251,-1.0,33.5,29.8,108.6,55.44,28.2,87.037,-1.0,-1.0,36.5,37.90955
1252,21.0,13.2,-1.0,16.8,24.2,12.6,29.713,-1.0,17.49,27.32,23.626368
1253,37.2,3.2,-1.0,58.3,-1.0,18.0,62.186,-1.0,23.25,23.42,26.087605
1254,15.08,-1.0,26.54,-1.0,-1.0,19.09,22.07,17.05,24.18,19.89,26.044336
1255,-1.0,28.9,37.6,54.3,43.84,32.9,76.446,-1.0,23.3,38.6,33.687023
1256,-1.0,12.2,2.0,7.4,-1.0,0.0,-1.0,-1.0,7.5,25.84,21.96518
1257,-1.0,56.2,111.6,110.4,-1.0,74.9,-1.0,50.7,49.73,49.66,77.995926
1258,-1.0,-1.0,-1.0,8.1,-1.0,3.3,41.805,13.5,11.6,11.7,15.290408
1259,18.9,18.2,-1.0,29.4,23.28,23.2,57.917,28.4,30.7,30.3,30.858768
1260,-1.0,16.5,19.1,62.5,37.67,-1.0,65.999,-1.0,34.3,24.0,26.093826
1261,14.3,16.5,-1.0,45.9,18.71,18.1,61.062,21.6,17.13,21.9,24.41794
1262,-1.0,-1.0,-1.0,13.2,14.45,18.6,37.995,14.0,12.8,18.2,16.11747
1263,-1.0,55.8,90.8,-1.0,73.4,54.9,80.473,-1.0,52.3,72.6,69.33046
1264,15.7,16.63,-1.0,-1.0,48.37,30.86,106.22,11.67,35.86,14.13,32.35315
1265,-1.0,-1.0,-1.0,51.8,31.92,54.8,37.354,32.4,24.3,16.0,32.501488
1266,-1.0,19.7,-1.0,-1.0,34.3,-1.0,31.759,-1.0,16.52,21.22,27.92174
1267,-1.0,11.2,36.2,52.7,-1.0,18.9,-1.0,18.5,15.99,85.41,36.552547
1268,62.9,55.6,46.9,40.1,58.25,50.9,96.568,54.6,52.74,44.3,49.70265
1269,-1.0,46.2,99.8,68.1,-1.0,58.7,-1.0,101.7,68.85,80.15,84.97146
1270,43.9,25.1,-1.0,81.7,88.9,23.2,72.401,22.1,35.87,41.3,39.959053
1271,-1.0,12.8,9.8,5.7,-1.0,-1.0,-1.0,-1.0,2.07,1.59,12.684786
1272,-1.0,103.8,145.7,225.9,-1.0,92.4,-1.0,93.1,-1.0,163.06,136.18796
1273,-1.0,34.1,56.2,52.3,-1.0,42.4,-1.0,57.2,56.97,55.84,59.469997
1274,-1.0,39.6,56.4,74.5,-1.0,50.0,-1.0,56.3,51.82,54.16,56.212196
1275,-1.0,-1.0,-1.0,-1.0,16.8,-1.0,31.884,-1.0,15.96,14.27,24.273188
1276,23.71,29.63,35.46,-1.0,64.42,29.83,116.11,41.24,28.84,19.21,27.321535
1277,-1.0,38.6,65.8,51.8,50.55,33.8,66.635,-1.0,40.6,57.3,52.60461
1278,-1.0,51.7,37.7,62.8,95.76,41.3,90.949,-1.0,32.7,41.8,47.66223
1279,-1.0,33.6,48.8,77.1,55.29,27.1,58.671,-1.0,23.3,44.3,37.43282
1280,49.7,-1.0,-1.0,111.2,59.58,34.6,128.17,44.2,37.22,31.4,41.340256
1281,-1.0,5.5,18.3,-1.0,-1.0,-1.0,-1.0,-1.0,7.71,8.78,25.418526
1282,-1.0,61.0,-1.0,-1.0,42.6,-1.0,76.777,-1.0,23.76,47.5,43.014973
1283,-1.0,24.1,30.7,124.3,-1.0,18.6,-1.0,6.7,-1.0,30.14,64.96255
1284,24.4,28.7,-1.0,109.9,90.29,23.2,99.476,26.5,30.17,42.9,38.518723
1285,17.8,-1.0,-1.0,26.5,30.2,-1.0,20.593,-1.0,28.26,41.03,30.037565
1286,-1.0,-1.0,-1.0,11.3,20.53,19.5,9.56,9.1,13.8,12.8,16.79692
1287,-1.0,54.7,38.5,32.6,-1.0,-1.0,-1.0,20.3,29.45,25.39,36.395885
1288,-1.0,-1.0,-1.0,-1.0,5.1,-1.0,19.831,-1.0,8.06,0.53,13.802602
1289,-1.0,-1.0,-1.0,32.0,28.96,22.4,19.359,23.2,28.5,17.5,28.812809
1290,-1.0,21.1,17.5,9.0,-1.0,-1.0,-1.0,-1.0,16.11,9.27,21.113148
1291,-1.0,20.7,34.5,76.1,-1.0,-1.0,-1.0,-1.0,11.62,15.5,27.503794
1292,-1.0,52.0,136.4,103.6,133.77,40.6,191.29,-1.0,105.55,94.3,103.95549
1293,77.6,58.9,-1.0,325.7,170.64,23.2,121.72,41.1,94.98,75.0,95.99835
1294,19.6,29.6,-1.0,47.6,27.3,14.8,36.981,-1.0,24.03,44.35,30.5535
1295,-1.0,16.6,15.3,35.1,-1.0,0.0,-1.0,-1.0,19.12,28.0,24.722363
1296,26.86,68.15,21.65,18.81,-1.0,-1.0,-1.0,43.28,51.74,54.85,33.829174
1297,-1.0,9.9,8.4,12.2,37.73,14.7,31.523,-1.0,8.4,20.8,9.473865
1298,-1.0,56.6,81.2,95.1,-1.0,85.0,94.619,57.0,15.6,54.5,42.93034
1299,74.76,112.81,153.55,-1.0,-1.0,90.05,242.82,68.79,141.95,101.05,111.09076
1300,-1.0,24.1,29.5,60.5,-1.0,31.5,42.634,32.8,27.1,32.8,29.45041
1301,37.08,44.77,64.02,-1.0,52.51,45.91,69.02,38.83,43.3,49.58,53.031025
1302,-1.0,27.8,23.3,30.1,-1.0,-1.0,-1.0,-1.0,17.39,30.67,26.107794
1303,-1.0,-1.0,-1.0,24.7,20.88,12.1,25.917,2.3,11.8,14.1,14.909286
1304,51.7,41.2,58.7,172.7,186.53,54.4,208.3,67.4,83.58,87.6,74.31964
1305,-1.0,44.4,64.7,50.5,60.8,51.2,76.342,-1.0,55.0,57.2,55.513817
1306,-1.0,-1.0,-1.0,15.8,19.39,16.5,29.578,37.4,21.9,24.5,25.864187
1307,28.1,8.9,-1.0,29.6,-1.0,16.3,52.933,-1.0,23.62,34.47,28.954887
1308,-1.0,11.3,16.0,11.6,-1.0,-1.0,-1.0,-1.0,9.9,20.25,12.0295
1309,-1.0,-1.0,-1.0,17.4,17.36,17.8,29.663,25.0,17.0,9.8,18.270353
1310,-1.0,65.9,57.3,56.2,136.84,78.3,189.99,-1.0,-1.0,84.0,62.172443
1311,52.04,111.58,62.2,-1.0,79.44,53.44,20.1,41.67,78.42,56.14,67.637665
1312,-1.0,28.8,36.5,47.6,-1.0,27.5,-1.0,21.6,16.87,35.73,31.297518
1313,-1.0,108.8,127.5,414.8,191.49,141.5,412.73,157.8,246.09,183.4,175.40979
1314,98.3,62.0,68.2,-1.0,300.32,94.4,258.84,72.0,104.86,79.8,73.621025
1315,13.1,10.3,-1.0,-1.0,23.4,11.0,36.347,-1.0,18.67,24.49,25.137144
1316,-1.0,-1.0,-1.0,-1.0,32.3,-1.0,29.836,-1.0,18.27,19.91,29.485956
1317,-1.0,56.1,82.3,93.0,-1.0,42.4,137.26,57.7,61.4,61.2,61.312004
1318,56.8,-1.0,-1.0,147.4,177.65,48.7,108.76,68.0,88.22,62.8,78.30254
1319,23.5,23.4,-1.0,61.6,39.52,29.0,40.302,37.2,36.2,43.3,39.35702
1320,26.4,24.0,-1.0,35.3,50.5,12.8,-1.0,-1.0,25.2,38.81,35.453136
1321,-1.0,31.8,48.4,91.9,-1.0,44.7,97.858,26.0,45.8,53.5,43.905396
1322,27.6,34.2,-1.0,98.9,42.67,27.6,43.806,28.7,51.75,30.1,43.89345
1323,41.4,45.4,-1.0,107.9,-1.0,23.0,54.655,26.1,27.38,31.3,44.583797
1324,-1.0,-1.0,18.4,21.4,-1.0,-1.0,-1.0,-1.0,22.14,20.54,28.980833
1325,-1.0,-1.0,17.9,22.1,23.33,16.8,46.14,38.5,16.9,12.5,18.816425
1326,-1.0,-1.0,-1.0,21.6,109.88,14.1,54.176,14.8,11.6,24.5,20.395456
1327,12.3,12.4,-1.0,-1.0,35.9,-1.0,27.678,-1.0,11.17,7.87,21.248339
1328,44.7,41.1,-1.0,100.2,48.09,23.2,94.906,33.6,29.62,39.3,37.92889
1329,-1.0,125.0,128.9,370.0,113.83,75.4,181.17,72.7,127.99,132.6,120.39981
1330,-1.0,9.6,21.8,15.1,-1.0,-1.0,-1.0,-1.0,14.69,11.68,23.114618
1331,-1.0,29.5,34.4,31.4,31.43,26.1,38.943,-1.0,39.7,34.5,35.03233
1332,17.8,-1.0,-1.0,43.8,-1.0,21.6,45.664,41.1,19.8,32.7,32.492855
1333,8.9,16.2,-1.0,-1.0,15.0,-1.0,26.675,-1.0,4.09,19.97,19.153769
1334,-1.0,-1.0,25.1,38.8,-1.0,28.8,28.419,34.4,28.3,17.0,28.059502
1335,-1.0,-1.0,112.4,121.3,50.42,21.6,213.56,33.5,33.3,39.9,49.086555
1336,-1.0,-1.0,106.6,218.9,234.8,59.2,133.06,-1.0,-1.0,124.14,117.2838
1337,-1.0,25.5,44.7,38.9,-1.0,23.1,45.365,45.2,33.0,40.4,34.92487
1338,48.8,28.6,28.3,51.5,54.22,29.9,59.312,43.8,35.52,48.0,37.499817
1339,-1.0,31.9,44.6,-1.0,-1.0,29.7,-1.0,32.8,33.8,8.57,55.25272
1340,66.84,71.89,46.97,130.56,-1.0,44.41,-1.0,56.22,58.24,49.27,56.481476
1341,-1.0,36.4,46.9,65.0,46.21,30.2,88.53,-1.0,42.5,34.4,44.14455
1342,-1.0,49.8,52.9,57.5,-1.0,50.8,90.849,58.9,51.8,57.1,47.97108
1343,-1.0,29.4,-1.0,-1.0,26.9,-1.0,13.598,-1.0,12.13,49.07,32.17651
1344,-1.0,32.8,-1.0,29.1,64.82,36.6,69.571,33.5,37.86,47.4,42.99197
1345,27.3,7.8,-1.0,-1.0,24.0,-1.0,22.153,-1.0,14.0,8.72,13.60887
1346,-1.0,31.9,49.0,90.8,40.11,45.4,60.881,-1.0,27.0,26.5,39.788403
1347,-1.0,29.5,78.0,-1.0,71.8,-1.0,88.716,-1.0,-1.0,70.59,61.90253
1348,-1.0,24.29,20.06,38.27,31.56,23.61,200.64,26.89,14.33,24.7,18.16572
1349,-1.0,9.3,26.1,36.3,-1.0,-1.0,-1.0,-1.0,10.06,14.9,46.772823
1350,-1.0,36.5,-1.0,66.4,47.83,23.2,69.489,40.5,34.03,52.5,42.231304
