,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
270,-1.0,39.2,129.6,95.6,54.91,169.49,87.2,41.3,96.42,32.0,46.654877
271,-1.0,41.3,43.1,120.6,123.56,102.69,58.4,-1.0,18.5,35.1,41.19976
272,72.44,117.33,-1.0,-1.0,-1.0,31.11,87.58,40.04,70.69,72.69,55.422916
273,-1.0,-1.0,55.9,90.8,68.73,76.798,66.4,103.5,74.5,55.1,44.003597
274,-1.0,30.0,66.1,90.7,-1.0,-1.0,88.98,17.8,49.11,52.8,31.740519
275,-1.0,40.5,36.3,77.0,24.0,71.875,93.41,-1.0,-1.0,20.6,23.403442
276,-1.0,24.5,25.7,52.4,-1.0,93.214,42.1,30.7,26.0,22.8,20.812803
277,-1.0,50.1,-1.0,73.6,69.67,85.815,69.4,56.2,78.34,63.2,53.14413
278,-1.0,46.0,45.6,117.6,-1.0,113.36,48.1,-1.0,38.3,35.9,44.10197
279,-1.0,36.4,117.2,121.9,-1.0,-1.0,188.09,88.9,84.38,71.4,61.3725
280,10.26,35.92,32.76,-1.0,-1.0,31.09,32.65,5.78,50.74,23.56,35.952076
281,25.24,28.46,33.76,-1.0,-1.0,84.44,26.77,21.51,26.32,19.89,26.51534
282,-1.0,-1.0,-1.0,19.8,25.63,43.663,12.3,27.3,17.5,15.3,14.615342
283,16.2,10.2,-1.0,37.0,45.2,46.612,28.03,-1.0,16.9,10.7,18.215631
284,-1.0,-1.0,-1.0,-1.0,-1.0,39.379,16.8,21.8,14.1,9.8,11.123992
285,56.1,90.3,-1.0,77.6,72.1,140.19,-1.0,83.0,68.29,54.1,48.042538
286,-1.0,-1.0,-1.0,47.9,56.24,59.72,35.7,36.4,31.5,25.3,27.347946
287,50.3,41.3,-1.0,58.5,60.44,57.17,-1.0,61.9,50.12,45.5,36.73567
288,-1.0,32.94,9.58,17.48,-1.0,42.28,14.66,11.3,4.42,16.86,20.774052
289,-1.0,25.3,41.5,58.3,27.4,38.353,33.6,-1.0,26.7,15.4,26.802603
290,-1.0,-1.0,50.9,51.1,34.34,57.513,38.9,66.5,38.2,40.5,40.95068
291,40.07,43.85,40.5,-1.0,-1.0,32.17,40.8,30.97,41.43,42.52,42.00655
292,-1.0,86.4,48.4,441.7,-1.0,-1.0,66.52,38.9,-1.0,22.1,98.4593
293,43.87,-1.0,35.48,40.81,17.06,50.72,83.87,20.58,29.76,45.2,25.069292
294,-1.0,8.7,14.2,-1.0,-1.0,-1.0,-1.0,23.3,25.91,21.5,16.519485
295,34.3,4.8,-1.0,49.6,41.8,40.788,30.71,-1.0,20.87,13.5,19.420662
296,-1.0,-1.0,-1.0,6.2,13.38,24.319,5.4,9.8,9.5,7.1,5.3944764
297,18.7,35.9,-1.0,-1.0,39.6,44.666,46.07,-1.0,34.36,22.5,30.626648
298,38.3,34.0,-1.0,102.8,91.42,56.4,67.1,21.1,46.04,23.2,28.377712
299,-1.0,62.1,58.2,77.4,211.85,118.25,66.8,-1.0,57.8,46.6,50.323856
300,-1.0,22.9,35.4,45.1,28.64,49.565,26.9,-1.0,27.0,27.4,26.4974
301,20.27,-1.0,28.5,-1.0,98.77,28.8,21.86,23.83,17.17,27.03,11.459455
302,30.77,33.4,29.74,-1.0,-1.0,36.15,25.02,31.87,31.64,30.09,34.388016
303,40.2,46.7,-1.0,75.0,48.97,94.047,-1.0,42.7,46.97,37.9,39.343822
304,-1.0,-1.0,-1.0,75.4,98.06,100.38,52.6,41.7,56.4,62.1,34.48441
305,12.1,-1.0,-1.0,-1.0,-1.0,32.42,13.4,7.1,11.3,14.2,10.744458
306,-1.0,17.3,23.2,33.4,19.7,48.285,32.3,-1.0,31.7,22.1,24.740171
307,21.46,48.38,40.71,-1.0,-1.0,81.85,35.16,37.95,66.91,53.52,45.823784
308,36.0,61.7,-1.0,66.0,55.36,109.74,60.4,60.5,50.23,47.8,48.5875
309,-1.0,-1.0,15.5,58.3,47.1,76.473,35.5,49.9,36.2,16.4,26.719818
310,-1.0,16.8,40.3,47.3,-1.0,-1.0,27.79,29.8,29.11,33.3,28.8765
311,-1.0,12.9,27.2,-1.0,-1.0,-1.0,-1.0,-1.0,18.45,15.6,15.960726
312,10.71,10.53,10.0,40.04,-1.0,64.34,8.95,7.07,-1.0,17.89,7.0351024
313,-1.0,-1.0,54.2,44.9,63.18,57.807,42.6,41.6,35.9,29.7,37.2587
314,48.56,-1.0,45.33,-1.0,-1.0,132.71,68.83,80.3,88.03,57.81,63.773384
315,20.1,-1.0,-1.0,22.2,-1.0,28.93,28.5,15.6,16.0,22.0,14.852555
316,15.39,24.31,31.67,-1.0,-1.0,26.48,30.45,29.28,25.34,25.75,22.421553
317,-1.0,23.0,-1.0,66.6,51.78,69.785,46.6,33.7,36.16,32.4,24.142056
318,-1.0,9.4,17.9,23.4,22.17,38.826,11.0,-1.0,11.3,29.9,9.615455
319,-1.0,-1.0,51.2,-1.0,-1.0,-1.0,-1.0,32.5,31.15,25.5,17.475353
320,33.1,19.2,-1.0,49.0,30.59,78.217,-1.0,25.6,22.18,15.9,25.269392
321,10.7,-1.0,-1.0,4.2,-1.0,27.444,5.7,15.7,7.8,9.4,6.499875
322,13.5,29.5,-1.0,49.9,21.4,41.323,36.65,-1.0,21.8,14.0,18.922033
323,-1.0,33.9,52.5,74.2,-1.0,-1.0,25.81,18.8,18.07,30.6,23.251856
324,-1.0,-1.0,-1.0,27.5,20.19,34.414,16.4,15.0,24.2,13.1,15.322567
325,-1.0,-1.0,24.7,43.7,60.67,67.544,42.8,47.2,16.0,14.6,18.760666
326,-1.0,111.2,-1.0,313.2,162.59,269.57,132.6,112.2,161.95,81.9,66.09137
327,-1.0,35.7,71.2,59.8,64.12,58.933,57.8,-1.0,55.6,32.3,39.63424
328,-1.0,16.2,38.5,-1.0,-1.0,-1.0,-1.0,-1.0,32.46,28.8,30.120876
329,25.14,28.91,49.34,-1.0,-1.0,61.92,32.93,28.11,28.62,31.23,27.893011
330,11.8,14.0,-1.0,-1.0,24.2,36.926,35.73,-1.0,31.52,21.1,20.20743
331,79.12,99.85,30.69,-1.0,24.03,36.6,50.68,99.56,65.27,61.34,69.52761
332,71.62,52.87,51.43,-1.0,58.8,38.32,56.73,69.27,64.49,61.18,50.40264
333,-1.0,19.2,50.7,227.1,-1.0,-1.0,49.67,65.7,-1.0,42.1,35.69508
334,42.7,21.6,-1.0,46.3,69.04,60.175,-1.0,31.4,42.99,32.2,34.443413
335,-1.0,16.4,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.65,8.3,14.097668
336,-1.0,-1.0,40.44,25.32,-1.0,97.13,56.19,34.35,20.32,35.49,25.417742
337,28.1,14.8,-1.0,-1.0,26.5,34.149,26.25,-1.0,21.76,16.2,16.786325
338,21.2,-1.0,-1.0,24.8,30.4,46.756,23.9,15.5,27.21,21.3,22.154087
339,-1.0,42.9,57.7,58.8,52.36,48.43,52.8,49.5,55.9,45.0,40.278957
340,-1.0,83.1,23.1,177.9,70.41,178.33,47.3,-1.0,85.7,31.5,38.824097
341,-1.0,19.3,24.2,39.0,31.94,51.589,20.7,-1.0,13.9,16.1,23.377
342,23.9,-1.0,-1.0,-1.0,17.3,34.203,24.06,-1.0,9.57,15.8,7.649993
343,-1.0,-1.0,-1.0,31.0,-1.0,31.408,10.0,14.6,10.5,3.2,4.9470468
344,-1.0,41.7,81.5,92.6,39.16,163.98,63.0,-1.0,31.0,31.3,36.374638
345,-1.0,5.8,41.3,45.9,-1.0,-1.0,25.54,-1.0,18.03,41.9,46.530018
346,20.2,19.5,-1.0,-1.0,26.3,24.894,48.64,-1.0,20.85,18.7,15.598163
347,-1.0,-1.0,58.1,121.5,87.34,106.02,65.7,124.1,66.7,47.5,54.781647
348,-1.0,-1.0,-1.0,51.4,34.83,45.221,31.1,45.4,37.4,23.1,25.12876
349,-1.0,10.2,22.8,30.6,32.76,67.844,17.8,50.4,25.5,35.6,15.439469
350,19.4,54.9,-1.0,46.9,33.7,44.106,48.45,-1.0,39.85,34.0,33.66341
351,-1.0,34.4,34.5,47.3,40.84,53.209,43.1,38.2,42.99,66.6,32.66753
352,17.11,27.05,-1.0,-1.0,-1.0,66.89,15.66,27.86,23.84,21.61,21.287872
353,43.1,26.2,45.4,59.5,42.38,74.377,35.0,25.2,35.18,29.7,31.369293
354,46.14,23.12,-1.0,-1.0,49.91,164.71,36.52,21.08,34.02,8.95,22.462667
355,-1.0,31.6,27.7,100.3,46.98,96.517,32.1,-1.0,16.5,17.4,27.001312
356,-1.0,7.1,9.7,58.3,7.03,20.272,12.6,-1.0,12.2,3.7,10.066011
357,20.8,26.6,-1.0,15.7,20.9,42.054,35.06,-1.0,13.6,13.8,10.811067
358,-1.0,23.4,43.8,74.2,101.78,105.44,36.9,42.0,-1.0,14.4,28.30953
359,47.3,30.7,-1.0,97.0,106.43,101.97,-1.0,55.1,37.07,46.0,31.280247
360,31.1,8.8,-1.0,34.1,38.2,43.461,29.97,-1.0,20.39,15.2,15.531954
361,17.7,-1.0,-1.0,74.2,-1.0,71.172,44.4,44.1,32.85,19.6,26.281778
362,-1.0,35.8,131.7,69.1,103.34,114.73,98.4,-1.0,75.33,25.2,46.00446
363,-1.0,-1.0,51.61,63.09,-1.0,152.61,73.43,21.88,28.54,47.14,38.97519
364,-1.0,-1.0,-1.0,141.8,178.82,118.01,93.8,80.5,53.3,50.3,45.12449
365,15.8,44.8,-1.0,29.7,22.6,27.974,31.64,-1.0,19.04,16.4,12.88797
366,-1.0,27.8,52.9,38.5,61.59,64.248,62.1,-1.0,36.5,29.2,28.882181
367,37.1,18.0,-1.0,52.8,36.03,73.142,34.8,32.9,23.68,25.6,22.918644
368,24.5,21.7,-1.0,39.0,34.46,50.057,-1.0,32.8,51.76,26.3,32.714767
369,27.4,31.9,-1.0,85.8,91.48,35.628,46.5,32.5,30.05,31.2,20.44843
370,-1.0,-1.0,92.6,164.7,90.3,256.11,124.18,-1.0,-1.0,61.1,34.88247
371,-1.0,-1.0,-1.0,18.1,43.95,72.082,33.1,7.7,20.4,19.8,22.550066
372,11.62,18.28,26.34,-1.0,130.28,81.17,16.92,12.36,18.02,22.3,19.815563
373,-1.0,-1.0,74.6,100.6,101.66,134.37,71.6,88.3,95.1,32.7,58.866035
374,-1.0,29.5,32.7,37.0,-1.0,31.227,26.3,-1.0,26.2,14.4,28.302603
375,25.2,15.7,-1.0,-1.0,32.1,37.007,30.63,-1.0,25.93,19.0,17.89353
376,-1.0,35.5,46.7,156.6,79.56,146.18,54.0,-1.0,-1.0,29.7,23.901743
377,-1.0,36.1,31.0,33.0,46.69,161.1,36.1,42.6,35.4,35.2,34.20394
378,39.78,54.8,54.32,91.5,-1.0,31.92,47.45,49.08,-1.0,69.57,53.602493
379,-1.0,76.5,69.3,94.7,-1.0,-1.0,39.33,45.2,49.27,51.2,55.265827
380,-1.0,13.7,55.5,-1.0,-1.0,-1.0,-1.0,61.8,48.47,36.6,30.82206
381,-1.0,44.7,60.9,81.2,114.49,221.46,60.7,-1.0,94.7,61.7,67.08899
382,-1.0,21.0,19.4,45.8,42.5,74.333,20.3,-1.0,-1.0,20.3,18.543253
383,-1.0,24.3,30.3,47.8,-1.0,71.888,29.9,40.9,28.3,27.0,18.900093
384,11.2,8.0,13.4,14.5,28.82,46.081,36.6,23.3,11.93,8.1,13.0636425
385,19.8,-1.0,-1.0,61.1,24.73,51.632,-1.0,32.6,24.53,27.7,12.1816435
386,-1.0,28.0,30.4,83.5,46.79,70.599,49.5,-1.0,35.1,29.5,30.091856
387,26.8,32.86,29.86,-1.0,33.5,30.22,36.5,30.04,38.51,41.19,34.986614
388,-1.0,-1.0,134.1,207.8,130.0,181.72,117.4,-1.0,-1.0,71.1,47.53234
389,-1.0,-1.0,-1.0,8.8,14.46,9.333,4.5,18.7,5.8,3.5,14.181912
390,-1.0,24.6,30.2,-1.0,-1.0,-1.0,-1.0,-1.0,41.99,53.3,32.021748
391,-1.0,17.5,33.2,44.5,-1.0,-1.0,43.17,14.1,19.14,15.5,23.461744
392,45.0,43.5,-1.0,91.7,83.51,78.463,-1.0,38.4,46.88,35.4,34.344078
393,-1.0,119.3,98.2,303.1,239.21,309.55,162.8,102.1,203.88,141.8,91.1055
394,-1.0,-1.0,30.2,-1.0,-1.0,-1.0,31.13,95.3,43.35,49.2,33.4687
395,-1.0,-1.0,-1.0,63.3,65.44,57.202,76.7,101.7,87.0,51.6,43.281017
396,-1.0,18.1,20.6,43.3,-1.0,-1.0,-1.0,19.3,-1.0,20.7,15.88811
397,22.3,13.6,78.77,42.5,-1.0,-1.0,11.97,15.68,18.44,12.4,26.02625
398,18.41,29.84,28.58,-1.0,36.63,61.55,28.4,22.1,28.29,25.02,26.797937
399,71.5,40.7,-1.0,48.2,97.72,56.228,78.3,60.4,64.49,23.2,42.035686
400,-1.0,28.0,35.8,235.8,56.31,158.35,44.9,-1.0,23.8,22.4,22.951767
401,-1.0,20.5,30.6,58.1,61.89,48.792,29.7,-1.0,30.7,29.6,28.418423
402,-1.0,15.9,90.1,51.6,-1.0,-1.0,52.75,42.9,48.27,44.4,35.863663
403,-1.0,2.0,12.2,12.1,-1.0,-1.0,7.51,-1.0,8.09,0.0,2.4032025
404,-1.0,15.0,25.1,24.2,50.23,83.729,22.6,29.7,24.37,17.4,19.731512
405,6.63,14.65,18.5,-1.0,-1.0,51.37,12.19,7.85,8.61,15.48,9.569787
406,-1.0,19.7,45.5,-1.0,-1.0,-1.0,52.51,37.8,33.42,26.4,28.89493
407,-1.0,-1.0,-1.0,-1.0,27.75,55.091,9.9,16.7,20.8,18.5,18.607645
408,-1.0,130.4,153.5,143.4,176.6,-1.0,141.18,-1.0,-1.0,63.7,87.51873
409,-1.0,45.5,35.3,95.3,125.17,72.948,40.9,-1.0,-1.0,34.3,39.595375
410,-1.0,41.5,56.5,61.6,-1.0,-1.0,-1.0,36.3,38.07,43.1,37.6203
411,-1.0,52.3,59.8,100.2,-1.0,-1.0,46.69,54.0,49.7,50.0,52.079857
412,-1.0,40.6,39.1,64.7,56.91,58.994,43.6,-1.0,37.1,31.9,36.746975
413,-1.0,57.7,80.1,76.3,-1.0,-1.0,24.16,44.1,40.3,57.2,52.652225
414,103.05,143.27,63.6,-1.0,41.36,188.61,148.46,69.92,160.23,74.54,85.23842
415,31.8,12.4,90.1,51.4,48.3,82.486,22.4,43.4,42.95,41.5,31.538385
416,99.22,122.06,74.21,-1.0,45.21,39.4,68.76,85.89,75.2,69.92,69.11266
417,-1.0,33.9,37.7,56.8,-1.0,54.296,35.0,35.9,34.9,23.7,32.293686
418,-1.0,23.6,29.2,34.3,42.1,79.623,27.3,-1.0,25.8,31.9,27.269459
419,28.32,39.58,37.13,-1.0,-1.0,59.52,18.27,19.25,19.63,28.9,23.997505
420,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.6,59.36,30.7,39.3919
421,-1.0,27.7,27.2,-1.0,-1.0,-1.0,-1.0,-1.0,34.29,24.9,29.464087
422,-1.0,-1.0,-1.0,40.0,33.45,45.264,32.4,54.2,32.8,21.7,26.564047
423,-1.0,16.31,14.78,33.46,-1.0,-1.0,16.96,20.65,13.26,13.51,13.562561
424,-1.0,27.2,46.5,65.6,-1.0,-1.0,-1.0,-1.0,22.89,28.4,29.8365
425,-1.0,41.4,54.6,53.9,57.68,51.937,60.4,-1.0,32.6,37.1,35.068653
426,-1.0,27.9,55.4,47.4,-1.0,-1.0,44.16,13.7,22.73,16.7,30.653349
427,-1.0,-1.0,14.4,17.4,11.57,34.348,22.6,12.3,8.3,10.9,14.224968
428,29.2,33.3,-1.0,137.1,75.9,91.729,47.3,30.0,48.37,47.4,38.53451
429,45.7,90.86,76.76,395.2,-1.0,-1.0,118.61,59.28,111.9,123.39,57.51145
430,-1.0,76.7,89.4,148.4,90.23,65.027,76.4,-1.0,28.6,79.7,59.063053
431,59.9,-1.0,-1.0,86.6,120.56,179.8,130.0,51.9,99.78,67.4,63.883934
432,-1.0,17.5,47.0,70.8,33.1,88.625,40.1,48.5,31.6,38.2,31.398834
433,-1.0,10.1,32.7,55.8,-1.0,-1.0,-1.0,39.4,23.99,30.1,23.36555
434,43.46,54.01,77.37,108.45,-1.0,-1.0,82.63,44.77,69.44,41.49,65.44506
435,-1.0,40.9,49.0,-1.0,-1.0,-1.0,-1.0,34.1,35.62,32.1,37.371887
436,-1.0,13.7,21.2,26.3,-1.0,-1.0,-1.0,-1.0,25.46,54.5,27.808502
437,43.43,46.61,29.13,-1.0,91.91,55.92,34.53,53.77,37.69,44.15,33.08498
438,-1.0,73.3,84.8,165.1,82.99,179.57,82.3,65.2,84.85,46.0,60.90664
439,-1.0,66.8,55.0,-1.0,121.68,260.58,43.9,124.9,62.18,64.2,63.397373
440,38.5,-1.0,-1.0,61.7,64.57,64.978,38.2,13.8,30.7,25.2,20.474344
441,-1.0,36.0,59.3,112.9,-1.0,-1.0,147.15,43.6,53.4,57.5,47.42035
442,-1.0,6.5,30.9,20.1,29.04,49.001,6.1,35.3,11.48,5.9,6.7733088
443,-1.0,35.9,37.1,97.8,46.07,93.344,42.6,-1.0,41.8,41.5,35.42385
444,-1.0,30.0,47.1,70.6,-1.0,-1.0,41.32,42.7,32.88,43.6,35.18158
445,-1.0,15.6,24.1,52.0,-1.0,-1.0,22.55,-1.0,25.21,20.3,26.953646
446,39.71,40.91,48.05,57.59,-1.0,23.99,51.82,41.79,-1.0,76.62,46.00546
447,36.8,33.3,-1.0,65.6,42.76,57.119,33.0,39.0,41.15,33.0,30.975166
448,13.85,28.38,15.37,-1.0,36.02,147.58,17.09,22.63,14.72,8.86,19.876703
449,30.63,52.89,-1.0,-1.0,-1.0,86.05,63.02,26.24,81.39,66.76,58.742115
450,-1.0,46.9,94.2,159.6,-1.0,-1.0,-1.0,33.1,63.69,51.5,46.788055
451,-1.0,48.5,46.0,101.7,78.98,141.53,69.1,-1.0,82.2,43.0,55.963562
452,-1.0,14.5,12.7,23.2,16.81,11.351,7.4,3.6,4.0,15.5,14.503945
453,20.2,58.1,-1.0,-1.0,44.5,32.18,54.23,-1.0,32.19,33.7,28.07508
454,-1.0,51.0,191.5,85.5,60.81,137.66,59.9,-1.0,58.0,40.5,47.606026
455,76.86,107.49,71.2,-1.0,-1.0,134.18,41.33,62.8,90.17,60.41,68.8787
456,4.5,37.2,-1.0,45.8,30.2,37.745,39.44,-1.0,29.22,14.8,24.84741
457,-1.0,38.8,53.3,73.0,-1.0,-1.0,52.15,68.1,-1.0,43.7,34.590458
458,-1.0,39.0,53.5,54.6,82.38,86.04,59.5,44.4,-1.0,39.0,38.53657
459,-1.0,-1.0,6.77,55.56,-1.0,99.43,22.38,37.37,38.93,26.24,29.681084
460,10.9,-1.0,-1.0,83.3,84.52,63.767,40.0,17.4,46.16,19.7,33.17618
461,-1.0,-1.0,-1.0,11.1,13.15,29.919,20.5,15.2,13.3,11.9,9.761638
462,-1.0,-1.0,-1.0,76.4,81.86,56.626,53.8,43.9,34.0,22.5,27.841345
463,-1.0,37.2,122.1,122.3,-1.0,-1.0,-1.0,55.8,41.25,23.2,45.618076
464,52.31,100.75,107.51,-1.0,42.18,168.74,120.06,103.42,126.5,113.61,93.44949
465,-1.0,50.7,39.9,146.6,124.49,182.7,89.2,168.0,86.5,44.7,59.063843
466,-1.0,23.9,52.7,155.9,142.5,80.895,70.8,-1.0,-1.0,34.0,38.818245
467,-1.0,-1.0,-1.0,93.1,86.16,106.84,67.0,46.6,44.3,31.0,36.041977
468,-1.0,39.4,59.0,105.3,-1.0,-1.0,-1.0,35.0,74.74,60.9,55.849453
469,-1.0,26.6,48.4,70.4,54.69,79.168,-1.0,-1.0,49.4,35.4,35.836727
470,-1.0,54.8,83.1,191.2,185.05,161.89,53.1,-1.0,95.1,76.7,75.09871
471,33.8,42.5,-1.0,72.0,56.14,66.371,-1.0,25.2,47.16,38.5,36.545357
472,35.7,27.0,63.4,62.4,63.08,57.72,42.8,40.2,50.62,44.9,40.030018
473,37.6,22.4,-1.0,63.1,29.26,86.656,34.6,16.7,21.55,23.2,23.926025
474,-1.0,29.1,38.3,-1.0,-1.0,-1.0,-1.0,23.1,27.63,20.5,28.497944
475,-1.0,-1.0,20.0,27.4,37.62,61.804,20.8,11.0,11.9,15.6,16.841984
476,43.51,-1.0,50.49,-1.0,42.64,81.62,38.55,34.09,38.3,54.7,29.088839
477,72.15,57.24,47.53,-1.0,13.82,32.51,50.25,70.93,59.51,69.85,64.3728
478,31.78,15.51,10.17,35.53,-1.0,-1.0,22.72,14.32,14.55,13.09,19.326008
479,6.7,-1.0,-1.0,25.7,-1.0,23.108,16.2,11.5,6.1,9.1,12.700963
480,26.11,-1.0,35.36,-1.0,51.33,26.7,38.7,28.72,16.02,25.9,20.74045
481,18.2,-1.0,-1.0,104.3,86.49,85.1,35.9,11.8,48.62,28.4,30.97649
482,5.0,2.6,-1.0,10.4,9.2,24.743,13.0,-1.0,3.42,5.7,8.821092
483,-1.0,11.2,7.0,17.1,-1.0,-1.0,22.45,21.4,12.16,9.3,10.689226
484,-1.0,12.4,33.8,23.8,14.81,35.233,16.1,20.0,7.86,6.9,16.974407
485,30.6,34.3,-1.0,60.8,38.62,95.22,-1.0,23.1,34.54,29.4,30.635187
486,15.3,-1.0,-1.0,-1.0,-1.0,42.185,29.1,32.9,13.4,27.2,16.34056
487,-1.0,29.1,11.7,8.3,23.2,44.324,21.5,-1.0,32.5,3.0,29.234621
488,-1.0,-1.0,-1.0,21.7,41.93,77.115,32.9,34.5,19.5,19.4,18.801199
489,-1.0,-1.0,16.5,20.8,29.42,46.738,20.3,32.3,16.2,17.4,16.003464
490,-1.0,9.4,10.7,6.6,-1.0,-1.0,28.88,-1.0,21.48,0.0,10.323941
491,-1.0,26.3,41.9,57.0,-1.0,-1.0,25.46,20.2,22.21,19.4,24.412132
492,-1.0,85.7,83.1,95.8,-1.0,-1.0,58.93,64.4,62.16,73.1,64.97171
493,-1.0,33.1,42.6,73.7,86.28,97.86,55.5,-1.0,26.2,48.1,33.812527
494,-1.0,72.0,79.6,87.8,57.04,123.82,61.1,-1.0,57.9,67.0,65.647285
495,12.34,25.25,30.77,-1.0,-1.0,12.38,29.1,21.24,28.21,25.23,23.41028
496,38.2,-1.0,-1.0,125.0,35.81,40.01,35.3,30.0,21.67,26.6,20.121004
497,-1.0,45.6,69.2,-1.0,-1.0,-1.0,8.74,47.8,41.97,47.7,46.551735
498,106.74,-1.0,48.23,-1.0,71.05,73.82,76.55,176.21,68.57,63.31,55.87751
499,-1.0,48.3,-1.0,46.5,74.15,94.095,52.9,-1.0,54.7,47.1,43.43699
500,-1.0,19.3,31.2,31.2,49.12,126.16,27.6,42.1,32.77,29.0,26.112019
501,-1.0,32.1,65.8,41.7,69.86,80.253,38.8,-1.0,26.0,36.7,29.056042
502,57.5,37.7,-1.0,94.2,54.3,68.648,37.2,34.9,26.54,29.7,24.325367
503,-1.0,55.8,32.4,116.1,80.65,94.173,54.0,-1.0,46.3,42.6,45.768032
504,-1.0,-1.0,-1.0,41.2,-1.0,71.101,13.4,16.2,17.1,10.5,8.670342
505,39.01,51.25,34.6,-1.0,-1.0,29.27,39.07,34.37,47.92,47.21,43.451633
506,-1.0,-1.0,-1.0,42.6,29.04,67.223,26.9,28.2,31.0,32.9,24.643246
507,37.5,35.2,-1.0,158.2,123.8,72.172,26.23,-1.0,36.61,28.8,29.63943
508,75.2,-1.0,-1.0,93.1,93.91,95.863,65.2,60.2,-1.0,47.8,35.252518
509,-1.0,58.6,91.0,109.9,-1.0,-1.0,54.35,35.9,32.21,33.4,31.920977
510,8.27,12.96,2.25,4.23,-1.0,-1.0,9.59,11.23,10.14,15.92,5.896475
511,-1.0,55.9,93.1,143.6,65.95,135.42,61.5,-1.0,35.5,57.0,44.387333
512,20.47,17.56,21.83,-1.0,-1.0,24.88,18.01,20.53,20.45,17.17,17.46052
513,13.65,20.07,24.68,-1.0,-1.0,57.92,20.8,20.32,35.39,27.12,28.18023
514,-1.0,14.6,10.7,23.8,30.32,42.76,24.3,21.8,19.3,23.6,17.513784
515,-1.0,28.63,15.23,37.75,23.29,64.7,16.41,14.91,16.53,18.94,11.244442
516,-1.0,53.9,103.9,174.9,76.86,162.26,74.8,-1.0,67.8,58.1,54.64052
517,20.93,46.19,63.84,-1.0,83.04,-1.0,34.37,30.67,34.32,41.07,33.27032
518,17.04,56.38,52.46,-1.0,-1.0,83.66,34.16,29.15,75.42,44.58,49.537556
519,17.8,-1.0,-1.0,27.1,26.69,36.512,-1.0,27.4,25.25,18.3,23.64427
520,-1.0,-1.0,-1.0,35.3,39.58,45.875,25.4,30.8,38.2,27.5,23.509266
521,-1.0,72.7,70.3,127.3,176.1,177.57,79.2,-1.0,122.5,96.1,75.614746
522,-1.0,20.1,-1.0,41.3,-1.0,-1.0,32.22,38.4,34.52,29.3,28.011415
523,6.4,6.6,-1.0,-1.0,19.0,17.999,-1.0,-1.0,21.37,3.6,7.3274636
524,31.3,62.84,32.06,-1.0,121.2,50.7,46.82,53.71,54.18,28.12,44.55265
525,-1.0,44.6,72.0,141.8,63.04,108.8,52.6,59.0,-1.0,38.1,39.161007
526,-1.0,-1.0,16.6,35.9,36.6,88.1,18.9,27.2,24.5,23.4,19.291529
527,-1.0,-1.0,-1.0,33.3,24.65,50.287,12.9,14.6,21.1,27.9,17.605682
528,-1.0,52.8,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.7,46.5,30.113167
529,45.1,57.9,58.8,66.4,47.37,101.77,47.2,53.3,47.57,46.8,38.82693
530,-1.0,45.0,70.8,-1.0,-1.0,-1.0,-1.0,40.6,49.26,42.4,49.248867
531,51.8,53.6,-1.0,61.9,99.79,86.207,-1.0,74.3,71.12,35.6,44.31149
532,-1.0,74.2,-1.0,140.0,167.62,154.38,65.1,56.8,83.88,69.9,63.912804
533,-1.0,33.0,137.2,43.4,-1.0,-1.0,-1.0,-1.0,19.01,25.4,14.995793
534,7.2,57.9,-1.0,30.0,26.4,44.76,41.55,-1.0,22.27,20.9,18.935509
535,42.8,26.6,-1.0,53.9,44.94,58.731,-1.0,27.4,32.93,43.4,29.222292
536,25.6,20.5,-1.0,26.5,49.5,-1.0,27.22,-1.0,22.22,22.9,18.360844
537,-1.0,22.1,40.0,55.2,37.52,62.218,36.0,-1.0,29.8,33.3,26.003447
538,107.3,-1.0,-1.0,171.8,177.53,154.61,70.8,54.8,93.33,70.1,64.13672
539,-1.0,34.8,29.0,88.4,104.48,87.141,49.8,-1.0,18.5,47.5,31.84904
540,-1.0,19.6,33.7,45.3,-1.0,-1.0,21.55,21.6,20.63,14.9,23.177896
541,-1.0,45.6,43.6,78.2,-1.0,-1.0,60.83,30.1,32.07,27.7,34.492752
542,3.1,20.1,-1.0,-1.0,16.5,31.244,53.0,-1.0,18.33,18.6,16.79801
543,-1.0,33.0,53.6,134.0,150.59,126.26,84.7,43.8,76.22,38.6,42.460163
544,-1.0,42.0,62.9,213.5,43.23,42.492,50.0,-1.0,50.1,35.3,36.530987
545,-1.0,26.3,36.2,43.1,-1.0,-1.0,-1.0,-1.0,21.79,36.2,22.786589
546,-1.0,35.7,52.2,111.9,-1.0,-1.0,-1.0,34.8,68.56,44.3,53.812763
547,-1.0,-1.0,-1.0,46.8,34.92,30.778,61.2,35.1,51.7,27.8,26.931559
548,-1.0,39.1,65.4,-1.0,-1.0,-1.0,44.15,34.9,44.05,31.3,34.639244
549,-1.0,51.5,72.4,125.6,-1.0,-1.0,49.95,38.8,33.98,64.3,44.54826
550,-1.0,-1.0,149.4,276.9,96.74,152.9,64.4,46.3,59.2,30.3,33.648373
