,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
274,3.4,-1.0,-1.0,13.3,-1.0,15.0,9.5,-1.0,11.2,34.929,24.131792
275,-1.0,8.8,49.2,-1.0,112.1,-1.0,48.39,-1.0,16.0,33.993,70.98184
276,-1.0,32.8,58.2,54.9,54.82,39.7,46.3,-1.0,31.1,85.638,71.37779
277,38.4,50.0,94.4,128.8,161.4,87.1,77.4,-1.0,63.62,150.81,127.64861
278,-1.0,22.6,73.8,421.5,270.7,54.2,123.17,-1.0,-1.0,176.31,226.33018
279,10.3,-1.0,-1.0,25.1,16.6,-1.0,27.22,-1.0,22.62,12.089,33.048504
280,8.76,-1.0,8.59,18.87,-1.0,4.89,10.19,10.82,15.86,50.54,48.209873
281,-1.0,-1.0,-1.0,15.2,18.46,16.2,13.1,11.7,13.2,20.873,27.869
282,-1.0,39.6,57.1,370.6,104.0,119.1,142.3,-1.0,88.7,227.36,177.3452
283,-1.0,-1.0,-1.0,61.5,47.07,37.6,39.8,31.5,30.6,107.02,63.281345
284,15.4,7.5,-1.0,12.8,10.68,7.0,-1.0,6.5,7.08,18.475,20.300177
285,-1.0,8.1,14.6,14.8,6.49,18.3,12.0,-1.0,11.9,25.539,31.249739
286,-1.0,-1.0,-1.0,17.8,19.96,18.8,37.6,25.5,27.6,35.46,42.42679
287,-1.0,-1.0,-1.0,-1.0,23.2,-1.0,29.64,-1.0,22.41,26.339,40.55563
288,-1.0,28.6,31.3,50.5,53.53,34.3,41.1,-1.0,29.6,91.249,64.96905
289,1.2,-1.0,-1.0,7.5,-1.0,11.6,8.7,10.6,13.18,16.301,27.812183
290,-1.0,34.2,35.9,30.6,27.51,25.8,37.8,-1.0,40.6,51.877,40.567562
291,16.5,48.9,-1.0,-1.0,21.3,25.7,41.66,-1.0,30.56,57.116,39.226234
292,-1.0,-1.0,30.39,42.66,-1.0,-1.0,-1.0,-1.0,-1.0,27.65,68.883446
293,-1.0,-1.0,18.5,23.1,22.51,23.8,20.8,46.2,12.4,68.01,56.005505
294,-1.0,55.1,87.0,250.6,60.22,34.6,72.2,64.8,51.4,68.196,136.0836
295,-1.0,-1.0,-1.0,39.9,31.05,30.8,39.6,42.2,37.6,52.591,50.415703
296,21.2,11.2,-1.0,37.5,46.7,-1.0,0.0,-1.0,36.59,35.516,43.446793
297,-1.0,31.2,-1.0,-1.0,41.0,-1.0,56.33,-1.0,22.49,21.816,41.34243
298,-1.0,-1.0,-1.0,-1.0,43.9,-1.0,67.24,-1.0,26.56,35.427,44.066566
299,-1.0,-1.0,12.7,19.8,33.47,16.6,23.4,42.7,18.4,44.259,52.798374
300,7.34,19.33,28.46,-1.0,38.1,20.24,11.52,10.42,16.5,101.11,64.94947
301,-1.0,-1.0,-1.0,-1.0,27.6,-1.0,32.28,-1.0,19.23,32.281,37.541397
302,19.73,56.14,32.18,-1.0,-1.0,37.87,37.5,20.29,40.92,76.99,58.498737
303,-1.0,34.4,54.4,56.9,72.98,15.2,38.4,-1.0,36.9,51.85,70.60307
304,-1.0,58.6,49.5,101.1,68.37,36.3,49.4,-1.0,47.5,76.334,123.62018
305,75.5,-1.0,41.2,63.9,97.52,30.5,0.6,55.3,47.98,99.83,91.47062
306,-1.0,-1.0,13.3,11.7,17.77,10.4,9.9,0.2,19.2,14.071,33.12001
307,-1.0,22.8,55.0,-1.0,16.8,-1.0,-1.0,-1.0,22.8,42.202,50.666187
308,24.2,23.4,28.4,47.2,21.19,56.5,29.8,20.7,19.55,46.556,57.764645
309,-1.0,-1.0,46.7,113.6,-1.0,-1.0,-1.0,-1.0,-1.0,88.15,68.613266
310,24.35,29.28,65.67,-1.0,-1.0,34.02,42.48,36.07,41.17,51.3,59.793674
311,25.0,23.8,-1.0,58.0,-1.0,17.2,20.9,19.9,16.74,43.762,62.291332
312,-1.0,47.7,47.4,85.1,63.37,55.4,43.0,-1.0,55.0,48.455,92.0227
313,48.52,-1.0,43.95,-1.0,-1.0,58.54,54.4,62.38,69.49,81.97,102.4266
314,-1.0,61.6,95.0,-1.0,185.6,-1.0,99.12,-1.0,-1.0,132.22,118.184265
315,-1.0,17.5,17.0,20.1,19.93,18.9,26.1,-1.0,13.5,108.2,36.726276
316,5.8,15.8,-1.0,14.1,4.7,-1.0,3.69,-1.0,-1.0,18.71,18.103662
317,45.3,53.6,-1.0,77.9,57.4,15.9,-1.0,-1.0,33.33,50.305,62.883286
318,-1.0,37.8,91.5,101.8,-1.0,38.4,58.8,-1.0,35.0,102.77,97.847275
319,-1.0,-1.0,-1.0,42.4,76.41,25.7,31.0,112.9,22.0,89.703,91.71533
320,25.6,38.4,-1.0,-1.0,23.5,7.3,22.75,-1.0,31.11,95.621,35.985268
321,24.98,40.18,36.03,63.5,-1.0,27.26,24.45,24.61,-1.0,41.52,41.665436
322,-1.0,-1.0,-1.0,15.5,12.9,10.0,9.6,15.2,11.7,23.291,23.856047
323,-1.0,-1.0,43.6,49.8,27.5,-1.0,10.34,-1.0,-1.0,39.442,61.171062
324,91.96,79.72,74.9,-1.0,33.25,51.1,69.16,95.01,72.04,125.13,65.152504
325,29.6,32.8,-1.0,84.6,46.31,21.9,34.3,39.4,23.44,84.999,65.841576
326,17.1,-1.0,62.4,123.9,137.1,19.5,21.6,25.8,19.9,71.252,101.813515
327,36.81,74.46,66.54,-1.0,-1.0,80.41,67.57,50.26,51.33,121.8,55.394695
328,-1.0,-1.0,6.2,23.25,-1.0,-1.0,-1.0,-1.0,-1.0,34.84,88.43313
329,-1.0,2.9,9.6,-1.0,7.9,-1.0,-1.0,-1.0,4.4,86.54,18.683342
330,-1.0,74.3,60.5,193.4,71.04,32.1,92.0,-1.0,56.5,161.59,138.38448
331,19.33,38.47,20.39,-1.0,34.65,43.37,30.48,24.16,35.82,57.02,43.511463
332,-1.0,-1.0,-1.0,19.8,-1.0,9.1,9.1,24.4,16.9,66.913,44.72748
333,-1.0,-1.0,-1.0,40.53,-1.0,-1.0,-1.0,-1.0,-1.0,61.66,61.146893
334,-1.0,-1.0,-1.0,33.5,31.54,24.9,57.0,50.9,23.4,38.616,46.415653
335,-1.0,8.7,17.5,37.8,23.93,16.3,21.0,17.5,18.15,79.34,51.68357
336,-1.0,16.2,28.8,39.5,-1.0,22.0,29.0,27.6,25.3,89.457,54.62629
337,65.51,24.15,70.04,129.15,-1.0,53.74,61.22,56.58,47.73,50.01,74.12754
338,5.6,19.5,-1.0,19.2,26.5,-1.0,26.63,-1.0,5.68,16.595,22.599825
339,23.05,32.41,21.9,-1.0,-1.0,41.35,34.99,24.63,48.42,41.88,47.658195
340,-1.0,6.9,-1.0,-1.0,75.6,-1.0,32.21,-1.0,25.82,32.166,51.864643
341,-1.0,-1.0,-1.0,10.5,24.19,11.3,13.1,21.7,10.5,46.544,35.35122
342,-1.0,5.91,5.2,8.15,-1.0,7.68,6.64,10.36,10.33,61.56,70.61229
343,-1.0,21.8,48.2,34.9,-1.0,36.7,41.3,-1.0,38.0,54.147,43.756607
344,-1.0,-1.0,61.9,198.8,120.7,34.9,50.5,68.6,59.8,126.88,125.41819
345,14.46,22.5,28.16,-1.0,-1.0,18.34,22.42,19.79,19.66,54.88,52.990902
346,-1.0,34.5,39.4,54.2,57.7,37.5,32.4,-1.0,37.7,60.188,66.83005
347,-1.0,-1.0,-1.0,-1.0,41.2,-1.0,74.06,-1.0,14.47,40.497,51.94582
348,-1.0,29.1,33.0,74.3,105.52,26.7,45.4,42.3,-1.0,68.221,94.105515
349,-1.0,-1.0,-1.0,11.1,-1.0,4.2,10.0,12.8,3.0,32.032,26.944859
350,-1.0,-1.0,68.18,28.89,-1.0,-1.0,-1.0,-1.0,-1.0,129.25,113.150444
351,33.0,-1.0,-1.0,24.0,26.26,20.3,25.3,26.6,22.3,45.178,54.512
352,-1.0,-1.0,-1.0,8.4,12.12,6.3,1.0,15.5,8.5,15.13,21.651587
353,5.3,11.9,-1.0,27.6,22.37,16.6,-1.0,14.4,19.99,31.96,39.229847
354,-1.0,-1.0,20.1,33.3,29.02,23.5,27.4,53.0,19.6,93.836,60.488926
355,-1.0,88.0,-1.0,97.4,102.9,-1.0,-1.0,-1.0,-1.0,90.485,77.37076
356,-1.0,-1.0,-1.0,48.1,20.47,24.0,29.0,22.6,152.1,64.463,77.62253
357,-1.0,17.4,27.0,-1.0,14.8,-1.0,7.0,-1.0,-1.0,37.156,33.980087
358,-1.0,-1.0,33.28,25.18,-1.0,-1.0,-1.0,-1.0,-1.0,100.79,104.95871
359,-1.0,20.3,-1.0,-1.0,10.9,-1.0,24.3,-1.0,17.06,51.502,28.0031
360,46.99,69.76,30.05,-1.0,-1.0,53.17,42.04,41.34,38.79,104.84,69.47443
361,-1.0,95.7,172.1,149.9,140.6,68.9,128.4,-1.0,70.5,304.63,154.50868
362,-1.0,43.3,29.7,54.8,78.12,47.3,40.6,-1.0,68.5,64.869,97.20133
363,14.1,15.0,-1.0,20.3,20.8,-1.0,26.95,-1.0,4.48,25.627,20.567259
364,87.44,112.14,42.42,-1.0,44.04,71.16,58.29,83.29,72.41,33.94,51.20879
365,27.1,10.8,-1.0,15.6,23.6,-1.0,-1.0,-1.0,17.08,29.837,28.702217
366,-1.0,-1.0,53.5,52.06,-1.0,-1.0,-1.0,-1.0,-1.0,52.1,71.34903
367,-1.0,-1.0,-1.0,16.2,23.45,25.9,15.9,24.3,17.5,27.155,33.334015
368,52.1,-1.0,-1.0,-1.0,54.13,31.8,50.1,32.7,34.5,77.437,78.33506
369,54.6,48.2,-1.0,100.3,66.89,35.9,-1.0,51.9,48.19,107.9,102.48637
370,-1.0,25.1,68.4,38.4,75.49,30.0,46.6,-1.0,28.9,90.219,83.861694
371,-1.0,73.2,54.9,61.5,69.0,56.0,57.2,-1.0,-1.0,55.078,105.75809
372,29.4,26.6,-1.0,23.9,38.18,29.2,-1.0,41.6,33.96,50.935,48.185444
373,13.9,19.3,-1.0,33.1,32.51,13.1,19.1,19.6,16.37,29.214,37.75467
374,69.9,-1.0,-1.0,81.2,-1.0,36.3,60.0,57.1,-1.0,84.577,98.35236
375,-1.0,21.9,9.4,25.1,38.12,22.5,11.7,-1.0,24.1,14.012,57.152596
376,25.8,-1.0,-1.0,20.1,32.3,-1.0,53.93,-1.0,28.51,35.333,43.164883
377,-1.0,16.2,29.0,103.6,126.4,14.2,39.54,-1.0,-1.0,58.976,88.0708
378,36.8,26.9,-1.0,27.5,35.47,26.9,39.8,36.3,35.53,46.693,60.28385
379,24.0,15.2,-1.0,24.9,39.4,-1.0,-1.0,-1.0,13.15,48.54,34.550396
380,-1.0,-1.0,-1.0,-1.0,55.0,-1.0,88.2,-1.0,26.56,40.08,54.380043
381,-1.0,56.1,49.9,71.3,103.02,78.2,95.2,-1.0,95.6,112.73,88.655106
382,23.5,-1.0,-1.0,41.5,64.37,28.1,39.5,39.0,31.24,59.246,64.628365
383,8.3,-1.0,-1.0,21.4,-1.0,-1.0,20.9,12.6,20.9,33.356,39.81435
384,21.5,23.9,34.6,81.6,83.06,28.4,55.7,20.1,50.24,61.185,78.55238
385,39.3,52.3,-1.0,102.1,99.05,60.9,-1.0,65.4,51.98,121.51,99.57934
386,-1.0,-1.0,34.41,13.25,-1.0,-1.0,-1.0,-1.0,-1.0,133.14,136.61954
387,18.0,-1.0,23.9,83.1,42.57,17.3,33.0,35.9,37.24,64.721,71.71497
388,-1.0,-1.0,-1.0,5.3,8.03,12.3,47.2,14.4,14.6,20.949,14.490259
389,-1.0,9.0,26.9,112.4,90.2,-1.0,-1.0,-1.0,-1.0,81.359,59.616722
390,-1.0,-1.0,-1.0,-1.0,48.0,-1.0,81.79,-1.0,21.06,70.932,52.154324
391,11.3,-1.0,-1.0,30.1,-1.0,18.2,17.7,10.4,15.6,39.786,38.524155
392,30.9,-1.0,-1.0,-1.0,28.3,14.4,9.72,-1.0,16.88,30.047,37.607662
393,-1.0,30.4,77.5,59.6,26.5,-1.0,-1.0,-1.0,-1.0,114.92,51.222076
394,-1.0,36.74,28.57,8.67,-1.0,-1.0,18.97,24.89,16.86,146.45,46.446373
395,-1.0,51.9,57.8,-1.0,234.4,-1.0,86.0,-1.0,-1.0,115.19,139.25539
396,10.2,12.1,-1.0,19.5,21.44,23.2,12.4,11.5,-1.0,28.308,35.838062
397,-1.0,-1.0,6.2,23.01,-1.0,-1.0,-1.0,-1.0,-1.0,72.75,88.25535
398,-1.0,37.71,23.08,20.12,-1.0,27.0,12.59,26.86,13.83,205.06,81.62909
399,-1.0,-1.0,-1.0,-1.0,26.4,-1.0,28.87,-1.0,22.71,25.308,40.147625
400,-1.0,-1.0,41.84,36.31,-1.0,-1.0,-1.0,-1.0,-1.0,99.64,80.27098
401,41.3,38.5,-1.0,84.1,80.15,55.8,-1.0,24.3,44.77,83.625,91.63664
402,31.3,10.9,-1.0,20.9,40.6,13.9,37.68,-1.0,21.43,40.796,40.521244
403,-1.0,-1.0,-1.0,31.05,-1.0,-1.0,-1.0,-1.0,-1.0,24.52,63.6658
404,-1.0,17.8,15.6,17.1,22.55,22.4,20.4,26.2,28.5,56.481,49.812668
405,33.6,30.9,-1.0,52.4,45.27,38.2,30.4,29.8,25.78,92.748,59.901474
406,50.6,45.1,-1.0,85.3,73.02,34.8,-1.0,57.9,50.53,84.519,97.26526
407,-1.0,24.1,14.0,32.9,35.0,-1.0,-1.0,-1.0,-1.0,29.723,38.77821
408,11.26,18.12,-1.0,-1.0,-1.0,15.9,14.98,18.14,19.33,65.85,59.037323
409,-1.0,46.6,47.0,72.2,55.46,64.4,54.1,75.3,63.8,97.656,68.522644
410,-1.0,-1.0,-1.0,25.4,26.08,13.1,36.7,47.4,28.2,55.651,37.590137
411,-1.0,-1.0,-1.0,21.4,37.61,11.8,23.9,20.7,15.4,51.035,44.3341
412,23.4,21.1,-1.0,35.8,34.18,8.9,25.9,21.7,20.75,34.398,42.350567
413,-1.0,28.0,35.8,235.8,56.31,22.4,44.9,-1.0,23.8,158.35,118.45001
414,31.13,30.26,39.41,-1.0,-1.0,27.21,23.35,17.48,20.44,33.02,66.69519
415,26.9,27.3,-1.0,52.4,29.92,23.2,27.1,23.3,25.31,49.016,55.79628
416,-1.0,-1.0,-1.0,131.3,48.03,21.4,35.6,32.4,27.9,51.828,77.94332
417,-1.0,-1.0,21.58,24.3,-1.0,-1.0,-1.0,-1.0,-1.0,240.89,101.7451
418,-1.0,66.9,73.6,191.6,129.87,65.8,61.5,-1.0,46.4,163.96,151.46864
419,-1.0,-1.0,-1.0,37.7,44.44,20.2,26.5,18.6,15.2,42.077,55.592186
420,-1.0,56.8,88.9,223.0,192.19,70.0,120.8,-1.0,93.4,302.98,181.18938
421,-1.0,35.0,46.1,84.5,67.59,34.9,46.3,-1.0,-1.0,124.52,76.5012
422,14.84,28.13,20.5,-1.0,-1.0,18.0,25.65,26.82,20.74,53.69,52.08043
423,-1.0,64.3,60.2,170.0,126.8,-1.0,-1.0,-1.0,-1.0,123.13,100.00978
424,-1.0,40.6,31.1,69.1,85.45,51.0,55.7,66.1,58.1,114.28,111.30769
425,-1.0,24.0,27.7,-1.0,124.3,-1.0,67.08,-1.0,-1.0,92.631,89.635895
426,87.5,56.8,55.6,55.0,65.65,53.5,60.9,65.3,68.79,111.59,107.74429
427,-1.0,-1.0,-1.0,26.2,38.36,17.5,24.6,23.4,17.2,45.746,47.955948
428,37.1,-1.0,-1.0,-1.0,36.03,41.6,43.1,39.7,35.3,43.369,51.760063
429,-1.0,14.2,44.4,34.1,82.77,24.8,21.3,-1.0,15.7,42.545,65.582954
430,-1.0,-1.0,-1.0,42.7,-1.0,3.3,16.5,16.8,13.4,60.487,55.793835
431,72.96,83.72,72.49,-1.0,54.36,72.78,60.85,77.04,78.73,140.64,67.18105
432,52.7,48.1,-1.0,105.6,56.61,35.2,-1.0,57.7,55.48,108.94,104.846954
433,-1.0,-1.0,-1.0,51.3,26.11,37.8,36.4,37.4,34.8,58.226,60.81602
434,15.06,-1.0,20.94,-1.0,-1.0,21.97,17.87,22.06,25.28,52.26,43.03631
435,-1.0,24.3,-1.0,-1.0,22.7,-1.0,19.27,-1.0,16.02,14.703,30.687141
436,-1.0,49.7,-1.0,-1.0,23.9,-1.0,47.12,-1.0,14.1,67.746,40.390842
437,-1.0,-1.0,48.5,101.5,49.2,29.9,-1.0,-1.0,-1.0,87.926,75.149574
438,13.28,28.05,34.56,80.45,-1.0,22.29,17.1,16.08,20.47,49.25,49.446785
439,0.82,3.23,-1.0,-1.0,35.81,-1.09,-1.0,2.68,3.652,69.12,53.522484
440,38.2,66.7,-1.0,62.4,40.63,37.0,-1.0,50.0,51.42,85.928,76.03921
441,-1.0,5.9,39.5,-1.0,17.2,-1.0,7.36,-1.0,14.54,72.378,46.384285
442,-1.0,37.9,42.7,45.0,45.5,29.8,36.4,-1.0,36.8,79.825,61.40134
443,-1.0,36.0,-1.0,-1.0,37.1,-1.0,51.46,-1.0,34.72,50.451,46.327045
444,-1.0,-1.0,28.42,51.49,-1.0,-1.0,-1.0,-1.0,-1.0,268.12,70.12898
445,-1.0,-1.0,-1.0,37.5,65.16,41.2,71.6,108.9,84.7,139.22,58.94249
446,63.52,70.65,38.9,-1.0,-1.0,66.44,56.79,62.53,55.75,22.51,80.24074
447,44.47,49.82,41.84,-1.0,39.51,45.47,41.93,48.46,53.13,62.27,51.800083
448,82.5,60.0,-1.0,71.9,109.94,23.2,56.7,41.9,-1.0,64.466,72.96729
449,15.33,-1.0,21.41,-1.0,-1.0,23.48,18.07,16.07,23.11,42.31,40.99501
450,-1.0,18.4,50.3,-1.0,34.8,-1.0,32.82,-1.0,-1.0,62.01,58.898045
451,38.61,43.31,57.02,-1.0,-1.0,48.1,64.45,30.18,61.99,72.3,72.62018
452,-1.0,-1.0,53.05,44.0,38.12,-1.0,-1.0,-1.0,-1.0,42.4,59.331333
453,55.29,64.99,-1.0,-1.0,-1.0,49.46,43.9,58.78,55.36,103.02,130.23674
454,-1.0,-1.0,-1.0,14.5,20.71,8.8,15.9,9.6,7.7,37.134,27.13278
455,-1.0,35.4,51.9,85.4,72.74,27.0,36.3,-1.0,38.0,110.4,85.010925
456,56.8,-1.0,-1.0,147.4,177.65,48.7,62.8,68.0,88.22,108.76,149.22237
457,26.2,26.6,-1.0,55.5,31.07,23.5,-1.0,19.6,24.29,57.806,59.51086
458,-1.0,-1.0,-1.0,27.8,56.96,16.6,17.0,18.1,16.1,32.496,48.506203
459,-1.0,25.4,37.3,40.6,31.27,24.4,37.6,-1.0,23.8,49.523,49.932945
460,44.9,47.9,-1.0,62.8,58.79,36.3,49.1,42.7,45.0,85.647,70.8034
461,44.24,50.12,36.31,-1.0,60.02,35.99,37.97,16.05,47.84,61.66,113.96833
462,-1.0,-1.0,34.0,51.7,41.23,25.3,22.5,21.0,21.4,69.634,61.907272
463,16.19,18.4,-1.0,-1.0,-1.0,18.1,33.57,10.87,23.94,18.93,56.62466
464,-1.0,11.3,5.6,6.7,18.3,6.9,3.7,-1.0,4.1,41.101,26.799484
465,24.21,27.39,44.1,-1.0,28.44,23.63,25.38,27.41,25.71,24.74,54.01454
466,-1.0,-1.0,45.12,58.83,-1.0,-1.0,-1.0,-1.0,-1.0,173.61,68.99274
467,31.1,14.0,-1.0,28.8,33.25,24.8,-1.0,31.6,25.28,33.227,48.669693
468,26.6,25.5,-1.0,53.0,48.42,27.9,-1.0,41.1,37.21,50.844,63.609047
469,-1.0,-1.0,38.93,61.36,-1.0,-1.0,-1.0,-1.0,-1.0,139.63,65.392555
470,59.31,56.63,-1.0,-1.0,-1.0,32.84,39.98,75.41,52.74,140.84,91.12374
471,-1.0,-1.0,-1.0,-1.0,29.21,25.7,52.7,43.6,26.3,43.189,31.829361
472,25.5,72.5,-1.0,47.5,50.4,26.3,54.39,-1.0,31.93,71.714,40.914467
473,20.0,20.0,-1.0,-1.0,40.2,16.0,26.7,-1.0,17.29,41.752,38.166122
474,-1.0,29.1,27.6,50.0,-1.0,27.4,36.2,33.2,29.4,61.056,69.81207
475,39.7,-1.0,51.4,58.0,55.73,42.9,42.9,43.2,28.78,83.05,72.416214
476,34.3,31.9,-1.0,39.0,36.12,30.8,-1.0,29.1,23.59,45.165,52.81546
477,-1.0,-1.0,22.7,30.09,-1.0,-1.0,-1.0,-1.0,-1.0,67.24,89.92423
478,-1.0,61.0,55.5,59.9,88.33,65.7,86.4,-1.0,51.5,85.612,85.358315
479,-1.0,75.8,91.2,121.2,40.93,38.4,46.4,65.7,40.71,130.07,110.998604
480,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,136.67,80.79146
481,-1.0,-1.0,-1.0,20.4,188.05,14.0,25.7,14.7,15.8,34.743,65.523224
482,-1.0,19.8,23.3,47.6,36.02,22.8,25.0,37.7,23.87,104.55,77.50897
483,35.97,58.07,-1.0,-1.0,-1.0,46.71,46.15,43.78,52.57,73.66,90.67372
484,11.8,17.38,17.69,-1.0,-1.0,12.98,15.05,13.67,9.14,33.95,46.024246
485,46.2,28.8,-1.0,38.4,61.63,34.8,-1.0,38.9,36.35,60.721,63.797203
486,31.7,36.08,42.83,-1.0,-1.0,28.94,32.44,29.07,27.36,55.78,67.538994
487,67.1,24.8,-1.0,43.8,51.22,-1.0,44.2,58.8,47.63,94.504,75.447914
488,-1.0,-1.0,-1.0,28.2,40.88,17.5,75.5,33.3,-1.0,28.592,58.738014
489,-1.0,-1.0,48.9,42.0,55.13,20.9,22.7,31.8,26.7,39.955,73.798416
490,-1.0,-1.0,-1.0,16.6,30.2,19.8,11.9,15.2,19.0,36.665,35.07065
491,-1.0,-1.0,43.67,32.65,-1.0,-1.0,-1.0,-1.0,-1.0,49.54,89.95324
492,-1.0,38.9,70.4,145.9,120.7,67.3,113.8,94.4,106.18,130.69,153.91498
493,-1.0,51.0,57.3,90.0,3.16,46.3,48.1,-1.0,44.2,66.654,99.3096
494,14.5,24.2,32.9,57.6,42.84,19.9,28.7,22.3,32.92,49.746,63.537544
495,-1.0,-1.0,-1.0,35.9,54.52,19.2,47.2,6.6,7.0,29.198,43.266254
496,-1.0,84.2,85.7,228.0,279.41,102.3,76.5,85.8,-1.0,238.18,218.71152
497,-1.0,42.7,47.1,58.2,45.31,42.1,-1.0,-1.0,42.4,53.165,66.79986
498,-1.0,-1.0,-1.0,24.4,29.6,15.8,26.0,39.8,21.1,48.802,40.710823
499,17.0,8.5,-1.0,-1.0,22.3,9.7,13.54,-1.0,30.43,27.11,39.489048
500,77.28,37.22,44.55,-1.0,17.28,42.39,45.26,73.14,42.58,27.74,77.52583
501,3.4,37.9,-1.0,-1.0,14.8,-1.0,28.9,-1.0,11.88,41.732,28.966501
502,-1.0,19.7,61.6,69.8,-1.0,32.5,42.7,-1.0,39.2,67.518,75.51827
503,-1.0,-1.0,-1.0,30.2,34.54,23.0,25.1,25.3,16.8,93.41,48.636066
504,20.66,25.59,42.34,-1.0,45.85,21.7,23.44,22.26,15.4,139.78,60.922466
505,54.25,88.45,69.89,-1.0,103.28,72.57,49.89,83.06,75.81,115.06,46.134468
506,-1.0,48.5,98.5,170.2,-1.0,38.9,64.5,47.6,51.5,82.308,121.78141
507,-1.0,31.7,70.1,127.4,168.7,56.1,97.6,57.6,108.16,102.86,132.68964
508,-1.0,-1.0,12.4,29.4,28.47,22.8,24.6,28.2,26.2,26.392,49.029545
509,-1.0,36.3,42.7,45.5,-1.0,23.8,52.1,-1.0,30.5,49.063,77.68717
510,-1.0,10.2,22.8,30.6,32.76,35.6,17.8,50.4,25.5,67.844,55.57285
511,41.06,63.73,53.9,-1.0,74.52,43.23,48.22,47.22,43.4,77.59,46.555508
512,-1.0,9.9,39.3,-1.0,99.0,-1.0,25.19,-1.0,13.4,43.834,57.757812
513,106.48,-1.0,61.58,-1.0,41.09,78.25,79.01,76.13,79.05,35.87,78.02951
514,-1.0,23.1,28.7,35.9,59.89,17.2,33.4,-1.0,24.8,77.075,54.619568
515,-1.0,49.9,71.9,121.1,60.44,45.3,52.7,-1.0,62.0,64.988,110.3274
516,-1.0,-1.0,-1.0,24.12,-1.0,-1.0,-1.0,-1.0,-1.0,24.42,70.03348
517,-1.0,16.2,23.3,31.7,-1.0,18.1,16.8,29.3,23.4,45.96,57.062523
518,-1.0,-1.0,16.27,16.45,-1.0,-1.0,-1.0,-1.0,-1.0,54.73,110.417015
519,-1.0,-1.0,-1.0,8.4,11.05,10.4,6.4,20.6,1.7,14.351,26.984837
520,29.0,46.8,-1.0,115.8,151.68,28.9,-1.0,40.2,53.02,127.14,73.385025
521,-1.0,-1.0,-1.0,13.2,16.78,5.9,4.1,16.4,8.0,26.636,29.361258
522,-1.0,-1.0,88.49,129.81,28.39,-1.0,-1.0,-1.0,-1.0,23.02,65.75907
523,-1.0,101.4,120.3,356.9,120.24,71.9,111.7,56.2,94.18,231.19,198.58023
524,-1.0,29.5,25.7,26.2,21.5,-1.0,-1.0,-1.0,-1.0,29.152,36.720028
525,16.0,19.1,-1.0,32.7,27.51,10.0,-1.0,17.0,8.75,31.362,33.517067
526,25.3,41.6,-1.0,51.0,120.25,35.5,-1.0,45.6,36.62,109.68,61.432835
527,-1.0,63.8,39.2,47.7,110.32,26.5,37.6,-1.0,19.1,112.37,128.2274
528,-1.0,60.0,88.7,77.7,52.19,47.5,68.7,44.9,62.06,90.111,100.52252
529,-1.0,46.3,61.7,47.8,72.17,39.5,-1.0,-1.0,42.6,59.356,71.16204
530,-1.0,-1.0,-1.0,-1.0,18.92,-1.0,31.0,14.2,33.9,41.74,38.61213
531,-1.0,24.9,28.2,31.7,-1.0,28.0,30.1,-1.0,15.7,102.13,55.10357
532,49.2,-1.0,-1.0,159.9,67.87,35.5,57.2,35.3,44.58,88.822,99.49488
533,-1.0,46.3,68.2,111.3,59.12,48.9,56.9,-1.0,62.8,101.21,102.435356
534,-1.0,3.3,15.0,12.8,15.88,11.0,10.7,1.6,15.06,30.39,28.917582
535,-1.0,33.8,35.1,87.5,42.88,42.7,30.9,-1.0,-1.0,54.245,80.087555
536,26.0,37.18,43.86,-1.0,-1.0,35.57,35.1,33.83,30.73,98.61,62.73651
537,39.4,53.3,95.9,180.1,79.46,34.4,50.1,33.3,40.34,95.258,99.46435
538,-1.0,55.6,56.2,147.7,68.41,71.4,91.9,-1.0,70.7,104.41,122.10653
539,-1.0,56.2,74.7,62.5,63.98,55.0,67.5,83.2,75.6,108.15,83.71021
540,16.27,30.38,42.09,-1.0,-1.0,19.2,36.74,27.64,31.62,25.54,58.737095
541,-1.0,20.4,-1.0,-1.0,32.1,-1.0,32.43,-1.0,22.93,25.666,45.57091
542,-1.0,-1.0,-1.0,48.5,38.83,17.1,33.8,40.2,30.6,60.616,57.61306
543,53.6,33.2,-1.0,44.9,55.36,45.4,-1.0,54.5,50.24,79.25,68.07829
544,-1.0,-1.0,-1.0,34.1,37.79,10.2,31.6,39.9,15.6,34.104,45.57886
545,-1.0,-1.0,-1.0,6.7,4.4,4.1,4.4,11.3,5.0,12.653,17.872192
546,10.71,10.53,10.0,40.04,-1.0,17.89,8.95,7.07,-1.0,64.34,62.351917
547,84.1,135.4,136.7,124.2,197.23,104.0,75.8,-1.0,136.86,177.69,221.8471
548,47.2,28.3,-1.0,47.8,58.2,32.8,55.28,-1.0,33.46,52.421,57.073555
549,-1.0,-1.0,139.9,310.4,114.7,76.4,106.6,-1.0,88.2,161.59,170.77287
550,-1.0,63.3,127.0,331.8,172.04,118.4,163.1,204.5,252.9,251.34,250.52641
551,27.9,44.8,-1.0,82.4,52.98,30.8,-1.0,58.8,34.53,70.417,72.1243
552,-1.0,54.4,74.8,70.6,56.08,38.9,75.8,-1.0,83.7,91.23,87.97641
