,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
1342,-1.0,18.8,60.2,-1.0,28.2,-1.0,46.374,39.65,-1.0,13.98,33.089287
1343,-1.0,9.3,26.1,36.3,-1.0,-1.0,-1.0,14.9,-1.0,10.06,13.236679
1344,-1.0,63.0,70.8,133.4,66.32,62.5,91.954,68.8,-1.0,63.0,54.11129
1345,-1.0,-1.0,-1.0,54.5,-1.0,10.3,149.09,19.7,22.6,16.9,25.125874
1346,25.03,-1.0,35.09,-1.0,-1.0,33.71,60.94,32.09,25.27,29.87,34.02385
1347,-1.0,45.7,72.9,106.6,-1.0,43.7,-1.0,25.66,34.7,35.55,36.32528
1348,-1.0,37.2,77.4,120.5,-1.0,45.9,-1.0,-1.0,3.1,38.56,35.933964
1349,-1.0,44.3,37.6,73.6,83.18,23.2,239.64,49.4,-1.0,27.1,34.16199
1350,14.25,26.08,24.95,-1.0,-1.0,29.28,50.78,11.23,16.36,21.38,16.731075
1351,-1.0,24.8,27.6,31.7,-1.0,20.4,-1.0,23.9,-1.0,24.44,19.631876
1352,-1.0,-1.0,-1.0,37.7,56.64,23.4,55.133,32.1,47.7,20.8,29.486683
1353,-1.0,45.4,108.0,15.8,-1.0,-1.0,-1.0,-1.0,-1.0,38.96,25.116999
1354,31.2,20.4,-1.0,48.9,29.56,25.0,66.155,26.8,14.9,19.09,25.399757
1355,44.1,36.8,-1.0,-1.0,35.3,12.5,43.99,26.5,-1.0,21.05,20.169949
1356,-1.0,26.8,19.2,24.2,-1.0,-1.0,-1.0,14.8,-1.0,16.335,15.560451
1357,25.3,19.2,-1.0,-1.0,43.8,20.1,58.15,12.78,-1.0,19.66,19.973356
1358,29.77,38.78,49.98,-1.0,-1.0,29.95,233.78,32.68,46.67,36.6,38.052914
1359,-1.0,1.5,20.8,14.3,-1.0,-1.0,-1.0,7.55,3.2,5.81,17.164999
1360,-1.0,34.5,32.8,61.1,-1.0,27.1,-1.0,24.19,22.2,43.29,23.694681
1361,14.5,12.3,-1.0,-1.0,15.2,-1.0,21.383,20.9,-1.0,18.44,8.16718
1362,48.0,75.7,-1.0,88.9,168.41,50.0,149.67,113.9,41.3,95.17,76.95431
1363,-1.0,24.5,48.8,43.4,68.01,42.6,59.082,50.8,-1.0,31.2,42.224403
1364,-1.0,35.5,13.1,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.74,23.315165
1365,-1.0,9.1,14.0,13.1,-1.0,-1.0,-1.0,-1.0,-1.0,17.36,8.028108
1366,-1.0,15.4,58.7,43.1,-1.0,36.3,-1.0,37.1,46.3,24.59,37.533066
1367,36.5,68.5,-1.0,78.5,45.0,32.8,59.089,-1.0,-1.0,49.61,51.67697
1368,-1.0,13.7,23.3,36.0,-1.0,-1.0,-1.0,38.18,-1.0,12.62,20.775908
1369,-1.0,73.2,99.5,262.1,-1.0,-1.0,-1.0,105.15,53.8,103.51,86.405014
1370,-1.0,6.8,17.4,13.7,-1.0,-1.0,-1.0,8.63,-1.0,5.59,6.91501
1371,-1.0,-1.0,-1.0,-1.0,-1.0,51.9,-1.0,-1.0,61.8,50.26,62.767975
1372,104.4,65.2,153.1,147.2,137.38,-1.0,-1.0,89.0,89.5,103.51,75.83172
1373,-1.0,-1.0,26.9,25.3,30.45,11.7,54.283,12.2,33.6,17.4,18.269596
1374,-1.0,19.16,12.02,6.17,23.84,15.35,36.1,11.64,15.7,11.37,18.36765
1375,78.6,-1.0,-1.0,91.6,92.14,54.9,74.902,-1.0,67.7,59.95,55.556736
1376,-1.0,40.5,55.4,57.5,-1.0,50.0,-1.0,-1.0,29.9,29.5,33.26728
1377,-1.0,32.4,44.9,84.1,75.34,48.9,60.361,37.5,-1.0,25.0,39.407005
1378,22.16,-1.0,24.54,-1.0,82.38,30.66,35.92,22.1,30.38,29.05,30.581182
1379,39.6,27.6,-1.0,37.7,34.05,32.5,71.132,44.4,32.7,33.92,36.522385
1380,-1.0,-1.0,7.9,60.8,28.97,11.9,66.518,15.9,24.7,16.8,11.278974
1381,-1.0,13.1,10.5,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.21,4.758096
1382,7.3,13.6,-1.0,-1.0,12.8,10.4,13.471,27.22,-1.0,6.46,11.843518
1383,-1.0,-1.0,10.5,10.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.22,8.632905
1384,53.2,42.2,50.9,124.6,112.87,54.8,152.8,66.7,50.6,67.07,62.852978
1385,-1.0,39.3,70.0,77.1,78.87,51.9,164.97,76.0,-1.0,103.4,68.014656
1386,103.05,143.27,63.6,-1.0,41.36,74.54,188.61,148.46,69.92,160.23,152.3046
1387,-1.0,4.4,7.9,20.4,-1.0,-1.0,-1.0,-1.0,-1.0,8.8,7.3146577
1388,-1.0,46.6,47.1,76.9,-1.0,55.1,145.23,55.3,67.5,51.8,63.7866
1389,-1.0,14.4,12.9,10.6,-1.0,-1.0,-1.0,13.69,-1.0,6.98,13.475238
1390,-1.0,37.2,122.1,122.3,-1.0,23.2,-1.0,-1.0,55.8,41.25,47.302685
1391,11.7,-1.0,-1.0,31.6,-1.0,20.3,20.861,24.1,12.6,15.19,29.56183
1392,50.7,37.8,-1.0,106.5,89.87,44.8,67.843,44.9,43.6,41.95,47.40418
1393,-1.0,2.4,21.1,18.9,-1.0,-1.0,-1.0,-1.0,-1.0,10.29,13.180245
1394,-1.0,-1.0,12.1,8.1,14.75,6.9,22.393,12.5,5.4,18.4,16.091866
1395,49.97,49.77,45.73,-1.0,-1.0,53.2,49.76,49.49,47.58,59.17,51.21613
1396,-1.0,12.8,19.6,30.1,-1.0,-1.0,-1.0,-1.0,-1.0,11.33,13.735191
1397,13.6,9.5,-1.0,19.6,26.7,8.7,38.415,17.34,-1.0,10.28,15.330314
1398,-1.0,55.4,65.2,78.5,-1.0,41.2,-1.0,38.52,41.2,42.18,41.851917
1399,-1.0,5.9,18.7,20.6,-1.0,-1.0,-1.0,10.9,-1.0,6.51,11.413493
1400,96.56,68.31,76.52,119.57,-1.0,57.93,41.69,65.32,61.82,56.25,59.524445
1401,10.2,33.7,-1.0,24.8,-1.0,14.2,45.4,22.19,40.2,13.85,21.23313
1402,-1.0,33.6,32.5,73.0,-1.0,26.9,74.561,37.4,33.7,23.7,31.199007
1403,-1.0,32.0,51.3,98.5,-1.0,38.7,-1.0,-1.0,19.9,62.48,48.977695
1404,-1.0,11.5,29.5,29.4,-1.0,-1.0,-1.0,25.05,-1.0,17.45,15.022187
1405,-1.0,-1.0,18.5,26.9,53.0,29.6,60.168,37.3,-1.0,26.7,26.922155
1406,-1.0,39.9,-1.0,-1.0,111.9,-1.0,70.252,57.33,-1.0,39.26,27.313004
1407,-1.0,37.7,60.1,84.3,47.52,35.5,69.098,43.1,-1.0,22.7,36.840015
1408,15.54,44.23,40.46,-1.0,41.04,22.04,168.73,21.69,20.82,29.48,48.567173
1409,43.28,79.08,81.99,-1.0,44.5,54.56,93.28,64.05,55.42,97.16,59.376064
1410,-1.0,-1.0,-1.0,24.7,33.14,15.5,49.202,29.8,35.8,18.2,21.84839
1411,-1.0,-1.0,-1.0,15.5,36.95,-1.0,42.136,25.1,50.2,21.5,29.526218
1412,0.8,-1.0,-1.0,18.2,-1.0,2.7,10.315,7.5,14.1,9.9,10.086695
1413,23.05,28.3,43.52,-1.0,-1.0,23.35,38.06,26.25,29.12,21.81,24.311026
1414,-1.0,-1.0,-1.0,-1.0,62.4,-1.0,40.618,65.4,-1.0,33.23,29.937628
1415,-1.0,-1.0,-1.0,-1.0,-1.0,37.2,-1.0,-1.0,30.0,34.85,36.326756
1416,-1.0,18.9,52.7,-1.0,-1.0,-1.0,-1.0,23.42,-1.0,22.39,18.678202
1417,69.09,49.21,43.17,-1.0,-1.0,40.09,63.95,42.7,66.49,45.91,49.24166
1418,-1.0,-1.0,-1.0,19.7,36.08,12.1,25.363,19.5,8.1,12.1,12.336108
1419,-1.0,7.7,55.3,45.8,-1.0,31.8,-1.0,-1.0,31.8,28.54,39.765068
1420,-1.0,46.9,53.1,113.9,-1.0,55.0,-1.0,57.46,42.1,56.34,55.564564
1421,-1.0,51.8,47.5,115.6,145.54,42.6,231.83,76.5,-1.0,34.7,62.209736
1422,-1.0,11.5,14.7,20.5,-1.0,-1.0,-1.0,22.25,-1.0,11.63,13.735696
1423,29.2,36.9,-1.0,76.2,41.61,34.7,46.283,31.7,30.5,27.82,30.887014
1424,-1.0,1.2,20.3,159.4,-1.0,-1.0,-1.0,-1.0,11.8,43.78,47.587646
1425,13.01,28.87,21.8,-1.0,37.65,19.27,17.95,17.47,16.62,22.71,20.349905
1426,-1.0,53.6,61.7,66.4,-1.0,42.6,-1.0,43.92,40.7,41.05,43.411907
1427,-1.0,-1.0,-1.0,-1.0,-1.0,48.9,-1.0,-1.0,45.3,44.74,51.735626
1428,-1.0,21.0,27.0,32.7,-1.0,26.6,-1.0,-1.0,22.7,26.05,23.568623
1429,99.4,64.0,86.8,110.9,141.34,82.3,141.5,94.7,79.4,98.06,107.66933
1430,-1.0,-1.0,-1.0,14.7,41.27,28.9,27.477,16.6,8.0,27.5,17.415201
1431,20.8,7.5,-1.0,20.3,24.3,5.1,22.74,-1.0,-1.0,4.19,16.212957
1432,-1.0,-1.0,-1.0,55.4,41.16,20.3,81.856,18.8,36.5,23.4,28.695642
1433,-1.0,76.9,85.9,164.6,80.89,122.1,108.49,49.5,-1.0,78.3,86.03169
1434,-1.0,33.1,44.2,66.6,45.77,30.2,69.88,39.7,-1.0,37.5,35.588474
1435,23.7,31.4,-1.0,47.9,25.95,20.4,40.279,33.0,21.8,36.41,26.038252
1436,-1.0,54.5,50.0,57.7,62.01,46.9,83.493,54.7,-1.0,83.4,49.175583
1437,-1.0,36.67,23.39,16.25,33.76,38.25,49.47,27.88,27.24,11.68,41.56458
1438,35.5,-1.0,-1.0,57.0,48.48,-1.0,77.707,-1.0,56.0,37.37,43.87181
1439,-1.0,0.0,-1.0,-1.0,25.3,-1.0,41.889,38.61,-1.0,14.56,19.63265
1440,-1.0,16.4,27.9,62.7,-1.0,22.4,-1.0,-1.0,6.6,27.88,21.165146
1441,45.19,77.74,51.48,-1.0,-1.0,71.62,96.5,66.05,84.88,57.86,84.18462
1442,-1.0,12.8,-1.0,-1.0,28.8,-1.0,48.47,20.84,-1.0,19.13,20.37241
1443,-1.0,-1.0,-1.0,41.7,38.73,20.1,39.515,23.1,34.5,22.0,26.100267
1444,11.8,14.0,-1.0,-1.0,24.2,21.1,36.926,35.73,-1.0,31.52,24.60043
1445,-1.0,55.8,84.9,106.1,61.59,52.9,76.255,54.8,57.3,45.63,52.583992
1446,-1.0,36.9,51.4,72.2,102.99,42.0,142.15,47.1,65.4,60.2,51.917877
1447,-1.0,19.8,49.3,29.1,-1.0,17.2,-1.0,22.1,12.0,12.31,17.829409
1448,13.75,36.19,31.52,-1.0,-1.0,61.76,74.78,16.26,26.56,10.74,30.388197
1449,-1.0,4.6,19.2,16.2,-1.0,-1.0,-1.0,24.3,-1.0,14.08,12.426119
1450,7.18,10.02,10.41,-1.0,-1.0,14.23,73.0,6.78,13.22,22.21,11.658247
1451,18.56,31.7,39.7,-1.0,41.69,25.46,201.93,23.73,24.31,20.32,39.8961
1452,-1.0,15.3,24.6,109.3,-1.0,20.2,-1.0,-1.0,24.0,30.65,19.113222
1453,9.2,-1.0,-1.0,25.3,-1.0,14.7,25.912,30.5,36.2,13.4,20.540918
1454,46.7,28.7,-1.0,46.9,72.9,29.7,61.075,42.57,-1.0,36.41,31.548944
1455,-1.0,30.6,35.0,52.1,-1.0,20.0,-1.0,20.66,20.3,20.64,21.719133
1456,-1.0,9.1,34.0,33.2,-1.0,-1.0,-1.0,31.59,-1.0,22.53,16.934065
1457,-1.0,97.1,42.4,73.6,-1.0,-1.0,-1.0,163.28,73.3,77.72,74.704796
1458,-1.0,33.7,28.8,63.2,46.69,30.4,41.428,35.7,-1.0,31.3,27.258606
1459,-1.0,18.0,7.2,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,11.17,11.44441
1460,-1.0,27.7,27.2,-1.0,-1.0,24.9,-1.0,-1.0,-1.0,34.29,25.978693
1461,24.7,33.1,-1.0,37.8,66.92,20.6,28.807,-1.0,27.8,33.04,25.691912
1462,28.05,23.63,29.56,30.88,-1.0,22.71,-1.0,38.51,20.76,19.17,25.011269
1463,-1.0,6.0,-1.0,31.4,-1.0,65.6,-1.0,-1.0,18.3,13.75,35.835842
1464,-1.0,-1.0,-1.0,34.2,50.27,18.1,58.942,30.9,17.0,18.5,21.495232
1465,-1.0,0.1,-1.0,-1.0,16.2,-1.0,15.995,-1.0,-1.0,3.32,8.577682
1466,26.5,7.2,-1.0,18.7,40.9,11.1,39.989,32.61,-1.0,19.94,21.794361
1467,15.88,20.42,37.69,-1.0,24.61,18.95,41.69,21.24,19.16,20.17,22.864075
1468,-1.0,44.7,39.8,77.6,49.35,39.2,87.644,53.9,-1.0,47.5,48.0963
1469,24.7,-1.0,-1.0,32.2,31.74,24.5,49.521,35.8,16.3,39.86,26.958387
1470,-1.0,84.7,-1.0,157.8,-1.0,79.4,-1.0,102.05,70.2,88.8,78.29621
1471,-1.0,46.8,98.2,86.2,99.42,52.3,120.4,93.2,-1.0,60.7,62.91397
1472,20.2,16.8,-1.0,21.7,26.0,-1.0,24.183,30.58,-1.0,17.5,15.863859
1473,-1.0,24.7,-1.0,-1.0,117.1,-1.0,64.605,34.66,-1.0,23.48,21.306591
1474,-1.0,17.0,25.4,25.1,36.25,15.5,52.728,21.9,-1.0,19.7,19.701933
1475,-1.0,24.7,34.8,39.4,30.09,31.8,44.63,43.1,-1.0,39.3,31.79199
1476,20.0,0.6,-1.0,-1.0,24.0,-1.0,28.555,2.05,-1.0,13.52,11.794652
1477,-1.0,-1.0,-1.0,-1.0,35.51,35.1,46.904,51.7,57.5,38.8,38.701298
1478,-1.0,14.6,19.8,21.0,-1.0,-1.0,-1.0,23.68,-1.0,14.43,15.79972
1479,8.2,45.0,-1.0,28.2,34.7,8.0,25.799,44.23,-1.0,19.58,21.33647
1480,-1.0,-1.0,9.1,79.3,44.91,20.7,102.22,39.6,48.8,17.9,27.394562
1481,-1.0,-1.0,12.5,9.4,32.17,14.5,51.729,23.2,19.3,12.9,16.88076
1482,17.7,7.6,-1.0,27.9,29.0,16.0,27.658,26.98,-1.0,20.45,16.715452
1483,-1.0,37.0,48.5,105.5,-1.0,29.3,-1.0,-1.0,35.5,25.51,33.33028
1484,-1.0,41.0,70.5,50.1,-1.0,29.7,52.273,69.2,47.5,47.2,37.18701
1485,17.1,3.5,-1.0,60.5,117.4,-1.0,34.038,-1.0,-1.0,18.19,17.685709
1486,-1.0,11.9,5.6,10.3,-1.0,-1.0,-1.0,-1.0,-1.0,7.81,10.063535
1487,-1.0,76.4,53.5,103.0,113.95,70.5,261.13,54.1,70.1,58.9,61.672703
1488,-1.0,-1.0,31.0,53.8,51.87,27.2,77.252,35.2,78.9,31.3,33.750607
1489,-1.0,25.2,34.5,63.9,-1.0,23.5,-1.0,2.76,19.2,50.57,23.915152
1490,-1.0,46.8,51.1,89.5,-1.0,52.4,-1.0,-1.0,62.1,47.77,53.563824
1491,17.65,20.13,29.21,-1.0,41.16,19.61,77.57,14.68,19.26,20.49,20.139782
1492,-1.0,19.7,24.2,39.7,-1.0,30.0,82.545,28.6,33.6,34.5,36.716408
1493,-1.0,10.4,32.3,42.1,-1.0,23.3,-1.0,-1.0,21.3,49.3,21.146658
1494,4.5,29.2,-1.0,52.1,30.9,-1.0,25.551,32.33,-1.0,19.55,16.507488
1495,18.6,65.9,-1.0,12.6,26.5,-1.0,39.642,42.99,-1.0,28.24,15.408069
1496,-1.0,20.8,25.2,34.9,32.68,18.8,161.06,25.3,23.9,21.99,22.301779
1497,-1.0,-1.0,-1.0,37.6,27.75,21.4,28.569,28.3,44.4,25.8,24.103657
1498,-1.0,-1.0,27.3,26.1,-1.0,-1.0,-1.0,39.0,-1.0,23.46,20.86683
1499,-1.0,85.8,42.9,41.2,-1.0,-1.0,-1.0,93.88,62.6,67.82,58.56972
1500,-1.0,19.9,32.7,51.9,-1.0,-1.0,-1.0,-1.0,15.1,16.27,20.493958
1501,53.86,52.95,36.88,-1.0,30.67,45.32,33.4,31.51,36.51,35.21,42.135357
1502,-1.0,-1.0,-1.0,-1.0,-1.0,37.9,-1.0,-1.0,27.3,51.58,35.084427
1503,39.6,34.8,58.6,189.8,100.98,59.2,157.81,63.3,27.5,99.55,82.354416
1504,12.31,34.74,24.21,-1.0,52.23,19.69,-1.0,25.79,26.29,23.25,27.037891
1505,28.09,-1.0,35.9,-1.0,-1.0,29.63,72.89,39.1,44.96,32.86,35.098045
1506,-1.0,28.5,-1.0,49.8,37.09,27.4,61.519,32.1,-1.0,32.0,20.001095
1507,-1.0,32.7,49.1,14.9,-1.0,23.5,-1.0,-1.0,-1.0,34.12,29.243937
1508,-1.0,32.4,15.1,14.3,-1.0,-1.0,-1.0,29.79,-1.0,28.26,16.70255
1509,-1.0,26.6,25.7,32.6,29.83,27.6,39.538,28.4,-1.0,31.7,27.544163
1510,-1.0,22.8,49.3,50.3,-1.0,20.9,-1.0,-1.0,-1.0,27.51,25.82159
1511,35.8,45.9,-1.0,71.0,37.88,23.2,77.699,34.6,33.0,32.94,33.6378
1512,-1.0,-1.0,47.0,-1.0,-1.0,23.9,-1.0,32.35,31.5,24.46,27.15897
1513,-1.0,-1.0,46.2,82.1,54.75,69.9,73.777,43.1,40.4,66.7,33.410767
1514,24.56,34.44,53.72,-1.0,-1.0,39.66,59.74,31.82,31.35,30.7,37.180477
1515,11.94,31.88,22.41,-1.0,26.72,39.95,29.33,28.34,18.04,46.47,36.26942
1516,-1.0,15.0,34.7,-1.0,-1.0,-1.0,-1.0,39.93,-1.0,19.4,21.234795
1517,-1.0,69.7,72.0,70.4,286.86,76.4,194.28,82.9,-1.0,63.7,70.43269
1518,-1.0,42.9,39.8,78.8,58.81,43.0,80.503,40.3,-1.0,42.7,38.647667
1519,-1.0,37.9,35.8,89.7,126.04,38.1,181.43,38.3,95.9,45.2,46.447918
1520,-1.0,82.6,69.5,161.3,75.57,49.8,178.78,59.6,-1.0,57.3,48.08746
1521,20.4,-1.0,-1.0,15.6,29.35,10.7,53.973,10.7,18.5,12.23,12.737985
1522,-1.0,58.5,37.1,82.5,98.86,47.6,291.69,59.0,-1.0,46.0,48.768528
1523,55.5,64.6,-1.0,46.4,62.48,61.9,65.949,-1.0,85.8,77.65,57.69078
1524,85.2,40.5,-1.0,109.8,89.5,49.5,115.01,82.1,78.6,57.18,67.70463
1525,-1.0,-1.0,-1.0,25.6,41.99,16.9,45.269,4.0,11.8,18.3,13.05374
1526,-1.0,5.5,17.1,20.1,-1.0,-1.0,-1.0,-1.0,-1.0,6.02,6.942496
1527,-1.0,23.4,-1.0,-1.0,62.8,-1.0,40.756,53.33,-1.0,48.5,34.568478
1528,-1.0,19.7,20.8,16.6,-1.0,-1.0,-1.0,23.48,-1.0,13.49,15.844166
1529,-1.0,-1.0,-1.0,17.8,16.39,19.2,55.956,44.5,22.0,25.1,19.97876
1530,-1.0,17.2,49.8,37.2,-1.0,30.2,-1.0,68.59,34.8,32.29,34.86573
1531,-1.0,70.4,61.0,-1.0,-1.0,97.2,-1.0,75.92,114.6,109.57,89.86431
1532,-1.0,-1.0,74.6,87.8,-1.0,-1.0,-1.0,-1.0,-1.0,26.67,43.994377
1533,-1.0,39.2,129.6,95.6,54.91,32.0,169.49,87.2,41.3,96.42,50.181164
1534,-1.0,-1.0,-1.0,76.4,81.86,22.5,56.626,53.8,43.9,34.0,40.024094
1535,-1.0,28.7,39.3,68.6,-1.0,35.6,-1.0,-1.0,38.3,38.77,34.201984
1536,4.83,9.13,7.62,-1.0,205.14,16.6,49.82,8.69,9.7,15.72,13.428417
1537,-1.0,32.3,36.4,51.2,-1.0,37.4,-1.0,81.47,58.4,47.74,43.665707
1538,-1.0,45.3,42.0,50.3,-1.0,38.9,-1.0,39.67,28.2,34.55,33.692497
1539,-1.0,34.5,-1.0,53.8,53.42,26.5,42.334,45.0,-1.0,22.8,43.36592
1540,61.9,46.4,57.0,178.8,245.31,60.9,208.19,60.0,-1.0,129.38,39.280266
1541,5.0,15.0,-1.0,17.5,15.6,-1.0,31.173,47.51,-1.0,9.29,24.461067
1542,-1.0,24.3,80.6,74.0,-1.0,52.8,-1.0,15.23,40.0,39.23,31.841833
1543,43.88,52.28,57.14,-1.0,-1.0,29.4,135.6,45.72,29.28,44.55,41.17237
1544,-1.0,45.7,42.8,239.9,-1.0,-1.0,-1.0,24.94,18.6,43.19,54.870636
1545,-1.0,7.3,-1.0,8.4,-1.0,-1.0,-1.0,7.96,-1.0,7.23,7.352309
1546,6.76,11.89,18.71,-1.0,129.25,5.77,44.72,29.64,9.86,22.64,23.54476
1547,13.2,21.9,-1.0,51.7,34.82,19.1,37.988,27.4,26.1,20.3,24.15243
1548,35.0,-1.0,-1.0,34.7,33.42,23.7,114.22,37.8,30.1,31.4,30.377226
1549,52.0,-1.0,-1.0,59.4,73.96,24.8,81.757,40.6,30.5,27.87,35.69188
1550,-1.0,-1.0,-1.0,-1.0,30.3,-1.0,30.001,-1.0,-1.0,19.0,18.26816
1551,21.2,-1.0,-1.0,105.6,74.76,31.0,63.182,50.9,24.0,54.7,46.26741
1552,-1.0,-1.0,-1.0,-1.0,16.1,-1.0,21.534,8.83,-1.0,13.35,11.172465
1553,-1.0,-1.0,55.9,122.3,-1.0,53.6,84.025,64.7,84.9,58.4,56.783478
1554,-1.0,33.1,47.1,50.9,-1.0,34.2,-1.0,7.33,28.5,19.95,31.11668
1555,30.4,-1.0,72.2,184.9,111.21,39.0,119.6,72.4,22.3,64.8,46.71341
1556,18.6,20.3,-1.0,58.3,30.19,29.1,57.036,21.5,8.7,20.0,22.980045
1557,-1.0,-1.0,-1.0,17.6,28.36,25.3,51.351,15.6,26.1,30.4,19.184832
1558,12.89,-1.0,54.04,-1.0,28.79,40.58,49.39,33.43,14.99,19.85,23.923674
1559,-1.0,-1.0,11.2,10.8,6.98,7.9,15.995,8.4,14.8,13.9,4.9975905
1560,-1.0,-1.0,-1.0,9.4,1.9,2.8,11.013,11.3,9.1,10.7,6.2754636
1561,40.0,-1.0,-1.0,53.0,55.97,51.5,79.777,47.9,46.2,58.35,45.44175
1562,25.9,142.9,-1.0,35.7,-1.0,23.7,40.776,67.92,-1.0,32.15,27.15109
1563,-1.0,-1.0,29.3,29.7,-1.0,-1.0,-1.0,-1.0,-1.0,20.35,20.78856
1564,86.1,40.6,-1.0,100.2,86.08,50.2,138.91,78.1,86.8,69.8,69.89455
1565,30.48,-1.0,67.4,-1.0,-1.0,39.83,63.65,39.65,41.52,52.61,36.503365
1566,-1.0,52.5,-1.0,-1.0,146.2,-1.0,68.432,98.08,-1.0,30.86,48.499393
1567,-1.0,-1.0,-1.0,9.4,19.5,6.4,21.465,13.9,7.2,8.6,10.253607
1568,19.2,16.7,-1.0,34.4,31.0,7.9,50.132,44.76,-1.0,16.47,28.156603
1569,-1.0,42.66,52.95,25.99,25.76,31.84,116.16,48.62,33.1,18.89,43.84118
1570,-1.0,5.7,-1.0,-1.0,23.5,-1.0,33.668,14.24,-1.0,12.55,13.188469
1571,-1.0,-1.0,2.0,24.6,-1.0,-1.0,-1.0,6.83,-1.0,11.26,14.977513
1572,-1.0,62.0,53.5,105.6,125.13,61.5,121.08,66.5,-1.0,59.7,77.62709
1573,17.6,25.1,-1.0,21.5,33.1,24.2,20.068,7.05,-1.0,33.92,26.523617
1574,-1.0,38.2,47.1,74.0,60.19,45.9,90.781,42.6,43.0,41.3,45.94467
1575,-1.0,51.4,66.0,123.3,82.55,57.9,125.01,73.1,-1.0,59.8,58.662777
1576,-1.0,-1.0,-1.0,31.2,36.01,15.9,40.078,22.5,25.3,17.0,18.999264
1577,24.55,41.84,6.56,-1.0,-1.0,13.43,20.53,27.03,85.36,28.25,25.192575
1578,-1.0,-1.0,-1.0,22.5,40.68,23.1,30.775,11.1,27.3,16.7,21.849598
1579,-1.0,56.7,56.6,70.5,-1.0,-1.0,-1.0,-1.0,29.0,47.45,63.331413
1580,29.1,69.9,-1.0,186.9,152.05,33.7,171.15,78.6,40.4,63.95,62.329502
1581,-1.0,11.1,30.2,23.1,-1.0,15.2,-1.0,-1.0,17.5,15.42,20.230326
1582,14.8,22.2,-1.0,-1.0,33.2,-1.0,29.93,28.14,-1.0,12.38,15.207237
1583,-1.0,25.5,15.1,-1.0,-1.0,13.6,-1.0,-1.0,-1.0,15.82,12.404665
1584,-1.0,14.4,16.5,18.6,-1.0,-1.0,-1.0,17.13,-1.0,4.87,13.720098
1585,30.14,55.71,23.65,167.61,-1.0,-1.0,-1.0,45.47,43.24,154.28,81.60713
1586,13.7,0.4,-1.0,-1.0,23.4,15.7,40.792,24.83,-1.0,14.77,17.413006
1587,-1.0,15.1,23.5,48.6,-1.0,-1.0,-1.0,25.52,-1.0,17.45,19.459944
1588,-1.0,37.6,52.3,130.1,-1.0,48.6,-1.0,42.41,35.6,51.43,52.587315
1589,18.3,-1.0,-1.0,62.3,-1.0,24.1,56.94,35.3,41.5,23.4,23.23335
1590,-1.0,33.0,28.2,43.7,-1.0,15.0,48.887,36.9,20.7,28.8,19.16576
1591,32.4,50.6,-1.0,58.2,46.5,29.3,55.938,79.95,-1.0,35.62,37.745842
1592,49.3,57.6,-1.0,86.2,88.23,37.7,103.3,-1.0,59.1,66.73,54.237743
1593,-1.0,26.7,40.4,22.6,-1.0,27.6,-1.0,46.41,29.5,27.76,31.183025
1594,-1.0,-1.0,17.7,-1.0,15.3,-1.0,37.253,25.92,-1.0,15.36,22.337597
1595,-1.0,-1.0,16.8,13.4,-1.0,-1.0,-1.0,-1.0,-1.0,16.58,11.511774
1596,25.8,57.8,-1.0,-1.0,48.5,27.8,116.97,50.41,-1.0,39.4,37.506294
1597,-1.0,-1.0,67.9,93.4,115.81,30.1,113.33,66.7,106.0,65.0,56.880627
1598,-1.0,54.1,83.2,131.7,88.8,34.2,157.34,67.1,-1.0,30.7,49.79072
1599,43.8,32.65,25.22,-1.0,-1.0,32.14,41.0,31.77,40.83,20.34,38.237434
1600,-1.0,35.5,55.6,-1.0,-1.0,34.4,-1.0,31.28,30.3,34.18,31.011318
1601,-1.0,12.9,27.3,49.7,-1.0,-1.0,-1.0,34.37,-1.0,17.26,21.2373
1602,-1.0,-1.0,-1.0,92.6,69.29,22.0,95.551,20.1,41.1,24.7,24.31274
1603,-1.0,5.2,49.0,49.3,37.94,22.3,73.05,42.7,48.8,32.25,37.899208
1604,-1.0,35.2,46.8,65.9,-1.0,36.2,54.247,38.1,38.6,36.8,37.641983
1605,55.75,110.88,139.41,-1.0,131.78,77.42,157.23,108.86,73.52,114.68,102.39556
1606,-1.0,27.0,15.5,20.9,-1.0,-1.0,-1.0,14.94,-1.0,13.46,10.549
1607,22.22,21.33,17.05,-1.0,-1.0,-1.0,41.42,12.01,13.68,25.67,21.501234
1608,25.8,24.6,-1.0,44.7,39.11,23.3,49.07,36.2,25.2,39.76,28.960962
1609,-1.0,36.9,65.0,116.5,-1.0,70.5,184.73,56.5,70.4,55.4,70.1923
1610,-1.0,24.5,-1.0,72.2,56.3,30.8,71.432,54.2,35.8,45.96,38.654118
1611,26.76,23.86,27.53,-1.0,98.54,36.44,61.8,23.51,26.89,21.14,36.30819
1612,2.25,8.89,9.32,-1.0,108.7,10.9,45.88,9.0,5.42,13.17,11.399377
1613,-1.0,20.0,24.6,33.7,37.17,17.9,57.881,22.8,-1.0,39.8,22.309177
1614,34.18,43.36,90.0,-1.0,17.62,83.87,53.09,121.94,108.42,86.09,100.71571
