,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
278,-1.0,6.5,27.9,43.0,-1.0,-1.0,-1.0,-1.0,10.97,22.35,24.905441
279,-1.0,26.7,-1.0,-1.0,38.3,-1.0,30.484,-1.0,24.47,37.36,37.59551
280,-1.0,41.6,26.7,49.7,54.66,17.5,105.34,61.1,39.1,34.8,35.99559
281,59.9,-1.0,-1.0,86.6,120.56,67.4,179.8,51.9,99.78,130.0,82.72314
282,24.3,-1.0,-1.0,68.6,72.0,22.3,34.441,-1.0,16.55,52.23,23.562767
283,-1.0,-1.0,-1.0,31.9,23.83,22.7,64.775,27.2,16.7,25.0,22.095829
284,-1.0,-1.0,14.5,20.8,20.06,28.5,28.449,12.6,23.7,25.9,21.577114
285,-1.0,33.1,35.6,55.4,-1.0,30.2,64.027,-1.0,28.3,39.0,31.338427
286,36.65,80.4,37.65,-1.0,-1.0,40.77,82.39,33.22,81.95,68.36,60.159504
287,-1.0,14.3,27.9,32.7,-1.0,-1.0,-1.0,-1.0,13.44,25.2,23.905228
288,9.3,-1.0,-1.0,7.8,-1.0,13.6,-1.0,24.5,1.4,19.1,15.723958
289,-1.0,28.7,75.1,57.7,-1.0,20.9,-1.0,22.0,31.21,79.93,54.42851
290,51.5,33.6,-1.0,41.1,-1.0,29.0,66.755,-1.0,36.54,39.04,37.841763
291,43.3,52.7,-1.0,36.6,-1.0,25.7,66.85,-1.0,33.18,47.29,36.345478
292,-1.0,26.4,23.6,35.6,-1.0,-1.0,-1.0,-1.0,15.36,27.46,26.430607
293,42.8,29.0,-1.0,41.4,33.72,23.2,49.118,26.1,-1.0,38.9,24.406353
294,18.8,21.4,-1.0,-1.0,38.7,9.7,39.804,-1.0,11.35,34.24,18.871956
295,20.05,15.6,17.88,23.98,-1.0,10.12,-1.0,11.97,15.23,19.7,21.28132
296,-1.0,-1.0,38.7,34.6,22.31,41.4,45.077,42.5,40.0,45.6,37.747154
297,89.9,94.9,192.2,258.0,193.04,77.7,191.74,53.1,101.27,151.0,117.76536
298,-1.0,65.2,72.6,279.0,188.53,92.8,205.88,-1.0,92.0,66.5,93.19899
299,25.2,103.3,-1.0,42.3,50.4,26.9,38.062,-1.0,53.16,68.71,92.63017
300,-1.0,143.7,67.8,366.3,171.93,71.6,280.97,-1.0,173.54,128.1,114.55801
301,-1.0,51.3,60.7,57.1,-1.0,46.6,107.01,46.9,40.9,46.0,47.232895
302,-1.0,-1.0,10.9,14.5,13.65,22.3,25.548,19.6,16.4,28.1,17.24319
303,-1.0,-1.0,42.1,45.0,-1.0,-1.0,-1.0,-1.0,31.73,38.52,42.237984
304,63.9,-1.0,-1.0,152.6,98.37,53.3,150.76,102.9,-1.0,72.6,57.519306
305,-1.0,-1.0,17.4,111.2,125.26,28.6,121.44,-1.0,53.9,43.8,42.379974
306,30.8,60.8,-1.0,48.3,48.8,29.0,56.955,-1.0,31.07,36.71,48.131397
307,-1.0,49.2,40.6,159.9,81.89,38.1,191.64,50.5,45.51,46.2,47.264503
308,-1.0,22.7,37.3,44.8,-1.0,19.7,53.07,-1.0,23.6,33.8,27.598515
309,-1.0,-1.0,-1.0,67.7,88.7,34.6,53.245,38.4,47.1,41.7,46.45263
310,-1.0,5.1,-1.0,-1.0,11.9,-1.0,23.67,-1.0,11.34,17.08,11.21154
311,-1.0,28.3,82.3,393.7,273.0,55.3,175.14,-1.0,-1.0,137.5,122.97458
312,-1.0,42.9,49.2,59.2,30.83,57.2,78.327,-1.0,50.3,52.6,46.395447
313,-1.0,-1.0,-1.0,8.6,10.24,4.9,9.511,8.5,10.9,7.4,12.568452
314,-1.0,48.7,59.3,69.4,-1.0,37.4,-1.0,32.5,31.01,98.31,42.057102
315,17.34,26.5,-1.0,-1.0,-1.0,54.5,268.8,21.44,40.43,26.62,21.99286
316,39.7,-1.0,-1.0,81.6,58.8,-1.0,34.058,-1.0,16.57,44.51,30.426294
317,-1.0,39.8,66.0,110.4,-1.0,52.4,103.72,37.1,43.2,41.9,46.702095
318,-1.0,-1.0,-1.0,11.5,33.53,13.4,39.544,28.3,14.2,20.1,19.364067
319,-1.0,7.6,-1.0,-1.0,17.8,-1.0,17.014,-1.0,13.35,13.91,13.265446
320,-1.0,-1.0,43.0,78.3,28.26,24.1,84.244,25.7,20.9,32.0,27.655449
321,29.92,41.53,22.71,-1.0,-1.0,25.87,55.15,38.11,41.55,22.72,32.621693
322,-1.0,20.0,42.1,-1.0,24.3,-1.0,54.581,-1.0,19.75,28.76,26.044973
323,14.8,28.8,-1.0,-1.0,38.8,9.9,-1.0,-1.0,14.73,53.17,33.304214
324,-1.0,-1.0,-1.0,36.5,37.26,24.2,52.67,18.4,23.5,17.6,24.550295
325,-1.0,89.3,81.6,89.9,96.45,71.5,119.62,-1.0,84.3,101.2,74.0679
326,30.5,27.6,-1.0,37.6,-1.0,24.0,55.185,-1.0,31.2,35.45,33.64033
327,-1.0,40.7,73.6,74.4,64.84,94.6,91.155,-1.0,35.3,65.8,54.560112
328,17.0,-1.0,-1.0,29.9,14.52,9.8,36.575,23.2,14.6,16.8,21.998032
329,22.77,32.74,55.01,-1.0,-1.0,30.71,30.85,29.28,43.09,40.69,38.319584
330,47.7,-1.0,78.3,65.9,80.47,23.3,135.38,36.5,38.84,47.0,48.320587
331,-1.0,13.1,-1.0,-1.0,18.4,-1.0,37.108,-1.0,16.95,17.22,17.736912
332,-1.0,-1.0,-1.0,23.0,32.04,30.8,23.261,30.7,22.9,17.2,27.177553
333,-1.0,17.4,-1.0,-1.0,83.0,-1.0,-1.0,-1.0,13.89,20.68,40.74075
334,-1.0,-1.0,38.9,166.0,115.81,41.6,118.53,80.9,32.0,43.1,45.037308
335,29.4,1.6,-1.0,28.5,30.2,14.9,24.492,-1.0,10.72,17.14,15.1171255
336,-1.0,-1.0,-1.0,47.5,43.49,30.9,75.996,21.6,39.2,41.8,34.454422
337,-1.0,67.6,70.0,100.7,-1.0,68.5,-1.0,53.1,53.58,31.1,60.89899
338,-1.0,10.7,33.2,-1.0,25.2,-1.0,64.646,-1.0,15.18,23.15,24.474686
339,-1.0,11.8,31.3,17.9,15.08,14.2,54.46,76.7,15.4,13.4,24.683191
340,-1.0,-1.0,46.2,20.8,28.5,22.6,37.671,49.6,21.3,17.1,29.748337
341,-1.0,29.2,62.3,111.5,37.54,49.1,68.201,-1.0,35.3,44.2,44.688065
342,-1.0,25.8,51.2,41.7,-1.0,14.8,38.336,-1.0,20.7,33.0,25.824799
343,-1.0,-1.0,-1.0,32.0,28.96,22.4,19.359,23.2,28.5,17.5,27.656107
344,-1.0,24.4,22.5,47.1,44.98,12.2,79.77,36.6,24.8,25.3,25.344551
345,39.78,54.8,54.32,91.5,-1.0,69.57,31.92,49.08,-1.0,47.45,45.09193
346,-1.0,38.7,62.3,45.4,-1.0,52.9,38.822,49.5,69.4,62.0,56.506565
347,-1.0,34.0,28.6,57.0,30.86,28.1,111.4,37.6,35.6,38.8,34.579243
348,11.62,26.2,28.16,-1.0,75.72,21.56,-1.0,18.83,25.81,20.71,26.544617
349,9.3,31.5,-1.0,14.8,30.4,-1.0,-1.0,-1.0,11.64,13.68,24.513826
350,37.7,-1.0,-1.0,47.0,43.72,22.5,47.023,39.2,24.77,28.1,32.12229
351,-1.0,46.3,46.9,108.4,113.77,58.0,73.573,68.0,58.44,52.9,56.733513
352,-1.0,22.8,25.2,27.0,19.35,20.2,41.565,-1.0,23.6,20.4,24.294548
353,-1.0,-1.0,-1.0,13.1,11.01,11.2,24.452,12.9,7.1,18.8,12.118576
354,-1.0,-1.0,-1.0,65.4,35.73,28.4,67.242,51.3,39.6,54.3,41.43609
355,-1.0,-1.0,-1.0,8.3,-1.0,8.6,69.959,10.6,11.7,19.6,11.803931
356,35.85,46.28,51.79,-1.0,55.6,35.63,121.59,30.53,92.51,53.92,67.139046
357,19.2,20.3,-1.0,22.0,32.4,12.2,32.245,-1.0,27.08,56.75,34.359367
358,-1.0,-1.0,57.4,103.3,-1.0,-1.0,-1.0,19.7,26.1,40.34,34.171097
359,-1.0,4.8,21.5,17.0,-1.0,-1.0,-1.0,-1.0,12.28,23.74,20.666534
360,9.0,16.6,-1.0,17.1,24.4,9.3,24.777,-1.0,11.81,10.34,24.089888
361,13.6,42.4,-1.0,23.7,23.6,15.1,11.049,-1.0,19.11,24.05,38.932938
362,72.93,88.59,41.6,149.23,-1.0,-1.0,-1.0,30.38,106.84,45.53,72.125885
363,22.4,19.3,-1.0,-1.0,37.3,14.5,33.581,-1.0,15.85,28.32,22.79318
364,20.9,19.3,-1.0,20.0,23.4,14.5,-1.0,-1.0,21.02,41.36,24.16717
365,-1.0,-1.0,-1.0,27.4,-1.0,2.8,70.009,26.5,11.0,19.5,16.171629
366,-1.0,-1.0,118.4,165.5,-1.0,91.2,-1.0,95.5,82.18,45.56,102.32753
367,21.6,24.1,-1.0,34.1,-1.0,28.1,42.844,-1.0,25.69,35.07,29.358736
368,35.8,7.5,-1.0,22.9,37.2,15.0,38.916,-1.0,15.67,12.21,16.527489
369,37.42,35.92,18.35,66.61,-1.0,30.19,-1.0,20.0,16.6,32.04,24.534588
370,19.9,16.2,-1.0,22.1,32.7,7.5,-1.0,-1.0,8.48,15.37,21.116318
371,19.0,-1.0,-1.0,23.5,-1.0,20.6,-1.0,9.5,27.6,24.6,24.481443
372,-1.0,33.8,53.8,210.9,-1.0,22.8,-1.0,22.9,71.91,73.68,77.47048
373,49.3,41.1,-1.0,38.7,83.49,32.1,75.69,45.9,29.91,54.8,40.83407
374,-1.0,12.0,13.5,39.5,-1.0,-1.0,-1.0,-1.0,19.27,29.7,22.862661
375,43.8,42.2,-1.0,58.6,78.5,31.1,59.133,-1.0,28.15,78.69,31.802134
376,32.93,59.51,42.36,-1.0,46.65,64.87,79.89,63.31,70.46,45.42,58.208057
377,-1.0,25.2,17.5,15.6,-1.0,-1.0,-1.0,-1.0,21.45,38.93,22.58476
378,-1.0,29.2,34.0,48.1,-1.0,31.6,-1.0,15.4,20.16,19.22,29.563107
379,-1.0,19.6,19.2,25.0,-1.0,-1.0,-1.0,-1.0,11.72,24.56,22.243263
380,13.34,26.54,41.36,-1.0,124.49,25.52,77.37,20.66,31.51,23.59,29.852497
381,-1.0,29.4,35.7,41.6,-1.0,-1.0,-1.0,-1.0,30.3,40.68,37.40274
382,-1.0,-1.0,25.1,40.5,81.96,8.5,23.533,16.3,11.2,22.1,21.396687
383,-1.0,37.6,-1.0,-1.0,38.0,-1.0,24.56,-1.0,13.33,28.33,39.624947
384,-1.0,-1.0,-1.0,-1.0,21.9,-1.0,40.839,-1.0,22.32,15.22,30.553019
385,-1.0,20.1,36.6,36.0,21.9,-1.0,31.132,-1.0,-1.0,4.43,23.262127
386,-1.0,-1.0,-1.0,6.0,14.7,10.9,15.498,24.3,9.0,26.4,15.199044
387,25.5,-1.0,-1.0,-1.0,42.92,7.1,55.675,24.5,48.6,36.6,32.233128
388,-1.0,47.7,29.6,151.4,261.21,36.1,185.79,137.5,41.7,46.1,49.343678
389,27.7,19.6,38.2,173.9,37.0,18.4,117.76,27.1,29.89,17.9,29.543547
390,29.95,23.62,23.87,-1.0,-1.0,20.24,38.83,21.34,22.19,18.14,21.96674
391,35.1,30.3,-1.0,44.6,63.5,29.0,-1.0,-1.0,33.97,41.92,44.000656
392,8.0,13.6,-1.0,23.7,14.2,7.6,26.218,-1.0,6.31,25.64,17.63749
393,-1.0,-1.0,-1.0,13.0,13.83,6.5,22.747,18.7,17.9,27.3,19.035889
394,14.09,21.42,38.02,83.36,-1.0,47.52,-1.0,19.06,43.71,44.77,43.925682
395,-1.0,37.6,52.3,130.1,-1.0,48.6,-1.0,35.6,51.43,42.41,57.756844
396,-1.0,27.9,27.5,38.7,58.21,47.2,65.107,98.7,37.1,43.1,39.854614
397,6.84,8.74,11.54,-1.0,-1.0,14.26,54.73,12.05,16.04,6.78,14.655146
398,-1.0,-1.0,-1.0,23.0,28.11,7.4,31.288,41.9,35.2,28.9,33.54827
399,19.88,-1.0,32.28,-1.0,103.16,45.42,10.89,24.01,37.3,23.82,34.5252
400,-1.0,24.4,65.2,62.8,48.61,50.4,56.605,-1.0,39.8,69.4,45.965496
401,22.61,28.76,33.51,-1.0,-1.0,27.37,25.92,28.33,27.6,42.57,27.279095
402,-1.0,38.0,37.5,62.7,-1.0,34.8,-1.0,37.4,49.8,42.24,41.3447
403,-1.0,23.2,39.9,30.9,28.56,24.8,52.127,-1.0,42.7,30.9,34.974243
404,-1.0,-1.0,40.2,42.6,43.64,28.4,67.496,39.8,32.0,28.0,33.4614
405,-1.0,-1.0,-1.0,6.0,9.45,17.7,25.62,15.8,16.4,22.2,17.377237
406,28.38,-1.0,60.01,-1.0,26.22,41.49,65.59,22.91,39.85,55.6,38.45028
407,-1.0,-1.0,-1.0,90.8,73.49,37.7,96.131,69.3,34.1,32.9,45.393444
408,45.0,23.5,-1.0,59.0,51.54,29.3,80.436,35.6,34.48,41.6,38.99467
409,-1.0,67.0,58.6,64.8,-1.0,-1.0,-1.0,88.0,52.46,81.87,77.31539
410,-1.0,27.3,-1.0,70.8,64.35,38.7,131.5,49.2,46.09,68.9,48.25617
411,8.5,16.59,32.54,52.28,-1.0,21.15,-1.0,17.2,26.75,14.28,32.39883
412,-1.0,30.4,34.0,57.8,27.96,12.5,67.808,-1.0,17.5,23.0,27.767963
413,-1.0,-1.0,39.6,58.8,34.82,13.8,27.774,49.6,14.5,14.4,29.119545
414,-1.0,28.1,43.9,51.7,38.1,27.9,50.255,-1.0,30.8,34.1,35.05136
415,-1.0,64.1,53.7,422.6,261.14,56.5,287.77,127.9,218.1,93.6,167.65111
416,21.1,-1.0,-1.0,37.6,35.29,21.3,56.129,22.4,25.2,37.5,26.999989
417,-1.0,9.2,12.5,22.9,-1.0,-1.0,-1.0,-1.0,12.12,1.56,18.186314
418,-1.0,26.2,37.3,66.0,-1.0,29.5,72.767,26.1,28.9,36.1,31.786491
419,-1.0,20.7,37.7,28.8,26.89,46.3,-1.0,-1.0,48.2,34.6,39.845016
420,-1.0,56.4,131.8,51.6,-1.0,-1.0,-1.0,-1.0,16.89,40.6,55.261383
421,-1.0,23.6,34.1,42.0,57.5,34.1,83.802,50.1,27.86,34.2,32.561035
422,-1.0,25.2,34.4,-1.0,-1.0,33.0,-1.0,31.2,31.4,42.96,35.289337
423,46.06,58.73,53.75,-1.0,-1.0,56.25,55.36,58.04,52.3,46.67,49.57791
424,67.14,101.43,61.36,-1.0,38.9,94.93,82.69,83.03,131.69,67.82,98.878975
425,-1.0,26.3,25.9,32.3,-1.0,-1.0,-1.0,-1.0,22.74,34.84,29.257988
426,-1.0,8.9,17.9,26.3,-1.0,-1.0,-1.0,-1.0,7.99,10.17,17.874386
427,18.51,19.96,17.2,-1.0,-1.0,18.04,30.17,19.08,21.72,18.58,19.480522
428,-1.0,56.1,-1.0,-1.0,129.8,-1.0,88.191,-1.0,61.28,83.5,85.54283
429,3.66,12.77,23.84,-1.0,-1.0,15.66,56.13,11.45,14.27,15.14,17.394585
430,-1.0,-1.0,-1.0,120.3,57.64,39.2,60.388,59.9,62.0,71.0,60.087486
431,-1.0,-1.0,-1.0,-1.0,41.73,24.9,42.632,54.1,33.5,49.2,34.87235
432,-1.0,13.7,18.3,30.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.44,20.50755
433,-1.0,30.1,31.6,42.6,31.37,39.0,64.489,-1.0,6.4,38.4,31.520924
434,-1.0,52.8,55.9,95.2,-1.0,45.3,108.09,61.8,65.2,52.2,55.739635
435,102.1,-1.0,-1.0,-1.0,88.1,50.5,115.97,67.8,66.52,76.0,61.125214
436,-1.0,-1.0,24.0,34.8,51.88,19.5,75.438,28.5,25.0,17.8,24.410055
437,57.1,56.1,104.1,364.1,310.17,60.9,243.08,66.4,127.14,156.8,131.18552
438,-1.0,44.78,36.38,62.89,-1.0,48.37,-1.0,27.93,27.06,36.13,35.66202
439,2.2,8.02,17.44,-1.0,-1.0,9.03,30.56,10.38,10.37,7.05,14.492552
440,-1.0,-1.0,16.6,35.9,36.6,23.4,88.1,27.2,24.5,18.9,24.109625
441,-1.0,73.2,54.9,61.5,69.0,56.0,55.078,-1.0,-1.0,57.2,50.60344
442,-1.0,36.3,90.9,177.9,-1.0,65.6,-1.0,41.6,-1.0,66.64,99.04308
443,-1.0,71.7,42.1,204.6,118.56,54.4,111.8,-1.0,40.5,60.8,54.771053
444,27.5,17.5,-1.0,50.6,37.51,30.4,87.844,33.8,34.34,32.7,36.24575
445,17.1,5.6,-1.0,30.6,45.7,14.0,-1.0,-1.0,15.51,20.14,27.874613
446,28.5,-1.0,-1.0,43.4,57.42,18.8,40.497,22.8,40.73,51.4,38.307846
447,-1.0,-1.0,44.2,19.5,13.53,27.5,27.251,42.9,13.9,27.6,27.859528
448,-1.0,24.5,31.8,71.2,70.4,26.6,94.446,-1.0,37.5,33.6,37.36741
449,82.36,84.57,83.53,-1.0,31.2,67.45,102.47,-1.0,81.8,72.82,67.56084
450,-1.0,41.2,43.7,95.7,50.48,32.4,84.961,-1.0,27.1,51.0,38.072884
451,-1.0,25.0,16.3,12.2,-1.0,-1.0,-1.0,-1.0,14.83,25.62,20.875973
452,-1.0,71.4,130.6,184.1,176.26,81.5,258.53,97.0,112.64,125.6,104.31883
453,-1.0,35.3,22.5,8.7,-1.0,-1.0,-1.0,-1.0,25.12,31.14,29.41114
454,-1.0,-1.0,-1.0,21.4,17.43,23.6,25.022,25.8,21.2,20.4,23.758526
455,-1.0,53.2,112.3,202.4,-1.0,76.8,-1.0,88.2,80.28,81.5,100.621506
456,-1.0,-1.0,-1.0,32.6,11.45,32.7,41.292,24.2,42.8,36.4,35.35444
457,-1.0,36.7,52.6,54.3,53.79,43.3,73.362,-1.0,65.0,42.8,50.053696
458,-1.0,4.3,80.8,-1.0,-1.0,28.4,-1.0,36.1,28.72,23.19,56.967335
459,-1.0,22.8,78.7,-1.0,64.7,-1.0,52.09,-1.0,-1.0,67.99,61.543095
460,-1.0,-1.0,33.2,25.8,17.75,46.4,53.836,20.8,27.4,24.0,29.228258
461,-1.0,32.4,44.9,84.1,75.34,48.9,60.361,-1.0,25.0,37.5,39.907566
462,75.75,142.02,46.47,-1.0,-1.0,47.04,120.53,60.59,53.42,62.11,48.978497
463,15.7,21.11,26.25,-1.0,-1.0,20.6,30.82,18.46,20.89,23.19,21.546152
464,16.04,21.83,49.07,-1.0,28.33,28.18,25.54,18.2,48.76,48.65,37.243702
465,-1.0,28.7,-1.0,-1.0,88.2,-1.0,90.139,-1.0,32.07,73.16,40.60911
466,-1.0,28.1,42.2,37.2,-1.0,-1.0,-1.0,-1.0,39.33,38.01,42.364594
467,-1.0,23.9,36.6,47.4,-1.0,-1.0,-1.0,-1.0,28.11,34.9,37.378548
468,-1.0,41.5,49.9,86.0,54.95,34.0,110.56,55.7,27.7,49.4,37.856434
469,-1.0,21.0,29.4,43.8,28.31,24.5,46.539,-1.0,26.0,19.8,27.509272
470,-1.0,18.4,26.7,47.4,50.65,20.7,105.08,-1.0,27.9,29.0,30.514719
471,-1.0,-1.0,-1.0,51.3,26.48,9.8,63.912,12.4,15.4,17.3,20.880459
472,-1.0,16.6,23.9,28.4,-1.0,22.2,-1.0,-1.0,19.5,23.88,24.039423
473,-1.0,38.2,47.7,66.8,-1.0,-1.0,-1.0,-1.0,32.23,42.89,44.877098
474,-1.0,29.6,48.3,60.3,39.18,23.6,38.655,-1.0,-1.0,31.9,31.842619
475,-1.0,65.9,49.7,241.2,159.88,46.4,222.48,93.7,89.7,68.3,78.47804
476,46.36,31.36,43.68,-1.0,56.85,32.24,94.09,48.76,52.29,35.06,41.634125
477,-1.0,0.7,17.7,29.9,-1.0,-1.0,-1.0,-1.0,20.14,26.36,21.92252
478,14.04,27.66,23.74,-1.0,-1.0,32.36,65.73,10.4,25.27,28.52,24.074568
479,-1.0,91.0,56.5,122.5,346.73,131.6,233.66,-1.0,128.1,104.5,100.284164
480,-1.0,32.0,74.4,78.6,-1.0,44.4,-1.0,59.8,42.18,73.76,59.225655
481,-1.0,-1.0,69.1,225.7,54.36,44.0,55.389,73.5,36.4,60.3,46.698082
482,20.2,34.6,-1.0,-1.0,55.5,26.9,43.145,-1.0,40.13,55.22,62.04461
483,-1.0,9.3,19.9,24.1,-1.0,9.2,-1.0,-1.0,16.67,20.04,22.920734
484,-1.0,22.7,-1.0,-1.0,46.0,-1.0,46.033,-1.0,23.09,28.14,27.975033
485,19.43,29.9,51.62,-1.0,43.22,21.15,172.97,21.09,14.72,26.47,29.4758
486,-1.0,5.8,48.5,39.9,-1.0,-1.0,-1.0,-1.0,20.64,35.85,32.40395
487,4.5,37.2,-1.0,45.8,30.2,14.8,37.745,-1.0,29.22,39.44,30.482433
488,45.1,56.73,27.47,-1.0,152.2,59.82,27.6,36.58,54.36,44.38,45.88614
489,24.14,37.19,32.29,-1.0,-1.0,38.39,59.17,28.1,29.79,29.6,30.019306
490,-1.0,-1.0,-1.0,21.8,-1.0,11.3,63.775,38.8,15.8,10.9,21.02692
491,-1.0,-1.0,-1.0,16.9,21.99,15.5,22.747,26.6,8.9,6.1,17.34311
492,30.6,-1.0,-1.0,39.2,39.91,18.2,50.562,28.7,18.17,32.4,25.611656
493,-1.0,50.2,121.1,-1.0,117.37,53.4,119.12,53.6,74.4,70.9,77.7664
494,-1.0,57.8,65.7,49.7,-1.0,-1.0,-1.0,43.7,41.06,48.0,57.778778
495,-1.0,17.1,41.3,-1.0,26.4,-1.0,38.456,-1.0,21.25,26.22,26.017187
496,17.1,28.8,-1.0,15.4,32.0,-1.0,26.956,-1.0,14.91,16.24,26.824333
497,-1.0,-1.0,-1.0,11.0,9.85,11.1,18.64,10.0,5.8,4.3,10.763014
498,-1.0,31.2,33.1,85.8,30.4,25.8,60.302,-1.0,29.0,31.9,32.496086
499,27.5,24.1,-1.0,51.9,41.36,25.1,58.992,24.2,25.25,36.1,30.420467
500,50.94,60.04,65.49,-1.0,76.38,84.09,22.78,38.3,72.38,103.13,61.26703
501,-1.0,48.9,53.4,73.1,62.64,32.6,151.54,-1.0,41.3,45.8,48.249058
502,-1.0,26.0,24.5,24.8,-1.0,0.0,-1.0,-1.0,15.16,10.11,26.60119
503,-1.0,5.5,58.7,-1.0,-1.0,-1.0,-1.0,-1.0,26.59,45.18,34.14382
504,40.96,27.33,30.71,-1.0,-1.0,31.82,55.5,37.57,40.39,29.14,34.530117
505,-1.0,-1.0,-1.0,-1.0,10.6,-1.0,28.656,-1.0,3.09,18.87,16.892702
506,-1.0,53.0,98.8,77.6,-1.0,50.6,-1.0,52.6,45.41,54.52,61.878128
507,-1.0,22.7,28.5,-1.0,57.3,-1.0,75.254,-1.0,-1.0,70.19,32.46991
508,68.5,65.6,131.8,123.3,215.34,72.1,218.67,-1.0,128.35,121.0,110.80809
509,-1.0,46.0,42.0,104.4,73.46,55.3,92.069,45.9,-1.0,45.3,39.83591
510,-1.0,34.8,51.2,-1.0,179.9,-1.0,96.313,-1.0,-1.0,64.42,62.595367
511,21.73,18.54,13.45,22.4,52.95,17.36,-1.0,19.41,14.98,13.57,17.95132
512,-1.0,-1.0,70.7,60.2,42.1,18.2,44.041,-1.0,-1.0,27.39,34.37703
513,-1.0,30.1,54.8,61.9,-1.0,58.7,-1.0,60.7,48.42,13.7,52.86872
514,-1.0,50.6,83.3,-1.0,82.8,-1.0,56.691,-1.0,-1.0,42.35,71.34457
515,-1.0,-1.0,29.5,29.7,-1.0,-1.0,-1.0,-1.0,19.32,7.7,29.126183
516,20.2,7.5,-1.0,-1.0,46.1,-1.0,78.829,-1.0,13.92,10.1,16.286457
517,-1.0,-1.0,135.4,363.0,92.27,61.8,150.66,85.6,64.4,64.3,68.85826
518,-1.0,66.2,76.3,251.2,252.3,76.5,189.79,72.7,166.6,101.1,127.57983
519,-1.0,24.4,24.5,91.0,85.12,26.1,71.049,-1.0,17.1,27.1,30.34513
520,-1.0,28.9,27.3,51.1,43.89,25.6,76.792,35.2,24.6,47.4,28.546844
521,-1.0,37.89,27.06,67.81,-1.0,-1.0,266.41,26.11,13.96,23.34,18.497389
522,22.8,21.8,-1.0,30.1,24.2,23.0,27.885,-1.0,30.17,55.76,35.165405
523,49.37,78.02,58.15,-1.0,-1.0,28.83,129.1,47.25,42.73,37.81,43.15228
524,-1.0,21.0,21.5,38.7,34.18,26.2,66.846,27.0,29.34,30.1,27.959143
525,-1.0,-1.0,26.1,94.7,209.41,56.9,124.15,142.2,-1.0,67.8,42.893272
526,-1.0,31.1,38.2,57.6,-1.0,-1.0,56.099,37.8,29.2,36.7,30.284418
527,-1.0,38.6,58.1,30.7,-1.0,-1.0,-1.0,-1.0,19.52,50.11,30.655975
528,-1.0,38.1,50.5,59.2,57.71,51.2,71.2,-1.0,53.0,63.7,47.13533
529,-1.0,-1.0,-1.0,10.6,13.49,8.0,19.376,16.3,14.4,25.2,16.200829
530,22.3,23.9,-1.0,42.1,25.21,23.2,41.395,21.2,23.76,15.6,27.699999
531,13.22,20.65,22.7,-1.0,-1.0,15.8,77.89,20.8,20.0,19.44,19.293911
532,-1.0,56.1,82.3,93.0,-1.0,42.4,137.26,57.7,61.4,61.2,62.518753
533,-1.0,3.1,15.4,6.5,-1.0,-1.0,-1.0,-1.0,13.43,19.77,18.807571
534,-1.0,59.8,85.0,44.7,105.33,62.3,109.17,-1.0,46.4,78.7,63.33849
535,45.95,57.82,33.82,-1.0,44.64,48.28,27.81,56.27,47.15,45.99,42.687393
536,18.07,29.73,27.11,-1.0,-1.0,31.21,32.32,31.2,31.35,22.65,28.8726
537,32.7,10.2,-1.0,34.1,-1.0,18.6,35.001,16.4,21.07,27.1,24.93666
538,-1.0,46.0,45.6,117.6,-1.0,35.9,113.36,-1.0,38.3,48.1,41.31786
539,21.8,-1.0,14.7,27.5,23.55,13.1,59.759,16.6,20.59,10.3,20.874191
540,-1.0,19.2,16.6,33.1,-1.0,-1.0,-1.0,23.1,26.75,63.25,33.689316
541,32.1,30.4,-1.0,70.2,52.92,21.6,61.054,22.2,21.12,22.3,29.519579
542,-1.0,41.2,43.7,56.7,58.8,42.0,135.16,-1.0,-1.0,31.64,42.697445
543,15.47,36.19,31.39,-1.0,-1.0,26.24,65.77,19.8,53.1,43.12,36.610214
544,-1.0,36.1,62.6,88.0,-1.0,43.3,-1.0,61.3,48.9,68.14,59.175606
545,-1.0,26.9,37.6,61.2,-1.0,29.7,69.541,-1.0,25.2,39.2,30.985882
546,-1.0,-1.0,24.7,38.1,-1.0,-1.0,-1.0,-1.0,15.23,39.57,23.969028
547,25.1,16.7,-1.0,-1.0,24.8,11.8,36.025,-1.0,17.81,22.37,21.236933
548,50.54,76.86,47.5,-1.0,99.41,37.4,95.7,52.45,37.29,40.34,36.137127
549,-1.0,57.0,49.7,73.0,46.03,34.4,108.2,50.0,38.4,9.5,43.669174
550,-1.0,23.4,20.0,23.4,-1.0,-1.0,-1.0,-1.0,7.76,31.2,22.28442
551,23.3,33.6,-1.0,64.8,39.89,23.2,65.623,18.8,30.06,24.3,32.13361
552,-1.0,-1.0,-1.0,15.3,19.91,11.5,27.835,34.7,14.3,33.4,21.36985
553,-1.0,25.9,58.1,55.6,-1.0,-1.0,-1.0,-1.0,-1.0,36.56,48.163994
554,-1.0,39.9,17.3,41.7,-1.0,14.9,-1.0,-1.0,17.99,15.35,23.47926
555,30.8,25.1,-1.0,66.1,51.47,25.2,58.55,30.8,26.41,32.8,33.072067
556,-1.0,-1.0,-1.0,17.8,19.5,12.8,12.854,9.9,8.8,5.5,13.343558
557,-1.0,17.0,26.2,22.6,29.19,35.2,49.03,-1.0,14.8,21.4,25.059378
