FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2019-01-12,18:00,PM10,46.5,21.1,67.8,,26.94,30.3,35.74,,57.2,
2019-01-12,19:00,PM10,44.9,23.6,83.4,,52.02,30.5,34.49,,82.4,
2019-01-12,20:00,PM10,52.6,24.8,94.0,,57.83,24.0,36.3,,90.9,
2019-01-12,21:00,PM10,54.7,24.7,128.9,,102.27,24.5,36.81,,110.3,
2019-01-12,22:00,PM10,44.7,23.3,142.7,,101.03,38.9,54.83,,94.9,
2019-01-12,23:00,PM10,43.5,25.4,108.5,,110.63,34.4,47.78,,98.7,
2019-01-13,00:00,PM10,36.2,37.8,106.5,,89.49,35.9,41.94,,80.7,
2019-01-13,01:00,PM10,31.6,48.1,81.7,,83.5,29.7,56.54,,93.6,
2019-01-13,02:00,PM10,26.7,45.2,93.7,,93.55,31.3,87.02,,101.3,
2019-01-13,03:00,PM10,19.8,31.3,149.2,,104.95,23.9,82.97,,85.6,
2019-01-13,04:00,PM10,15.8,25.2,144.3,,103.94,42.1,68.6,,65.3,
2019-01-13,05:00,PM10,24.3,31.9,85.0,,101.21,50.9,68.12,,75.5,
2019-01-13,06:00,PM10,40.8,33.7,66.3,,97.21,51.4,65.56,,67.2,
2019-01-13,07:00,PM10,49.1,24.6,60.8,,78.24,86.4,46.47,,46.8,
2019-01-13,08:00,PM10,45.8,24.0,134.6,,46.21,88.2,32.29,,71.4,
2019-01-13,09:00,PM10,24.5,18.4,102.1,,12.75,50.2,20.25,,50.6,
2019-01-13,10:00,PM10,19.3,14.9,50.4,,31.4,44.0,23.64,,14.4,
2019-01-13,11:00,PM10,13.9,25.2,19.7,,6.66,40.4,18.26,,13.0,
2019-01-13,12:00,PM10,11.3,71.5,13.7,,1.03,22.8,10.7,,11.1,
2019-01-13,13:00,PM10,6.1,32.7,10.2,,6.85,22.7,11.34,,10.6,
2019-01-13,14:00,PM10,11.2,9.3,17.1,,22.45,21.4,12.16,,7.0,
2019-01-13,15:00,PM10,10.4,12.1,19.5,,16.69,22.8,13.18,,8.3,
2019-01-13,16:00,PM10,19.1,16.9,24.8,,,12.1,19.25,,11.5,
2019-01-13,17:00,PM10,43.0,23.5,50.6,,17.87,52.4,23.2,,21.6,
2019-01-13,18:00,PM10,82.3,38.8,60.3,,38.26,41.2,34.46,,46.3,
2019-01-13,19:00,PM10,32.9,22.1,23.7,,37.53,27.45,12.23,,35.0,
2019-01-13,20:00,PM10,28.4,15.9,33.4,,15.87,13.7,11.81,,29.2,
2019-01-13,21:00,PM10,36.2,18.9,33.6,,116.36,17.6,16.56,,38.2,
2019-01-13,22:00,PM10,25.5,18.1,28.5,,19.41,10.0,15.19,,32.8,
2019-01-13,23:00,PM10,11.1,17.5,28.7,,55.9,7.3,19.36,,30.9,
2019-01-14,00:00,PM10,10.7,17.4,51.0,,34.58,4.6,23.36,,34.8,
2019-01-14,01:00,PM10,13.9,16.8,58.8,,62.22,16.7,22.01,,31.3,
