,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
1645,33.1,123.9,-1.0,44.2,70.6,21.9,71.553,36.87,-1.0,17.46,36.468372
1646,-1.0,34.7,31.9,47.5,67.09,26.3,42.294,23.3,-1.0,31.0,32.823242
1647,17.3,47.4,-1.0,-1.0,18.2,12.1,42.802,36.41,-1.0,14.17,18.279068
1648,-1.0,-1.0,15.7,-1.0,17.1,-1.0,34.025,-1.0,-1.0,22.94,17.366825
1649,-1.0,19.1,61.5,33.5,-1.0,-1.0,-1.0,75.66,18.1,26.59,30.10171
1650,-1.0,-1.0,-1.0,17.5,10.49,10.8,18.622,23.3,15.9,8.8,15.234301
1651,18.57,32.5,48.79,-1.0,-1.0,30.1,81.08,30.79,33.06,23.74,32.509464
1652,7.0,-1.0,-1.0,19.3,-1.0,9.1,48.508,16.9,14.7,7.3,9.232968
1653,30.0,39.8,-1.0,82.2,75.03,33.7,70.199,36.9,52.6,64.28,43.628044
1654,-1.0,6.1,20.3,19.2,-1.0,-1.0,-1.0,-1.0,-1.0,11.07,11.834989
1655,13.98,20.32,33.35,-1.0,25.65,26.49,31.06,21.03,25.22,23.97,25.729906
1656,45.6,43.6,-1.0,160.0,173.46,-1.0,160.65,73.2,50.7,97.6,69.21491
1657,-1.0,51.3,43.5,76.5,54.63,53.6,79.413,55.7,-1.0,50.5,56.153088
1658,-1.0,19.3,50.2,29.0,-1.0,-1.0,-1.0,16.51,-1.0,25.51,18.665205
1659,-1.0,73.4,26.1,46.4,43.38,49.9,38.869,33.3,33.4,38.16,47.93698
1660,16.99,29.17,28.53,-1.0,-1.0,34.15,42.21,33.35,20.66,44.88,33.74142
1661,-1.0,-1.0,-1.0,-1.0,16.57,11.6,58.915,10.3,13.1,5.0,10.8915615
1662,17.55,24.88,13.17,-1.0,80.06,23.22,46.23,-1.0,7.27,28.62,28.421923
1663,35.6,33.6,-1.0,109.6,57.91,22.9,-1.0,-1.0,35.9,38.75,31.620253
1664,-1.0,37.89,27.06,67.81,-1.0,-1.0,266.41,23.34,26.11,13.96,26.782806
1665,-1.0,65.0,51.6,66.0,67.5,64.4,72.142,81.2,-1.0,66.9,79.42733
1666,40.3,55.5,-1.0,177.1,194.98,29.4,133.38,95.7,40.9,45.89,81.11115
1667,15.5,31.0,-1.0,29.6,41.71,18.1,49.476,-1.0,24.5,17.65,25.11084
1668,28.6,30.1,-1.0,58.1,41.58,36.3,58.035,-1.0,25.2,31.16,33.318813
1669,56.4,-1.0,-1.0,94.2,39.61,28.1,63.48,65.2,54.9,48.17,48.887814
1670,-1.0,-1.0,96.9,279.5,-1.0,-1.0,-1.0,189.81,-1.0,114.14,100.31796
1671,-1.0,-1.0,25.1,51.9,-1.0,14.2,-1.0,7.13,17.8,28.36,16.082956
1672,-1.0,7.3,42.7,68.4,-1.0,15.8,-1.0,64.73,17.5,41.7,23.437689
1673,-1.0,65.1,94.5,357.4,-1.0,-1.0,-1.0,-1.0,44.8,70.59,113.70184
1674,13.24,13.06,29.84,-1.0,67.1,23.9,24.91,18.97,13.08,21.94,22.782997
1675,-1.0,11.4,16.5,24.6,-1.0,13.7,-1.0,20.92,-1.0,18.29,15.612975
1676,-1.0,34.4,34.5,47.3,40.84,66.6,53.209,43.1,38.2,42.99,53.828266
1677,-1.0,-1.0,47.8,32.9,30.89,23.7,35.579,36.6,42.9,20.1,29.573238
1678,15.85,35.92,27.48,-1.0,-1.0,27.36,68.91,40.43,23.84,24.95,43.925777
1679,78.71,38.79,81.34,-1.0,-1.0,48.49,73.63,55.04,61.65,63.98,62.68735
1680,-1.0,11.7,24.4,17.3,-1.0,-1.0,-1.0,19.19,-1.0,13.29,14.583639
1681,-1.0,32.4,49.7,52.6,-1.0,35.9,-1.0,-1.0,27.2,28.78,32.418964
1682,8.16,25.57,17.5,53.93,-1.0,24.27,-1.0,21.52,24.13,23.07,26.570076
1683,37.5,46.7,-1.0,128.9,44.32,51.6,66.707,46.2,48.1,49.15,56.846535
1684,-1.0,22.7,-1.0,-1.0,22.9,-1.0,35.845,22.03,-1.0,21.85,18.363375
1685,34.4,-1.0,-1.0,42.6,31.45,11.6,57.59,27.5,21.6,27.26,27.273952
1686,-1.0,-1.0,-1.0,12.5,11.39,10.8,26.349,26.3,18.0,14.8,16.094978
1687,-1.0,5.2,16.1,-1.0,25.0,-1.0,33.604,3.62,-1.0,20.25,11.649374
1688,-1.0,28.3,48.7,48.9,-1.0,26.3,-1.0,-1.0,25.2,18.6,26.003654
1689,-1.0,-1.0,24.2,49.2,-1.0,-1.0,-1.0,-1.0,-1.0,22.19,23.400724
1690,22.6,-1.0,-1.0,46.3,41.12,18.6,64.55,12.4,30.1,24.03,21.296171
1691,38.4,20.5,-1.0,70.0,45.1,20.4,-1.0,27.79,-1.0,20.53,28.947674
1692,-1.0,99.8,122.9,338.5,326.7,100.9,336.26,143.6,174.7,196.11,183.54544
1693,20.0,3.2,-1.0,29.8,22.5,15.3,43.431,27.97,-1.0,22.11,22.279507
1694,-1.0,-1.0,-1.0,93.5,46.62,21.9,78.559,32.8,40.6,73.0,29.29676
1695,-1.0,7.9,9.8,18.8,-1.0,-1.0,-1.0,22.94,-1.0,14.81,11.719635
1696,26.6,-1.0,-1.0,91.5,45.83,24.2,-1.0,-1.0,9.9,18.8,28.065035
1697,41.4,-1.0,-1.0,54.3,41.17,16.2,65.433,-1.0,41.1,38.72,22.902231
1698,29.98,63.8,46.38,-1.0,-1.0,55.49,37.33,37.12,37.61,42.81,52.996284
1699,20.4,-1.0,-1.0,24.0,-1.0,15.7,58.116,31.2,12.4,9.7,22.235193
1700,-1.0,62.1,33.3,44.5,141.59,41.0,135.15,50.6,-1.0,30.5,44.880955
1701,-1.0,43.6,81.4,33.7,-1.0,-1.0,-1.0,57.07,-1.0,14.44,36.391556
1702,-1.0,39.7,35.3,45.3,-1.0,22.5,-1.0,108.51,10.8,13.34,19.890795
1703,-1.0,42.2,59.9,67.7,-1.0,30.9,-1.0,-1.0,29.8,37.32,32.173706
1704,-1.0,58.9,57.8,66.7,113.8,63.3,190.05,44.1,105.2,48.7,60.550774
1705,-1.0,-1.0,27.6,-1.0,-1.0,24.0,-1.0,-1.0,25.6,28.83,27.206854
1706,-1.0,-1.0,16.6,35.9,36.6,23.4,88.1,18.9,27.2,24.5,24.50979
1707,35.3,32.4,24.8,64.3,37.32,33.9,85.025,37.1,41.3,37.66,37.015858
1708,-1.0,23.1,29.1,38.3,-1.0,31.8,211.9,34.7,-1.0,40.5,33.162064
1709,-1.0,51.3,44.6,66.6,110.69,51.3,137.62,40.4,78.5,64.18,64.21634
1710,41.6,-1.0,-1.0,119.9,90.3,26.3,90.513,54.3,54.1,37.61,50.144
1711,50.3,12.8,-1.0,71.0,98.37,29.5,74.771,69.0,25.3,37.57,47.435387
1712,-1.0,17.5,8.8,15.7,-1.0,-1.0,-1.0,20.78,-1.0,15.18,13.511106
1713,4.3,-1.0,-1.0,8.7,-1.0,-1.0,22.009,10.1,6.9,9.5,8.722939
1714,-1.0,80.4,105.4,194.3,84.16,66.4,212.32,73.2,73.8,67.79,84.555824
1715,5.2,-1.0,-1.0,-1.0,33.1,14.2,-1.0,45.76,-1.0,23.62,15.763625
1716,-1.0,56.4,131.8,51.6,-1.0,-1.0,-1.0,40.6,-1.0,16.89,30.091223
1717,-1.0,-1.0,7.4,19.8,-1.0,-1.0,-1.0,-1.0,-1.0,4.38,9.121227
1718,-1.0,-1.0,-1.0,19.8,10.28,9.9,52.855,31.5,21.2,18.8,20.402205
1719,-1.0,48.2,-1.0,187.3,-1.0,71.5,-1.0,-1.0,44.8,60.38,92.167915
1720,47.0,109.8,-1.0,68.3,84.9,22.1,-1.0,90.51,-1.0,39.19,42.585
1721,-1.0,16.0,35.1,21.5,-1.0,1.2,43.927,21.8,11.9,22.6,22.823975
1722,-1.0,87.3,61.1,132.7,56.1,53.1,131.7,49.5,-1.0,65.9,53.750347
1723,29.4,31.9,-1.0,51.1,68.13,23.2,52.613,-1.0,26.6,21.64,32.109234
1724,-1.0,28.57,15.81,31.68,-1.0,15.9,-1.0,20.64,21.62,23.37,19.77835
1725,-1.0,15.5,45.1,44.7,-1.0,-1.0,-1.0,27.56,-1.0,17.53,21.775139
1726,-1.0,1.8,44.5,51.9,-1.0,17.7,-1.0,114.56,26.6,25.58,17.784771
1727,-1.0,19.6,25.4,31.4,-1.0,-1.0,-1.0,41.23,-1.0,29.79,21.766829
1728,-1.0,56.7,42.8,73.9,64.44,45.3,56.817,38.0,-1.0,54.7,48.35789
1729,67.78,86.53,40.52,-1.0,-1.0,58.05,73.11,88.68,86.79,118.01,104.735306
1730,-1.0,17.7,43.0,43.1,-1.0,31.2,-1.0,39.11,43.3,45.35,37.150913
1731,20.4,-1.0,-1.0,-1.0,31.83,20.2,53.734,37.4,18.0,23.87,33.397457
1732,-1.0,28.0,43.9,25.0,-1.0,-1.0,-1.0,21.61,-1.0,20.75,21.835217
1733,13.2,28.8,-1.0,1.9,10.9,5.0,16.034,16.63,-1.0,11.35,11.88366
1734,108.2,76.1,-1.0,254.4,136.83,23.2,130.6,87.8,43.9,70.7,85.64062
1735,-1.0,-1.0,-1.0,10.6,15.94,9.6,21.644,23.9,42.2,21.9,18.29859
1736,28.2,27.5,-1.0,51.3,33.5,20.8,44.745,27.85,-1.0,21.31,23.70941
1737,17.31,43.94,30.74,-1.0,22.38,29.96,91.21,22.82,32.78,26.56,31.076035
1738,12.27,17.01,21.82,44.46,-1.0,19.46,-1.0,7.65,9.79,9.12,17.981724
1739,-1.0,59.6,96.3,131.8,97.46,72.7,130.01,34.7,-1.0,92.8,72.878815
1740,-1.0,64.2,90.7,140.9,-1.0,-1.0,-1.0,68.0,-1.0,82.54,46.877213
1741,-1.0,35.7,-1.0,45.4,42.93,50.0,49.042,60.2,-1.0,55.7,59.863117
1742,30.45,50.5,51.07,-1.0,86.45,67.62,87.44,61.98,40.15,92.47,70.55555
1743,36.0,-1.0,-1.0,57.2,42.36,37.2,87.345,39.3,32.8,36.06,41.039124
1744,-1.0,-1.0,-1.0,-1.0,-1.0,39.2,-1.0,-1.0,16.5,43.01,47.516315
1745,30.2,49.6,-1.0,70.2,69.83,44.7,55.181,38.5,42.2,37.99,49.546207
1746,-1.0,-1.0,-1.0,22.0,33.08,20.8,44.163,33.5,27.2,16.6,26.50847
1747,53.8,31.3,-1.0,74.7,64.01,37.6,90.505,-1.0,67.6,58.14,53.166897
1748,-1.0,12.3,16.5,17.5,-1.0,-1.0,-1.0,17.69,-1.0,16.88,13.081032
1749,-1.0,16.8,62.0,113.7,-1.0,-1.0,-1.0,-1.0,9.5,40.54,35.10134
1750,-1.0,-1.0,53.5,-1.0,30.9,-1.0,56.741,42.39,-1.0,23.52,19.72617
1751,-1.0,25.7,60.2,56.6,-1.0,37.9,-1.0,40.72,42.2,38.7,40.51496
1752,15.83,25.98,42.49,-1.0,-1.0,21.28,72.35,18.8,15.14,20.92,23.115015
1753,-1.0,28.0,30.5,57.7,-1.0,38.8,-1.0,39.4,-1.0,25.5,40.696514
1754,41.0,25.26,35.76,-1.0,-1.0,23.96,79.03,31.34,40.86,30.89,34.034004
1755,-1.0,31.7,29.7,26.3,-1.0,-1.0,-1.0,-1.0,-1.0,22.63,20.222893
1756,56.5,63.37,71.74,-1.0,-1.0,51.54,81.49,56.39,49.94,57.76,60.978558
1757,-1.0,8.5,48.1,-1.0,-1.0,35.4,-1.0,49.89,40.3,37.63,40.345665
1758,15.52,18.93,17.43,31.71,-1.0,-1.0,-1.0,22.26,12.76,16.68,20.101816
1759,18.9,34.3,-1.0,29.5,25.18,18.0,42.26,-1.0,37.1,18.8,25.122692
1760,25.8,41.1,-1.0,-1.0,35.6,27.1,63.435,62.47,-1.0,41.07,31.837292
1761,20.44,45.33,13.17,-1.0,-1.0,19.83,56.15,21.81,41.93,24.72,37.15987
1762,74.3,71.6,141.0,464.7,144.32,78.7,-1.0,194.2,84.0,217.26,148.70427
1763,70.1,77.2,68.3,-1.0,384.52,52.3,242.09,82.7,74.2,99.77,91.09904
1764,28.7,24.4,-1.0,7.7,45.89,19.6,34.829,-1.0,40.9,17.87,29.650068
1765,-1.0,29.9,33.6,67.7,-1.0,33.3,59.262,45.1,33.0,30.7,37.14558
1766,-1.0,73.4,32.4,-1.0,-1.0,55.5,-1.0,-1.0,-1.0,20.87,39.403473
1767,81.87,113.55,47.61,-1.0,30.91,66.55,49.54,75.02,101.26,88.2,89.588005
1768,26.11,-1.0,35.36,-1.0,51.33,25.9,26.7,38.7,28.72,16.02,34.710888
1769,-1.0,89.3,112.0,201.4,-1.0,80.1,-1.0,112.06,79.6,79.58,100.76832
1770,-1.0,11.9,36.8,46.2,-1.0,-1.0,-1.0,32.629999999999995,-1.0,15.96,22.76507
1771,60.23,-1.0,74.09,-1.0,58.53,59.28,26.4,46.57,53.12,59.81,55.585472
1772,52.1,43.3,-1.0,117.0,53.5,40.8,125.7,-1.0,48.7,38.36,49.556946
1773,-1.0,8.8,5.6,9.1,-1.0,-1.0,-1.0,8.2,-1.0,4.94,7.4315
1774,55.9,23.4,-1.0,57.5,69.73,33.9,96.567,-1.0,59.1,46.85,46.07141
1775,-1.0,33.6,27.6,39.2,68.62,40.9,125.44,32.8,-1.0,30.6,36.660892
1776,-1.0,-1.0,-1.0,-1.0,12.57,10.8,24.834,27.8,22.3,18.0,18.053509
1777,41.9,31.4,-1.0,36.9,-1.0,28.2,52.641,40.29,-1.0,30.27,31.92657
1778,29.9,23.6,-1.0,44.4,50.31,3.2,49.584,20.1,23.9,16.87,25.75751
1779,12.12,25.52,13.84,22.18,64.54,22.78,-1.0,19.97,11.94,19.93,20.68557
1780,-1.0,18.0,26.6,24.2,-1.0,17.2,-1.0,-1.0,20.9,13.75,19.841606
1781,-1.0,29.9,63.0,102.2,56.61,34.8,74.284,41.9,-1.0,25.0,38.23699
1782,-1.0,-1.0,-1.0,-1.0,18.6,-1.0,27.304,11.45,-1.0,34.45,14.161255
1783,-1.0,10.4,18.9,24.1,-1.0,-1.0,-1.0,25.09,-1.0,13.13,14.90965
1784,-1.0,33.9,17.7,38.9,-1.0,-1.0,-1.0,37.06,-1.0,16.38,24.420456
1785,14.06,24.26,20.69,-1.0,222.49,37.12,55.55,36.9,8.65,40.83,37.826904
1786,-1.0,50.8,65.4,90.5,53.67,30.9,102.83,46.3,-1.0,40.7,41.555954
1787,-1.0,55.2,83.0,140.8,100.75,38.3,119.29,66.6,53.2,68.58,64.232864
1788,-1.0,81.3,66.8,253.6,155.4,67.7,165.69,73.5,-1.0,85.3,69.18571
1789,-1.0,43.9,54.3,55.4,-1.0,41.5,-1.0,-1.0,34.1,41.6,39.539856
1790,-1.0,37.6,45.7,66.4,109.35,62.1,246.82,40.2,121.8,57.7,59.55973
1791,-1.0,47.8,101.8,163.1,113.2,92.6,150.95,99.1,48.4,109.54,100.88825
1792,20.9,19.3,-1.0,20.0,23.4,14.5,-1.0,41.36,-1.0,21.02,20.878632
1793,-1.0,-1.0,-1.0,15.5,36.95,-1.0,42.136,25.1,50.2,21.5,47.536007
1794,-1.0,38.0,73.5,71.2,-1.0,33.4,-1.0,-1.0,26.7,41.9,33.476994
1795,-1.0,-1.0,-1.0,-1.0,20.9,-1.0,25.87,-1.0,-1.0,6.3,15.528571
1796,48.2,-1.0,-1.0,133.5,157.8,64.6,123.52,61.2,54.0,94.46,81.558754
1797,-1.0,59.8,70.5,50.2,-1.0,-1.0,-1.0,85.08,46.4,43.2,55.323975
1798,-1.0,28.3,38.8,116.7,83.8,69.9,97.017,60.2,-1.0,59.1,48.062214
1799,-1.0,101.4,78.3,103.3,60.36,136.0,103.49,107.1,-1.0,118.0,108.17197
1800,-1.0,12.79,13.94,41.6,39.55,8.87,136.59,13.42,18.63,20.26,16.223602
1801,-1.0,-1.0,-1.0,48.4,51.47,27.8,30.704,31.6,51.4,33.4,36.053905
1802,-1.0,-1.0,16.6,13.4,-1.0,-1.0,-1.0,-1.0,-1.0,12.15,9.865003
1803,-1.0,89.3,81.6,89.9,96.45,71.5,119.62,101.2,-1.0,84.3,92.24704
1804,-1.0,-1.0,28.0,26.1,15.75,17.0,58.448,24.5,16.7,22.5,18.507536
1805,-1.0,17.2,35.4,50.9,43.08,24.2,78.482,41.2,33.2,29.53,33.467575
1806,45.1,17.7,-1.0,68.9,36.04,14.8,43.946,-1.0,16.5,15.18,27.98385
1807,74.6,35.3,57.7,74.8,70.47,43.7,102.85,36.2,66.2,45.28,53.282284
1808,-1.0,17.0,27.9,125.8,39.7,23.7,57.806,25.5,-1.0,24.4,23.08628
1809,-1.0,14.4,46.9,48.9,23.97,19.3,63.334,34.6,-1.0,16.9,24.83967
1810,-1.0,20.3,36.2,22.2,-1.0,-1.0,-1.0,35.85,-1.0,23.23,22.351685
1811,-1.0,31.6,47.6,49.6,63.97,44.4,59.377,61.1,-1.0,45.3,50.764153
1812,19.9,41.6,-1.0,28.8,39.16,31.6,49.789,-1.0,22.9,24.28,30.133753
1813,-1.0,9.7,9.4,19.6,14.57,10.1,15.281,12.4,-1.0,11.0,13.913259
1814,-1.0,26.0,37.9,87.8,-1.0,16.0,-1.0,-1.0,21.5,20.05,26.752548
1815,28.79,23.89,38.49,-1.0,108.93,25.27,63.88,36.55,35.63,29.12,36.599564
1816,-1.0,29.6,69.3,50.6,-1.0,-1.0,-1.0,63.41,-1.0,40.08,37.91084
1817,-1.0,32.0,24.3,74.8,-1.0,13.4,32.879,26.9,-1.0,20.7,19.079113
1818,-1.0,-1.0,-1.0,23.6,17.39,10.6,39.158,18.4,14.0,12.5,14.679771
1819,10.0,20.0,-1.0,24.9,20.7,-1.0,24.946,32.36,-1.0,14.43,13.166921
1820,-1.0,-1.0,-1.0,161.7,146.79,69.3,175.44,69.2,108.6,96.8,93.303444
1821,21.5,27.4,-1.0,29.6,49.21,-1.0,44.825,-1.0,31.2,16.29,27.063375
1822,-1.0,29.4,36.2,74.1,-1.0,33.1,-1.0,-1.0,-1.0,32.92,26.423042
1823,34.2,-1.0,-1.0,80.5,64.13,-1.0,74.214,-1.0,79.4,40.1,50.04614
1824,-1.0,25.8,30.8,51.9,49.74,32.3,57.452,29.6,-1.0,27.6,32.46627
1825,12.7,10.86,9.67,18.32,-1.0,11.39,-1.0,6.1,17.58,13.25,12.833388
1826,-1.0,-1.0,60.9,91.0,114.59,41.7,133.64,38.0,56.2,31.5,43.888832
1827,-1.0,72.7,74.6,83.6,130.43,80.3,169.23,61.6,-1.0,58.7,71.64118
1828,27.2,-1.0,-1.0,60.8,27.08,29.1,42.163,31.8,53.2,26.77,36.156628
1829,-1.0,9.1,28.0,23.1,-1.0,-1.0,-1.0,22.99,-1.0,18.01,15.543196
1830,19.0,25.6,-1.0,38.6,31.4,10.0,38.616,-1.0,35.7,17.59,20.326578
1831,-1.0,22.8,25.2,27.0,19.35,20.2,41.565,20.4,-1.0,23.6,19.362135
1832,38.9,95.4,-1.0,65.3,-1.0,36.6,89.241,66.52,-1.0,43.61,50.6214
1833,-1.0,50.9,32.0,45.5,81.81,35.8,94.335,44.2,134.9,45.0,48.177208
1834,-1.0,-1.0,-1.0,42.9,40.38,26.0,41.366,32.8,33.5,21.6,33.265568
1835,-1.0,4.4,27.6,-1.0,-1.0,-1.0,-1.0,16.33,-1.0,16.4,13.48527
1836,78.38,137.53,114.85,-1.0,33.28,88.51,99.16,83.43,107.11,105.1,102.38018
1837,-1.0,27.5,23.8,39.2,60.08,19.5,41.422,35.2,-1.0,34.4,31.446575
1838,-1.0,38.6,-1.0,145.2,47.38,37.9,85.308,47.3,39.9,47.76,49.961006
1839,-1.0,52.5,42.8,117.7,100.93,51.6,72.288,70.8,-1.0,55.7,54.200256
1840,11.8,29.3,-1.0,127.0,39.6,18.5,25.321,44.73,-1.0,20.62,38.02778
1841,-1.0,22.1,28.9,-1.0,-1.0,34.6,-1.0,-1.0,-1.0,27.51,34.980843
1842,19.1,-1.0,-1.0,-1.0,-1.0,6.7,33.969,14.99,13.2,9.55,11.173497
1843,-1.0,23.2,29.1,-1.0,16.9,-1.0,33.09,34.2,-1.0,10.29,20.281532
1844,-1.0,8.9,-1.0,-1.0,22.3,-1.0,26.893,15.77,-1.0,9.8,13.419597
1845,14.15,19.61,25.5,-1.0,-1.0,16.7,101.33,20.42,20.49,21.67,22.305326
1846,-1.0,26.5,49.8,-1.0,-1.0,22.4,-1.0,-1.0,-1.0,33.16,28.188274
1847,13.53,25.36,-1.0,-1.0,42.39,20.13,120.99,22.42,23.45,18.91,28.404638
1848,-1.0,78.1,64.9,148.0,119.98,24.0,117.77,92.5,50.0,49.79,73.73208
1849,71.2,36.4,40.5,44.0,66.64,52.6,54.149,41.6,63.0,51.42,56.205112
1850,-1.0,23.3,13.9,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,6.4,11.77204
1851,78.6,-1.0,-1.0,276.6,92.04,62.5,152.68,79.9,53.4,69.36,81.64675
1852,-1.0,-1.0,-1.0,72.9,42.09,21.6,92.613,34.2,52.9,21.0,30.788414
1853,-1.0,19.9,32.4,36.0,-1.0,28.2,-1.0,-1.0,-1.0,21.89,22.116926
1854,-1.0,62.5,60.7,76.4,-1.0,58.0,-1.0,44.18,43.3,48.27,57.31686
1855,10.9,-1.0,-1.0,25.5,-1.0,14.8,30.174,35.9,47.2,22.8,20.790882
1856,-1.0,-1.0,72.3,55.5,38.21,37.3,72.777,43.8,34.5,35.5,39.532036
1857,-1.0,47.0,40.2,32.2,65.56,40.8,133.9,49.4,-1.0,63.5,45.92021
1858,35.2,27.5,-1.0,27.1,20.38,20.9,57.077,-1.0,24.3,29.72,25.016455
1859,-1.0,32.0,64.6,145.3,-1.0,35.7,-1.0,49.53,26.8,25.13,41.411682
1860,-1.0,23.1,24.0,27.1,-1.0,-1.0,-1.0,37.21,-1.0,24.95,21.294086
1861,-1.0,13.9,6.3,11.0,-1.0,-1.0,-1.0,21.18,-1.0,9.97,12.2925415
1862,-1.0,52.1,-1.0,132.9,-1.0,76.1,-1.0,117.79,48.6,110.14,121.43316
1863,25.05,-1.0,64.37,-1.0,46.76,29.66,89.12,35.9,29.75,30.44,32.299892
1864,-1.0,20.9,27.5,28.5,-1.0,26.7,-1.0,-1.0,41.9,30.28,30.252888
1865,26.4,8.0,-1.0,42.5,25.6,14.8,65.58,28.9,-1.0,18.71,22.717731
1866,-1.0,21.0,32.5,65.7,-1.0,38.6,-1.0,-1.0,-1.0,21.08,28.195858
1867,-1.0,29.3,50.2,-1.0,-1.0,26.2,-1.0,-1.0,49.6,47.57,45.978973
1868,-1.0,14.4,23.8,32.6,-1.0,20.0,-1.0,29.82,28.3,26.57,25.048197
1869,38.8,40.9,43.0,96.0,102.91,39.4,88.711,47.6,45.6,53.88,51.183975
1870,-1.0,-1.0,-1.0,27.5,23.66,12.9,29.231,10.1,18.9,8.8,18.583921
1871,-1.0,111.1,101.6,241.6,143.54,89.1,215.92,133.8,-1.0,98.9,102.58019
1872,-1.0,37.6,40.8,48.3,26.66,49.9,102.11,52.1,-1.0,56.0,48.794525
1873,40.34,26.01,21.13,-1.0,-1.0,27.5,88.62,27.41,31.83,30.39,32.101128
1874,-1.0,2.8,12.0,13.7,-1.0,0.0,-1.0,26.52,-1.0,13.39,10.670152
1875,-1.0,60.3,83.0,91.7,55.08,72.9,-1.0,77.2,-1.0,45.4,78.46248
1876,49.0,-1.0,-1.0,-1.0,38.86,26.5,181.49,28.1,38.9,29.93,36.23144
1877,42.53,38.31,38.57,-1.0,37.98,38.81,-1.0,34.81,42.48,36.6,37.58323
1878,41.86,23.93,70.6,-1.0,-1.0,25.47,191.15,38.47,46.03,32.5,44.33294
1879,-1.0,19.8,38.5,54.4,69.53,29.1,80.455,47.8,-1.0,28.9,37.75314
1880,75.4,51.6,55.6,155.3,197.77,49.9,168.62,73.8,62.3,83.21,98.50968
1881,-1.0,17.1,-1.0,173.5,98.85,60.7,166.94,61.6,69.7,57.25,77.63052
1882,45.9,39.3,71.5,128.0,172.43,53.7,141.8,73.6,63.5,74.21,84.113335
1883,-1.0,50.5,96.5,167.0,139.11,64.9,112.88,72.7,64.9,79.43,86.45781
1884,-1.0,28.0,52.8,53.9,36.38,25.0,50.56,43.0,-1.0,31.4,31.70725
1885,-1.0,41.3,64.0,183.0,-1.0,20.3,-1.0,112.8,19.1,79.58,54.595436
1886,-1.0,8.4,51.8,54.2,-1.0,27.2,-1.0,71.92,35.2,26.22,31.78795
1887,18.2,-1.0,-1.0,-1.0,29.4,22.4,35.65,33.2,15.4,40.43,27.577267
1888,46.7,124.6,-1.0,74.8,46.6,48.3,107.08,75.91,-1.0,63.19,65.07462
1889,-1.0,8.3,22.7,36.9,-1.0,-1.0,-1.0,24.94,-1.0,15.27,16.512562
1890,-1.0,15.0,27.7,41.9,-1.0,-1.0,-1.0,29.57,-1.0,16.4,20.371046
1891,-1.0,50.3,52.9,57.4,106.86,32.8,180.89,38.5,81.7,48.0,42.476543
1892,-1.0,44.1,27.4,35.5,-1.0,-1.0,-1.0,34.46,-1.0,15.67,26.120445
1893,50.2,38.8,47.7,81.8,43.96,44.5,80.902,57.2,47.6,50.67,46.49224
1894,-1.0,-1.0,-1.0,17.1,32.5,19.4,59.504,24.5,18.4,5.6,24.304342
1895,-1.0,-1.0,-1.0,13.8,2.29,0.3,22.663,3.1,4.4,6.4,7.554749
1896,38.22,36.84,96.19,221.41,-1.0,144.91,-1.0,145.48,33.44,129.52,139.84988
1897,-1.0,-1.0,61.9,198.8,120.7,34.9,126.88,50.5,68.6,59.8,54.83955
1898,-1.0,44.9,57.5,41.7,-1.0,-1.0,-1.0,46.39,-1.0,19.7,32.73379
1899,-1.0,-1.0,-1.0,9.1,15.86,10.8,22.107,10.8,13.7,14.0,14.895044
1900,-1.0,28.7,40.0,43.9,34.68,44.0,50.804,57.0,-1.0,53.0,50.60044
1901,33.8,34.2,-1.0,57.5,35.41,34.1,77.422,31.7,29.0,27.2,33.482
1902,-1.0,70.3,28.2,99.6,54.17,32.4,175.09,34.7,43.4,37.76,42.604855
1903,-1.0,36.7,52.7,89.2,49.91,22.3,50.829,48.0,-1.0,24.3,30.6731
1904,-1.0,47.4,51.9,52.5,-1.0,28.9,-1.0,-1.0,-1.0,58.58,29.314903
1905,43.22,86.51,63.85,223.95,-1.0,-1.0,-1.0,68.66,89.31,137.98,92.26018
1906,-1.0,-1.0,28.2,34.4,100.71,12.1,114.8,31.2,45.8,30.6,30.908455
1907,22.4,-1.0,-1.0,38.8,50.53,15.7,117.16,14.4,31.1,19.3,22.875233
1908,-1.0,-1.0,20.4,35.5,55.25,28.6,102.6,18.7,62.8,30.5,30.225151
1909,-1.0,26.9,41.0,78.2,-1.0,-1.0,-1.0,38.37,-1.0,26.46,28.750065
1910,-1.0,7.5,14.9,15.0,16.74,12.9,13.523,11.3,-1.0,4.5,14.745896
1911,-1.0,41.1,69.7,210.2,152.55,30.1,156.46,79.1,-1.0,65.3,50.437313
1912,28.0,63.1,-1.0,31.2,46.9,33.8,39.25,67.03,-1.0,38.71,36.56044
1913,-1.0,24.1,34.8,63.7,-1.0,28.1,-1.0,-1.0,23.3,15.38,29.475647
1914,-1.0,48.8,104.5,94.1,102.08,39.4,165.29,87.7,64.9,62.08,75.34901
1915,31.9,28.5,-1.0,96.3,90.19,23.7,69.338,38.6,30.4,38.08,39.701218
1916,40.8,31.1,-1.0,66.1,40.81,31.9,70.654,-1.0,34.3,35.6,35.740192
1917,-1.0,29.7,41.9,31.6,-1.0,-1.0,-1.0,34.47,-1.0,6.1,26.166552
1918,14.3,19.4,-1.0,38.8,15.23,17.5,48.85,-1.0,13.0,19.32,18.554943
