FECHA,HORA,AGU_PM10,ATM_PM10,CEN_PM10,LDO_PM10,LPIN_PM10,MIR_PM10,OBL_PM10,SFE_PM10,TLA_PM10,VAL_PM10,HR,TMP,WS,PM10-2,PM10-1
2018-02-21 03:00:00,03:00,12.0,,22.23,,28.4,16.77,12.1,30.061999999999998,28.8,13.4,72.1,21.5,0.34,25.4,26.0
2018-02-21 04:00:00,04:00,11.3,,19.63,,43.3,16.29,9.9,39.678000000000004,27.3,16.2,75.1,21.5,0.75,26.0,28.4
2018-02-21 05:00:00,05:00,16.4,,31.52,,53.3,61.17,12.0,38.743,39.1,12.1,81.2,21.6,0.25,28.4,43.3
2018-02-21 06:00:00,06:00,25.4,,53.06,,83.5,99.28,26.0,62.388000000000005,46.5,20.3,82.1,21.7,0.07,43.3,53.3
2018-02-21 07:00:00,07:00,44.1,,74.48,,154.9,122.2,49.0,79.642,60.6,45.5,81.8,21.6,0.45,53.3,83.5
2018-02-21 08:00:00,08:00,68.6,,93.01,,233.6,120.09,68.5,121.16,74.5,47.8,74.1,21.4,0.35,83.5,154.9
2018-02-21 09:00:00,09:00,59.9,,89.74,,125.1,132.02,53.5,97.39200000000001,60.1,33.8,59.6,21.1,0.63,154.9,233.6
2018-02-21 10:00:00,10:00,37.6,,47.86,,60.9,94.95,31.7,73.19800000000001,54.8,24.2,43.1,20.8,0.95,233.6,125.1
2018-02-21 11:00:00,11:00,40.7,,29.37,,41.3,68.16,18.7,64.315,52.9,36.3,37.3,21.3,1.43,125.1,60.9
2018-02-21 12:00:00,12:00,63.3,,35.32,,51.5,55.18,32.1,74.003,53.5,47.2,32.4,21.7,1.49,60.9,41.3
2018-02-21 13:00:00,13:00,54.5,,44.34,,42.2,47.51,38.0,63.138999999999996,42.8,50.3,31.2,21.9,1.56,41.3,51.5
2018-02-21 14:00:00,14:00,35.6,,42.17,,42.4,45.37,38.6,70.455,40.2,33.9,26.4,22.0,1.85,51.5,42.2
2018-02-21 15:00:00,15:00,28.0,,41.17,,42.0,28.51,34.0,65.92699999999999,37.3,36.0,24.1,22.1,1.83,42.2,42.4
2018-02-21 16:00:00,16:00,19.3,,37.84,,28.7,21.0,33.2,55.082,29.9,28.2,20.4,22.1,1.51,42.4,42.0
2018-02-21 17:00:00,17:00,16.7,,57.81,,37.8,18.27,27.3,59.903,25.0,19.3,21.1,22.0,3.05,42.0,28.7
2018-02-21 18:00:00,18:00,25.3,,30.61,,70.9,18.82,28.8,51.211999999999996,40.2,21.9,23.1,21.9,2.59,28.7,37.8
2018-02-21 19:00:00,19:00,42.9,,24.0,,118.7,33.39,25.3,56.388999999999996,37.6,27.6,25.6,21.6,2.41,37.8,70.9
2018-02-21 20:00:00,20:00,53.9,,27.72,,167.0,46.03,31.0,81.564,50.4,33.9,29.0,21.0,2.02,70.9,118.7
2018-02-21 21:00:00,21:00,42.0,,35.86,,131.2,53.3,27.5,105.53,49.1,25.6,32.9,21.0,1.76,118.7,167.0
2018-02-21 22:00:00,22:00,31.2,,30.43,,96.2,46.0,18.9,65.687,22.8,29.5,42.4,21.1,2.02,167.0,131.2
2018-02-21 23:00:00,23:00,22.9,,33.2,,59.9,67.71,23.8,47.193000000000005,25.5,26.8,50.4,21.3,2.0,131.2,96.2
2018-02-22 00:00:00,00:00,16.2,,33.99,,46.3,84.74,25.2,49.906000000000006,31.6,27.9,53.6,21.3,1.33,96.2,59.9
2018-02-22 01:00:00,01:00,16.6,,27.73,,47.2,84.31,19.1,44.047,29.1,22.4,56.2,21.3,1.74,59.9,46.3
2018-02-22 02:00:00,02:00,21.6,,21.12,,66.4,59.29,15.8,28.166,23.1,24.3,59.3,21.3,0.86,46.3,47.2
2018-02-22 03:00:00,03:00,24.1,,22.65,,57.1,45.58,15.5,28.121,14.4,20.8,62.8,21.4,0.68,47.2,66.4
2018-02-22 04:00:00,04:00,37.9,,21.79,,80.6,65.94,20.7,45.523,12.8,22.1,69.3,21.5,0.64,66.4,57.1
2018-02-22 05:00:00,05:00,29.8,,19.55,,85.7,100.58,13.0,60.078,22.5,26.0,70.5,21.5,0.82,57.1,80.6
2018-02-22 06:00:00,06:00,27.0,,36.93,,71.1,154.57,24.2,113.69,48.7,26.0,73.8,21.6,0.66,80.6,85.7
2018-02-22 07:00:00,07:00,48.3,,60.94,,164.7,164.72,39.7,102.78,69.1,37.7,76.7,21.6,0.74,85.7,71.1
2018-02-22 08:00:00,08:00,72.6,,83.51,,185.9,201.03,61.8,146.21,94.9,56.3,67.3,21.3,0.26,71.1,164.7
2018-02-22 09:00:00,09:00,71.2,,66.28,,106.6,197.09,50.9,107.67,83.6,70.8,53.4,21.1,0.79,164.7,185.9
2018-02-22 10:00:00,10:00,94.0,,58.81,,85.0,125.96,44.2,79.469,70.4,83.0,46.4,20.9,0.91,185.9,106.6
2018-02-22 11:00:00,11:00,70.3,,39.15,,61.3,69.69,31.6,77.62,51.5,71.7,37.8,21.6,0.98,106.6,85.0
2018-02-22 12:00:00,12:00,56.4,,43.49,,44.9,62.6,37.9,49.357,52.7,53.3,32.1,21.9,1.36,85.0,61.3
2018-02-22 13:00:00,13:00,40.6,,39.18,,29.6,40.31,39.4,48.108000000000004,49.0,45.4,27.1,22.1,1.84,61.3,44.9
2018-02-22 14:00:00,14:00,29.2,,27.41,,38.0,25.77,32.9,58.908,35.2,47.7,24.8,22.2,2.3,44.9,29.6
2018-02-22 15:00:00,15:00,30.7,,37.91,,39.0,30.19,28.7,58.898999999999994,46.1,31.2,22.8,22.3,2.24,29.6,38.0
2018-02-22 16:00:00,16:00,32.0,,37.64,,37.3,19.82,34.5,57.768,44.8,27.5,22.5,22.1,1.89,38.0,39.0
2018-02-22 17:00:00,17:00,25.6,,36.74,,61.6,32.07,47.4,43.247,40.2,28.3,24.7,22.0,2.88,39.0,37.3
2018-02-22 18:00:00,18:00,29.6,,33.81,,103.9,47.17,64.1,72.676,37.9,28.5,25.1,22.0,2.36,37.3,61.6
2018-02-22 19:00:00,19:00,34.4,,44.81,,138.9,49.6,56.9,93.48299999999999,38.4,46.6,29.5,21.6,4.41,61.6,103.9
2018-02-22 20:00:00,20:00,45.9,,39.83,,99.0,51.78,33.4,106.63,40.8,39.6,33.8,21.0,4.58,103.9,138.9
2018-02-22 21:00:00,21:00,37.2,,32.84,,76.5,44.67,23.8,93.713,31.3,31.5,37.6,21.0,1.93,138.9,99.0
2018-02-22 22:00:00,22:00,32.5,,24.11,,81.3,39.65,18.7,60.935,24.8,27.5,40.7,21.2,1.59,99.0,76.5
2018-02-22 23:00:00,23:00,26.0,,26.17,,69.8,48.06,20.6,53.56,25.5,19.5,43.4,21.2,1.27,76.5,81.3
2018-02-23 00:00:00,00:00,20.0,,31.74,,59.5,58.94,25.9,53.544,15.8,21.8,45.8,21.3,1.44,81.3,69.8
2018-02-23 01:00:00,01:00,20.7,,21.18,,49.9,60.85,19.5,,22.1,22.0,48.8,21.2,1.13,69.8,59.5
2018-02-23 02:00:00,02:00,28.5,,18.59,,53.8,98.45,14.4,53.011,38.5,18.3,51.2,21.2,1.49,59.5,49.9
2018-02-23 03:00:00,03:00,26.9,,15.55,,29.9,90.87,14.4,62.538000000000004,46.2,26.8,53.4,21.4,1.27,49.9,53.8
2018-02-23 04:00:00,04:00,17.8,,37.63,,58.9,65.24,14.5,42.953,43.2,21.5,59.5,21.3,0.64,53.8,29.9
2018-02-23 05:00:00,05:00,28.8,,41.52,,84.0,66.51,29.8,78.137,43.0,21.7,64.7,21.5,0.76,29.9,58.9
2018-02-23 06:00:00,06:00,36.4,,63.41,,127.1,87.59,39.7,88.167,52.0,21.6,69.3,21.5,0.29,58.9,84.0
2018-02-23 07:00:00,07:00,53.5,,85.04,,255.6,131.48,52.3,105.14,67.5,52.9,68.4,21.5,0.27,84.0,127.1
2018-02-23 08:00:00,08:00,71.4,,109.89,,162.7,155.18,63.6,134.3,65.8,75.7,58.5,21.3,1.0,127.1,255.6
2018-02-23 09:00:00,09:00,74.0,,93.95,,191.3,124.6,68.8,138.26,45.4,79.7,47.3,20.9,0.99,255.6,162.7
2018-02-23 10:00:00,10:00,56.9,,66.13,,98.9,111.28,63.2,90.81200000000001,54.6,61.6,36.4,21.0,1.01,162.7,191.3
2018-02-23 11:00:00,11:00,58.5,,45.23,,31.9,69.07,40.2,52.446000000000005,46.4,45.7,24.4,21.7,0.91,191.3,98.9
2018-02-23 12:00:00,12:00,26.3,,38.53,,39.5,33.61,24.2,43.282,41.5,26.0,21.7,21.7,1.6,98.9,31.9
2018-02-23 13:00:00,13:00,37.5,,26.57,,41.7,25.04,24.9,41.75899999999999,36.2,23.9,21.6,21.8,1.53,31.9,39.5
2018-02-23 14:00:00,14:00,26.6,,27.65,,34.9,28.31,22.3,56.631,20.9,30.5,21.2,21.9,1.94,39.5,41.7
2018-02-23 15:00:00,15:00,31.7,,34.25,,50.5,30.19,27.2,54.303000000000004,32.0,29.1,20.4,22.0,1.7,41.7,34.9
2018-02-23 16:00:00,16:00,27.2,,26.77,,60.8,27.08,29.1,42.163000000000004,31.8,53.2,20.4,22.0,2.91,34.9,50.5
2018-02-23 17:00:00,17:00,26.8,,38.23,,77.2,28.56,25.7,49.849,30.2,51.8,20.9,21.9,4.18,50.5,60.8
2018-02-23 18:00:00,18:00,36.8,,31.54,,82.8,30.78,25.9,60.856,41.4,57.5,21.3,21.9,3.48,60.8,77.2
2018-02-23 19:00:00,19:00,39.1,,32.89,,132.4,39.85,26.1,57.35,44.1,37.2,24.1,21.8,4.55,77.2,82.8
2018-02-23 20:00:00,20:00,40.8,,31.44,,101.7,42.21,31.9,82.85600000000001,33.7,40.7,30.1,21.2,3.74,82.8,132.4
2018-02-23 21:00:00,21:00,35.3,,30.34,,92.4,38.43,30.2,70.277,24.2,36.0,34.8,21.0,2.81,132.4,101.7
2018-02-23 22:00:00,22:00,32.6,,25.06,,72.6,35.67,22.9,63.089,21.3,22.5,37.9,21.0,1.26,101.7,92.4
2018-02-23 23:00:00,23:00,38.5,,24.17,,84.4,34.82,16.8,58.636,30.3,18.7,40.4,21.1,1.56,92.4,72.6
2018-02-24 00:00:00,00:00,39.6,,16.69,,46.0,44.97,8.6,37.019,36.1,14.1,39.5,21.3,1.63,72.6,84.4
2018-02-24 01:00:00,01:00,18.4,,12.21,,38.6,33.94,11.7,35.36,28.5,17.9,41.7,21.4,2.5,84.4,46.0
2018-02-24 02:00:00,02:00,17.1,,16.66,,44.1,38.29,22.3,28.354,20.4,14.5,45.5,21.3,2.56,46.0,38.6
2018-02-24 03:00:00,03:00,24.2,,18.01,,31.1,61.26,9.8,23.162,21.2,10.1,49.4,21.3,0.71,38.6,44.1
2018-02-24 04:00:00,04:00,18.4,,17.41,,40.9,77.42,12.2,34.85,19.3,13.0,50.3,21.4,0.6,44.1,31.1
2018-02-24 05:00:00,05:00,23.5,,22.33,,56.3,85.67,14.2,30.973000000000003,31.6,18.5,51.6,21.4,1.34,31.1,40.9
2018-02-24 06:00:00,06:00,26.2,,44.25,,103.7,88.62,28.1,60.54,40.4,21.0,59.4,21.5,0.51,40.9,56.3
2018-02-24 07:00:00,07:00,32.7,,85.93,,130.3,116.41,38.3,104.45,56.8,33.3,60.2,21.6,0.7,56.3,103.7
2018-02-24 08:00:00,08:00,46.8,,90.38,,162.2,154.28,58.3,103.87,90.5,47.5,58.1,21.4,0.52,103.7,130.3
2018-02-24 09:00:00,09:00,48.2,,94.46,,133.5,157.8,64.6,123.52,61.2,54.0,40.2,20.9,0.74,130.3,162.2
2018-02-24 10:00:00,10:00,37.1,,69.32,,82.6,115.94,56.6,62.593999999999994,56.5,37.9,28.6,20.7,1.92,162.2,133.5
2018-02-24 11:00:00,11:00,27.9,,35.86,,66.1,57.09,33.0,49.966,54.1,19.0,25.0,21.3,2.46,133.5,82.6
2018-02-24 12:00:00,12:00,17.4,,20.57,,43.5,33.26,22.4,46.145,28.6,9.4,18.8,21.4,3.22,82.6,66.1
2018-02-24 13:00:00,13:00,11.9,,19.84,,81.2,22.92,21.0,61.327,25.9,12.2,17.8,21.4,4.65,66.1,43.5
2018-02-24 14:00:00,14:00,31.7,,20.99,,90.3,28.11,26.7,109.27,22.6,26.2,18.3,21.4,5.1,43.5,81.2
2018-02-24 15:00:00,15:00,40.1,,27.38,,102.3,36.19,31.6,69.696,31.6,33.6,19.6,21.6,4.99,81.2,90.3
2018-02-24 16:00:00,16:00,32.4,,25.07,,67.5,29.71,33.3,67.476,25.8,29.3,20.5,21.7,4.16,90.3,102.3
2018-02-24 17:00:00,17:00,27.5,,21.62,,56.5,23.66,24.8,60.262,27.1,27.3,21.0,21.7,4.74,102.3,67.5
2018-02-24 18:00:00,18:00,32.5,,37.72,,93.6,30.94,35.2,56.773,28.4,35.1,23.2,21.7,5.31,67.5,56.5
2018-02-24 19:00:00,19:00,26.9,,29.7,,64.0,34.82,37.6,55.787,26.5,33.0,25.8,21.1,4.33,56.5,93.6
2018-02-24 20:00:00,20:00,23.5,,24.64,,52.1,22.4,26.7,59.55,20.8,20.5,27.1,20.9,2.03,93.6,64.0
2018-02-24 21:00:00,21:00,24.7,,21.36,,80.4,20.82,18.5,52.50899999999999,18.8,16.1,29.7,20.9,2.06,64.0,52.1
2018-02-24 22:00:00,22:00,20.1,,23.51,,87.5,29.63,19.2,52.378,20.6,16.6,32.6,21.1,2.12,52.1,80.4
2018-02-24 23:00:00,23:00,26.2,,24.88,,59.0,32.58,18.3,54.218999999999994,29.9,20.8,37.3,21.2,2.34,80.4,87.5
2018-02-25 00:00:00,00:00,35.4,,26.14,,59.6,33.73,9.9,54.363,15.6,9.7,41.2,21.2,1.35,87.5,59.0
2018-02-25 01:00:00,01:00,26.5,,22.62,,50.9,30.58,16.0,56.36600000000001,7.6,8.7,44.9,21.2,1.2,59.0,59.6
2018-02-25 02:00:00,02:00,21.2,,18.17,,41.1,42.55,12.9,61.745,20.5,13.0,48.7,21.3,0.96,59.6,50.9
2018-02-25 03:00:00,03:00,21.5,,16.37,,51.3,68.86,20.6,112.36,36.5,20.7,52.9,21.3,0.69,50.9,41.1
2018-02-25 04:00:00,04:00,19.7,,20.06,,83.3,64.96,13.3,75.691,30.4,19.7,56.1,21.5,0.54,41.1,51.3
2018-02-25 05:00:00,05:00,20.6,,29.97,,135.0,94.3,17.6,59.068999999999996,35.7,20.3,61.5,21.4,0.32,51.3,83.3
2018-02-25 06:00:00,06:00,16.5,,66.14,,79.2,134.34,28.4,63.586000000000006,56.3,21.7,59.7,21.5,0.28,83.3,135.0
2018-02-25 07:00:00,07:00,22.1,,71.56,,139.1,129.45,50.0,89.11,67.6,33.3,63.7,21.5,0.28,135.0,79.2
2018-02-25 08:00:00,08:00,28.1,,76.35,,138.1,161.28,58.9,97.139,81.4,34.1,57.8,21.3,0.42,79.2,139.1
2018-02-25 09:00:00,09:00,34.5,,69.17,,42.0,118.38,58.7,140.01,55.6,38.0,41.1,21.0,1.09,139.1,138.1
2018-02-25 10:00:00,10:00,40.2,,42.7,,28.1,67.7,42.2,90.209,23.9,62.3,34.2,21.0,1.01,138.1,42.0
2018-02-25 11:00:00,11:00,45.9,,39.06,,40.9,35.87,31.4,35.035,27.0,32.6,30.3,21.6,1.11,42.0,28.1
2018-02-25 12:00:00,12:00,29.6,,16.45,,40.9,26.03,26.2,29.743000000000002,27.4,14.5,27.4,21.9,1.2,28.1,40.9
2018-02-25 13:00:00,13:00,26.5,,14.1,,31.3,20.58,14.6,41.405,26.2,13.3,23.8,22.0,2.21,40.9,40.9
2018-02-25 14:00:00,14:00,15.7,,12.6,,33.9,17.59,15.0,50.855,18.1,9.8,20.5,21.8,4.09,40.9,31.3
2018-02-25 15:00:00,15:00,21.1,,13.11,,23.0,11.23,15.7,44.452,17.7,11.1,19.5,21.8,3.55,31.3,33.9
2018-02-25 16:00:00,16:00,12.3,,12.8,,31.3,12.9,14.4,40.516999999999996,18.5,15.3,20.0,21.9,4.28,33.9,23.0
2018-02-25 17:00:00,17:00,14.9,,14.11,,26.1,16.44,17.1,32.179,20.9,18.7,22.9,21.9,3.12,23.0,31.3
2018-02-25 18:00:00,18:00,22.9,,12.76,,37.3,14.79,18.1,28.884,21.4,13.2,24.8,21.8,3.23,31.3,26.1
2018-02-25 19:00:00,19:00,18.1,,14.29,,45.6,21.36,17.4,42.787,23.0,12.3,27.1,21.6,2.78,26.1,37.3
2018-02-25 20:00:00,20:00,26.4,,18.35,,39.9,15.8,21.0,50.897,21.7,17.8,28.7,21.0,2.93,37.3,45.6
2018-02-25 21:00:00,21:00,25.8,,16.22,,42.7,21.13,25.0,64.352,16.8,18.5,31.3,21.0,2.06,45.6,39.9
2018-02-25 22:00:00,22:00,25.4,,16.43,,53.5,29.85,20.2,54.836000000000006,14.1,9.4,33.6,21.1,1.99,39.9,42.7
2018-02-25 23:00:00,23:00,16.1,,15.85,,58.5,34.2,13.6,41.23,16.2,12.2,36.0,21.2,1.24,42.7,53.5
2018-02-26 00:00:00,00:00,23.8,,13.03,,36.0,25.14,6.9,37.393,6.9,7.6,38.4,21.3,2.12,53.5,58.5
2018-02-26 01:00:00,01:00,16.3,,11.84,,32.0,25.67,10.3,35.105,11.7,9.8,40.3,21.3,2.07,58.5,36.0
2018-02-26 02:00:00,02:00,12.8,,8.16,,27.9,26.14,9.1,36.177,9.1,14.1,46.9,21.3,0.49,36.0,32.0
2018-02-26 03:00:00,03:00,11.9,,9.01,,49.1,45.85,8.3,43.588,13.9,6.1,49.7,21.4,1.4,32.0,27.9
2018-02-26 04:00:00,04:00,16.9,,21.99,,36.3,55.98,10.1,38.004,17.5,8.6,53.8,21.4,0.76,27.9,49.1
2018-02-26 05:00:00,05:00,19.9,,42.63,,61.7,69.29,14.1,55.357,22.6,11.1,60.3,21.5,0.19,49.1,36.3
2018-02-26 06:00:00,06:00,18.2,,48.62,,104.3,86.49,28.4,85.1,35.9,11.8,62.2,21.6,0.45,36.3,61.7
2018-02-26 07:00:00,07:00,34.7,,59.36,,163.8,133.85,45.6,101.7,55.6,26.3,64.5,21.6,0.26,61.7,104.3
2018-02-26 08:00:00,08:00,54.5,,73.74,,151.6,103.71,48.6,154.48,77.3,33.4,52.7,21.3,0.64,104.3,163.8
2018-02-26 09:00:00,09:00,56.7,,54.65,,120.6,91.68,44.1,130.72,52.9,34.3,35.5,20.9,0.63,163.8,151.6
2018-02-26 10:00:00,10:00,45.6,,38.26,,104.0,58.11,27.7,100.7,30.4,52.7,30.8,20.9,0.79,151.6,120.6
2018-02-26 11:00:00,11:00,46.3,,22.39,,65.2,51.22,24.7,74.964,22.9,45.3,28.1,21.3,1.28,120.6,104.0
2018-02-26 12:00:00,12:00,36.4,,21.6,,69.3,46.58,,47.448,17.7,29.4,26.5,21.6,1.5,104.0,65.2
2018-02-26 13:00:00,13:00,39.0,,33.64,,67.6,57.28,,57.578,33.6,34.9,23.3,21.7,1.6,65.2,69.3
2018-02-26 14:00:00,14:00,54.9,,37.92,,40.8,44.75,73.6,60.87,50.8,31.5,21.1,21.8,2.09,69.3,67.6
2018-02-26 15:00:00,15:00,38.0,,43.73,,46.7,36.84,74.7,60.618,46.9,35.4,21.0,21.9,2.23,67.6,40.8
2018-02-26 16:00:00,16:00,29.2,,31.33,,37.6,35.37,41.9,54.688,42.8,31.5,19.6,21.9,2.12,40.8,46.7
2018-02-26 17:00:00,17:00,36.2,,32.21,,51.3,30.68,41.5,53.324,45.7,26.8,19.8,21.9,2.73,46.7,37.6
2018-02-26 18:00:00,18:00,30.6,,28.65,,91.2,31.59,32.7,53.81,41.3,36.5,22.0,21.8,3.09,37.6,51.3
2018-02-26 19:00:00,19:00,38.0,,35.66,,85.3,36.74,43.1,67.06,38.9,45.3,26.2,21.7,3.85,51.3,91.2
2018-02-26 20:00:00,20:00,38.3,,40.68,,93.2,44.64,51.1,93.538,38.3,46.3,30.5,21.3,3.21,91.2,85.3
2018-02-26 21:00:00,21:00,29.9,,35.2,,85.5,41.75,38.6,96.678,30.5,35.0,33.7,20.9,1.9,85.3,93.2
2018-02-26 22:00:00,22:00,27.2,,26.27,,62.8,30.57,33.1,80.806,28.0,27.7,36.3,21.1,2.38,93.2,85.5
2018-02-26 23:00:00,23:00,23.8,,25.18,,47.1,37.6,25.3,52.181000000000004,29.8,20.2,38.8,21.2,2.21,85.5,62.8
2018-02-27 00:00:00,00:00,27.3,,24.34,,43.0,32.87,13.2,40.941,26.0,28.9,42.8,21.2,1.98,62.8,47.1
2018-02-27 01:00:00,01:00,17.1,,24.61,,41.9,48.9,20.0,31.3,28.0,23.3,46.4,21.3,1.42,47.1,43.0
2018-02-27 02:00:00,02:00,30.7,,28.0,,42.8,46.81,15.5,34.953,36.6,35.1,48.2,21.3,1.04,43.0,41.9
2018-02-27 03:00:00,03:00,29.3,,37.87,,52.8,56.65,13.5,42.29,34.9,23.2,51.4,21.4,0.98,41.9,42.8
2018-02-27 04:00:00,04:00,30.4,,44.5,,48.9,64.68,32.3,50.371,36.0,25.0,60.5,21.4,0.49,42.8,52.8
2018-02-27 05:00:00,05:00,30.3,,51.47,,62.1,84.42,31.3,60.36,39.7,31.2,63.3,21.6,0.34,52.8,48.9
2018-02-27 06:00:00,06:00,34.7,,79.19,,124.4,103.3,41.6,95.734,44.0,38.7,62.6,21.4,0.96,48.9,62.1
2018-02-27 07:00:00,07:00,59.6,,88.95,,178.9,142.69,58.4,118.52,62.6,69.1,60.7,21.5,0.77,62.1,124.4
2018-02-27 08:00:00,08:00,72.4,,91.25,,210.3,185.22,66.5,132.09,69.4,65.3,59.1,21.3,0.73,124.4,178.9
2018-02-27 09:00:00,09:00,45.9,,81.14,,186.0,234.84,65.0,191.41,66.0,59.5,43.9,20.9,0.65,178.9,210.3
2018-02-27 10:00:00,10:00,30.1,,59.04,,145.9,159.98,47.6,99.78399999999999,56.9,56.3,34.9,20.8,0.48,210.3,186.0
2018-02-27 11:00:00,11:00,34.9,,50.14,,108.4,59.09,46.5,77.426,45.9,37.9,28.1,21.4,1.53,186.0,145.9
2018-02-27 12:00:00,12:00,36.8,,61.08,,34.9,31.22,43.6,71.245,33.3,28.7,23.7,21.6,1.89,145.9,108.4
2018-02-27 13:00:00,13:00,35.3,,48.04,,35.9,33.26,36.0,73.988,25.4,32.7,21.3,21.7,1.98,108.4,34.9
2018-02-27 14:00:00,14:00,34.5,,35.62,,54.6,30.05,31.9,62.632,27.4,30.0,21.2,21.9,2.02,34.9,35.9
2018-02-27 15:00:00,15:00,35.2,,36.14,,42.1,36.14,32.9,63.35,34.0,30.8,21.2,22.1,1.63,35.9,54.6
2018-02-27 16:00:00,16:00,38.4,,38.5,,44.4,39.34,35.2,60.023999999999994,38.4,37.2,19.7,22.4,1.98,54.6,42.1
2018-02-27 17:00:00,17:00,36.5,,34.81,,55.9,38.6,43.0,72.60300000000001,39.0,39.8,20.0,22.1,2.38,42.1,44.4
2018-02-27 18:00:00,18:00,29.5,,35.32,,95.1,40.49,57.5,69.117,43.9,39.3,23.3,21.9,3.31,44.4,55.9
2018-02-27 19:00:00,19:00,47.9,,43.21,,111.6,40.28,38.7,80.76899999999999,45.6,40.2,26.1,21.9,3.23,55.9,95.1
2018-02-27 20:00:00,20:00,51.6,,45.82,,88.6,53.85,47.8,121.23,38.9,39.0,28.5,21.7,3.25,95.1,111.6
2018-02-27 21:00:00,21:00,51.5,,41.27,,81.4,51.49,45.3,101.09,32.3,35.3,32.4,21.0,3.54,111.6,88.6
2018-02-27 22:00:00,22:00,46.4,,36.66,,72.9,47.24,35.4,85.005,25.3,39.1,41.2,21.0,3.22,88.6,81.4
2018-02-27 23:00:00,23:00,41.3,,38.99,,63.9,51.31,28.5,66.663,33.7,42.3,47.7,21.1,2.81,81.4,72.9
2018-02-28 00:00:00,00:00,26.2,,38.99,,42.0,42.03,28.8,78.565,37.7,31.6,53.6,21.2,2.68,72.9,63.9
2018-02-28 01:00:00,01:00,25.8,,38.27,,31.6,46.56,28.7,49.715,41.3,24.3,58.9,21.4,2.95,63.9,42.0
2018-02-28 02:00:00,02:00,25.7,,24.95,,33.0,38.07,25.1,39.715,45.8,24.4,61.0,21.5,3.08,42.0,31.6
2018-02-28 03:00:00,03:00,23.3,,25.31,,26.6,45.34,15.2,34.865,34.4,25.8,62.2,21.4,2.81,31.6,33.0
2018-02-28 04:00:00,04:00,23.0,,24.21,,27.8,53.62,18.2,31.016,25.7,23.0,62.3,21.6,1.66,33.0,26.6
2018-02-28 05:00:00,05:00,29.1,,26.14,,34.3,42.1,18.7,39.089,23.2,18.7,61.9,21.4,2.42,26.6,27.8
2018-02-28 06:00:00,06:00,33.7,,41.2,,56.4,36.99,19.8,52.023999999999994,41.2,22.0,60.2,21.5,0.66,27.8,34.3
2018-02-28 07:00:00,07:00,53.4,,57.25,,135.2,97.73,31.0,66.595,59.0,38.2,61.0,21.5,1.03,34.3,56.4
2018-02-28 08:00:00,08:00,70.2,,56.81,,192.4,170.26,49.6,108.38,57.4,47.5,57.5,21.3,0.88,56.4,135.2
2018-02-28 09:00:00,09:00,58.8,,55.56,,153.5,176.97,56.4,115.61,64.4,54.2,44.4,20.9,0.91,135.2,192.4
2018-02-28 10:00:00,10:00,57.4,,63.21,,91.8,147.43,60.1,107.98,68.2,58.7,33.9,20.9,1.09,192.4,153.5
2018-02-28 11:00:00,11:00,54.5,,57.85,,95.2,95.85,51.0,48.563,74.9,56.2,28.1,21.5,0.84,153.5,91.8
2018-02-28 12:00:00,12:00,53.1,,39.54,,84.2,55.77,51.1,66.24600000000001,53.5,42.6,24.8,21.8,1.44,91.8,95.2
2018-02-28 13:00:00,13:00,46.0,,34.67,,70.1,47.36,35.1,94.738,33.7,34.6,24.5,22.0,1.87,95.2,84.2
2018-02-28 14:00:00,14:00,42.7,,37.94,,59.8,47.29,31.9,77.138,33.9,42.4,22.7,22.2,3.19,84.2,70.1
2018-02-28 15:00:00,15:00,33.9,,38.39,,45.6,44.03,37.5,74.282,34.0,37.7,21.7,22.4,2.65,70.1,59.8
2018-02-28 16:00:00,16:00,32.1,,34.59,,63.8,37.47,39.7,68.97,39.6,31.7,21.9,22.4,3.83,59.8,45.6
2018-02-28 17:00:00,17:00,30.2,,33.12,,58.4,32.3,45.6,70.102,44.0,29.0,21.8,22.2,3.53,45.6,63.8
2018-02-28 18:00:00,18:00,40.4,,47.34,,127.5,16.79,64.7,62.126000000000005,48.5,63.5,25.5,22.0,4.68,63.8,58.4
2018-02-28 19:00:00,19:00,49.8,,70.9,,138.8,46.99,94.2,106.31,64.3,78.7,31.6,21.7,4.91,58.4,127.5
2018-02-28 20:00:00,20:00,49.7,,52.44,,73.6,46.19,78.1,81.611,50.1,71.8,33.7,21.1,3.66,127.5,138.8
2018-02-28 21:00:00,21:00,40.4,,37.91,,62.5,44.69,57.9,79.279,36.4,41.7,34.7,21.0,2.96,138.8,73.6
2018-02-28 22:00:00,22:00,34.7,,26.24,,61.4,40.66,31.7,64.764,34.4,18.7,38.6,21.1,2.33,73.6,62.5
2018-02-28 23:00:00,23:00,27.1,,58.54,,72.8,34.51,21.7,54.56399999999999,29.7,25.8,43.0,21.3,2.63,62.5,61.4
2018-03-01 00:00:00,00:00,23.6,,46.76,,57.0,39.84,24.1,50.077,25.7,26.9,44.4,21.3,1.98,61.4,72.8
2018-03-01 01:00:00,01:00,21.1,,28.05,,51.0,35.48,20.1,33.347,33.3,24.1,45.3,21.4,0.77,72.8,57.0
2018-03-01 02:00:00,02:00,19.4,,31.72,,45.9,29.42,19.3,38.187,34.0,25.3,46.1,21.4,1.09,57.0,51.0
2018-03-01 03:00:00,03:00,21.1,,29.12,,30.1,26.2,17.6,37.566,36.4,24.5,45.0,21.4,1.5,51.0,45.9
